id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
3197,6490,Manuel Akanji,2023,DC,7.0,0.0,4.0,630.0,0.10505718737840652,0.0,0.11727193742990494,4.0,1.0,1.0,0.0,0.10505718737840652,2.419623464345932,2.337969731539488,90.0,0.22,8.0,7.0,0.0,0.0,0.02,0.02,0.03,0.57,0.57,0.35,1.14,0.0,0.0,0.2857142857142857
3031,7726,Ezri Konsa Ngoyo,2023,DC,7.0,0.0,3.0,630.0,0.2073146104812622,0.0,0.0,0.0,1.0,0.0,0.0,0.2073146104812622,2.4166697189211845,2.4166697189211845,90.0,0.21,3.0,7.0,0.0,0.0,0.0,0.03,0.03,0.43,0.0,0.35,0.43,0.0,,0.14285714285714285
6253,9678,Ethan Pinnock,2023,DC,9.0,0.0,6.0,810.0,1.3134760409593582,0.0,0.47459442913532257,3.0,0.0,0.0,0.0,1.3134760409593582,2.3744801487773657,2.122987302020192,90.0,1.79,9.0,9.0,0.0,0.0,0.05,0.15,0.2,0.67,0.33,0.26,1.0,0.0,0.0,0.0
2330,3203,Issa Diop,2023,DC,8.0,0.0,3.0,716.0,0.1560982633382082,0.0,0.0,0.0,2.0,0.0,0.0,0.1560982633382082,2.3738145027309656,2.3738145027309656,89.5,0.16,3.0,7.96,0.0,0.0,0.0,0.02,0.02,0.38,0.0,0.3,0.38,0.0,,0.25
1437,2245,Raphael Varane,2023,DC,4.0,1.0,5.0,319.0,0.9705995321273804,0.0,0.08104487508535385,1.0,0.0,0.0,1.0,0.9705995321273804,2.3155836910009384,1.445457503199577,79.75,1.05,6.0,3.54,0.28,0.0,0.02,0.27,0.3,1.41,0.28,0.65,1.69,0.2,0.0,0.0
2903,8635,Sven Botman,2023,DC,5.0,1.0,5.0,450.0,0.3168927878141403,1.0,0.8617173135280609,2.0,1.0,0.0,1.0,0.3168927878141403,2.1135186180472374,2.1135186180472374,90.0,1.18,7.0,5.0,0.2,0.2,0.17,0.06,0.24,1.0,0.4,0.42,1.4,0.2,0.5,0.2
1373,10805,Levi Colwill,2023,DC,5.0,0.0,4.0,450.0,0.15950122475624084,0.0,0.3985109105706215,3.0,0.0,0.0,0.0,0.15950122475624084,2.0733571872115135,1.7215883657336235,90.0,0.56,7.0,5.0,0.0,0.0,0.08,0.03,0.11,0.8,0.6,0.41,1.4,0.0,0.0,0.0
94,6935,Naif Aguerd,2023,DC,8.0,1.0,7.0,706.0,1.2356220446527004,0.0,0.028035087510943413,1.0,0.0,1.0,1.0,1.2356220446527004,1.951413130387664,1.951413130387664,88.25,1.26,8.0,7.84,0.13,0.0,0.0,0.16,0.16,0.89,0.13,0.25,1.02,0.14285714285714285,0.0,0.125
4898,9733,Nathan Collins,2023,DC,8.0,0.0,3.0,720.0,0.4555238652974367,0.0,0.6051620841026306,1.0,2.0,0.0,0.0,0.4555238652974367,1.7993485145270824,1.3717169277369976,90.0,1.06,4.0,8.0,0.0,0.0,0.08,0.06,0.13,0.38,0.12,0.22,0.5,0.0,0.0,0.25
2736,7298,Ben White,2023,DC,3.0,0.0,0.0,270.0,0.0,0.0,0.10497311502695084,2.0,1.0,0.0,0.0,0.0,1.748519167304039,1.6980535835027697,90.0,0.1,2.0,3.0,0.0,0.0,0.03,0.0,0.03,0.0,0.67,0.58,0.67,,0.0,0.3333333333333333
3144,12123,Murillo,2023,DC,3.0,0.0,3.0,270.0,0.5254862606525421,0.0,0.3356254808604717,3.0,1.0,0.0,0.0,0.5254862606525421,1.7443001344799995,1.5990455821156502,90.0,0.86,6.0,3.0,0.0,0.0,0.11,0.18,0.29,1.0,1.0,0.58,2.0,0.0,0.0,0.3333333333333333
2551,11486,Illia Zabarnyi,2023,DC,9.0,0.0,2.0,810.0,0.5244414918124676,0.0,0.0,0.0,2.0,0.0,0.0,0.5244414918124676,1.7166188303381205,1.7166188303381205,90.0,0.52,2.0,9.0,0.0,0.0,0.0,0.06,0.06,0.22,0.0,0.19,0.22,0.0,,0.2222222222222222
326,8476,Jarrad Branthwaite,2023,DC,7.0,0.0,3.0,630.0,0.16874061524868011,0.0,0.06720376433804631,2.0,3.0,0.0,0.0,0.16874061524868011,1.631104909349233,1.5820021852850914,90.0,0.24,5.0,7.0,0.0,0.0,0.01,0.02,0.03,0.43,0.29,0.23,0.71,0.0,0.0,0.42857142857142855
2611,6850,Willy Boly,2023,DC,8.0,1.0,10.0,692.0,1.038534540683031,0.0,0.435314804315567,2.0,1.0,0.0,1.0,1.038534540683031,1.623709287494421,1.1277298033237455,86.5,1.47,12.0,7.69,0.13,0.0,0.06,0.14,0.19,1.3,0.26,0.21,1.56,0.1,0.0,0.125
1005,7184,Tim Ream,2023,DC,8.0,1.0,1.0,696.0,0.960849940776825,0.0,0.0,0.0,1.0,1.0,1.0,0.960849940776825,1.5973052512854338,1.5973052512854338,87.0,0.96,1.0,7.73,0.13,0.0,0.0,0.12,0.12,0.13,0.0,0.21,0.13,1.0,,0.25
5312,766,Jamaal Lascelles,2023,DC,3.0,0.0,2.0,270.0,0.056214310228824615,0.0,0.012538108974695206,1.0,0.0,0.0,0.0,0.056214310228824615,1.5813007690012455,1.5391994453966618,90.0,0.07,3.0,3.0,0.0,0.0,0.0,0.02,0.02,0.67,0.33,0.53,1.0,0.0,0.0,0.0
4764,935,Kurt Zouma,2023,DC,9.0,1.0,4.0,810.0,0.5325845330953598,0.0,0.03957875818014145,1.0,1.0,0.0,1.0,0.5325845330953598,1.561300409026444,1.561300409026444,90.0,0.57,5.0,9.0,0.11,0.0,0.0,0.06,0.06,0.44,0.11,0.17,0.56,0.25,0.0,0.1111111111111111
5380,10386,Anel Ahmedhodzic,2023,DC,8.0,0.0,8.0,720.0,1.000993773341179,0.0,0.0,0.0,3.0,0.0,0.0,1.000993773341179,1.5350554212927818,0.8361658081412315,90.0,1.0,8.0,8.0,0.0,0.0,0.0,0.13,0.12,1.0,0.0,0.19,1.0,0.0,,0.375
1167,833,Virgil van Dijk,2023,DC,7.0,0.0,8.0,567.0,0.6144547760486603,2.0,1.3323789704591036,5.0,1.0,1.0,0.0,0.6144547760486603,1.424110684543848,1.3052850104868412,81.0,1.95,13.0,6.3,0.0,0.32,0.21,0.1,0.31,1.27,0.79,0.23,2.06,0.0,0.4,0.2857142857142857
3720,804,Craig Dawson,2023,DC,9.0,0.0,8.0,793.0,0.6788775697350502,0.0,0.3541512154042721,4.0,3.0,0.0,0.0,0.6788775697350502,1.3801321629434824,1.291158244945109,88.11,1.03,12.0,8.81,0.0,0.0,0.04,0.08,0.12,0.91,0.45,0.16,1.36,0.0,0.0,0.3333333333333333
1429,7699,Adam Webster,2023,DC,4.0,0.0,1.0,360.0,0.1199745237827301,0.0,0.0,0.0,0.0,0.0,0.0,0.1199745237827301,1.3447294980287552,1.3447294980287552,90.0,0.12,1.0,4.0,0.0,0.0,0.0,0.03,0.03,0.25,0.0,0.34,0.25,0.0,,0.0
2306,579,Nathan Ake,2023,DC,3.0,0.0,3.0,264.0,0.6650045141577721,0.0,0.0,0.0,0.0,0.0,0.0,0.6650045141577721,1.278489001095295,1.278489001095295,88.0,0.67,3.0,2.93,0.0,0.0,0.0,0.23,0.23,1.02,0.0,0.44,1.02,0.0,,0.0
1370,10802,Lisandro Martinez,2023,DC,5.0,0.0,0.0,386.0,0.0,1.0,0.047665963880717754,3.0,2.0,0.0,0.0,0.0,1.1722311563789845,1.1355293579399586,77.2,0.05,3.0,4.29,0.0,0.23,0.01,0.0,0.01,0.0,0.7,0.27,0.7,,0.3333333333333333,0.4
4904,11714,Tom Lockyer,2023,DC,8.0,1.0,5.0,687.0,1.458312101662159,1.0,0.3270159363746643,2.0,2.0,0.0,1.0,1.458312101662159,1.0883121304214,0.4046522565186024,85.88,1.79,7.0,7.63,0.13,0.13,0.04,0.19,0.23,0.66,0.26,0.14,0.92,0.2,0.5,0.25
1197,10864,Marcos Senesi,2023,DC,5.0,0.0,0.0,419.0,0.0,1.0,0.13029405660927296,2.0,0.0,0.0,0.0,0.0,1.0799107104539871,0.9496166557073592,83.8,0.13,2.0,4.66,0.0,0.21,0.03,0.0,0.03,0.0,0.43,0.23,0.43,,0.5,0.0
3610,11699,Ameen Al Dakhil,2023,DC,8.0,0.0,2.0,679.0,0.09601955488324164,0.0,0.07809389382600784,1.0,0.0,0.0,0.0,0.09601955488324164,1.0508063286542892,0.972712442278862,84.88,0.17,3.0,7.54,0.0,0.0,0.01,0.01,0.02,0.27,0.13,0.14,0.4,0.0,0.0,0.0
6009,1771,Reece Burke,2023,DC,5.0,0.0,4.0,394.0,0.5917594879865646,0.0,0.4908764120191336,2.0,0.0,0.0,0.0,0.5917594879865646,0.996383748948574,0.8759138062596321,78.8,1.08,6.0,4.38,0.0,0.0,0.11,0.14,0.25,0.91,0.46,0.23,1.37,0.0,0.0,0.0
331,8090,Lloyd Kelly,2023,DC,4.0,0.0,0.0,356.0,0.0,0.0,0.07724161818623543,3.0,1.0,0.0,0.0,0.0,0.9651593491435052,0.8879177272319794,89.0,0.08,3.0,3.96,0.0,0.0,0.02,0.0,0.02,0.0,0.76,0.24,0.76,,0.0,0.25
4006,6080,Victor Lindelof,2023,DC,4.0,0.0,1.0,357.0,0.06415894627571106,0.0,0.07086380571126938,2.0,1.0,0.0,0.0,0.06415894627571106,0.9520171098411084,0.8921721689403057,89.25,0.14,3.0,3.97,0.0,0.0,0.02,0.02,0.04,0.25,0.5,0.24,0.76,0.0,0.0,0.25
6165,5712,Diego Carlos,2023,DC,3.0,0.0,1.0,198.0,0.11140260845422743,0.0,0.01247455459088087,1.0,0.0,0.0,0.0,0.11140260845422743,0.9368828535079956,0.9368828535079956,66.0,0.12,2.0,2.2,0.0,0.0,0.01,0.05,0.05,0.45,0.45,0.43,0.91,0.0,0.0,0.0
6300,987,Joseph Gomez,2023,DC,1.0,0.0,1.0,90.0,0.02968713454902172,0.0,0.030877765268087387,1.0,0.0,0.0,0.0,0.02968713454902172,0.9345853924751282,0.9345853924751282,90.0,0.06,2.0,1.0,0.0,0.0,0.03,0.03,0.06,1.0,1.0,0.93,2.0,0.0,0.0,0.0
2842,8286,Jack Robinson,2023,DC,8.0,0.0,5.0,711.0,0.2932744324207306,1.0,0.2572241351008415,3.0,2.0,0.0,0.0,0.2932744324207306,0.9000486508011818,0.5238141193985939,88.88,0.55,8.0,7.9,0.0,0.13,0.03,0.04,0.07,0.63,0.38,0.11,1.01,0.0,0.3333333333333333,0.25
5562,5613,Gabriel,2023,DC,6.0,0.0,3.0,540.0,0.18380571156740189,0.0,0.0,0.0,1.0,0.0,0.0,0.18380571156740189,0.8610720979049802,0.8610720979049802,90.0,0.18,3.0,6.0,0.0,0.0,0.0,0.03,0.03,0.5,0.0,0.14,0.5,0.0,,0.16666666666666666
5010,11713,Amari&#039;i Bell,2023,DC,6.0,0.0,0.0,470.0,0.0,0.0,0.01530273538082838,1.0,0.0,0.0,0.0,0.0,0.8447695896029472,0.8294668570160866,78.33,0.02,1.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.19,,0.0,0.0
1453,1653,Michael Keane,2023,DC,2.0,0.0,2.0,180.0,0.054337650537490845,0.0,0.0,0.0,1.0,0.0,0.0,0.054337650537490845,0.8236527740955353,0.8236527740955353,90.0,0.05,2.0,2.0,0.0,0.0,0.0,0.03,0.02,1.0,0.0,0.41,1.0,0.0,,0.5
5988,6326,Ibrahima Konate,2023,DC,3.0,0.0,1.0,249.0,0.02651882171630859,0.0,0.0,0.0,1.0,0.0,0.0,0.02651882171630859,0.8134815841913223,0.8134815841913223,83.0,0.03,1.0,2.77,0.0,0.0,0.0,0.01,0.01,0.36,0.0,0.29,0.36,0.0,,0.3333333333333333
2892,11715,Mads Andersen,2023,DC,4.0,1.0,2.0,320.0,0.6246448755264282,0.0,0.0,0.0,1.0,0.0,1.0,0.6246448755264282,0.6146718375384808,0.04231686517596245,80.0,0.62,2.0,3.56,0.28,0.0,0.0,0.18,0.17,0.56,0.0,0.17,0.56,0.5,,0.25
481,9790,Josko Gvardiol,2023,DC,1.0,0.0,1.0,90.0,0.026180963963270187,0.0,0.0,0.0,0.0,0.0,0.0,0.026180963963270187,0.6113913059234619,0.5852103233337402,90.0,0.03,1.0,1.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,0.61,1.0,0.0,,0.0
696,9677,Kristoffer Ajer,2023,DC,2.0,0.0,0.0,180.0,0.0,0.0,0.38049736618995667,1.0,0.0,0.0,0.0,0.0,0.601200133562088,0.22070275247097015,90.0,0.38,1.0,2.0,0.0,0.0,0.19,0.0,0.19,0.0,0.5,0.3,0.5,,0.0,0.0
1201,1654,Ben Mee,2023,DC,2.0,0.0,0.0,161.0,0.0,0.0,0.06615801155567169,1.0,0.0,0.0,0.0,0.0,0.5880627632141113,0.5880627632141113,80.5,0.07,1.0,1.79,0.0,0.0,0.04,0.0,0.04,0.0,0.56,0.33,0.56,,0.0,0.0
6256,7943,Igor Julio,2023,DC,2.0,0.0,0.0,156.0,0.0,0.0,0.1542503535747528,2.0,1.0,0.0,0.0,0.0,0.4651430547237396,0.41523610055446625,78.0,0.15,2.0,1.73,0.0,0.0,0.09,0.0,0.09,0.0,1.16,0.27,1.16,,0.0,0.5
1414,7382,Dan Burn,2023,DC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4565551280975342,0.4565551280975342,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,,,1.0
3247,6557,Louis Beyer,2023,DC,6.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4302542060613632,0.4302542060613632,86.33,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,,0.5
2897,10293,Toti,2023,DC,3.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138997346162796,0.4138997346162796,86.33,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,,,0.0
4676,807,Jonny Evans,2023,DC,3.0,0.0,0.0,270.0,0.0,1.0,0.10613673273473978,3.0,1.0,0.0,0.0,0.0,0.3937584087252617,0.37887508422136307,90.0,0.11,3.0,3.0,0.0,0.33,0.04,0.0,0.04,0.0,1.0,0.13,1.0,,0.3333333333333333,0.3333333333333333
5708,7703,John Egan,2023,DC,6.0,0.0,3.0,491.0,0.2383595146238804,0.0,0.0,0.0,2.0,0.0,0.0,0.2383595146238804,0.3853593021631241,0.2653413340449333,81.83,0.24,3.0,5.46,0.0,0.0,0.0,0.04,0.04,0.55,0.0,0.07,0.55,0.0,,0.3333333333333333
4564,10756,Joe Worrall,2023,DC,5.0,0.0,2.0,430.0,0.08149255812168121,0.0,0.1285788267850876,2.0,0.0,1.0,0.0,0.08149255812168121,0.3787533640861511,0.3787533640861511,86.0,0.21,4.0,4.78,0.0,0.0,0.03,0.02,0.04,0.42,0.42,0.08,0.84,0.0,0.0,0.2
4539,5989,Moussa Niakhate,2023,DC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666169643402099,0.3666169643402099,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,,,0.0
2561,10757,Scott McKenna,2023,DC,5.0,0.0,2.0,420.0,0.17008375376462936,0.0,0.19044238328933716,3.0,0.0,0.0,0.0,0.17008375376462936,0.285503588616848,0.18080484867095947,84.0,0.36,5.0,4.67,0.0,0.0,0.04,0.04,0.08,0.43,0.64,0.06,1.07,0.0,0.0,0.0
3900,1687,Harry Maguire,2023,DC,2.0,0.0,0.0,180.0,0.0,1.0,0.42146536707878113,1.0,0.0,0.0,0.0,0.0,0.27607169933617115,0.27607169933617115,90.0,0.42,1.0,2.0,0.0,0.5,0.21,0.0,0.21,0.0,0.5,0.14,0.5,,1.0,0.0
847,638,Kyle Walker,2023,DC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240597665309906,0.240597665309906,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,,,0.0
3257,8756,Dara O&#039;Shea,2023,DC,4.0,0.0,1.0,360.0,0.05201815441250801,0.0,0.019953954964876175,1.0,0.0,0.0,0.0,0.05201815441250801,0.2235659323632717,0.2235659323632717,90.0,0.07,2.0,4.0,0.0,0.0,0.0,0.01,0.02,0.25,0.25,0.06,0.5,0.0,0.0,0.0
138,11998,Hannes Delcroix,2023,DC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16503004729747772,0.16503004729747772,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,,,0.0
2162,10187,Jarell Quansah,2023,DC,1.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605861485004425,0.1605861485004425,85.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,,,0.0
3316,1024,Tyrone Mings,2023,DC,1.0,0.0,1.0,30.0,0.01415904238820076,0.0,0.13778242468833923,1.0,0.0,0.0,0.0,0.01415904238820076,0.13778242468833923,0.0,30.0,0.15,2.0,0.33,0.0,0.0,0.42,0.04,0.45,3.03,3.03,0.42,6.06,0.0,0.0,0.0
1023,12073,Teden Mengi,2023,DC,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997613728046416,0.09997613728046416,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,,0.0
364,7704,Chris Basham,2023,DC,2.0,0.0,1.0,124.0,0.3671560287475586,0.0,0.0,0.0,1.0,0.0,0.0,0.3671560287475586,0.09835296869277954,0.09835296869277954,62.0,0.37,1.0,1.38,0.0,0.0,0.0,0.27,0.27,0.72,0.0,0.07,0.72,0.0,,0.5
2575,528,Angelo Ogbonna,2023,DC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09207619726657867,0.09207619726657867,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,,,0.0
5390,11728,Calvin Bassey,2023,DC,2.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05066582188010216,0.05066582188010216,87.5,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,,0.5
2564,8430,Chris Richards,2023,DC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03678682819008827,0.03678682819008827,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,,,0.0
3147,3600,Serge Aurier,2023,DC,1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2160,11732,Auston Trusty,2023,DC,2.0,0.0,0.0,180.0,0.0,0.0,0.02272970974445343,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.02,1.0,2.0,0.0,0.0,0.01,0.0,0.01,0.0,0.5,0.0,0.5,,0.0,0.5
