id,player_id,player_name,season,situation,goals,shots,xG,assists,key_passes,xA,npg,npxG,time,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio
664,6382,Pedro Neto,2023,SetPiece,0.0,0.0,0.0,1.0,5.0,0.18662165012210608,0.0,0.0,810.0,0.19,5.0,9.0,0.0,0.11,0.02,0.0,0.02,0.0,0.56,0.56,,0.2
3589,1687,Harry Maguire,2023,SetPiece,0.0,0.0,0.0,1.0,1.0,0.42146536707878113,0.0,0.0,201.0,0.42,1.0,2.23,0.0,0.45,0.19,0.0,0.19,0.0,0.45,0.45,,1.0
5030,782,Ben Chilwell,2023,SetPiece,0.0,0.0,0.0,0.0,2.0,0.28400101885199547,0.0,0.0,351.0,0.28,2.0,3.9,0.0,0.0,0.07,0.0,0.07,0.0,0.51,0.51,,0.0
2660,8940,Antonee Robinson,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.43420571088790894,0.0,0.0,720.0,0.43,1.0,8.0,0.0,0.0,0.05,0.0,0.05,0.0,0.12,0.12,,0.0
5184,757,Jeffrey Schlupp,2023,SetPiece,0.0,0.0,0.0,0.0,3.0,0.1449448112398386,0.0,0.0,644.0,0.14,3.0,7.16,0.0,0.0,0.02,0.0,0.02,0.0,0.42,0.42,,0.0
589,5789,Boubacar Kamara,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.01762518286705017,0.0,0.0,779.0,0.02,1.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,,0.0
572,725,Ola Aina,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.02427861839532852,0.0,0.0,417.0,0.02,1.0,4.63,0.0,0.0,0.01,0.0,0.0,0.0,0.22,0.22,,0.0
550,6552,Bryan Mbeumo,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.032106876373291016,0.0,0.0,810.0,0.03,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,,0.0
5322,6157,Timothy Castagne,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.015173611231148245,0.0,0.0,460.0,0.02,1.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,,0.0
746,8865,Ollie Watkins,2023,SetPiece,0.0,0.0,0.0,1.0,1.0,0.39984866976737976,0.0,0.0,789.0,0.4,1.0,8.77,0.0,0.11,0.05,0.0,0.05,0.0,0.11,0.11,,1.0
348,6674,Rayan Ait Nouri,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.07315527647733688,0.0,0.0,630.0,0.07,1.0,7.0,0.0,0.0,0.01,0.0,0.01,0.0,0.14,0.14,,0.0
5427,1789,Lewis Cook,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.0713658481836319,0.0,0.0,526.0,0.07,1.0,5.84,0.0,0.0,0.01,0.0,0.01,0.0,0.17,0.17,,0.0
328,11356,Enzo Fernandez,2023,SetPiece,0.0,0.0,0.0,0.0,2.0,0.13392965868115425,0.0,0.0,782.0,0.13,2.0,8.69,0.0,0.0,0.02,0.0,0.01,0.0,0.23,0.23,,0.0
255,7166,Mathias Jensen,2023,SetPiece,0.0,0.0,0.0,1.0,5.0,1.042521046474576,0.0,0.0,723.0,1.04,5.0,8.03,0.0,0.12,0.13,0.0,0.13,0.0,0.62,0.62,,0.2
243,561,Joe Rothwell,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.02138555236160755,0.0,0.0,302.0,0.02,1.0,3.36,0.0,0.0,0.01,0.0,0.01,0.0,0.3,0.3,,0.0
222,11839,Gustavo Hamer,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.3671560287475586,0.0,0.0,679.0,0.37,1.0,7.54,0.0,0.0,0.05,0.0,0.05,0.0,0.13,0.13,,0.0
177,631,Ashley Young,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.062069591134786606,0.0,0.0,750.0,0.06,1.0,8.33,0.0,0.0,0.01,0.0,0.01,0.0,0.12,0.12,,0.0
107,9680,Vitaly Janelt,2023,SetPiece,0.0,0.0,0.0,0.0,2.0,0.2157768607139587,0.0,0.0,738.0,0.22,2.0,8.2,0.0,0.0,0.03,0.0,0.03,0.0,0.24,0.24,,0.0
721,10806,Kaoru Mitoma,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.04104902967810631,0.0,0.0,754.0,0.04,1.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,,0.0
2444,6756,Dwight McNeil,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.03383195772767067,0.0,0.0,419.0,0.03,1.0,4.66,0.0,0.0,0.01,0.0,0.01,0.0,0.21,0.21,,0.0
2493,922,Andreas Pereira,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.022289326414465904,0.0,0.0,628.0,0.02,1.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,,0.0
2012,2182,Jefferson Lerma,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.011780384927988052,0.0,0.0,531.0,0.01,1.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,,0.0
1432,10744,Ryan Christie,2023,SetPiece,0.0,0.0,0.0,0.0,2.0,0.6032660976052284,0.0,0.0,630.0,0.6,2.0,7.0,0.0,0.0,0.09,0.0,0.09,0.0,0.29,0.29,,0.0
1620,1228,Bruno Fernandes,2023,SetPiece,0.0,0.0,0.0,1.0,4.0,1.0651303753256798,0.0,0.0,810.0,1.07,4.0,9.0,0.0,0.11,0.12,0.0,0.12,0.0,0.44,0.44,,0.25
1633,11723,Alfie Doughty,2023,SetPiece,0.0,0.0,0.0,1.0,2.0,0.2443661205470562,0.0,0.0,574.0,0.24,2.0,6.38,0.0,0.16,0.04,0.0,0.04,0.0,0.31,0.31,,0.5
4217,2517,Martin Odegaard,2023,SetPiece,0.0,0.0,0.0,1.0,3.0,0.4633401073515415,0.0,0.0,796.0,0.46,3.0,8.84,0.0,0.11,0.05,0.0,0.05,0.0,0.34,0.34,,0.3333333333333333
4230,7710,Oliver Norwood,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.06631767749786377,0.0,0.0,620.0,0.07,1.0,6.89,0.0,0.0,0.01,0.0,0.01,0.0,0.15,0.15,,0.0
4258,1791,Trent Alexander-Arnold,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.3228466212749481,0.0,0.0,518.0,0.32,1.0,5.76,0.0,0.0,0.06,0.0,0.06,0.0,0.17,0.17,,0.0
4324,12094,Mike Tresor,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.03663841634988785,0.0,0.0,217.0,0.04,1.0,2.41,0.0,0.0,0.02,0.0,0.02,0.0,0.41,0.41,,0.0
4377,935,Kurt Zouma,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.03957875818014145,0.0,0.0,810.0,0.04,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,,0.0
2040,1823,Lucas Digne,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.06193723902106285,0.0,0.0,804.0,0.06,1.0,8.93,0.0,0.0,0.01,0.0,0.01,0.0,0.11,0.11,,0.0
1463,11000,Matheus Nunes,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.017349420115351677,0.0,0.0,361.0,0.02,1.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,,0.0
3814,790,Nathan Redmond,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.12678086757659912,0.0,0.0,55.0,0.13,1.0,0.61,0.0,0.0,0.21,0.0,0.21,0.0,1.64,1.64,,0.0
4485,9733,Nathan Collins,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.6051620841026306,0.0,0.0,726.0,0.61,1.0,8.07,0.0,0.0,0.07,0.0,0.08,0.0,0.12,0.12,,0.0
4491,10846,Julian Alvarez,2023,SetPiece,0.0,0.0,0.0,0.0,3.0,0.1740770023316145,0.0,0.0,761.0,0.17,3.0,8.46,0.0,0.0,0.02,0.0,0.02,0.0,0.35,0.35,,0.0
4518,741,Jordan Pickford,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.008094483986496925,0.0,0.0,810.0,0.01,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,,0.0
2148,6818,James Maddison,2023,SetPiece,0.0,0.0,0.0,1.0,5.0,0.7100204955786467,0.0,0.0,864.0,0.71,5.0,9.6,0.0,0.1,0.07,0.0,0.07,0.0,0.52,0.52,,0.2
990,1688,Andrew Robertson,2023,SetPiece,0.0,0.0,0.0,0.0,2.0,0.06239184644073248,0.0,0.0,720.0,0.06,2.0,8.0,0.0,0.0,0.01,0.0,0.01,0.0,0.25,0.25,,0.0
865,2199,Pablo Sarabia,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.6108065247535706,0.0,0.0,186.0,0.61,1.0,2.07,0.0,0.0,0.3,0.0,0.29,0.0,0.48,0.48,,0.0
4780,843,James Ward-Prowse,2023,SetPiece,0.0,0.0,0.0,0.0,3.0,0.6249690111726522,0.0,0.0,720.0,0.62,3.0,8.0,0.0,0.0,0.08,0.0,0.08,0.0,0.38,0.38,,0.0
1084,1654,Ben Mee,2023,SetPiece,0.0,0.0,0.0,0.0,1.0,0.06615801155567169,0.0,0.0,161.0,0.07,1.0,1.79,0.0,0.0,0.04,0.0,0.04,0.0,0.56,0.56,,0.0
