id,player_id,player_name,season,situation,goals,shots,xG,assists,key_passes,xA,npg,npxG,time,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio
2116,6048,Lewis Dunk,2023,FromCorner,0.0,10.0,0.46321461256593466,0.0,2.0,0.04369792994111776,0.0,0.46321461256593466,810.0,0.51,12.0,9.0,0.0,0.0,0.0,0.05,0.06,1.11,0.22,1.33,0.0,0.0
926,6827,Bobby Reid,2023,FromCorner,0.0,2.0,0.4564186753705144,0.0,0.0,0.0,0.0,0.4564186753705144,528.0,0.46,2.0,5.87,0.0,0.0,0.0,0.08,0.08,0.34,0.0,0.34,0.0,
235,7603,Marc Guehi,2023,FromCorner,0.0,4.0,0.4043900817632675,0.0,0.0,0.0,0.0,0.4043900817632675,810.0,0.4,4.0,9.0,0.0,0.0,0.0,0.04,0.04,0.44,0.0,0.44,0.0,
4926,11717,Carlton Morris,2023,FromCorner,0.0,9.0,0.3962631691247225,0.0,0.0,0.0,0.0,0.3962631691247225,784.0,0.4,9.0,8.71,0.0,0.0,0.0,0.05,0.05,1.03,0.0,1.03,0.0,
442,9790,Josko Gvardiol,2023,FromCorner,0.0,2.0,0.37310124188661575,0.0,0.0,0.0,0.0,0.37310124188661575,546.0,0.37,2.0,6.07,0.0,0.0,0.0,0.06,0.06,0.33,0.0,0.33,0.0,
507,7498,Lyle Foster,2023,FromCorner,0.0,1.0,0.3714017271995544,0.0,0.0,0.0,0.0,0.3714017271995544,618.0,0.37,1.0,6.87,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.15,0.0,
1255,10805,Levi Colwill,2023,FromCorner,0.0,4.0,0.3684403598308563,0.0,0.0,0.0,0.0,0.3684403598308563,801.0,0.37,4.0,8.9,0.0,0.0,0.0,0.04,0.04,0.45,0.0,0.45,0.0,
3850,672,Jordan Ayew,2023,FromCorner,0.0,2.0,0.36718280892819166,0.0,0.0,0.0,0.0,0.36718280892819166,834.0,0.37,2.0,9.27,0.0,0.0,0.0,0.04,0.04,0.22,0.0,0.22,0.0,
214,6026,Richarlison,2023,FromCorner,1.0,2.0,0.35453316383063793,0.0,1.0,0.017635487020015717,1.0,0.35453316383063793,544.0,0.37,3.0,6.04,0.17,0.0,0.0,0.06,0.06,0.33,0.17,0.5,0.5,0.0
4919,10027,Lewis Dobbin,2023,FromCorner,0.0,1.0,0.33658209443092346,0.0,0.0,0.0,0.0,0.33658209443092346,109.0,0.34,1.0,1.21,0.0,0.0,0.0,0.28,0.28,0.83,0.0,0.83,0.0,
1822,11055,Rasmus Hojlund,2023,FromCorner,0.0,1.0,0.335580438375473,0.0,0.0,0.0,0.0,0.335580438375473,426.0,0.34,1.0,4.73,0.0,0.0,0.0,0.07,0.07,0.21,0.0,0.21,0.0,
5477,8961,Ruben Dias,2023,FromCorner,0.0,1.0,0.324865460395813,0.0,0.0,0.0,0.0,0.324865460395813,641.0,0.32,1.0,7.12,0.0,0.0,0.0,0.05,0.04,0.14,0.0,0.14,0.0,
3873,10048,Nicolas Jackson,2023,FromCorner,0.0,1.0,0.2942993938922882,0.0,0.0,0.0,0.0,0.2942993938922882,578.0,0.29,1.0,6.42,0.0,0.0,0.0,0.05,0.05,0.16,0.0,0.16,0.0,
5455,6221,Pau Torres,2023,FromCorner,0.0,2.0,0.2905762679874897,0.0,0.0,0.0,0.0,0.2905762679874897,780.0,0.29,2.0,8.67,0.0,0.0,0.0,0.03,0.03,0.23,0.0,0.23,0.0,
707,6122,Douglas Luiz,2023,FromCorner,0.0,4.0,0.2719852887094021,0.0,2.0,0.12611480429768562,0.0,0.2719852887094021,778.0,0.4,6.0,8.64,0.0,0.0,0.01,0.03,0.05,0.46,0.23,0.69,0.0,0.0
720,10806,Kaoru Mitoma,2023,FromCorner,0.0,2.0,0.2687140852212906,0.0,0.0,0.0,0.0,0.2687140852212906,754.0,0.27,2.0,8.38,0.0,0.0,0.0,0.03,0.03,0.24,0.0,0.24,0.0,
5683,9678,Ethan Pinnock,2023,FromCorner,0.0,3.0,0.26079294830560684,0.0,1.0,0.2506842017173767,0.0,0.26079294830560684,810.0,0.51,4.0,9.0,0.0,0.0,0.03,0.03,0.06,0.33,0.11,0.44,0.0,0.0
1710,3621,Neal Maupay,2023,FromCorner,0.0,1.0,0.23809105157852173,0.0,0.0,0.0,0.0,0.23809105157852173,237.0,0.24,1.0,2.63,0.0,0.0,0.0,0.09,0.09,0.38,0.0,0.38,0.0,
4611,10715,Joao Palhinha,2023,FromCorner,1.0,5.0,0.2376938797533512,0.0,0.0,0.0,1.0,0.2376938797533512,554.0,0.24,5.0,6.16,0.16,0.0,0.0,0.04,0.04,0.81,0.0,0.81,0.2,
358,9021,Pape Sarr,2023,FromCorner,0.0,3.0,0.22040323913097384,0.0,0.0,0.0,0.0,0.22040323913097384,727.0,0.22,3.0,8.08,0.0,0.0,0.0,0.03,0.03,0.37,0.0,0.37,0.0,
1775,7752,Gabriel Martinelli,2023,FromCorner,0.0,3.0,0.21800849214196205,1.0,3.0,0.2812150791287422,0.0,0.21800849214196205,488.0,0.5,6.0,5.42,0.0,0.18,0.05,0.04,0.09,0.55,0.55,1.11,0.0,0.3333333333333333
2816,7726,Ezri Konsa Ngoyo,2023,FromCorner,0.0,3.0,0.20731460861861703,0.0,0.0,0.0,0.0,0.20731460861861703,810.0,0.21,3.0,9.0,0.0,0.0,0.0,0.02,0.02,0.33,0.0,0.33,0.0,
1415,6686,Nicolo Zaniolo,2023,FromCorner,0.0,2.0,0.20208509266376495,0.0,0.0,0.0,0.0,0.20208509266376495,338.0,0.2,2.0,3.76,0.0,0.0,0.0,0.05,0.05,0.53,0.0,0.53,0.0,
2650,8635,Sven Botman,2023,FromCorner,0.0,2.0,0.19448064267635343,0.0,1.0,0.3372240960597992,0.0,0.19448064267635343,450.0,0.53,3.0,5.0,0.0,0.0,0.07,0.04,0.11,0.4,0.2,0.6,0.0,0.0
481,6314,Joachim Andersen,2023,FromCorner,0.0,4.0,0.19118196330964565,0.0,1.0,0.3891980648040771,0.0,0.19118196330964565,900.0,0.58,5.0,10.0,0.0,0.0,0.04,0.02,0.06,0.4,0.1,0.5,0.0,0.0
5087,5613,Gabriel,2023,FromCorner,0.0,3.0,0.18380571156740189,0.0,0.0,0.0,0.0,0.18380571156740189,559.0,0.18,3.0,6.21,0.0,0.0,0.0,0.03,0.03,0.48,0.0,0.48,0.0,
3788,87,Joelinton,2023,FromCorner,0.0,1.0,0.18315434455871585,0.0,0.0,0.0,0.0,0.18315434455871585,386.0,0.18,1.0,4.29,0.0,0.0,0.0,0.04,0.04,0.23,0.0,0.23,0.0,
3753,5543,Gabriel Jesus,2023,FromCorner,0.0,2.0,0.1816360503435135,0.0,0.0,0.0,0.0,0.1816360503435135,363.0,0.18,2.0,4.03,0.0,0.0,0.0,0.05,0.04,0.5,0.0,0.5,0.0,
1334,2245,Raphael Varane,2023,FromCorner,0.0,4.0,0.18151819612830877,0.0,0.0,0.0,0.0,0.18151819612830877,328.0,0.18,4.0,3.64,0.0,0.0,0.0,0.05,0.05,1.1,0.0,1.1,0.0,
3694,6482,Eddie Nketiah,2023,FromCorner,1.0,4.0,0.1709099039435387,0.0,2.0,0.08252565562725067,1.0,0.1709099039435387,611.0,0.25,6.0,6.79,0.15,0.0,0.01,0.03,0.04,0.59,0.29,0.88,0.25,0.0
3144,6049,Solly March,2023,FromCorner,0.0,3.0,0.17067543789744377,0.0,2.0,0.25404762849211693,0.0,0.17067543789744377,571.0,0.42,5.0,6.34,0.0,0.0,0.04,0.03,0.07,0.47,0.32,0.79,0.0,0.0
619,9677,Kristoffer Ajer,2023,FromCorner,0.0,2.0,0.16215859539806843,0.0,0.0,0.0,0.0,0.16215859539806843,383.0,0.16,2.0,4.26,0.0,0.0,0.0,0.04,0.04,0.47,0.0,0.47,0.0,
5304,1679,Dominic Solanke,2023,FromCorner,0.0,2.0,0.16207605600357056,0.0,0.0,0.0,0.0,0.16207605600357056,809.0,0.16,2.0,8.99,0.0,0.0,0.0,0.02,0.02,0.22,0.0,0.22,0.0,
4316,11701,Zeki Amdouni,2023,FromCorner,0.0,2.0,0.16109144501388073,0.0,0.0,0.0,0.0,0.16109144501388073,575.0,0.16,2.0,6.39,0.0,0.0,0.0,0.03,0.03,0.31,0.0,0.31,0.0,
3290,11699,Ameen Al Dakhil,2023,FromCorner,0.0,4.0,0.15610366687178612,0.0,0.0,0.0,0.0,0.15610366687178612,769.0,0.16,4.0,8.54,0.0,0.0,0.0,0.02,0.02,0.47,0.0,0.47,0.0,
745,8865,Ollie Watkins,2023,FromCorner,0.0,2.0,0.1547829583287239,0.0,0.0,0.0,0.0,0.1547829583287239,789.0,0.15,2.0,8.77,0.0,0.0,0.0,0.02,0.02,0.23,0.0,0.23,0.0,
4918,10386,Anel Ahmedhodzic,2023,FromCorner,0.0,2.0,0.15434101969003677,0.0,0.0,0.0,0.0,0.15434101969003677,720.0,0.15,2.0,8.0,0.0,0.0,0.0,0.02,0.02,0.25,0.0,0.25,0.0,
5120,8272,Joao Pedro,2023,FromCorner,0.0,2.0,0.15341805294156077,0.0,1.0,0.0654299259185791,0.0,0.15341805294156077,471.0,0.22,3.0,5.23,0.0,0.0,0.01,0.03,0.04,0.38,0.19,0.57,0.0,0.0
4710,332,Joel Matip,2023,FromCorner,0.0,2.0,0.14995819702744484,0.0,1.0,0.0219194870442152,0.0,0.14995819702744484,538.0,0.17,3.0,5.98,0.0,0.0,0.0,0.03,0.03,0.33,0.17,0.5,0.0,0.0
5610,5712,Diego Carlos,2023,FromCorner,0.0,2.0,0.1422494277358055,0.0,1.0,0.01247455459088087,0.0,0.1422494277358055,230.0,0.15,3.0,2.56,0.0,0.0,0.0,0.06,0.06,0.78,0.39,1.17,0.0,0.0
2092,3203,Issa Diop,2023,FromCorner,0.0,2.0,0.13929198868572712,0.0,0.0,0.0,0.0,0.13929198868572712,716.0,0.14,2.0,7.96,0.0,0.0,0.0,0.02,0.02,0.25,0.0,0.25,0.0,
154,7420,Miguel Almiron,2023,FromCorner,0.0,3.0,0.1387498453259468,0.0,0.0,0.0,0.0,0.1387498453259468,596.0,0.14,3.0,6.62,0.0,0.0,0.0,0.02,0.02,0.45,0.0,0.45,0.0,
3095,5553,Declan Rice,2023,FromCorner,1.0,3.0,0.13704372011125088,0.0,2.0,0.08061496168375015,1.0,0.13704372011125088,766.0,0.22,5.0,8.51,0.12,0.0,0.01,0.02,0.03,0.35,0.24,0.59,0.3333333333333333,0.0
3468,2496,Rodri,2023,FromCorner,0.0,3.0,0.13259306456893682,1.0,2.0,1.1436975002288818,0.0,0.13259306456893682,584.0,1.28,5.0,6.49,0.0,0.15,0.18,0.02,0.2,0.46,0.31,0.77,0.0,0.5
548,6552,Bryan Mbeumo,2023,FromCorner,0.0,2.0,0.12404038943350316,0.0,6.0,0.5706135090440512,0.0,0.12404038943350316,810.0,0.69,8.0,9.0,0.0,0.0,0.06,0.01,0.08,0.22,0.67,0.89,0.0,0.0
2631,11715,Mads Andersen,2023,FromCorner,0.0,2.0,0.1215791553258896,0.0,0.0,0.0,0.0,0.1215791553258896,369.0,0.12,2.0,4.1,0.0,0.0,0.0,0.03,0.03,0.49,0.0,0.49,0.0,
1307,7699,Adam Webster,2023,FromCorner,0.0,1.0,0.1199745237827301,0.0,0.0,0.0,0.0,0.1199745237827301,360.0,0.12,1.0,4.0,0.0,0.0,0.0,0.03,0.03,0.25,0.0,0.25,0.0,
2603,11720,Jacob Brown,2023,FromCorner,0.0,2.0,0.1160915307700634,0.0,0.0,0.0,0.0,0.1160915307700634,520.0,0.12,2.0,5.78,0.0,0.0,0.0,0.02,0.02,0.35,0.0,0.35,0.0,
2197,4105,Raul Jimenez,2023,FromCorner,0.0,3.0,0.11562126502394676,0.0,1.0,0.44088682532310486,0.0,0.11562126502394676,568.0,0.56,4.0,6.31,0.0,0.0,0.07,0.02,0.09,0.48,0.16,0.63,0.0,0.0
638,8252,Nicolas Dominguez,2023,FromCorner,0.0,3.0,0.11376309394836426,0.0,0.0,0.0,0.0,0.11376309394836426,446.0,0.11,3.0,4.96,0.0,0.0,0.0,0.02,0.02,0.6,0.0,0.6,0.0,
4014,6088,Orel Mangala,2023,FromCorner,0.0,3.0,0.1134451013058424,0.0,0.0,0.0,0.0,0.1134451013058424,667.0,0.11,3.0,7.41,0.0,0.0,0.0,0.02,0.01,0.4,0.0,0.4,0.0,
4991,7218,Cristian Romero,2023,FromCorner,1.0,4.0,0.11298120394349098,0.0,0.0,0.0,1.0,0.11298120394349098,823.0,0.11,4.0,9.14,0.11,0.0,0.0,0.01,0.01,0.44,0.0,0.44,0.25,
1641,9667,Amadou Onana,2023,FromCorner,0.0,3.0,0.11195268481969832,0.0,0.0,0.0,0.0,0.11195268481969832,792.0,0.11,3.0,8.8,0.0,0.0,0.0,0.01,0.01,0.34,0.0,0.34,0.0,
5585,6249,Davinson Sanchez,2023,FromCorner,0.0,1.0,0.11006297916173936,0.0,0.0,0.0,0.0,0.11006297916173936,77.0,0.11,1.0,0.86,0.0,0.0,0.0,0.13,0.13,1.16,0.0,1.16,0.0,
4452,5735,Jean-Philippe Mateta,2023,FromCorner,0.0,1.0,0.10955146700143814,0.0,0.0,0.0,0.0,0.10955146700143814,371.0,0.11,1.0,4.12,0.0,0.0,0.0,0.03,0.03,0.24,0.0,0.24,0.0,
5208,7395,Carlos Vinicius,2023,FromCorner,0.0,2.0,0.10615325905382632,0.0,0.0,0.0,0.0,0.10615325905382632,207.0,0.11,2.0,2.3,0.0,0.0,0.0,0.05,0.05,0.87,0.0,0.87,0.0,
118,11998,Hannes Delcroix,2023,FromCorner,0.0,3.0,0.1060134507715702,0.0,0.0,0.0,0.0,0.1060134507715702,227.0,0.11,3.0,2.52,0.0,0.0,0.0,0.04,0.04,1.19,0.0,1.19,0.0,
17,7322,Bukayo Saka,2023,FromCorner,0.0,4.0,0.10583484172821044,2.0,8.0,0.916045218706131,0.0,0.10583484172821044,711.0,1.02,12.0,7.9,0.0,0.25,0.12,0.01,0.13,0.51,1.01,1.52,0.0,0.25
2313,10757,Scott McKenna,2023,FromCorner,0.0,1.0,0.10559770464897156,0.0,0.0,0.0,0.0,0.10559770464897156,420.0,0.11,1.0,4.67,0.0,0.0,0.0,0.02,0.02,0.21,0.0,0.21,0.0,
30,11718,Elijah Adebayo,2023,FromCorner,0.0,1.0,0.10227320343255995,0.0,0.0,0.0,0.0,0.10227320343255995,341.0,0.1,1.0,3.79,0.0,0.0,0.0,0.03,0.03,0.26,0.0,0.26,0.0,
863,2199,Pablo Sarabia,2023,FromCorner,0.0,2.0,0.10205252096056938,1.0,2.0,0.13949868828058243,0.0,0.10205252096056938,186.0,0.24,4.0,2.07,0.0,0.48,0.07,0.05,0.12,0.97,0.97,1.93,0.0,0.5
2919,3600,Serge Aurier,2023,FromCorner,0.0,2.0,0.1018422730267048,0.0,0.0,0.0,0.0,0.1018422730267048,637.0,0.1,2.0,7.08,0.0,0.0,0.0,0.01,0.01,0.28,0.0,0.28,0.0,
2011,2182,Jefferson Lerma,2023,FromCorner,0.0,2.0,0.1014232449233532,0.0,0.0,0.0,0.0,0.1014232449233532,531.0,0.1,2.0,5.9,0.0,0.0,0.0,0.02,0.02,0.34,0.0,0.34,0.0,
555,11926,Edson Alvarez,2023,FromCorner,0.0,3.0,0.10130543541163206,0.0,0.0,0.0,0.0,0.10130543541163206,594.0,0.1,3.0,6.6,0.0,0.0,0.0,0.02,0.02,0.45,0.0,0.45,0.0,
3617,5221,Leon Bailey,2023,FromCorner,0.0,1.0,0.09815222769975662,0.0,1.0,0.13276714086532593,0.0,0.09815222769975662,237.0,0.23,2.0,2.63,0.0,0.0,0.05,0.04,0.09,0.38,0.38,0.76,0.0,0.0
3038,8666,Cheick Oumar Doucoure,2023,FromCorner,0.0,2.0,0.0960574485361576,0.0,3.0,0.1841191155835986,0.0,0.0960574485361576,810.0,0.28,5.0,9.0,0.0,0.0,0.02,0.01,0.03,0.22,0.33,0.56,0.0,0.0
5024,8150,Anthony Gordon,2023,FromCorner,0.0,3.0,0.09194329008460043,0.0,1.0,0.017810996621847153,0.0,0.09194329008460043,638.0,0.11,4.0,7.09,0.0,0.0,0.0,0.01,0.02,0.42,0.14,0.56,0.0,0.0
1121,76,Fabian Schar,2023,FromCorner,0.0,2.0,0.09002633392810822,0.0,0.0,0.0,0.0,0.09002633392810822,810.0,0.09,2.0,9.0,0.0,0.0,0.0,0.01,0.01,0.22,0.0,0.22,0.0,
3355,2958,Oleksandr Zinchenko,2023,FromCorner,0.0,4.0,0.0889134993776679,0.0,3.0,0.11066880077123642,0.0,0.0889134993776679,484.0,0.2,7.0,5.38,0.0,0.0,0.02,0.02,0.04,0.74,0.56,1.3,0.0,0.0
3547,8285,Sander Berge,2023,FromCorner,0.0,1.0,0.08817407488822937,0.0,0.0,0.0,0.0,0.08817407488822937,590.0,0.09,1.0,6.56,0.0,0.0,0.0,0.01,0.01,0.15,0.0,0.15,0.0,
967,6055,Phil Foden,2023,FromCorner,0.0,2.0,0.0881708050146699,1.0,4.0,0.366444724611938,0.0,0.0881708050146699,700.0,0.45,6.0,7.78,0.0,0.13,0.05,0.01,0.06,0.26,0.51,0.77,0.0,0.25
4341,6044,Charlie Taylor,2023,FromCorner,0.0,3.0,0.08721145614981651,0.0,0.0,0.0,0.0,0.08721145614981651,540.0,0.09,3.0,6.0,0.0,0.0,0.0,0.01,0.02,0.5,0.0,0.5,0.0,
221,11839,Gustavo Hamer,2023,FromCorner,1.0,3.0,0.08643019758164883,0.0,3.0,0.15008484944701195,1.0,0.08643019758164883,679.0,0.24,6.0,7.54,0.13,0.0,0.02,0.01,0.03,0.4,0.4,0.8,0.3333333333333333,0.0
5236,1299,Mario Lemina,2023,FromCorner,0.0,2.0,0.08206745609641075,0.0,1.0,0.04218992963433266,0.0,0.08206745609641075,710.0,0.12,3.0,7.89,0.0,0.0,0.01,0.01,0.02,0.25,0.13,0.38,0.0,0.0
4460,8981,Jeremy Doku,2023,FromCorner,0.0,3.0,0.0802210196852684,0.0,3.0,0.15548645704984665,0.0,0.0802210196852684,530.0,0.24,6.0,5.89,0.0,0.0,0.03,0.01,0.04,0.51,0.51,1.02,0.0,0.0
4816,453,Son Heung-Min,2023,FromCorner,0.0,2.0,0.07926060259342194,0.0,0.0,0.0,0.0,0.07926060259342194,839.0,0.08,2.0,9.32,0.0,0.0,0.0,0.01,0.01,0.21,0.0,0.21,0.0,
2981,5609,Yves Bissouma,2023,FromCorner,0.0,2.0,0.07885988801717758,0.0,2.0,0.06011129543185234,0.0,0.07885988801717758,733.0,0.14,4.0,8.14,0.0,0.0,0.01,0.01,0.02,0.25,0.25,0.49,0.0,0.0
2893,12123,Murillo,2023,FromCorner,0.0,1.0,0.07187405228614807,0.0,1.0,0.03953946754336357,0.0,0.07187405228614807,270.0,0.11,2.0,3.0,0.0,0.0,0.01,0.02,0.04,0.33,0.33,0.67,0.0,0.0
2250,668,Idrissa Gueye,2023,FromCorner,0.0,2.0,0.07172217033803463,0.0,0.0,0.0,0.0,0.07172217033803463,557.0,0.07,2.0,6.19,0.0,0.0,0.0,0.01,0.01,0.32,0.0,0.32,0.0,
4256,1791,Trent Alexander-Arnold,2023,FromCorner,0.0,4.0,0.07135667745023966,1.0,4.0,0.22720054723322392,0.0,0.07135667745023966,518.0,0.3,8.0,5.76,0.0,0.17,0.04,0.01,0.05,0.69,0.69,1.39,0.0,0.25
2473,4456,Chris Wood,2023,FromCorner,0.0,1.0,0.07047718018293381,0.0,1.0,0.036899637430906296,0.0,0.07047718018293381,218.0,0.11,2.0,2.42,0.0,0.0,0.02,0.03,0.05,0.41,0.41,0.83,0.0,0.0
