id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
1262,2958,Oleksandr Zinchenko,2023,DL,7.0,0.0,9.0,541.0,0.2853938275948167,0.0,0.8165781535208225,6.0,1.0,0.0,0.0,0.2853938275948167,2.2578578628599644,2.076233770698309,77.29,1.1,15.0,6.01,0.0,0.0,0.14,0.05,0.18,1.5,1.0,0.38,2.5,0.0,0.0,0.14285714285714285
5211,10291,Vitalii Mykolenko,2023,DL,7.0,1.0,6.0,630.0,0.6285446248948574,0.0,0.5144303794950247,4.0,0.0,0.0,1.0,0.6285446248948574,2.1739336252212524,1.5387942530214789,90.0,1.14,10.0,7.0,0.14,0.0,0.07,0.09,0.16,0.86,0.57,0.31,1.43,0.16666666666666666,0.0,0.0
6559,9679,Rico Henry,2023,DL,5.0,0.0,2.0,401.0,0.045370095409452915,1.0,0.7904934585094452,4.0,1.0,0.0,0.0,0.045370095409452915,2.13233545422554,1.4655016660690308,80.2,0.84,6.0,4.46,0.0,0.22,0.18,0.01,0.19,0.45,0.9,0.48,1.35,0.0,0.25,0.2
2442,11709,Milos Kerkez,2023,DL,10.0,0.0,2.0,861.0,0.09251939691603184,0.0,0.050233641639351845,2.0,1.0,0.0,0.0,0.09251939691603184,1.7628213576972485,1.67030194029212,86.1,0.14,4.0,9.57,0.0,0.0,0.01,0.01,0.01,0.21,0.21,0.18,0.42,0.0,0.0,0.1
1930,631,Ashley Young,2023,DL,4.0,0.0,1.0,360.0,0.06089120730757713,0.0,1.3307978510856628,7.0,0.0,0.0,0.0,0.06089120730757713,1.555836446583271,1.25606257468462,90.0,1.39,8.0,4.0,0.0,0.0,0.33,0.02,0.35,0.25,1.75,0.39,2.0,0.0,0.0,0.0
3775,6674,Rayan Ait Nouri,2023,DL,5.0,0.0,1.0,371.0,0.32795247435569763,0.0,0.04703713208436966,2.0,2.0,0.0,0.0,0.32795247435569763,1.351202853024006,0.9762132838368416,74.2,0.37,3.0,4.12,0.0,0.0,0.01,0.08,0.09,0.24,0.49,0.33,0.73,0.0,0.0,0.4
6068,10758,Harry Toffolo,2023,DL,3.0,0.0,2.0,255.0,0.15322826243937016,2.0,0.19544796645641327,4.0,0.0,0.0,0.0,0.15322826243937016,1.1326763406395912,0.8601430207490921,85.0,0.35,6.0,2.83,0.0,0.71,0.07,0.05,0.12,0.71,1.41,0.4,2.12,0.0,0.5,0.0
5758,5568,Connor Roberts,2023,DL,1.0,0.0,0.0,90.0,0.0,0.0,0.05201815441250801,1.0,0.0,0.0,0.0,0.0,1.1014156341552734,1.1014156341552734,90.0,0.05,1.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,1.0,1.1,1.0,,0.0,0.0
1330,7134,Marc Cucurella,2023,DL,2.0,0.0,2.0,174.0,0.5819696187973022,0.0,0.033699825406074524,1.0,1.0,0.0,0.0,0.5819696187973022,1.0242665857076645,0.4085971862077713,87.0,0.62,3.0,1.93,0.0,0.0,0.02,0.3,0.32,1.04,0.52,0.53,1.55,0.0,0.0,0.5
3324,6049,Solly March,2023,DL,2.0,0.0,2.0,180.0,0.13836441934108734,1.0,0.839321568608284,2.0,1.0,0.0,0.0,0.13836441934108734,0.951987326145172,0.951987326145172,90.0,0.98,4.0,2.0,0.0,0.5,0.42,0.07,0.49,1.0,1.0,0.48,2.0,0.0,0.5,0.5
2878,1006,Luke Shaw,2023,DL,2.0,0.0,0.0,180.0,0.0,0.0,0.6534072756767273,6.0,1.0,0.0,0.0,0.0,0.9326948821544648,0.7710351645946503,90.0,0.65,6.0,2.0,0.0,0.0,0.33,0.0,0.32,0.0,3.0,0.47,3.0,,0.0,0.5
5311,6080,Victor Lindelof,2023,DL,3.0,0.0,0.0,241.0,0.0,1.0,0.06895012222230434,2.0,0.0,0.0,0.0,0.0,0.8913162797689438,0.8913162797689438,80.33,0.07,2.0,2.68,0.0,0.37,0.03,0.0,0.03,0.0,0.75,0.33,0.75,,0.5,0.0
233,6044,Charlie Taylor,2023,DL,8.0,1.0,6.0,720.0,0.13692350592464209,0.0,0.2948079463094473,3.0,3.0,0.0,1.0,0.13692350592464209,0.8870124574750662,0.8650206085294485,90.0,0.43,9.0,8.0,0.12,0.0,0.04,0.02,0.05,0.75,0.38,0.11,1.12,0.16666666666666666,0.0,0.375
984,11713,Amari&#039;i Bell,2023,DL,1.0,0.0,1.0,90.0,0.4917406141757965,0.0,0.0,0.0,0.0,0.0,0.0,0.4917406141757965,0.8483845591545105,0.356643944978714,90.0,0.49,1.0,1.0,0.0,0.0,0.0,0.49,0.49,1.0,0.0,0.85,1.0,0.0,,0.0
62,11723,Alfie Doughty,2023,DL,3.0,0.0,3.0,260.0,0.32902116142213345,0.0,0.17123550549149513,4.0,1.0,0.0,0.0,0.32902116142213345,0.7760396301746368,0.49184107780456543,86.67,0.5,7.0,2.89,0.0,0.0,0.06,0.11,0.17,1.04,1.38,0.27,2.42,0.0,0.0,0.3333333333333333
2358,987,Joseph Gomez,2023,DL,1.0,0.0,1.0,69.0,0.14541594684123993,0.0,0.02837073616683483,2.0,0.0,0.0,0.0,0.14541594684123993,0.7759495377540588,0.7475787997245789,69.0,0.17,3.0,0.77,0.0,0.0,0.04,0.19,0.22,1.3,2.6,1.01,3.9,0.0,0.0,0.0
3724,7281,Diogo Dalot,2023,DL,3.0,0.0,4.0,270.0,0.124162245541811,0.0,0.18845313787460327,2.0,1.0,0.0,0.0,0.124162245541811,0.5764846131205559,0.4723946526646614,90.0,0.31,6.0,3.0,0.0,0.0,0.06,0.04,0.1,1.33,0.67,0.19,2.0,0.0,0.0,0.3333333333333333
4243,7931,Takehiro Tomiyasu,2023,DL,2.0,0.0,1.0,159.0,0.017778940498828888,0.0,0.0,0.0,0.0,1.0,0.0,0.017778940498828888,0.5421797409653664,0.5244008041918278,79.5,0.02,1.0,1.77,0.0,0.0,0.0,0.01,0.01,0.56,0.0,0.31,0.56,0.0,,0.5
3167,8090,Lloyd Kelly,2023,DL,1.0,0.0,1.0,90.0,0.11604900658130646,0.0,0.0,0.0,0.0,0.0,0.0,0.11604900658130646,0.43872207403182983,0.43872207403182983,90.0,0.12,1.0,1.0,0.0,0.0,0.0,0.12,0.12,1.0,0.0,0.44,1.0,0.0,,0.0
2184,9680,Vitaly Janelt,2023,DL,2.0,0.0,1.0,180.0,0.01261985208839178,0.0,0.27253051847219467,4.0,1.0,0.0,0.0,0.01261985208839178,0.435789555311203,0.3571305572986603,90.0,0.29,5.0,2.0,0.0,0.0,0.14,0.01,0.14,0.5,2.0,0.22,2.5,0.0,0.0,0.5
6054,10847,Rico Lewis,2023,DL,1.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3742609024047851,0.3742609024047851,84.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,,0.0
635,7187,Sergio Reguilon,2023,DL,2.0,0.0,0.0,170.0,0.0,0.0,0.19373680651187897,2.0,1.0,0.0,0.0,0.0,0.3452007472515106,0.15146392583847046,85.0,0.19,2.0,1.89,0.0,0.0,0.1,0.0,0.1,0.0,1.06,0.18,1.06,,0.0,0.5
5726,579,Nathan Ake,2023,DL,2.0,1.0,4.0,173.0,0.1604865938425064,0.0,0.0,0.0,0.0,0.0,1.0,0.1604865938425064,0.2753535211086273,0.2753535211086273,86.5,0.16,4.0,1.92,0.52,0.0,0.0,0.08,0.08,2.08,0.0,0.14,2.08,0.25,,0.0
3663,8226,Tariq Lamptey,2023,DL,1.0,0.0,1.0,80.0,0.01694534160196781,2.0,0.2228559702634811,2.0,1.0,0.0,0.0,0.01694534160196781,0.27053070068359375,0.2535853683948517,80.0,0.24,3.0,0.89,0.0,2.25,0.25,0.02,0.27,1.12,2.25,0.3,3.37,0.0,1.0,1.0
5014,10012,Jakub Kiwior,2023,DL,1.0,0.0,1.0,90.0,0.5712023377418518,0.0,0.0,0.0,0.0,0.0,0.0,0.5712023377418518,0.2674001455307007,0.2674001455307007,90.0,0.57,1.0,1.0,0.0,0.0,0.0,0.57,0.57,1.0,0.0,0.27,1.0,0.0,,0.0
575,725,Ola Aina,2023,DL,2.0,0.0,1.0,163.0,0.029323378577828407,0.0,0.02427861839532852,1.0,0.0,0.0,0.0,0.029323378577828407,0.2621862292289734,0.23286284506320953,81.5,0.05,2.0,1.81,0.0,0.0,0.01,0.02,0.03,0.55,0.55,0.14,1.1,0.0,0.0,0.0
3121,7927,Sofyan Amrabat,2023,DL,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25134795904159546,0.25134795904159546,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,1.0
561,7277,Ryan John Giles,2023,DL,2.0,0.0,1.0,163.0,0.07363187521696091,0.0,0.06098712794482708,2.0,0.0,0.0,0.0,0.07363187521696091,0.25133640319108963,0.14852004870772362,81.5,0.13,3.0,1.81,0.0,0.0,0.03,0.04,0.07,0.55,1.1,0.14,1.66,0.0,0.0,0.0
1660,6157,Timothy Castagne,2023,DL,1.0,0.0,1.0,90.0,0.025184717029333115,0.0,0.04281526803970337,1.0,1.0,0.0,0.0,0.025184717029333115,0.2435315102338791,0.21834680438041687,90.0,0.07,2.0,1.0,0.0,0.0,0.04,0.03,0.07,1.0,1.0,0.24,2.0,0.0,0.0,1.0
707,239,Pascal Gross,2023,DL,1.0,0.0,1.0,90.0,0.058191049844026566,0.0,0.08570017665624619,1.0,0.0,0.0,0.0,0.058191049844026566,0.23774142563343048,0.09385019540786745,90.0,0.14,2.0,1.0,0.0,0.0,0.09,0.06,0.14,1.0,1.0,0.24,2.0,0.0,0.0,0.0
1107,10140,Hugo Bueno,2023,DL,1.0,0.0,0.0,87.0,0.0,0.0,0.016605697572231293,1.0,0.0,0.0,0.0,0.0,0.207759827375412,0.1911541223526001,87.0,0.02,1.0,0.97,0.0,0.0,0.02,0.0,0.02,0.0,1.03,0.21,1.03,,0.0,0.0
5753,11707,Jurrien Timber,2023,DL,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19600066542625427,0.19600066542625427,56.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,,,1.0
2760,8852,Konstantinos Tsimikas,2023,DL,2.0,0.0,0.0,154.0,0.0,0.0,0.5733114033937454,2.0,0.0,0.0,0.0,0.0,0.1522182673215866,0.1522182673215866,77.0,0.57,2.0,1.71,0.0,0.0,0.34,0.0,0.33,0.0,1.17,0.09,1.17,,0.0,0.0
2445,8562,Luke Thomas,2023,DL,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.134330615401268,0.134330615401268,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,,0.5
5,11700,Vitinho,2023,DL,1.0,0.0,0.0,90.0,0.0,0.0,0.05805481970310211,1.0,0.0,0.0,0.0,0.0,0.11931239068508148,0.06125757470726967,90.0,0.06,1.0,1.0,0.0,0.0,0.06,0.0,0.06,0.0,1.0,0.12,1.0,,0.0,0.0
4212,11998,Hannes Delcroix,2023,DL,1.0,0.0,2.0,90.0,0.07460393756628036,0.0,0.0830167606472969,2.0,0.0,0.0,0.0,0.07460393756628036,0.11859950423240662,0.03558274731040001,90.0,0.16,4.0,1.0,0.0,0.0,0.08,0.07,0.16,2.0,2.0,0.12,4.0,0.0,0.0,0.0
3007,5989,Moussa Niakhate,2023,DL,1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08302444964647293,0.08302444964647293,58.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,,,1.0
449,10293,Toti,2023,DL,2.0,0.0,0.0,173.0,0.0,1.0,0.23832979798316956,1.0,0.0,0.0,0.0,0.0,0.0790281668305397,0.0790281668305397,86.5,0.24,1.0,1.92,0.0,0.52,0.12,0.0,0.12,0.0,0.52,0.04,0.52,,1.0,0.0
5638,884,Matt Targett,2023,DL,1.0,0.0,0.0,76.0,0.0,0.0,0.06273338198661804,1.0,1.0,0.0,0.0,0.0,0.06273338198661804,0.0,76.0,0.06,1.0,0.84,0.0,0.0,0.07,0.0,0.07,0.0,1.19,0.07,1.19,,0.0,1.0
6256,8942,Aaron Hickey,2023,DL,2.0,0.0,2.0,147.0,0.03928104415535927,0.0,0.0,0.0,1.0,0.0,0.0,0.03928104415535927,0.03928104415535927,0.02178686484694481,73.5,0.04,2.0,1.63,0.0,0.0,0.0,0.02,0.02,1.23,0.0,0.02,1.23,0.0,,0.5
5255,660,Ben Davies,2023,DL,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
4735,534,Aaron Cresswell,2023,DL,1.0,0.0,0.0,90.0,0.0,0.0,0.18327830731868744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.18,1.0,1.0,0.0,0.0,0.18,0.0,0.18,0.0,1.0,0.0,1.0,,0.0,0.0
4047,9691,Nuno Tavares,2023,DL,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
