id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
1447,6492,Reiss Nelson,2023,Sub,4.0,0.0,1.0,40.0,0.03378607705235481,0.0,0.4213835820555687,2.0,0.0,0.0,0.0,0.03378607705235481,1.8073690123856068,1.3927453309297562,10.0,0.46,3.0,0.44,0.0,0.0,0.96,0.08,1.05,2.27,4.55,4.11,6.82,0.0,0.0,0.0
2018,448,Ivan Perisic,2023,Sub,5.0,0.0,2.0,71.0,0.13002459704875946,1.0,1.1601292341947556,5.0,2.0,0.0,0.0,0.13002459704875946,1.8040422052145004,0.9906977340579032,14.2,1.29,7.0,0.79,0.0,1.27,1.47,0.16,1.63,2.53,6.33,2.28,8.86,0.0,0.2,0.4
4782,468,Callum Wilson,2023,Sub,5.0,2.0,7.0,78.0,1.6458185389637947,0.0,0.015900330618023872,1.0,0.0,0.0,2.0,1.6458185389637947,1.7647592965513468,0.1030404269695282,15.6,1.66,8.0,0.87,2.3,0.0,0.02,1.89,1.91,8.05,1.15,2.03,9.2,0.2857142857142857,0.0,0.0
882,343,Pierre-Emile Hojbjerg,2023,Sub,9.0,0.0,3.0,172.0,0.0657505365088582,0.0,0.0,0.0,2.0,0.0,0.0,0.0657505365088582,1.7404870428144932,1.7404870428144932,19.11,0.07,3.0,1.91,0.0,0.0,0.0,0.03,0.04,1.57,0.0,0.91,1.57,0.0,,0.2222222222222222
3578,10177,Evan Ferguson,2023,Sub,4.0,1.0,4.0,109.0,0.954536572098732,0.0,0.06968338042497635,1.0,0.0,0.0,1.0,0.954536572098732,1.705051489174366,0.680831503123045,27.25,1.02,5.0,1.21,0.83,0.0,0.06,0.79,0.84,3.31,0.83,1.41,4.13,0.25,0.0,0.0
2192,10720,Darwin Nunez,2023,Sub,5.0,2.0,7.0,85.0,0.9545479649677872,1.0,0.4393172264099121,1.0,1.0,0.0,2.0,0.9545479649677872,1.545256331562996,0.1513911634683609,17.0,1.39,8.0,0.94,2.13,1.06,0.47,1.02,1.48,7.45,1.06,1.64,8.51,0.2857142857142857,1.0,0.2
2217,10697,Ryan Gravenberch,2023,Sub,5.0,0.0,2.0,60.0,0.7415980100631714,0.0,0.1902855932712555,2.0,1.0,0.0,0.0,0.7415980100631714,1.5369359254837036,0.6050523221492767,12.0,0.93,4.0,0.67,0.0,0.0,0.28,1.11,1.39,2.99,2.99,2.29,5.97,0.0,0.0,0.2
66,8119,Boubacar Traore,2023,Sub,6.0,0.0,0.0,92.0,0.0,0.0,0.014712133444845676,1.0,0.0,0.0,0.0,0.0,1.41932812333107,1.4046160280704498,15.33,0.01,1.0,1.02,0.0,0.0,0.01,0.0,0.01,0.0,0.98,1.39,0.98,,0.0,0.0
4610,9451,Chimuanya Ugochukwu,2023,Sub,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.386579342186451,1.386579342186451,7.17,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,,,0.16666666666666666
3261,3621,Neal Maupay,2023,Sub,5.0,0.0,6.0,85.0,0.5314104966819286,1.0,0.7779384255409241,2.0,2.0,0.0,0.0,0.5314104966819286,1.363841775804758,0.2925838902592659,17.0,1.31,8.0,0.94,0.0,1.06,0.83,0.57,1.39,6.38,2.13,1.45,8.51,0.0,0.5,0.4
3465,9524,Anthony Elanga,2023,Sub,6.0,1.0,8.0,122.0,0.6705033890902996,1.0,0.7476123794913292,3.0,0.0,0.0,1.0,0.6705033890902996,1.3597746342420578,0.09129875898361206,20.33,1.42,11.0,1.36,0.74,0.74,0.55,0.49,1.04,5.88,2.21,1.0,8.09,0.125,0.3333333333333333,0.0
4642,6827,Bobby Reid,2023,Sub,3.0,1.0,3.0,55.0,1.2039549350738523,0.0,0.08549848943948746,1.0,0.0,0.0,1.0,1.2039549350738523,1.3400652781128883,0.050611864775419235,18.33,1.29,4.0,0.61,1.64,0.0,0.14,1.97,2.11,4.92,1.64,2.2,6.56,0.3333333333333333,0.0,0.0
2341,11296,Cody Gakpo,2023,Sub,4.0,0.0,5.0,76.0,1.0896454192698002,0.0,0.0,0.0,0.0,0.0,0.0,1.0896454192698002,1.3268883675336838,0.6163337007164955,19.0,1.09,5.0,0.84,0.0,0.0,0.0,1.3,1.3,5.95,0.0,1.58,5.95,0.0,,0.0
5969,3585,Said Benrahma,2023,Sub,5.0,0.0,2.0,128.0,0.12126284837722778,1.0,0.8212652169167995,7.0,1.0,0.0,0.0,0.12126284837722778,1.2767131701111794,0.33418504893779755,25.6,0.94,9.0,1.42,0.0,0.7,0.58,0.09,0.66,1.41,4.93,0.9,6.34,0.0,0.14285714285714285,0.2
972,9461,Jesurun Rak-Sakyi,2023,Sub,6.0,0.0,5.0,124.0,0.35584220476448536,0.0,0.07684876397252083,2.0,0.0,0.0,0.0,0.35584220476448536,1.1574715673923492,0.7433868646621704,20.67,0.43,7.0,1.38,0.0,0.0,0.06,0.26,0.31,3.62,1.45,0.84,5.07,0.0,0.0,0.0
2509,10806,Kaoru Mitoma,2023,Sub,1.0,2.0,2.0,41.0,1.1413780450820925,0.0,0.0,0.0,0.0,0.0,2.0,1.1413780450820925,1.1413780450820925,0.0,41.0,1.14,2.0,0.46,4.35,0.0,0.0,2.48,2.48,4.35,0.0,2.48,4.35,1.0,,0.0
6416,5735,Jean-Philippe Mateta,2023,Sub,5.0,0.0,1.0,125.0,0.12148869782686234,3.0,0.9741205051541328,4.0,0.0,0.0,0.0,0.12148869782686234,1.1323960274457932,0.15994777902960777,25.0,1.1,5.0,1.39,0.0,2.16,0.7,0.09,0.79,0.72,2.88,0.81,3.6,0.0,0.75,0.0
4587,11718,Elijah Adebayo,2023,Sub,7.0,2.0,5.0,86.0,0.6566290035843849,0.0,0.11516756936907768,2.0,0.0,0.0,2.0,0.6566290035843849,1.1212471053004265,0.45172373950481415,12.29,0.77,7.0,0.96,2.08,0.0,0.12,0.68,0.8,5.21,2.08,1.17,7.29,0.4,0.0,0.0
2379,5543,Gabriel Jesus,2023,Sub,3.0,1.0,2.0,32.0,0.680549219250679,0.0,0.019559655338525772,1.0,1.0,0.0,1.0,0.680549219250679,1.1156889200210571,0.4725034832954407,10.67,0.7,3.0,0.36,2.78,0.0,0.05,1.89,1.94,5.56,2.78,3.1,8.33,0.5,0.0,0.3333333333333333
5090,6055,Phil Foden,2023,Sub,2.0,1.0,3.0,41.0,0.24739139527082443,1.0,0.21408982574939728,2.0,0.0,0.0,1.0,0.24739139527082443,1.1121211349964142,0.7699592709541321,20.5,0.46,5.0,0.46,2.17,2.17,0.47,0.54,1.0,6.52,4.35,2.42,10.87,0.3333333333333333,0.5,0.0
1054,500,Alex Iwobi,2023,Sub,4.0,0.0,5.0,114.0,0.2630639895796776,0.0,0.1617976501584053,3.0,0.0,0.0,0.0,0.2630639895796776,1.107704982161522,0.8096595797687769,28.5,0.42,8.0,1.27,0.0,0.0,0.13,0.21,0.33,3.94,2.36,0.87,6.3,0.0,0.0,0.0
1654,9681,Frank Onyeka,2023,Sub,7.0,0.0,5.0,131.0,0.23809263110160828,0.0,0.8125343918800354,5.0,2.0,0.0,0.0,0.23809263110160828,1.0821428038179874,0.10597607865929604,18.71,1.05,10.0,1.46,0.0,0.0,0.56,0.16,0.72,3.42,3.42,0.74,6.85,0.0,0.0,0.2857142857142857
5328,9677,Kristoffer Ajer,2023,Sub,3.0,0.0,3.0,33.0,0.24564775079488751,1.0,0.8103819489479065,1.0,0.0,0.0,0.0,0.24564775079488751,1.0784975588321686,0.9633147418498992,11.0,1.06,4.0,0.37,0.0,2.7,2.19,0.66,2.86,8.11,2.7,2.91,10.81,0.0,1.0,0.0
4632,10408,Luis Diaz,2023,Sub,2.0,1.0,4.0,47.0,0.5016594156622887,0.0,0.5517981052398682,2.0,0.0,0.0,1.0,0.5016594156622887,1.0744006261229515,0.8755744695663452,23.5,1.05,6.0,0.52,1.92,0.0,1.06,0.96,2.02,7.69,3.85,2.07,11.54,0.25,0.0,0.0
1976,646,Christian Eriksen,2023,Sub,5.0,0.0,1.0,114.0,0.01488331239670515,0.0,0.04474740382283926,2.0,0.0,0.0,0.0,0.01488331239670515,1.0683313999325037,1.021163208410144,22.8,0.06,3.0,1.27,0.0,0.0,0.04,0.01,0.05,0.79,1.57,0.84,2.36,0.0,0.0,0.0
1331,7134,Marc Cucurella,2023,Sub,1.0,0.0,1.0,32.0,0.36830711364746094,0.0,0.03457149863243103,1.0,0.0,0.0,0.0,0.36830711364746094,1.0640203952789309,0.6611418724060059,32.0,0.4,2.0,0.36,0.0,0.0,0.1,1.02,1.11,2.78,2.78,2.96,5.56,0.0,0.0,0.0
3217,9983,Beto,2023,Sub,4.0,0.0,6.0,57.0,1.0094325845129788,0.0,0.0613018274307251,2.0,0.0,0.0,0.0,1.0094325845129788,1.0236051566898825,0.0,14.25,1.07,8.0,0.63,0.0,0.0,0.1,1.6,1.7,9.52,3.17,1.62,12.7,0.0,0.0,0.0
4165,10741,Marcus Tavernier,2023,Sub,1.0,0.0,0.0,16.0,0.0,1.0,0.9737005829811096,1.0,0.0,0.0,0.0,0.0,0.9737005829811096,0.0,16.0,0.97,1.0,0.18,0.0,5.56,5.41,0.0,5.39,0.0,5.56,5.41,5.56,,1.0,0.0
4453,10743,Kieffer Moore,2023,Sub,5.0,0.0,4.0,68.0,0.534331638365984,0.0,0.46564781665802,1.0,0.0,0.0,0.0,0.534331638365984,0.950695063918829,0.4763218685984611,13.6,1.0,5.0,0.76,0.0,0.0,0.61,0.7,1.32,5.26,1.32,1.25,6.58,0.0,0.0,0.0
1139,11710,Simon Adingra,2023,Sub,4.0,1.0,3.0,53.0,0.6771489791572094,0.0,0.03362760692834854,1.0,0.0,0.0,1.0,0.6771489791572094,0.9240732453763484,0.21329664438962936,13.25,0.71,4.0,0.59,1.69,0.0,0.06,1.15,1.2,5.08,1.69,1.57,6.78,0.3333333333333333,0.0,0.0
6039,5232,Alexander Isak,2023,Sub,2.0,1.0,1.0,29.0,0.6541728377342224,0.0,0.2680928409099579,1.0,0.0,0.0,1.0,0.6541728377342224,0.9222656786441804,0.0,14.5,0.92,2.0,0.32,3.12,0.0,0.84,2.04,2.88,3.12,3.12,2.88,6.25,1.0,0.0,0.0
3684,10760,Brennan Johnson,2023,Sub,3.0,0.0,0.0,38.0,0.0,1.0,0.7896281704306602,3.0,1.0,0.0,0.0,0.0,0.9040859937667848,0.2519638314843178,12.67,0.79,3.0,0.42,0.0,2.38,1.88,0.0,1.88,0.0,7.14,2.15,7.14,,0.3333333333333333,0.3333333333333333
4970,7395,Carlos Vinicius,2023,Sub,4.0,1.0,4.0,78.0,0.8790918439626694,0.0,0.04150504246354103,1.0,0.0,0.0,1.0,0.8790918439626694,0.8911882266402245,0.07674454990774393,19.5,0.92,5.0,0.87,1.15,0.0,0.05,1.01,1.06,4.6,1.15,1.02,5.75,0.25,0.0,0.0
3649,6835,Tom Cairney,2023,Sub,7.0,0.0,2.0,69.0,0.0908284354954958,0.0,0.5614095330238342,2.0,0.0,0.0,0.0,0.0908284354954958,0.8842103648930788,0.7841406986117363,9.86,0.65,4.0,0.77,0.0,0.0,0.73,0.12,0.84,2.6,2.6,1.15,5.19,0.0,0.0,0.0
2759,11807,Ian Maatsen,2023,Sub,7.0,0.0,3.0,83.0,0.3103440888226032,0.0,0.05732445325702429,2.0,1.0,0.0,0.0,0.3103440888226032,0.8841708898544312,0.5602071359753609,11.86,0.37,5.0,0.92,0.0,0.0,0.06,0.34,0.4,3.26,2.17,0.96,5.43,0.0,0.0,0.14285714285714285
2831,7698,Leandro Trossard,2023,Sub,5.0,2.0,4.0,116.0,0.4911350645124912,0.0,0.20660347118973732,3.0,0.0,0.0,2.0,0.4911350645124912,0.882448872551322,0.2794303148984909,23.2,0.7,7.0,1.29,1.55,0.0,0.16,0.38,0.54,3.1,2.33,0.68,5.43,0.5,0.0,0.0
5256,660,Ben Davies,2023,Sub,4.0,0.0,3.0,25.0,0.5836996138095856,0.0,0.0,0.0,0.0,0.0,0.0,0.5836996138095856,0.8694498986005783,0.28575029224157333,6.25,0.58,3.0,0.28,0.0,0.0,0.0,2.08,2.07,10.71,0.0,3.11,10.71,0.0,,0.0
1108,10140,Hugo Bueno,2023,Sub,5.0,0.0,3.0,41.0,0.158068073913455,0.0,0.0,0.0,0.0,0.0,0.0,0.158068073913455,0.8426311835646629,0.6845631077885628,8.2,0.16,3.0,0.46,0.0,0.0,0.0,0.34,0.35,6.52,0.0,1.83,6.52,0.0,,0.0
2102,11000,Matheus Nunes,2023,Sub,3.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8375553488731384,0.8375553488731384,19.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,,,0.0
291,5596,Harry Wilson,2023,Sub,4.0,0.0,4.0,64.0,0.2078212071210146,1.0,0.4684434235095978,3.0,1.0,0.0,0.0,0.2078212071210146,0.8107735887169838,0.2310917302966118,16.0,0.68,7.0,0.71,0.0,1.41,0.66,0.29,0.96,5.63,4.23,1.14,9.86,0.0,0.3333333333333333,0.25
1232,11772,Yehor Yarmolyuk,2023,Sub,3.0,0.0,2.0,26.0,0.6873609349131584,0.0,0.0,0.0,0.0,0.0,0.0,0.6873609349131584,0.8041174933314323,0.11675655841827393,8.67,0.69,2.0,0.29,0.0,0.0,0.0,2.37,2.38,6.9,0.0,2.77,6.9,0.0,,0.0
565,11903,Oscar Bobb,2023,Sub,4.0,0.0,0.0,44.0,0.0,1.0,0.7321838438510895,3.0,0.0,0.0,0.0,0.0,0.8037801831960678,0.2161763980984688,11.0,0.73,3.0,0.49,0.0,2.04,1.49,0.0,1.49,0.0,6.12,1.64,6.12,,0.3333333333333333,0.0
2682,9685,Mads Roerslev,2023,Sub,6.0,0.0,1.0,81.0,0.017501061782240868,0.0,0.1603861190378666,3.0,0.0,0.0,0.0,0.017501061782240868,0.7971634417772293,0.6311121210455894,13.5,0.18,4.0,0.9,0.0,0.0,0.18,0.02,0.2,1.11,3.33,0.89,4.44,0.0,0.0,0.0
2431,11007,Fabio Vieira,2023,Sub,5.0,1.0,2.0,72.0,0.8038019053637981,2.0,1.0866456478834152,3.0,0.0,0.0,0.0,0.042633067816495895,0.7829510141164064,0.02866779826581478,14.4,1.13,5.0,0.8,1.25,2.5,1.36,0.05,1.41,2.5,3.75,0.98,6.25,0.5,0.6666666666666666,0.0
6232,6063,Jacob Murphy,2023,Sub,4.0,0.0,2.0,25.0,0.06396227329969406,1.0,0.5514945983886719,2.0,0.0,0.0,0.0,0.06396227329969406,0.7709005028009415,0.15544363856315613,6.25,0.62,4.0,0.28,0.0,3.57,1.97,0.23,2.21,7.14,7.14,2.75,14.29,0.0,0.5,0.0
281,7439,Tahith Chong,2023,Sub,4.0,1.0,3.0,94.0,0.6401999667286873,0.0,0.0,0.0,1.0,0.0,1.0,0.6401999667286873,0.7040160596370697,0.09997613728046416,23.5,0.64,3.0,1.04,0.96,0.0,0.0,0.62,0.62,2.88,0.0,0.68,2.88,0.3333333333333333,,0.25
2750,10048,Nicolas Jackson,2023,Sub,2.0,1.0,2.0,63.0,0.6315657012164593,0.0,0.0671166405081749,1.0,0.0,0.0,1.0,0.6315657012164593,0.6986823193728924,0.0,31.5,0.7,3.0,0.7,1.43,0.0,0.1,0.9,1.0,2.86,1.43,1.0,4.29,0.5,0.0,0.0
3280,8323,Josh Brownhill,2023,Sub,3.0,1.0,3.0,60.0,0.16472366452217102,0.0,0.03140951320528984,1.0,1.0,0.0,1.0,0.16472366452217102,0.6736882030963898,0.6077435910701752,20.0,0.2,4.0,0.67,1.49,0.0,0.05,0.25,0.3,4.48,1.49,1.01,5.97,0.3333333333333333,0.0,0.3333333333333333
299,1537,Sasa Lukic,2023,Sub,3.0,0.0,1.0,23.0,0.5521683096885681,0.0,0.0,0.0,0.0,0.0,0.0,0.5521683096885681,0.6579923257231712,0.6579923257231712,7.67,0.55,1.0,0.26,0.0,0.0,0.0,2.12,2.12,3.85,0.0,2.53,3.85,0.0,,0.0
1241,8497,Cole Palmer,2023,Sub,4.0,0.0,3.0,74.0,0.2593114599585533,0.0,0.32883729226887226,4.0,0.0,0.0,0.0,0.2593114599585533,0.6527903750538826,0.22717168182134628,18.5,0.59,7.0,0.82,0.0,0.0,0.4,0.32,0.72,3.66,4.88,0.8,8.54,0.0,0.0,0.0
3159,11366,Jhon Duran,2023,Sub,6.0,2.0,5.0,42.0,0.5264330320060253,0.0,0.011847329325973988,1.0,2.0,0.0,2.0,0.5264330320060253,0.6481995396316051,0.10991916060447691,7.0,0.54,6.0,0.47,4.26,0.0,0.03,1.12,1.15,10.64,2.13,1.38,12.77,0.4,0.0,0.3333333333333333
1698,8780,Joel Veltman,2023,Sub,5.0,0.0,2.0,112.0,0.07063436135649681,1.0,0.025604143738746643,1.0,0.0,0.0,0.0,0.07063436135649681,0.6450887396931648,0.5677043944597244,22.4,0.1,3.0,1.24,0.0,0.81,0.02,0.06,0.08,1.61,0.81,0.52,2.42,0.0,1.0,0.0
2904,8845,Hee-Chan Hwang,2023,Sub,3.0,2.0,6.0,85.0,0.34021175652742386,0.0,0.6011396646499634,1.0,1.0,0.0,2.0,0.34021175652742386,0.6435808697715402,0.4209846118465066,28.33,0.94,7.0,0.94,2.13,0.0,0.64,0.36,1.0,6.38,1.06,0.68,7.45,0.3333333333333333,0.0,0.3333333333333333
338,6482,Eddie Nketiah,2023,Sub,2.0,1.0,6.0,62.0,0.6164644062519073,0.0,0.0,0.0,1.0,0.0,1.0,0.6164644062519073,0.6426970064640045,0.06357372552156448,31.0,0.62,6.0,0.69,1.45,0.0,0.0,0.89,0.9,8.7,0.0,0.93,8.7,0.16666666666666666,,0.5
4949,9619,Issa Kabore,2023,Sub,2.0,0.0,0.0,49.0,0.0,0.0,0.02566705457866192,1.0,0.0,0.0,0.0,0.0,0.6419439148157835,0.6162768602371216,24.5,0.03,1.0,0.54,0.0,0.0,0.05,0.0,0.06,0.0,1.85,1.19,1.85,,0.0,0.0
3418,10866,Luis Sinisterra,2023,Sub,4.0,1.0,1.0,87.0,0.36082398891448975,0.0,0.20363253355026245,3.0,0.0,0.0,1.0,0.36082398891448975,0.639210119843483,0.21842770278453827,21.75,0.56,4.0,0.97,1.03,0.0,0.21,0.37,0.58,1.03,3.09,0.66,4.12,1.0,0.0,0.0
3561,10292,Nathan Patterson,2023,Sub,5.0,0.0,0.0,60.0,0.0,0.0,0.06561392545700073,1.0,0.0,0.0,0.0,0.0,0.6388141065835953,0.5732001811265945,12.0,0.07,1.0,0.67,0.0,0.0,0.1,0.0,0.1,0.0,1.49,0.95,1.49,,0.0,0.0
6056,10847,Rico Lewis,2023,Sub,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349885612726212,0.6349885612726212,5.67,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,,,0.0
1257,10552,Alejandro Garnacho,2023,Sub,6.0,0.0,6.0,89.0,0.3291887156665325,0.0,0.13759684562683103,3.0,0.0,0.0,0.0,0.3291887156665325,0.6292743235826492,0.2080554086714983,14.83,0.47,9.0,0.99,0.0,0.0,0.14,0.33,0.47,6.06,3.03,0.64,9.09,0.0,0.0,0.0
2485,5355,Jacob Bruun Larsen,2023,Sub,10.0,1.0,6.0,145.0,0.38666470907628536,0.0,0.13867825269699097,3.0,0.0,0.0,1.0,0.38666470907628536,0.6205713702365756,0.35740041732788086,14.5,0.53,9.0,1.61,0.62,0.0,0.09,0.24,0.33,3.73,1.86,0.39,5.59,0.16666666666666666,0.0,0.0
5219,844,Jay Rodriguez,2023,Sub,5.0,0.0,5.0,97.0,0.5616947039961815,0.0,0.0,0.0,0.0,0.0,0.0,0.5616947039961815,0.6112474240362644,0.04955271910876036,19.4,0.56,5.0,1.08,0.0,0.0,0.0,0.52,0.52,4.63,0.0,0.57,4.63,0.0,,0.0
496,7814,Taiwo Awoniyi,2023,Sub,2.0,1.0,1.0,30.0,0.6045634746551514,0.0,0.0,0.0,0.0,0.0,1.0,0.6045634746551514,0.6045634746551514,0.0,15.0,0.6,1.0,0.33,3.03,0.0,0.0,1.83,1.82,3.03,0.0,1.83,3.03,1.0,,0.0
544,10809,Keane Lewis-Potter,2023,Sub,4.0,0.0,4.0,45.0,1.0740486606955528,0.0,0.04771079495549202,1.0,0.0,0.0,0.0,1.0740486606955528,0.6013783663511276,0.0,11.25,1.12,5.0,0.5,0.0,0.0,0.1,2.15,2.24,8.0,2.0,1.2,10.0,0.0,0.0,0.0
5839,1736,Oliver McBurnie,2023,Sub,1.0,0.0,1.0,14.0,0.03393898531794548,0.0,0.5949807167053223,1.0,0.0,0.0,0.0,0.03393898531794548,0.5949807167053223,0.5949807167053223,14.0,0.63,2.0,0.16,0.0,0.0,3.72,0.21,3.94,6.25,6.25,3.72,12.5,0.0,0.0,0.0
1543,8719,Kalvin Phillips,2023,Sub,4.0,0.0,2.0,71.0,0.08982817083597183,0.0,0.0,0.0,0.0,0.0,0.0,0.08982817083597183,0.5933903157711029,0.5212663719430566,17.75,0.09,2.0,0.79,0.0,0.0,0.0,0.11,0.11,2.53,0.0,0.75,2.53,0.0,,0.0
5445,8981,Jeremy Doku,2023,Sub,3.0,0.0,2.0,45.0,0.5650548934936523,0.0,0.025546517223119736,1.0,0.0,0.0,0.0,0.5650548934936523,0.59060138463974,0.0,15.0,0.59,3.0,0.5,0.0,0.0,0.05,1.13,1.18,4.0,2.0,1.18,6.0,0.0,0.0,0.0
3746,6963,Justin Kluivert,2023,Sub,4.0,0.0,2.0,79.0,0.3891224227845669,0.0,0.10014287754893304,2.0,0.0,0.0,0.0,0.3891224227845669,0.5824674665927887,0.09320218861103058,19.75,0.49,4.0,0.88,0.0,0.0,0.11,0.44,0.56,2.27,2.27,0.66,4.55,0.0,0.0,0.0
1488,10527,Carlos Baleba,2023,Sub,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745860077440739,0.5745860077440739,5.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,,,0.0
4800,4456,Chris Wood,2023,Sub,7.0,1.0,2.0,49.0,0.48193155974149704,0.0,0.12848075106739998,3.0,0.0,0.0,1.0,0.48193155974149704,0.5735126696527004,0.0,7.0,0.61,5.0,0.54,1.85,0.0,0.24,0.89,1.13,3.7,5.56,1.06,9.26,0.5,0.0,0.0
5727,579,Nathan Ake,2023,Sub,3.0,0.0,0.0,30.0,0.0,0.0,0.5678633451461792,1.0,0.0,0.0,0.0,0.0,0.5678633451461792,0.0,10.0,0.57,1.0,0.33,0.0,0.0,1.72,0.0,1.73,0.0,3.03,1.72,3.03,,0.0,0.0
3203,10620,Luca Koleosho,2023,Sub,2.0,0.0,3.0,66.0,0.5509724970906973,0.0,0.03857061266899109,1.0,0.0,0.0,0.0,0.5509724970906973,0.5669575035572052,0.0,33.0,0.59,4.0,0.73,0.0,0.0,0.05,0.75,0.81,4.11,1.37,0.78,5.48,0.0,0.0,0.0
2761,8852,Konstantinos Tsimikas,2023,Sub,2.0,0.0,0.0,22.0,0.0,0.0,0.014584877528250216,1.0,0.0,0.0,0.0,0.0,0.5623223185539246,0.5623223185539246,11.0,0.01,1.0,0.24,0.0,0.0,0.06,0.0,0.04,0.0,4.17,2.34,4.17,,0.0,0.0
