id,player_id,player_name,season,situation,goals,shots,xG,assists,key_passes,xA,npg,npxG,time,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio
1122,76,Fabian Schar,2023,DirectFreekick,0.0,1.0,0.10195392370224,0.0,0.0,0.0,0.0,0.10195392370224,810.0,0.1,1.0,9.0,0.0,0.0,0.0,0.01,0.01,0.11,0.0,0.11,0.0,
709,6122,Douglas Luiz,2023,DirectFreekick,0.0,2.0,0.10004422441124916,0.0,0.0,0.0,0.0,0.10004422441124916,778.0,0.1,2.0,8.64,0.0,0.0,0.0,0.01,0.01,0.23,0.0,0.23,0.0,
802,9788,Dominik Szoboszlai,2023,DirectFreekick,0.0,3.0,0.09911659732460976,0.0,0.0,0.0,0.0,0.09911659732460976,810.0,0.1,3.0,9.0,0.0,0.0,0.0,0.01,0.01,0.33,0.0,0.33,0.0,
3145,6049,Solly March,2023,DirectFreekick,0.0,1.0,0.0969434306025505,0.0,0.0,0.0,0.0,0.0969434306025505,571.0,0.1,1.0,6.34,0.0,0.0,0.0,0.02,0.02,0.16,0.0,0.16,0.0,
3179,618,Raheem Sterling,2023,DirectFreekick,0.0,1.0,0.09149276465177536,0.0,0.0,0.0,0.0,0.09149276465177536,733.0,0.09,1.0,8.14,0.0,0.0,0.0,0.01,0.01,0.12,0.0,0.12,0.0,
4506,8066,Arnaut Danjuma Groeneveld,2023,DirectFreekick,0.0,1.0,0.08853477984666824,0.0,0.0,0.0,0.0,0.08853477984666824,359.0,0.09,1.0,3.99,0.0,0.0,0.0,0.02,0.02,0.25,0.0,0.25,0.0,
2117,6048,Lewis Dunk,2023,DirectFreekick,0.0,1.0,0.08723333477973938,0.0,0.0,0.0,0.0,0.08723333477973938,810.0,0.09,1.0,9.0,0.0,0.0,0.0,0.01,0.01,0.11,0.0,0.11,0.0,
5720,7762,Jean-Ricner Bellegarde,2023,DirectFreekick,1.0,2.0,0.08670096099376678,0.0,0.0,0.0,1.0,0.08670096099376678,387.0,0.09,2.0,4.3,0.23,0.0,0.0,0.02,0.02,0.47,0.0,0.47,0.5,
5028,782,Ben Chilwell,2023,DirectFreekick,0.0,1.0,0.08246716111898422,0.0,0.0,0.0,0.0,0.08246716111898422,351.0,0.08,1.0,3.9,0.0,0.0,0.0,0.02,0.02,0.26,0.0,0.26,0.0,
253,7166,Mathias Jensen,2023,DirectFreekick,1.0,2.0,0.08208801411092281,0.0,0.0,0.0,1.0,0.08208801411092281,723.0,0.08,2.0,8.03,0.12,0.0,0.0,0.01,0.01,0.25,0.0,0.25,0.5,
2491,922,Andreas Pereira,2023,DirectFreekick,0.0,1.0,0.07708635926246643,0.0,0.0,0.0,0.0,0.07708635926246643,628.0,0.08,1.0,6.98,0.0,0.0,0.0,0.01,0.01,0.14,0.0,0.14,0.0,
2038,1823,Lucas Digne,2023,DirectFreekick,0.0,1.0,0.07481331378221512,0.0,0.0,0.0,0.0,0.07481331378221512,804.0,0.07,1.0,8.93,0.0,0.0,0.0,0.01,0.01,0.11,0.0,0.11,0.0,
1547,700,Willian,2023,DirectFreekick,0.0,1.0,0.07383478432893753,0.0,0.0,0.0,0.0,0.07383478432893753,527.0,0.07,1.0,5.86,0.0,0.0,0.0,0.01,0.01,0.17,0.0,0.17,0.0,
175,631,Ashley Young,2023,DirectFreekick,0.0,1.0,0.06089120730757713,0.0,0.0,0.0,0.0,0.06089120730757713,750.0,0.06,1.0,8.33,0.0,0.0,0.0,0.01,0.01,0.12,0.0,0.12,0.0,
2146,6818,James Maddison,2023,DirectFreekick,0.0,1.0,0.05829866603016853,0.0,0.0,0.0,0.0,0.05829866603016853,864.0,0.06,1.0,9.6,0.0,0.0,0.0,0.01,0.01,0.1,0.0,0.1,0.0,
1659,6912,Pedro Porro,2023,DirectFreekick,0.0,1.0,0.05304351821541786,0.0,0.0,0.0,0.0,0.05304351821541786,810.0,0.05,1.0,9.0,0.0,0.0,0.0,0.01,0.01,0.11,0.0,0.11,0.0,
2884,239,Pascal Gross,2023,DirectFreekick,0.0,1.0,0.047487154603004456,0.0,0.0,0.0,0.0,0.047487154603004456,623.0,0.05,1.0,6.92,0.0,0.0,0.0,0.01,0.01,0.14,0.0,0.14,0.0,
66,556,Marcus Rashford,2023,DirectFreekick,0.0,1.0,0.047047726809978485,0.0,0.0,0.0,0.0,0.047047726809978485,773.0,0.05,1.0,8.59,0.0,0.0,0.0,0.01,0.01,0.12,0.0,0.12,0.0,
1919,592,Ross Barkley,2023,DirectFreekick,0.0,1.0,0.045249998569488525,0.0,0.0,0.0,0.0,0.045249998569488525,172.0,0.05,1.0,1.91,0.0,0.0,0.0,0.02,0.03,0.52,0.0,0.52,0.0,
2982,5609,Yves Bissouma,2023,DirectFreekick,0.0,1.0,0.04019181430339813,0.0,0.0,0.0,0.0,0.04019181430339813,733.0,0.04,1.0,8.14,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,
5506,8067,Reece James,2023,DirectFreekick,0.0,1.0,0.028564339503645897,0.0,0.0,0.0,0.0,0.028564339503645897,87.0,0.03,1.0,0.97,0.0,0.0,0.0,0.03,0.03,1.03,0.0,1.03,0.0,
1032,833,Virgil van Dijk,2023,DirectFreekick,0.0,1.0,0.018901178613305092,0.0,0.0,0.0,0.0,0.018901178613305092,567.0,0.02,1.0,6.3,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.0,
1435,8497,Cole Palmer,2023,DirectFreekick,0.0,1.0,0.017975129187107086,0.0,0.0,0.0,0.0,0.017975129187107086,329.0,0.02,1.0,3.66,0.0,0.0,0.0,0.0,0.01,0.27,0.0,0.27,0.0,
