minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
11,Vinicius Souza,Sheffield Utd,0.03,0.05,Saved,30,Right Foot,,Ben Brereton,Pass (Live),Auston Trusty,Pass (Live),21
12,Danny Ings,West Ham,0.07,0.07,Saved,9,Right Foot,Volley,Tomas Soucek,Pass (Live),Vladimir Coufal,Pass (Dead),21
13,Kurt Zouma,West Ham,0.02,0.24,Saved,17,Head,,James Ward-Prowse,Pass (Dead),Pablo Fornals,Fouled,21
14,Jarrod Bowen,West Ham,0.07,,Off Target,14,Left Foot,,Danny Ings,Pass (Live),Danny Ings,Take-On,21
17,Gustavo Hamer,Sheffield Utd,0.09,,Blocked,21,Right Foot,Free kick,William Osula,Fouled,Gustavo Hamer,Pass (Live),21
17,Gustavo Hamer,Sheffield Utd,0.04,,Blocked,26,Right Foot,Volley,Gustavo Hamer,Shot,,,21
18,Andre Brooks,Sheffield Utd,0.03,,Off Target,15,Left Foot,,Gustavo Hamer,Shot,,,21
23,Ben Brereton,Sheffield Utd,0.04,0.06,Saved,18,Right Foot,Deflected,Andre Brooks,Pass (Live),Andre Brooks,Take-On,21
27,James Mcatee,Sheffield Utd,0.04,,Blocked,22,Left Foot,,Gustavo Hamer,Pass (Live),Vinicius Souza,Pass (Live),21
27,Auston Trusty,Sheffield Utd,0.06,0.03,Saved,11,Head,,Gustavo Hamer,Pass (Dead),James Mcatee,Shot,21
28,Danny Ings,West Ham,0.17,,Blocked,15,Right Foot,,Danny Ings,Take-On,Vladimir Coufal,Pass (Live),21
28,Maxwel Cornet,West Ham,0.21,0.83,Goal,6,Left Foot,Volley,Danny Ings,Shot,,,21
37,William Osula,Sheffield Utd,0.02,,Off Target,13,Right Foot,,James Mcatee,Pass (Live),Ben Brereton,Pass (Live),21
40,Danny Ings,West Ham,0.09,,Blocked,9,Right Foot,,Emerson Palmieri,Pass (Live),Maxwel Cornet,Pass (Live),21
41,Jarrod Bowen,West Ham,0.20,,Off Target,6,Left Foot,Volley,James Ward-Prowse,Pass (Dead),Danny Ings,Shot,21
44,William Osula,Sheffield Utd,0.37,0.22,Saved,7,Head,,Auston Trusty,Pass (Live),James Mcatee,Pass (Live),21
44,Ben Brereton,Sheffield Utd,0.45,0.87,Goal,7,Right Foot,,Ben Brereton,Take-On,William Osula,Shot,21
45+2,William Osula,Sheffield Utd,0.03,,Blocked,22,Right Foot,,Anel Ahmedhodzic,Pass (Live),Jayden Bogle,Pass (Live),21
51,Ben Brereton,Sheffield Utd,0.02,,Blocked,23,Right Foot,,James Mcatee,Pass (Live),Gustavo Hamer,Pass (Live),21
52,Auston Trusty,Sheffield Utd,0.04,,Off Target,12,Head,,Gustavo Hamer,Pass (Live),James Mcatee,Pass (Live),21
57,Oliver McBurnie,Sheffield Utd,0.03,,Off Target,6,Right Foot,Volley,Gustavo Hamer,Pass (Dead),,Fouled,21
58,Ben Brereton,Sheffield Utd,0.40,,Off Target,11,Right Foot,,James Mcatee,Pass (Live),,,21
60,Maxwel Cornet,West Ham,0.08,,Blocked,13,Left Foot,,Danny Ings,Pass (Live),Danny Ings,Tackle,21
61,Andre Brooks,Sheffield Utd,0.07,,Blocked,21,Left Foot,,Jayden Bogle,Pass (Live),James Mcatee,Pass (Live),21
64,Jarrod Bowen,West Ham,0.03,,Blocked,16,Left Foot,,Danny Ings,Pass (Live),James Ward-Prowse,Pass (Live),21
69,Konstantinos Mavropanos,West Ham,0.03,,Off Target,14,Head,,James Ward-Prowse,Pass (Dead),Emerson Palmieri,Fouled,21
70,James Mcatee,Sheffield Utd,0.04,,Off Target,21,Left Foot,,Gustavo Hamer,Pass (Live),Jayden Bogle,Pass (Live),21
73,Danny Ings,West Ham,0.09,0.34,Saved,25,Right Foot,,Pablo Fornals,Pass (Live),James Ward-Prowse,Pass (Live),21
74,Cameron Archer,Sheffield Utd,0.04,,Blocked,26,Right Foot,,Cameron Archer,Take-On,Andre Brooks,Pass (Live),21
79,James Ward-Prowse (pen),West Ham,0.79,0.94,Goal,13,Right Foot,,Danny Ings,Fouled,Danny Ings,Take-On,21
84,Jarrod Bowen,West Ham,0.05,,Off Target,15,Left Foot,,Danny Ings,Pass (Live),Pablo Fornals,Pass (Live),21
86,James Mcatee,Sheffield Utd,0.04,,Blocked,13,Left Foot,,Anel Ahmedhodzic,Pass (Live),Vinicius Souza,Pass (Live),21
89,Ben Johnson,West Ham,0.05,,Off Target,28,Left Foot,,James Ward-Prowse,Pass (Live),Jarrod Bowen,Pass (Live),21
90+5,Danny Ings,West Ham,0.25,,Blocked,11,Left Foot,,James Ward-Prowse,Pass (Live),Pablo Fornals,Pass (Live),21
90+5,Danny Ings,West Ham,0.15,,Blocked,11,Left Foot,,Danny Ings,Shot,,,21
90+13,Oliver McBurnie (pen),Sheffield Utd,0.79,0.99,Goal,13,Right Foot,,Oliver McBurnie,Fouled,Gustavo Hamer,Pass (Live),21
19,Alexis Mac Allister,Liverpool,0.02,,Off Target,33,Right Foot,,Ibrahima Konate,Pass (Live),Virgil van Dijk,Pass (Live),21
25,Darwin Nunez,Liverpool,0.02,0.03,Saved,33,Right Foot,,Alexis Mac Allister,Pass (Live),Alexis Mac Allister,Tackle,21
34,Luis Diaz,Liverpool,0.02,0.11,Saved,34,Right Foot,Deflected,Alexis Mac Allister,Pass (Live),Harvey Elliott,Pass (Live),21
39,Conor Bradley,Liverpool,0.03,,Blocked,24,Right Foot,,Darwin Nunez,Pass (Live),Curtis Jones,Pass (Live),21
39,Ryan Christie,Bournemouth,0.03,0.16,Saved,24,Left Foot,,Marcus Tavernier,Pass (Live),Chris Mepham,Pass (Live),21
41,Justin Kluivert,Bournemouth,0.07,,Blocked,22,Right Foot,,Justin Kluivert,Take-On,Ryan Christie,Pass (Live),21
41,Ryan Christie,Bournemouth,0.03,,Blocked,25,Right Foot,,Justin Kluivert,Shot,,,21
47,Joe Gomez,Liverpool,0.02,,Blocked,26,Right Foot,,Joe Gomez,Take-On,Darwin Nunez,Pass (Live),21
49,Darwin Nunez,Liverpool,0.44,0.86,Goal,16,Right Foot,,Diogo Jota,Pass (Live),Curtis Jones,Pass (Live),21
50,Justin Kluivert,Bournemouth,0.13,,Blocked,19,Right Foot,,Lewis Cook,Pass (Live),James Hill,Pass (Live),21
53,Conor Bradley,Liverpool,0.17,,Off Target,5,Head,,Darwin Nunez,Pass (Live),Alexis Mac Allister,Pass (Live),21
53,Conor Bradley,Liverpool,0.07,0.45,Saved,18,Left Foot,,Conor Bradley,Shot,,,21
54,Harvey Elliott,Liverpool,0.17,,Blocked,9,Left Foot,,,,,,21
60,Marcus Tavernier,Bournemouth,0.02,,Blocked,20,Left Foot,,Max Aarons,Pass (Live),Marcus Tavernier,Pass (Live),21
62,Justin Kluivert,Bournemouth,0.08,,Blocked,11,Left Foot,,,,,,21
70,Ryan Gravenberch,Liverpool,0.04,,Blocked,28,Left Foot,,Ryan Gravenberch,Take-On,Alexis Mac Allister,Pass (Live),21
70,Diogo Jota,Liverpool,0.06,0.27,Goal,12,Right Foot,,Cody Gakpo,Pass (Live),Diogo Jota,Pass (Live),21
77,Curtis Jones,Liverpool,0.10,,Off Target,14,Right Foot,,Alexis Mac Allister,Pass (Dead),,,21
78,Dominic Solanke,Bournemouth,0.06,,Blocked,11,Right Foot,Volley,Marcus Tavernier,Pass (Live),David Brooks,Pass (Live),21
79,Diogo Jota,Liverpool,0.08,0.19,Goal,11,Right Foot,,Conor Bradley,Pass (Live),Darwin Nunez,Pass (Live),21
90,David Brooks,Bournemouth,0.48,,Off Target,15,Left Foot,,Ryan Christie,Pass (Live),Alex Scott,Tackle,21
90+1,David Brooks,Bournemouth,0.03,,Off Target,10,Head,,Ryan Christie,Pass (Live),Marcus Tavernier,Fouled,21
90+3,Darwin Nunez,Liverpool,0.34,0.96,Goal,5,Right Foot,,Joe Gomez,Pass (Live),Alexis Mac Allister,Pass (Live),21
90+5,Kieffer Moore,Bournemouth,0.41,,Off Target,31,Right Foot,,David Brooks,Pass (Live),Chris Mepham,Tackle,21
90+7,Alex Scott,Bournemouth,0.03,,Off Target,29,Right Foot,,Kieffer Moore,Pass (Live),David Brooks,Pass (Live),21
