minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
12,Curtis Jones,Liverpool,0.12,,Blocked,14,Left Foot,Volley,Darwin Nunez,Shot,,,20
12,Wataru Endo,Liverpool,0.03,,Off Target,26,Right Foot,,Luis Diaz,Pass (Live),Curtis Jones,Pass (Live),20
17,Darwin Nunez,Liverpool,0.02,,Off Target,11,Head,,Trent Alexander-Arnold,Pass (Dead),Wataru Endo,Fouled,20
22,Mohamed Salah (pen),Liverpool,0.79,0.95,Saved,13,Left Foot,,Luis Diaz,Fouled,Luis Diaz,Take-On,20
23,Trent Alexander-Arnold,Liverpool,0.27,,Off Target,7,Right Foot,Volley,Mohamed Salah,Shot,,,20
24,Curtis Jones,Liverpool,0.04,0.04,Saved,26,Right Foot,,Virgil van Dijk,Pass (Live),Alisson,Pass (Live),20
26,Curtis Jones,Liverpool,0.07,,Blocked,6,Left Foot,,Luis Diaz,Pass (Live),,,20
26,Virgil van Dijk,Liverpool,0.07,,Blocked,15,Right Foot,,Trent Alexander-Arnold,Pass (Live),Dominik Szoboszlai,Pass (Dead),20
26,Ibrahima Konate,Liverpool,0.05,,Blocked,10,Head,,Dominik Szoboszlai,Pass (Live),Wataru Endo,Pass (Live),20
29,Wataru Endo,Liverpool,0.05,,Blocked,28,Right Foot,,Dominik Szoboszlai,Pass (Live),Curtis Jones,Pass (Live),20
30,Dominik Szoboszlai,Liverpool,0.02,,Blocked,31,Right Foot,,Darwin Nunez,Pass (Live),Luis Diaz,Pass (Live),20
36,Darwin Nunez,Liverpool,0.49,0.83,Saved,17,Right Foot,,Curtis Jones,Tackle,,,20
36,Darwin Nunez,Liverpool,0.07,0.06,Saved,21,Right Foot,,Darwin Nunez,Shot,,,20
39,Trent Alexander-Arnold,Liverpool,0.00,,Woodwork,22,Right Foot,Volley,Joe Gomez,Pass (Live),Luis Diaz,Pass (Live),20
42,Dominik Szoboszlai,Liverpool,0.04,,Blocked,26,Right Foot,,Mohamed Salah,Pass (Live),Luis Diaz,Pass (Live),20
49,Mohamed Salah,Liverpool,0.89,0.67,Goal,6,Right Foot,,Darwin Nunez,Pass (Live),Luis Diaz,Pass (Live),20
52,Darwin Nunez,Liverpool,0.43,0.82,Saved,6,Right Foot,,Mohamed Salah,Pass (Live),Luis Diaz,Pass (Live),20
52,Darwin Nunez,Liverpool,0.07,0.07,Saved,15,Right Foot,Volley,Ibrahima Konate,Pass (Live),Alisson,Pass (Live),20
53,Darwin Nunez,Liverpool,0.02,,Off Target,14,Head,,Trent Alexander-Arnold,Pass (Live),Trent Alexander-Arnold,Take-On,20
54,Alexander Isak,Newcastle Utd,0.25,0.82,Goal,15,Right Foot,,Anthony Gordon,Pass (Live),Anthony Gordon,Take-On,20
62,Luis Diaz,Liverpool,0.09,0.03,Saved,17,Right Foot,,Luis Diaz,Take-On,Wataru Endo,Pass (Live),20
64,Darwin Nunez,Liverpool,0.08,,Off Target,10,Head,,Wataru Endo,Pass (Live),Mohamed Salah,Pass (Live),20
65,Mohamed Salah,Liverpool,0.02,0.22,Saved,21,Left Foot,,Diogo Jota,Pass (Live),Trent Alexander-Arnold,Pass (Live),20
65,Curtis Jones,Liverpool,0.18,,Blocked,13,Left Foot,,Mohamed Salah,Shot,,,20
69,Cody Gakpo,Liverpool,0.20,0.10,Saved,12,Right Foot,,,,,,20
69,Ryan Gravenberch,Liverpool,0.03,,Off Target,20,Right Foot,,Cody Gakpo,Shot,,,20
70,Anthony Gordon,Newcastle Utd,0.02,0.04,Saved,33,Right Foot,,,,,,20
74,Curtis Jones,Liverpool,0.96,0.92,Goal,3,Right Foot,,Diogo Jota,Pass (Live),Mohamed Salah,Pass (Live),20
76,Miguel Almiron,Newcastle Utd,0.07,,Off Target,13,Left Foot,,Fabian Schar,Pass (Live),Valentino Livramento,Pass (Live),20
78,Cody Gakpo,Liverpool,0.55,0.56,Goal,9,Right Foot,,Mohamed Salah,Pass (Live),Alexis Mac Allister,Pass (Live),20
81,Sven Botman,Newcastle Utd,0.18,0.54,Goal,6,Head,,Sean Longstaff,Pass (Dead),Valentino Livramento,Pass (Live),20
86,Mohamed Salah (pen),Liverpool,0.79,0.98,Goal,13,Left Foot,,Diogo Jota,Fouled,Alexis Mac Allister,Pass (Live),20
88,Mohamed Salah,Liverpool,0.03,,Blocked,19,Left Foot,,Curtis Jones,Pass (Live),Ryan Gravenberch,Pass (Live),20
90+5,Mohamed Salah,Liverpool,0.18,,Blocked,13,Left Foot,,Ryan Gravenberch,Pass (Live),Virgil van Dijk,Pass (Live),20
90+5,Diogo Jota,Liverpool,0.10,,Blocked,11,Right Foot,,Mohamed Salah,Shot,,,20
23,Facundo Buonanotte,Brighton,0.02,0.05,Saved,31,Left Foot,Deflected,Pervis Estupinan,Pass (Live),Facundo Buonanotte,Pass (Live),20
24,Emerson Palmieri,West Ham,0.08,,Off Target,17,Right Foot,,Said Benrahma,Pass (Live),Jarrod Bowen,Pass (Live),20
28,James Ward-Prowse,West Ham,0.09,0.07,Saved,11,Left Foot,Volley,Jarrod Bowen,Pass (Live),James Ward-Prowse,Pass (Live),20
29,Konstantinos Mavropanos,West Ham,0.11,,Off Target,9,Head,,Jarrod Bowen,Pass (Live),Ben Johnson,Pass (Live),20
32,Jack Hinshelwood,Brighton,0.17,0.11,Saved,8,Right Foot,Volley,Pascal Gross,Pass (Dead),Facundo Buonanotte,Fouled,20
32,Adam Webster,Brighton,0.01,,Off Target,12,Right Foot,Volley,Jack Hinshelwood,Shot,,,20
35,Said Benrahma,West Ham,0.02,,Off Target,27,Right Foot,,Jarrod Bowen,Pass (Live),Jarrod Bowen,Interception,20
36,Facundo Buonanotte,Brighton,0.02,,Off Target,36,Left Foot,,Billy Gilmour,Pass (Live),Jack Hinshelwood,Pass (Live),20
42,Pascal Gross,Brighton,0.35,0.20,Saved,9,Head,,James Milner,Pass (Live),Danny Welbeck,Pass (Live),20
55,Danny Welbeck,Brighton,0.06,0.07,Saved,15,Right Foot,,Facundo Buonanotte,Pass (Live),Joao Pedro,Pass (Live),20
55,James Milner,Brighton,0.07,,Off Target,13,Left Foot,Volley,Joao Pedro,Pass (Live),Danny Welbeck,Shot,20
59,Pablo Fornals,West Ham,0.02,0.09,Saved,28,Left Foot,,Jarrod Bowen,Pass (Live),Edson Alvarez,Pass (Live),20
59,Joao Pedro,Brighton,0.19,0.05,Saved,14,Right Foot,,Facundo Buonanotte,Pass (Live),Pervis Estupinan,Pass (Live),20
61,Tomas Soucek,West Ham,0.37,,Off Target,8,Right Foot,,Said Benrahma,Pass (Live),James Ward-Prowse,Pass (Live),20
64,Pascal Gross,Brighton,0.03,,Off Target,13,Right Foot,Volley,Facundo Buonanotte,Pass (Live),Billy Gilmour,Pass (Live),20
66,Jack Hinshelwood,Brighton,0.19,,Off Target,3,Head,,Joao Pedro,Pass (Live),Danny Welbeck,Pass (Live),20
68,Joao Pedro,Brighton,0.08,,Blocked,12,Left Foot,,James Milner,Pass (Live),Pascal Gross,Pass (Live),20
68,Billy Gilmour,Brighton,0.04,,Blocked,21,Right Foot,,Joao Pedro,Shot,,,20
69,Evan Ferguson,Brighton,0.12,,Off Target,18,Left Foot,,Evan Ferguson,Take-On,Facundo Buonanotte,Pass (Live),20
78,Pascal Gross,Brighton,0.11,,Off Target,7,Head,,James Milner,Pass (Live),Joao Pedro,Pass (Live),20
79,Adam Lallana,Brighton,0.09,0.02,Saved,14,Right Foot,,Jakub Moder,Pass (Live),Jack Hinshelwood,Pass (Live),20
81,Evan Ferguson,Brighton,0.21,,Blocked,7,Right Foot,,Adam Lallana,Pass (Live),Adam Lallana,Pass (Live),20
82,Evan Ferguson,Brighton,0.07,,Off Target,11,Head,,Pascal Gross,Pass (Live),Jakub Moder,Pass (Live),20
86,Pascal Gross,Brighton,0.10,,Blocked,10,Right Foot,Volley,James Milner,Pass (Live),Billy Gilmour,Pass (Live),20
86,Jakub Moder,Brighton,0.41,,Off Target,8,Right Foot,Volley,Pascal Gross,Shot,,,20
89,Adam Lallana,Brighton,0.09,0.33,Saved,21,Right Foot,,Pascal Gross,Pass (Live),Pervis Estupinan,Pass (Live),20
90+5,Pascal Gross,Brighton,0.04,,Blocked,21,Left Foot,,Jack Hinshelwood,Pass (Live),Joao Pedro,Pass (Live),20
90+5,Jack Hinshelwood,Brighton,0.05,0.73,Saved,12,Head,,Pervis Estupinan,Pass (Live),Billy Gilmour,Pass (Live),20
