Player,Team,Position,GW,FPts,started,Opponent,Home,FP/G,ROS Rank,RkOv,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,Team_long,Ros %,GP,Min
Dango Ouattara,BOU,F,1,6.0,,,,6.0,119,273,0,0,0,2,2,-0.0,0,0,0,1,0.0,1,0,0.0,0,0,0,0,0,,27%,1,62
Manuel Akanji,MCI,D,1,5.75,,BUR,False,5.75,200,106,0,4,0,0,1,-0.5,0,0,0,2,0.25,0,1,0.0,0,0,0,-2,0,Manchester City,97%,1,90
Nelson Semedo,WOL,D,1,5.75,,MUN,False,5.75,200,195,0,0,0,0,1,-1.0,-2,0,3,2,0.75,6,1,1.0,0,0,0,-6,0,Wolves,19%,1,90
Jarrad Branthwaite,EVE,D,1,5.75,,,,5.75,200,191,0,0,0,0,0,-0.0,0,0,0,2,1.75,1,2,1.0,0,0,0,-2,0,,15%,1,90
Issa Diop,FUL,D,1,5.75,,EVE,False,5.75,200,220,0,0,0,0,1,-0.5,-2,0,0,0,0.25,0,0,1.0,0,0,0,0,6,Fulham,12%,1,90
Cristian Romero,TOT,D,1,5.5,,BRF,False,5.5,84,45,0,2,0,0,2,-0.0,0,0,0,1,0.5,0,0,2.0,0,0,0,-2,0,Tottenham,90%,1,90
Mykhailo Mudryk,CHE,M,1,5.5,,LIV,True,5.5,109,214,0,4,0,0,1,-0.5,-2,0,0,0,0.0,2,0,0.0,0,0,0,0,1,Chelsea,79%,1,62
Anthony Elanga,NOT,F,1,5.5,,ARS,False,5.5,135,103,0,2,0,2,0,-1.0,0,0,1,0,0.0,1,0,0.5,0,0,0,0,0,Nott'ham Forest,44%,1,90
Lyle Foster,BUR,F,1,5.5,,MCI,True,5.5,148,144,0,2,6,2,0,-0.5,0,-7,0,0,0.0,1,0,2.0,0,0,0,0,0,Burnley,21%,1,88
Josko Gvardiol,MCI,D,1,5.0,,BUR,False,5.0,200,141,0,4,0,2,1,-1.0,-2,0,1,0,0.0,1,0,1.0,0,0,0,-2,0,Manchester City,82%,1,88
Cole Palmer,CHE,M,1,5.0,,BUR,False,5.0,102,284,0,2,0,2,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,44%,1,26
Nayef Aguerd,WHU,D,1,5.0,,BOU,False,5.0,200,105,0,0,0,0,0,-0.0,0,0,0,3,2.0,0,4,2.0,0,0,0,-6,0,West Ham,32%,1,90
Lesley Ugochukwu,CHE,F,1,5.0,,LIV,True,5.0,200,301,0,2,0,0,0,-0.0,0,0,0,0,0.0,2,0,1.0,0,0,0,0,0,Chelsea,2%,1,90
Joel Matip,LIV,D,1,4.75,,,,4.75,200,189,0,0,0,0,1,-0.5,0,0,0,2,1.25,0,1,2.0,0,0,0,-2,0,,22%,1,90
Tom Lockyer,LUT,D,1,4.75,,BHA,False,4.75,200,210,0,0,0,0,1,-0.0,0,0,0,2,0.75,1,0,2.0,0,0,0,-2,0,Luton Town,19%,1,90
Vitalii Mykolenko,EVE,D,1,4.75,,,,4.75,200,215,0,0,0,0,4,-0.0,0,0,0,1,0.75,0,1,0.0,0,0,0,-2,0,,12%,1,90
Enzo Fernandez,CHE,M,1,4.5,,LIV,True,4.5,94,134,0,0,0,2,0,-0.0,0,0,0,1,0.0,0,0,0.5,0,0,0,0,1,Chelsea,96%,1,80
Dominic Solanke,BOU,F,1,4.5,,WHU,True,4.5,61,36,0,0,0,2,0,-1.0,0,0,0,1,0.0,2,0,0.5,0,0,0,0,0,Bournemouth,94%,1,90
Harry Wilson,FUL,M,1,4.5,,EVE,False,4.5,200,198,0,2,0,2,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,Fulham,48%,1,80
Lisandro Martinez,MUN,D,1,4.5,,WOL,True,4.5,200,363,0,2,7,0,1,-0.5,0,0,0,1,0.0,0,0,0.0,0,0,0,-6,0,Manchester Utd,48%,1,84
Joao Palhinha,FUL,M,1,4.5,,,,4.5,200,207,0,0,0,0,1,-0.5,0,0,0,1,0.0,0,0,2.0,0,0,0,0,1,,47%,1,90
Ezri Konsa,AVL,D,1,4.5,,NEW,False,4.5,200,192,0,0,0,0,1,-0.0,0,0,0,1,0.5,0,1,3.0,0,0,0,-2,0,Aston Villa,19%,1,90
Jean-Ricner Bellegarde,WOL,M,1,4.5,,,,4.5,200,424,0,2,0,0,0,-0.0,0,0,0,0,0.0,2,0,0.5,0,0,0,0,0,,6%,1,76
Mads Andersen,LUT,D,1,4.5,,,,4.5,200,174,0,0,0,0,0,-0.0,0,0,0,3,0.5,0,1,2.0,0,0,0,-2,0,,4%,1,90
Rayan Ait-Nouri,WOL,D,1,4.5,,,,4.5,200,250,0,0,0,0,2,-0.5,0,0,0,2,1.0,1,1,0.0,0,0,0,-2,0,,3%,1,64
Adam Lallana,BHA,M,1,4.5,,,,4.5,200,317,0,2,0,0,0,-0.5,0,0,0,1,0.0,1,0,0.0,0,0,0,0,1,,1%,1,63
Ibrahima Konate,LIV,D,1,4.25,,CHE,False,4.25,122,260,0,2,0,0,1,-0.0,0,0,0,0,0.25,0,0,1.0,0,0,0,0,0,Liverpool,68%,1,6
Joseph Gomez,LIV,D,1,4.25,,,,4.25,200,145,0,2,0,0,1,-0.5,0,0,2,1,0.75,0,0,0.0,0,0,0,-2,0,,34%,1,90
Dominic Calvert-Lewin,EVE,F,1,4.0,,,,4.0,73,156,0,2,0,0,0,-0.0,0,0,0,0,0.0,1,0,1.0,0,0,0,0,0,,72%,1,23
Ansu Fati,BHA,F,1,4.0,,,,4.0,112,246,0,0,0,4,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,70%,1,25
Josh Brownhill,BUR,M,1,4.0,,MCI,True,4.0,124,169,0,0,0,0,2,-0.5,0,0,0,2,0.0,0,0,0.5,0,0,0,0,0,Burnley,57%,1,90
Harvey Barnes,NEW,M,1,4.0,,AVL,True,4.0,74,193,0,0,0,0,0,-1.5,0,0,0,1,0.0,3,0,0.5,0,0,0,0,1,Newcastle Utd,53%,1,82
Arnaut Danjuma Groeneveld,EVE,F,1,4.0,,,,4.0,83,150,0,2,0,0,1,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,,36%,1,90
Justin Kluivert,BOU,M,1,4.0,,WHU,True,4.0,200,229,0,2,0,0,0,-0.0,0,0,1,1,0.0,0,0,0.0,0,0,0,0,0,Bournemouth,25%,1,26
Josh Cullen,BUR,M,1,4.0,,MCI,True,4.0,200,177,0,0,0,0,1,-0.0,-2,0,0,1,0.0,0,2,2.0,0,0,0,0,0,Burnley,14%,1,90
Oliver Norwood,SHU,M,1,4.0,,CRY,True,4.0,200,166,0,0,0,2,1,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Sheffield Utd,14%,1,19
Sander Berge,BUR,M,1,4.0,,MCI,True,4.0,200,225,0,0,0,0,1,-0.0,0,0,0,0,0.0,1,1,1.0,0,0,0,0,0,Burnley,6%,1,25
Nathan Patterson,EVE,D,1,4.0,,FUL,True,4.0,200,218,0,2,0,0,1,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Everton,5%,1,2
Ola Aina,NOT,D,1,4.0,,ARS,False,4.0,200,293,0,2,0,0,1,-0.0,0,0,0,0,1.0,1,0,1.0,0,0,0,-2,0,Nott'ham Forest,2%,1,90
Keane Lewis-Potter,BRF,F,1,4.0,,,,4.0,200,300,0,2,0,0,0,-0.0,0,0,1,0,0.0,1,0,0.0,0,0,0,0,0,,2%,1,7
Casemiro,MUN,M,1,3.5,,WOL,True,3.5,65,71,0,2,0,0,2,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,98%,1,63
Diogo Jota,LIV,F,1,3.5,,CHE,False,3.5,41,91,0,0,0,0,1,-0.5,0,0,0,0,0.0,3,0,0.0,0,0,0,0,0,Liverpool,98%,1,55
Rasmus Hojlund,MUN,F,1,3.5,,,,3.5,58,266,0,4,0,0,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,87%,1,63
Diogo Dalot,MUN,D,1,3.5,,,,3.5,50,196,0,2,0,0,3,-0.5,0,0,0,1,0.0,4,0,0.0,0,0,0,-6,0,,84%,1,90
Nicolo Zaniolo,AVL,M,1,3.5,,,,3.5,200,236,0,6,0,0,0,-2.0,-2,0,0,0,0.0,1,0,0.5,0,0,0,0,0,,38%,1,56
Jeffrey Schlupp,CRY,M,1,3.5,,SHU,False,3.5,138,118,0,2,0,0,2,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Crystal Palace,31%,1,90
Nathan Collins,BRF,D,1,3.25,,TOT,True,3.25,200,116,0,0,0,0,0,-0.0,-2,0,0,2,1.25,1,0,3.0,0,0,0,-2,0,Brentford,37%,1,90
Kaoru Mitoma,BHA,M,1,3.0,,LUT,True,3.0,10,15,0,0,0,2,0,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Brighton,100%,1,90
Michail Antonio,WHU,F,1,3.0,,BOU,False,3.0,129,88,0,2,0,0,0,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,West Ham,79%,1,66
Brennan Johnson,TOT,F,1,3.0,,ARS,False,3.0,89,259,0,2,0,0,0,-0.0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,Nott'ham Forest,72%,1,9
Mohammed Kudus,WHU,M,1,3.0,,,,3.0,39,281,0,0,0,0,2,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,,67%,1,22
Lewis Dunk,BHA,D,1,3.0,,LUT,True,3.0,200,309,0,0,0,0,0,-0.5,0,0,0,2,0.5,1,1,1.0,0,0,0,-2,0,Brighton,49%,1,90
Elijah Adebayo,LUT,F,1,3.0,,BHA,False,3.0,200,263,0,2,0,0,0,-0.0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,Luton Town,7%,1,15
Frank Onyeka,BRF,M,1,3.0,,,,3.0,200,227,0,0,0,0,2,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,,0%,1,17
Iyenoma Destiny Udogie,TOT,D,1,2.75,,,,2.75,43,73,0,0,0,0,1,-0.5,0,0,0,3,0.25,1,0,0.0,0,0,0,-2,0,,98%,1,90
Amari'i Bell,LUT,D,1,2.75,,BHA,False,2.75,200,297,0,0,0,2,1,-0.0,0,0,0,1,0.75,0,0,0.0,0,0,0,-2,0,Luton Town,13%,1,90
Charlie Taylor,BUR,D,1,2.75,,,,2.75,200,341,0,0,0,0,2,-0.0,0,0,0,1,0.75,0,0,1.0,0,0,0,-2,0,,4%,1,90
Jarrod Bowen,WHU,M,1,2.5,,BOU,False,2.5,16,11,0,0,0,0,1,-1.0,0,0,0,2,0.0,0,0,0.5,0,0,0,0,0,West Ham,100%,1,90
Son Heung-Min,TOT,F,1,2.5,,,,2.5,11,10,0,0,0,2,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,,100%,1,79
Bryan Mbeumo,BRF,F,1,2.5,,TOT,True,2.5,25,22,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,1.5,0,0,0,0,0,Brentford,100%,1,90
Darwin Nunez,LIV,F,1,2.5,,CHE,False,2.5,23,70,0,0,0,2,1,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,100%,1,33
Christian Eriksen,MUN,M,1,2.5,,WOL,True,2.5,143,123,0,0,0,0,1,-0.5,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0,Manchester Utd,67%,1,90
Rico Henry,BRF,D,1,2.5,,TOT,True,2.5,200,142,0,0,0,0,2,-0.5,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,Brentford,30%,1,41
Bobby De Cordova-Reid,FUL,F,1,2.5,,,,2.5,200,170,0,2,0,0,0,-0.5,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,,17%,1,8
Mahmoud Dahoud,BHA,M,1,2.5,,LUT,True,2.5,200,232,0,2,0,0,0,-0.5,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,Brighton,16%,1,76
Scott McTominay,MUN,M,1,2.5,,WOL,True,2.5,200,262,0,0,0,0,0,-0.5,0,0,0,1,0.0,2,0,0.0,0,0,0,0,0,Manchester Utd,2%,1,84
Micky van de Ven,TOT,D,1,2.25,,BRF,False,2.25,200,160,0,0,0,0,1,-0.0,-2,0,0,0,0.25,0,0,5.0,0,0,0,-2,0,Tottenham,61%,1,88
Ben Mee,BRF,D,1,2.25,,,,2.25,100,338,0,0,0,0,3,-1.0,0,0,0,1,0.25,0,0,1.0,0,0,0,-2,0,,58%,1,71
Kurt Zouma,WHU,D,1,2.0,,BOU,False,2.0,132,89,0,0,0,2,0,-0.0,0,0,0,2,1.0,0,2,1.0,0,0,0,-6,0,West Ham,65%,1,90
Beto,EVE,F,1,2.0,,,,2.0,106,200,0,2,0,0,0,-0.5,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,,41%,1,65
Ryan Gravenberch,LIV,M,1,2.0,,,,2.0,200,360,0,0,0,0,0,-0.0,0,0,0,1,0.0,1,0,0.0,0,0,0,0,0,,37%,1,1
Oliver McBurnie,SHU,F,1,2.0,,,,2.0,110,190,0,0,0,2,1,-1.5,0,-7,0,0,0.0,0,1,6.5,0,0,0,0,0,,21%,1,88
Facundo Pellistri,MUN,M,1,2.0,,WOL,True,2.0,200,326,0,0,0,0,0,-0.0,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0,Manchester Utd,17%,1,4
Anthony Martial,MUN,F,1,2.0,,,,2.0,200,253,0,0,0,0,1,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,,13%,1,25
Anel Ahmedhodzic,SHU,D,1,2.0,,CRY,True,2.0,200,319,0,0,0,0,2,-0.5,0,0,0,1,0.5,0,3,0.0,0,0,0,-4,0,Sheffield Utd,12%,1,90
David Brooks,BOU,M,1,2.0,,WHU,True,2.0,200,185,0,2,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Bournemouth,6%,1,1
Johann Gudmundsson,BUR,M,1,2.0,,,,2.0,200,228,0,0,0,0,1,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,,6%,1,62
Fabio Silva,WOL,F,1,2.0,,MUN,False,2.0,200,231,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,Wolves,4%,1,28
Mike Tresor,BUR,F,1,2.0,,,,2.0,200,332,0,2,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,2%,1,13
Orel Mangala,NOT,M,1,2.0,,ARS,False,2.0,200,256,0,2,0,0,0,-0.0,-2,0,0,0,0.0,0,1,1.0,0,0,0,0,0,Nott'ham Forest,1%,1,70
Aaron Hickey,BRF,D,1,1.75,,TOT,True,1.75,200,384,0,0,0,2,3,-0.5,-2,0,0,0,0.25,1,0,0.0,0,0,0,-2,0,Brentford,10%,1,81
Jan-Paul van Hecke,BHA,D,1,1.75,,,,1.75,200,239,0,0,0,0,0,-0.0,-2,0,0,1,0.75,0,2,2.0,0,0,0,-2,0,,8%,1,90
Joe Worrall,NOT,D,1,1.75,,ARS,False,1.75,200,224,0,0,0,0,0,-0.0,0,0,0,2,0.75,0,0,1.0,0,0,0,-2,0,Nott'ham Forest,4%,1,90
Lucas Paqueta,WHU,M,1,1.5,,BOU,False,1.5,37,40,0,0,0,0,1,-0.5,-2,0,0,1,0.0,2,0,0.0,0,0,0,0,0,West Ham,100%,1,90
Jordan Ayew,CRY,F,1,1.5,,SHU,False,1.5,117,63,0,0,0,0,1,-0.5,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Crystal Palace,70%,1,24
Christian Norgaard,BRF,M,1,1.5,,TOT,True,1.5,123,56,0,0,0,0,2,-0.0,-2,0,0,1,0.0,0,0,0.5,0,0,0,0,0,Brentford,55%,1,71
Billy Gilmour,BHA,M,1,1.5,,LUT,True,1.5,200,69,0,2,0,0,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brighton,49%,1,12
Amadou Onana,EVE,M,1,1.5,,FUL,True,1.5,200,104,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Everton,28%,1,90
Curtis Jones,LIV,M,1,1.5,,CHE,False,1.5,200,386,0,0,0,0,1,-0.5,-2,0,0,1,0.0,2,0,0.0,0,0,0,0,0,Liverpool,21%,1,90
Boubacar Kamara,AVL,M,1,1.5,,NEW,False,1.5,200,109,0,0,0,0,1,-0.5,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Aston Villa,16%,1,57
Marcos Senesi,BOU,D,1,1.5,,WHU,True,1.5,200,285,0,0,0,0,0,-0.0,0,0,0,0,0.5,0,1,0.0,0,0,0,0,0,Bournemouth,2%,1,16
Albert Sambi Lokonga,LUT,M,1,1.5,,,,1.5,200,350,0,2,0,0,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,1%,1,73
Takehiro Tomiyasu,ARS,D,1,1.25,,NOT,True,1.25,200,316,0,0,0,0,0,-0.0,0,0,0,0,0.25,0,0,1.0,0,0,0,0,0,Arsenal,5%,1,9
Nuno Tavares,NOT,D,1,1.25,,,,1.25,200,728,0,0,0,0,0,-0.0,0,0,0,0,0.25,1,0,0.0,0,0,0,0,0,,3%,1,36
Evan Ferguson,BHA,F,1,1.0,,LUT,True,1.0,56,51,0,0,0,2,0,-1.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brighton,99%,1,4
Said Benrahma,WHU,M,1,1.0,,BOU,False,1.0,88,135,0,0,0,0,0,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,West Ham,70%,1,21
John McGinn,AVL,M,1,1.0,,NEW,False,1.0,200,87,0,2,0,0,0,-1.0,-2,0,1,0,0.0,1,0,0.0,0,0,0,0,0,Aston Villa,64%,1,70
Alex Iwobi,FUL,M,1,1.0,,FUL,True,1.0,101,223,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Everton,63%,1,27
Aaron Wan-Bissaka,MUN,D,1,1.0,,WOL,True,1.0,200,143,0,0,0,0,1,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,59%,1,4
Victor Lindelof,MUN,D,1,1.0,,WOL,True,1.0,200,264,0,4,0,0,0,-0.0,0,0,0,1,0.0,1,0,1.0,0,0,0,-6,0,Manchester Utd,11%,1,90
Harrison Reed,FUL,M,1,1.0,,EVE,False,1.0,200,152,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,Fulham,8%,1,61
Chiedozie Ogbene,LUT,F,1,1.0,,BHA,False,1.0,200,242,0,0,0,0,0,-0.0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Luton Town,6%,1,15
Sergio Gomez,MCI,D,1,1.0,,,,1.0,200,271,0,0,0,0,0,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,,1%,1,1
Pelly Ruddock,LUT,M,1,1.0,,,,1.0,200,302,0,0,0,0,0,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,,1%,1,15
Naouirou Ahamada,CRY,M,1,1.0,,,,1.0,200,334,0,0,0,0,0,-0.0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,,1%,1,1
Chris Basham,SHU,D,1,1.0,,CRY,True,1.0,200,265,0,0,0,0,0,-0.0,-2,0,0,1,2.0,1,0,3.0,0,0,0,-4,0,Sheffield Utd,0%,1,90
Jordan Beyer,BUR,D,1,0.75,,MCI,True,0.75,200,335,0,0,0,0,0,-0.5,0,0,0,0,2.25,0,0,1.0,0,0,0,-2,0,Burnley,11%,1,86
Miguel Almiron,NEW,M,1,0.5,,AVL,True,0.5,69,96,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Newcastle Utd,95%,1,6
Nicolas Jackson,CHE,F,1,0.5,,LIV,True,0.5,52,125,0,0,0,2,0,-1.0,-2,0,0,0,0.0,1,0,0.5,0,0,0,0,0,Chelsea,94%,1,90
Kai Havertz,ARS,F,1,0.5,,NOT,True,0.5,120,165,0,0,0,0,1,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Arsenal,82%,1,9
James Garner,EVE,M,1,0.5,,FUL,True,0.5,141,75,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Everton,37%,1,9
Youri Tielemans,AVL,M,1,0.5,,NEW,False,0.5,200,365,0,0,0,0,0,-0.5,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Aston Villa,34%,1,31
Cameron Archer,SHU,F,1,0.5,,,,0.5,145,219,0,2,0,0,0,-2.0,-2,0,0,0,0.0,1,1,0.5,0,0,0,0,0,,12%,1,90
Neal Maupay,BRF,F,1,0.5,,FUL,True,0.5,200,283,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Everton,3%,1,17
Ameen Al Dakhil,BUR,D,1,0.5,,,,0.5,200,726,0,0,0,0,0,-0.0,0,0,0,0,1.5,0,1,0.0,0,0,0,-2,0,,3%,1,90
Youssef Ramalho Chermiti,EVE,F,1,0.5,,,,0.5,200,719,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,,0%,1,1
Tom Cairney,FUL,M,1,0.5,,EVE,False,0.5,200,371,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Fulham,0%,1,8
Matty Cash,AVL,D,1,0.25,,NEW,False,0.25,79,66,0,0,0,0,2,-0.0,-2,0,1,1,0.25,0,0,0.0,0,0,0,-2,0,Aston Villa,96%,1,90
Pau Torres,AVL,D,1,0.25,,NEW,False,0.25,200,209,0,0,0,0,1,-0.0,0,0,0,1,0.25,0,0,0.0,0,0,0,-2,0,Aston Villa,58%,1,90
Sergio Reguilon,MUN,D,1,0.25,,,,0.25,125,328,0,4,0,0,0,-0.0,0,0,0,0,0.25,2,0,0.0,0,0,0,-6,0,,34%,1,84
Trent Alexander-Arnold,LIV,D,1,0.0,,CHE,False,0.0,8,112,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,100%,0,0
Solly March,BHA,M,1,0.0,,LUT,True,0.0,12,29,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brighton,100%,0,0
Pervis Estupinan,BHA,D,1,0.0,,LUT,True,0.0,33,53,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brighton,100%,0,0
Gabriel Jesus,ARS,F,1,0.0,,,,0.0,14,128,0,0,0,0,0,-1.5,0,0,0,0,0.0,1,0,0.5,0,0,0,0,0,,100%,1,23
Alexander Isak,NEW,F,1,0.0,,AVL,True,0.0,29,38,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,100%,0,0
Virgil van Dijk,LIV,D,1,0.0,,CHE,False,0.0,44,84,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,100%,0,0
Jack Grealish,MCI,M,1,0.0,,,,0.0,24,201,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,99%,0,0
Reece James,CHE,D,1,0.0,,LIV,True,0.0,42,305,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Chelsea,98%,0,0
Kevin De Bruyne,MCI,M,1,0.0,,BUR,False,0.0,49,336,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,96%,0,0
Mason Mount,MUN,M,1,0.0,,WOL,True,0.0,64,254,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,96%,0,0
Alexis Mac Allister,LIV,M,1,0.0,,CHE,False,0.0,76,188,0,0,0,0,1,-0.5,-2,0,0,0,0.0,0,1,0.5,0,0,0,0,0,Liverpool,95%,1,45
Nathan Ake,MCI,D,1,0.0,,BUR,False,0.0,200,133,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,94%,1,1
Michael Olise,CRY,M,1,0.0,,,,0.0,45,621,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,90%,0,0
Sandro Tonali,NEW,M,1,0.0,,AVL,True,0.0,200,146,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,88%,0,0
Ben Chilwell,CHE,D,1,0.0,,LIV,True,0.0,35,115,0,0,0,0,0,-0.0,-2,0,1,1,0.0,0,0,0.0,0,0,0,0,0,Chelsea,85%,1,9
Christopher Nkunku,CHE,F,1,0.0,,,,0.0,98,613,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,85%,0,0
Joelinton,NEW,M,1,0.0,,AVL,True,0.0,105,184,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,82%,0,0
John Stones,MCI,D,1,0.0,,,,0.0,200,677,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,82%,0,0
Luke Shaw,MUN,D,1,0.0,,WOL,True,0.0,87,203,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,82%,0,0
Matheus Nunes,MCI,M,1,0.0,,MUN,False,0.0,149,167,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Wolves,78%,1,22
Raphael Varane,MUN,D,1,0.0,,WOL,True,0.0,200,164,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,75%,0,0
Mateo Kovacic,MCI,M,1,0.0,,BUR,False,0.0,200,202,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester City,74%,0,0
Willy Boly,NOT,D,1,0.0,,ARS,False,0.0,111,42,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Nott'ham Forest,73%,0,0
Antony,MUN,F,1,0.0,,WOL,True,0.0,200,163,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Manchester Utd,69%,0,0
Moises Caicedo,CHE,M,1,0.0,,,,0.0,200,251,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,69%,0,0
Jacob Ramsey,AVL,M,1,0.0,,,,0.0,92,248,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,64%,0,0
Serge Aurier,NOT,D,1,0.0,,ARS,False,0.0,136,155,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Nott'ham Forest,60%,0,0
Alex Moreno,AVL,D,1,0.0,,,,0.0,77,604,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,59%,0,0
Ivan Toney,BRF,F,1,0.0,,,,0.0,72,685,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,57%,0,0
Antonee Robinson,FUL,D,1,0.0,,EVE,False,0.0,200,211,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Fulham,54%,0,0
