"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*04rzl*","Taiwo Awoniyi","NOT","F","62","avitek","LUT 2<br/>@NOT 2 F","0","0","51%","137.92","87%","-5.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","621","Vroom","ARS 2<br/>@CHE 2 F","0","0","98%","43.89","87%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","175","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","84%","114.84","83%","-6.1%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","244","avitek","MUN 2<br/>@SHU 1 F","0","0","100%","39.21","83%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge9*","Eddie Nketiah","ARS","F","85","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","50%","138.05","80%","-3.4%","1","21","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","162","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","100%","41.52","74%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","95","dsb_ff","ARS 2<br/>@CHE 2 F","0","0","19%","206.43","70%","-10.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061ya*","Brennan Johnson","TOT","F","298","deceptiv","FUL 0<br/>@TOT 2 F","0","0","92%","98.85","70%","+0.2%","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","127","Adam","FUL 0<br/>@TOT 2 F","0","0","15%","237.75","69%","-11.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","176","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","93%","107.36","65%","+6%","1","90","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","251","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","89%","109.18","61%","-9.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","689","XXX","BUR 0<br/>@BRF 3 F","0","0","62%","132.16","61%","+2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","182","Pancake","WHU 1<br/>@AVL 4 F","0","0","96%","93.95","58%","-6.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","206","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","30%","151.64","56%","-10.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","249","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","97%","91.84","55%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","194","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","80%","123.71","55%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","611","Vroom","WHU 1<br/>@AVL 4 F","0","0","98%","88.13","53%","-3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","282","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","87%","111.04","52%","-6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","369","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","99%","81.59","52%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","240","W (Thu)","CRY 0<br/>@NEW 4 F","0","0","98%","58.66","44%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","250","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","96%","85.23","43%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","233","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","25%","151.73","40%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D","296","Kish123","ARS 2<br/>@CHE 2 F","0","0","33%","151.57","39%","-13.4%","1","90","0","0","0","0","2","1","1","0","0","0","2","0","1","3","0","0","0","2","0"
"*062pl*","Lisandro Martinez","MUN","D","386","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","96%","92.82","38%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","360","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","97%","90.46","31%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","220","Vroom","LUT 2<br/>@NOT 2 F","0","0","4%","375.49","31%","-7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","358","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","8%","313.72","30%","+2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","704","W (Thu)","CRY 0<br/>@NEW 4 F","0","0","45%","145.03","28%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","120","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","17%","237.82","27%","-6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","235","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","34%","150.19","26%","-2.3%","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*068n8*","Noni Madueke","CHE","F","385","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","76%","120.78","26%","-1.2%","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*067zv*","Kevin Schade","BRF","M","190","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","41%","143.41","26%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","407","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","97%","82.74","25%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","184","Kish123","ARS 2<br/>@CHE 2 F","0","0","3%","377.21","25%","-9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","193","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","68%","131.43","24%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","450","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","75%","115.96","23%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","318","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","72%","122.28","23%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","265","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","72%","128.61","23%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","439","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","15%","255.09","22%","+2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","241","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","55%","134.9","22%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","348","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","94%","81.37","22%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","302","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","22%","189.54","21%","-8.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","161","W (Thu)","CRY 0<br/>@NEW 4 F","0","0","6%","358.16","20%","-11.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","463","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","61%","131.62","19%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","297","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","1%","1141.79","18%","-23.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","711","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","35%","147.12","17%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","728","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","62%","129.27","16%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D","231","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","6%","362.74","16%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","406","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","61%","131.81","15%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","719","W (Thu)","CRY 0<br/>@NEW 4 F","0","0","29%","147.2","15%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","269","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","41%","144.92","15%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","399","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","34%","150.28","14%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","299","Maddihat","BHA 1<br/>@MCI 2 F","0","0","11%","290.62","13%","-9.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","185","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","0%","1182.8","13%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","530","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","45%","144.72","12%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","341","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","21%","193.89","11%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","345","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","17%","230.67","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","424","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","11%","306.75","11%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068y0*","Antoine Semenyo","BOU","F","216","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","0%","1069.07","10%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","315","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","23%","171.16","10%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a3*","Danilo","NOT","M","273","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","24%","168.58","10%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","224","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","0%","1155.82","10%","-9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","481","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","19%","216.92","8%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","286","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","19%","208.77","8%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io3*","Mario Lemina","WOL","M","178","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","0%","1184.06","8%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","304","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","11%","295.51","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","382","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","14%","275.67","7%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","394","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","25%","156.09","7%","-0.2%","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*062h9*","Luis Sinisterra","BOU","F","303","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","0%","-","7%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","579","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","0%","-","6%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","732","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","7%","339.12","6%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","259","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","1%","1144.93","6%","-1%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","436","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","0%","-","6%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","219","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","4%","385.63","6%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","364","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","16%","242.38","5%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","247","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","10%","305.06","5%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","264","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","9%","321.43","5%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","321","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","15%","251.73","5%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","266","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","0%","1149.7","4%","-2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061v9*","Diego Carlos","AVL","D","338","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","6%","346.61","4%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","412","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","7%","339.38","4%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","402","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","7%","343.15","4%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","383","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","0%","1188.6","4%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","236","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","1%","1066.51","4%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","508","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","1%","1115.74","4%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","328","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","3%","387.08","4%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","389","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","1%","1100.99","3%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","408","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","0%","1151.6","3%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","267","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","1%","1136.9","3%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","354","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","0%","1140.18","3%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","430","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","6%","355","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","584","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","7%","333.58","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","376","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","4%","376.69","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","384","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","1%","1125.86","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","295","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","6%","362.97","2%","-0.3%","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kz*","George Baldock","SHU","D","327","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","5%","352.1","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","715","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","0%","-","2%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","587","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","1%","1140.92","2%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","687","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","7%","334.5","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","353","W (Thu)","ARS 2<br/>@CHE 2 F","0","0","2%","371.7","2%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmv*","Mads Andersen","LUT","D","203","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","1%","1128.78","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","312","W (Thu)","BUR 0<br/>@BRF 3 F","0","0","0%","1166.92","2%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fun*","Gonzalo Montiel","NOT","D","357","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","0%","-","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","462","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","6%","357.8","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","490","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","7%","335.23","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","532","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","12%","294.11","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","617","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","2%","391.32","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u99*","Nuno Tavares","NOT","D","729","W (Thu)","LUT 2<br/>@NOT 2 F","0","0","0%","1104.08","2%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yt*","Sasa Lukic","FUL","M","300","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","0%","1234.23","1%","+0.2%","1","71","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","2","0"
"*02yhi*","Philippe Coutinho","AVL","M","346","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","10%","308.6","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8n*","Max Lowe","SHU","D","330","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","5%","363.56","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","342","W (Thu)","WOL 2<br/>@BOU 1 F","0","0","1%","1150.79","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","487","W (Thu)","MUN 2<br/>@SHU 1 F","0","0","1%","1117.84","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","370","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","1%","1124.94","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","414","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","2%","395.88","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","426","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","2%","1121.52","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqu*","Aymeric Laporte","MCI","D","375","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","5%","360.42","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","619","W (Thu)","FUL 0<br/>@TOT 2 F","0","0","1%","1110.32","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","491","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","1%","1129.67","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","613","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","3%","371.63","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","595","W (Thu)","WHU 1<br/>@AVL 4 F","0","0","0%","-","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","336","W (Thu)","EVE 0<br/>@LIV 2 F","0","0","0%","1105.6","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","NEW","D","734","W (Thu)","CRY 0<br/>@NEW 4 F","0","0","4%","366.78","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063w0*","Sergio Gomez","MCI","D","305","W (Thu)","BHA 1<br/>@MCI 2 F","0","0","2%","1090.64","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
