"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05uog*","Lewis Dobbin","EVE","F","276","W (Thu)","WOL 1<br/>@EVE 0 F","5","5","0%","1200.2","1%","0%","1","65","0","0","0","1","1","1","0","0","0","0","0","2","0","1","0","0","0","0","1"
"*04e1c*","Lewis Dunk","BHA","D","309","W (Thu)","WHU 3<br/>@BHA 1 F","4.75","4.75","72%","125.37","49%","-2.1%","1","90","0","1","0","1","1","0","0","0","0","0","3","0","0","5","0","0","0","3","0"
"*06fuh*","Hannes Delcroix","BUR","D","354","W (Thu)","AVL 3<br/>@BUR 1 F","4.75","4.75","0%","-","1%","-0.2%","1","90","0","2","0","1","0","0","0","0","0","3","3","0","0","1","0","0","0","3","0"
"*067yv*","Cody Gakpo","LIV","F","102","Pancake","LIV 2<br/>@NEW 1 F","4.5","4.5","100%","26.84","95%","-0.5%","1","57","0","1","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0"
"*05g2o*","Joao Pedro","BHA","F","43","Maddihat","WHU 3<br/>@BHA 1 F","4.5","4.5","99%","71.71","95%","-0.6%","1","29","0","1","0","0","1","1","0","0","1","0","1","0","0","2","0","0","0","1","0"
"*05o6h*","Kai Havertz","ARS","F","165","W (Thu)","FUL 2<br/>@ARS 2 F","4.5","4.5","100%","44.91","82%","-1.8%","1","55","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*06fg0*","Gustavo Hamer","SHU","M","60","XXX","MCI 2<br/>@SHU 1 F","4.5","4.5","0%","1152.45","55%","-0.4%","1","90","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","2","0"
"*02lnx*","Danny Welbeck","BHA","F","186","W (Thu)","WHU 3<br/>@BHA 1 F","4.5","4.5","34%","150.19","37%","-3.4%","1","59","0","2","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0"
"*061y6*","Ryan Yates","NOT","M","244","W (Thu)","NOT 2<br/>@MUN 3 F","4.5","4.5","0%","1174.94","1%","-0.1%","1","90","0","0","0","0","3","1","0","0","0","1","3","0","0","2","0","0","0","3","0"
"*03rxb*","Angelo Ogbonna","WHU","D","331","W (Thu)","WHU 3<br/>@BHA 1 F","4.25","4.25","0%","1103.6","0%","0%","1","90","0","0","0","0","0","0","0","0","0","1","5","0","3","1","0","0","0","1","0"
"*03fgo*","Dominic Solanke","BOU","F","36","4b. DcbB","TOT 2<br/>@BOU 0 F","4","4","88%","107.92","94%","+0.9%","1","90","0","1","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","2","0"
"*05u1m*","Nathan Collins","BRF","D","116","W (Thu)","CRY 1<br/>@BRF 1 F","4","4","5%","349.44","37%","-3.8%","1","90","0","0","0","0","0","0","0","0","0","2","0","1","0","3","0","0","0","1","0"
"*062ot*","Cheick Doucoure","CRY","M","101","W (Thu)","CRY 1<br/>@BRF 1 F","4","4","23%","179.77","33%","-4.5%","1","90","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","1","0"
"*055se*","Marvelous Nakamba","LUT","M","122","Adam","LUT 0<br/>@CHE 3 F","4","4","6%","364.07","29%","+21.6%","1","90","0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","3","0"
"*061v9*","Diego Carlos","AVL","D","308","W (Thu)","AVL 3<br/>@BUR 1 F","4","4","6%","346.71","4%","-0.4%","1","90","0","0","0","0","0","0","0","0","0","2","4","1","0","2","0","0","0","1","0"
"*04e1e*","Ben White","ARS","D","27","Vroom","FUL 2<br/>@ARS 2 F","3.75","3.75","98%","87.2","98%","+1.6%","1","90","0","2","0","0","0","0","0","0","1","0","3","0","1","1","0","0","0","2","0"
"*0646f*","Alexander Isak","NEW","F","38","avitek","LIV 2<br/>@NEW 1 F","3.5","3.5","100%","19.92","100%","+0.3%","1","71","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*0414p*","Carlton Morris","LUT","F","44","dsb_ff","LUT 0<br/>@CHE 3 F","3.5","3.5","85%","112.28","95%","+10.6%","1","90","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3","0"
"*04yo6*","Miguel Almiron","NEW","M","96","Pancake","LIV 2<br/>@NEW 1 F","3.5","3.5","100%","69.78","95%","+3.8%","1","90","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","2","0"
"*06ex4*","Josko Gvardiol","MCI","D","141","W (Thu)","MCI 2<br/>@SHU 1 F","3.5","3.5","79%","73.69","82%","-3.4%","1","90","0","2","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0"
"*05opk*","Vladimir Coufal","WHU","D","32","deceptiv","WHU 3<br/>@BHA 1 F","3.5","3.5","15%","266.75","74%","+32.5%","1","90","0","0","0","0","2","0","0","0","0","0","6","0","0","2","0","0","0","1","0"
"*052ca*","Ezri Konsa","AVL","D","192","W (Thu)","AVL 3<br/>@BUR 1 F","3.5","3.5","11%","299.11","19%","+3%","1","90","0","0","0","0","2","0","0","0","0","1","2","1","0","1","0","0","0","1","0"
"*04io3*","Mario Lemina","WOL","M","147","W (Thu)","WOL 1<br/>@EVE 0 F","3.5","3.5","0%","1184.06","12%","-5.2%","1","90","0","0","0","0","1","0","1","0","0","1","0","2","0","1","0","0","0","0","1"
"*04spx*","Tahith Chong","LUT","M","345","W (Thu)","LUT 0<br/>@CHE 3 F","3.5","3.5","16%","255.8","4%","-0.3%","1","76","0","0","0","0","2","1","0","0","0","1","0","1","0","0","0","0","0","3","0"
"*051kg*","Max Aarons","BOU","D","292","W (Thu)","TOT 2<br/>@BOU 0 F","3.25","3.25","0%","1148.2","7%","-1.8%","1","90","0","1","0","0","1","0","0","0","1","0","1","2","1","0","0","0","0","2","0"
"*068ym*","Enzo Fernandez","CHE","M","134","avitek","LUT 0<br/>@CHE 3 F","3","3","99%","73.25","96%","-2%","1","90","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"*043c1*","Oleksandr Zinchenko","ARS","D","158","XXX","FUL 2<br/>@ARS 2 F","3","3","99%","76.57","95%","-0.6%","1","33","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"*02lsa*","Dan Burn","NEW","D","62","dsb_ff","LIV 2<br/>@NEW 1 F","3","3","96%","103.55","95%","+14.6%","1","90","0","1","0","0","2","0","0","0","0","0","4","0","1","1","0","0","0","2","0"
"*05gcp*","Tomas Soucek","WHU","M","39","dsb_ff","WHU 3<br/>@BHA 1 F","3","3","59%","136.61","85%","+5%","1","38","0","0","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","139","avitek","AVL 3<br/>@BUR 1 F","3","3","8%","325.03","35%","+22.4%","1","80","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","0","3","0"
"*06clt*","Justin Kluivert","BOU","M","229","W (Thu)","TOT 2<br/>@BOU 0 F","3","3","72%","128.6","25%","-2.9%","1","59","0","1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","0"
"*0477b*","Oliver McBurnie","SHU","F","190","W (Thu)","MCI 2<br/>@SHU 1 F","3","3","19%","213.42","21%","+1.2%","1","18","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0"
"*06f81*","Edson Alvarez","WHU","M","240","W (Thu)","WHU 3<br/>@BHA 1 F","3","3","7%","327.73","16%","+0.3%","1","83","0","0","0","0","0","0","1","0","0","2","7","1","1","2","0","0","0","1","0"
"*03hff*","Josh Cullen","BUR","M","177","W (Thu)","AVL 3<br/>@BUR 1 F","3","3","4%","366.67","14%","+10.4%","1","90","0","1","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","3","0"
"*05o8k*","Fabio Silva","WOL","F","231","W (Thu)","WOL 1<br/>@EVE 0 F","3","3","1%","1136.9","4%","-1.5%","1","73","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"*03z3w*","Joe Rothwell","BOU","M","268","W (Thu)","TOT 2<br/>@BOU 0 F","3","3","0%","1181.2","1%","-0.2%","1","45","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0"
"*02y6o*","Nathan Ake","MCI","D","133","Pancake","MCI 2<br/>@SHU 1 F","2.75","2.75","84%","114.82","94%","+3.4%","1","90","0","0","0","0","0","0","0","0","0","2","3","0","0","2","0","0","0","1","0"
"*04qfz*","Diogo Dalot","MUN","D","196","4b. DcbB","NOT 2<br/>@MUN 3 F","2.75","2.75","99%","79.87","84%","+4.9%","1","90","0","0","0","0","0","0","0","0","0","2","7","0","0","3","0","0","0","2","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","112","XXX","LIV 2<br/>@NEW 1 F","2.5","2.5","100%","7.78","100%","0%","1","90","0","1","0","0","2","1","1","0","0","0","4","2","0","0","0","0","0","1","0"
"*063zg*","Pervis Estupinan","BHA","D","53","Maddihat","WHU 3<br/>@BHA 1 F","2.5","2.5","100%","43","100%","0%","1","90","0","2","0","0","0","1","0","0","2","2","0","1","0","0","0","0","0","3","0"
"*05yld*","Luis Diaz","LIV","F","86","Adam","LIV 2<br/>@NEW 1 F","2.5","2.5","100%","25.29","100%","-0.1%","1","32","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*045c8*","Gabriel Jesus","ARS","F","128","Adam","FUL 2<br/>@ARS 2 F","2.5","2.5","100%","20.8","100%","0%","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","25","XXX","CRY 1<br/>@BRF 1 F","2.5","2.5","18%","223.2","80%","-5.1%","1","70","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0"
"*03rzp*","Antonee Robinson","FUL","D","211","FA","FUL 2<br/>@ARS 2 F","2.5","2.5","83%","116.1","54%","+5.9%","1","90","0","1","0","0","1","3","0","0","1","0","4","0","0","3","0","0","0","2","0"
"*05akv*","Tyrick Mitchell","CRY","D","121","W (Thu)","CRY 1<br/>@BRF 1 F","2.5","2.5","4%","376.75","32%","-5.2%","1","90","0","0","0","0","1","0","0","0","2","0","2","1","0","0","0","0","0","1","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","170","FA","FUL 2<br/>@ARS 2 F","2.5","2.5","8%","329.32","17%","-2.3%","1","88","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0"
"*06c4p*","Benson Manuel","BUR","F","318","W (Thu)","AVL 3<br/>@BUR 1 F","2.5","2.5","17%","230.84","11%","-0.2%","1","45","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"*06c6c*","Elijah Adebayo","LUT","F","263","W (Thu)","LUT 0<br/>@CHE 3 F","2.5","2.5","18%","227.55","7%","-0.6%","1","69","0","1","0","0","0","2","0","0","0","0","2","1","0","1","0","0","0","2","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","157","W (Thu)","MCI 2<br/>@SHU 1 F","2.5","2.5","0%","1193.43","3%","-0.1%","1","90","0","0","0","0","0","0","1","0","0","1","2","2","0","3","0","0","0","2","0"
"*068sd*","Jakub Kiwior","ARS","D","361","W (Thu)","FUL 2<br/>@ARS 2 F","2.5","2.5","1%","1125.95","2%","-0.3%","1","90","0","0","0","1","2","0","0","0","0","0","2","0","1","1","0","0","0","2","0"
"*04civ*","Scott McTominay","MUN","M","262","W (Thu)","NOT 2<br/>@MUN 3 F","2.5","2.5","4%","373.14","2%","-2.2%","1","4","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*061vk*","Jaidon Anthony","BOU","F","344","W (Thu)","TOT 2<br/>@BOU 0 F","2.5","2.5","1%","1157.37","1%","-0.1%","1","29","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*05ue7*","Frank Onyeka","BRF","M","227","W (Thu)","CRY 1<br/>@BRF 1 F","2.5","2.5","0%","-","0%","0%","1","18","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*03gu5*","Andrew Robertson","LIV","D","30","Kish123","LIV 2<br/>@NEW 1 F","2.25","2.25","100%","30.96","100%","0%","1","90","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0"
"*05omu*","Ruben Dias","MCI","D","176","Vroom","MCI 2<br/>@SHU 1 F","2","2","98%","68.96","96%","-0.3%","1","90","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0"
"*05uor*","Yoane Wissa","BRF","F","37","Adam","CRY 1<br/>@BRF 1 F","2","2","76%","120.85","93%","-1.7%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0"
"*05ogb*","Anthony Elanga","NOT","F","103","W (Thu)","NOT 2<br/>@MUN 3 F","2","2","42%","145.09","44%","+5.5%","1","8","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"*06c6a*","Alfie Doughty","LUT","M","92","Vroom","LUT 0<br/>@CHE 3 F","2","2","48%","142.25","42%","+23.7%","1","19","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","236","W (Thu)","AVL 3<br/>@BUR 1 F","2","2","0%","-","38%","+1.9%","1","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","296","W (Thu)","TOT 2<br/>@BOU 0 F","2","2","72%","122.28","25%","-1.8%","1","29","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*061yd*","Ivan Perisic","TOT","M","194","W (Thu)","TOT 2<br/>@BOU 0 F","2","2","55%","134.91","23%","-2.6%","1","30","0","0","0","0","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0"
"*03vlm*","Anthony Martial","MUN","F","253","W (Thu)","NOT 2<br/>@MUN 3 F","2","2","17%","244.33","13%","-0.9%","1","59","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*068a7*","Pablo Sarabia","WOL","M","175","W (Thu)","WOL 1<br/>@EVE 0 F","2","2","8%","332.91","11%","-4.4%","1","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","373","W (Thu)","TOT 2<br/>@BOU 0 F","2","2","17%","225.74","6%","-0.2%","1","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","310","W (Thu)","WHU 3<br/>@BHA 1 F","2","2","4%","382.01","2%","-0.3%","1","71","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","3","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","369","FA","FUL 2<br/>@ARS 2 F","2","2","2%","388.22","1%","0%","1","1","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0"
"*02opy*","Adam Lallana","BHA","M","317","W (Thu)","WHU 3<br/>@BHA 1 F","2","2","1%","1161.2","1%","-0.3%","1","29","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*0558w*","William Saliba","ARS","D","98","avitek","FUL 2<br/>@ARS 2 F","1.75","1.75","99%","65.14","98%","-0.6%","1","90","0","1","0","0","0","1","0","0","0","2","1","0","0","2","0","0","0","2","0"
"*062pl*","Lisandro Martinez","MUN","D","363","W (Thu)","NOT 2<br/>@MUN 3 F","1.75","1.75","96%","92.83","48%","-12.6%","1","90","0","1","0","0","1","0","0","0","0","1","3","1","0","0","0","0","0","2","0"
"*04kj7*","Serge Aurier","NOT","D","155","Pancake","NOT 2<br/>@MUN 3 F","1.5","1.5","25%","156.71","60%","+2%","1","90","0","1","0","0","1","0","1","0","0","1","6","1","0","3","0","0","0","3","0"
"*050jq*","Marc Guehi","CRY","D","99","W (Thu)","CRY 1<br/>@BRF 1 F","1.5","1.5","52%","136.6","50%","+0.8%","1","90","0","0","0","0","1","0","0","0","0","0","6","0","1","0","0","0","0","1","0"
"*0435s*","Joel Matip","LIV","D","189","Pancake","LIV 2<br/>@NEW 1 F","1.5","1.5","3%","375.83","22%","-2.6%","1","76","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","1","0"
"*05tre*","Vitaly Janelt","BRF","M","130","W (Thu)","CRY 1<br/>@BRF 1 F","1.5","1.5","2%","1120.78","10%","+2.8%","1","90","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0"
"*068yd*","Joao Gomes","WOL","M","151","W (Thu)","WOL 1<br/>@EVE 0 F","1.5","1.5","2%","1117.53","10%","-4.4%","1","90","0","0","0","0","3","1","1","0","0","0","1","0","0","0","0","0","0","0","1"
"*02lpf*","Ross Barkley","LUT","M","258","W (Thu)","LUT 0<br/>@CHE 3 F","1.5","1.5","9%","311.49","7%","-2%","1","76","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","0"
"*03u2b*","Adama Traore","FUL","F","366","FA","FUL 2<br/>@ARS 2 F","1.5","1.5","1%","1101.23","4%","-0.8%","1","18","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","143","W (Thu)","NOT 2<br/>@MUN 3 F","1.25","1.25","80%","123.7","59%","-5.8%","1","90","0","0","0","0","3","1","1","0","0","2","3","1","0","1","0","0","0","2","0"
"*061y0*","Scott McKenna","NOT","D","138","W (Thu)","NOT 2<br/>@MUN 3 F","1.25","1.25","0%","1182.8","13%","-2.6%","1","56","0","0","0","0","0","0","0","0","0","1","5","0","1","2","0","0","0","2","0"
"*04io4*","Richarlison","TOT","F","93","Kish123","TOT 2<br/>@BOU 0 F","1","1","98%","80.15","86%","-1.6%","1","59","0","0","0","1","0","2","1","0","0","0","0","1","0","2","0","0","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","385","W (Thu)","TOT 2<br/>@BOU 0 F","1","1","42%","141.1","16%","-0.9%","1","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","220","FA","FUL 2<br/>@ARS 2 F","1","1","0%","1155.84","12%","+1.4%","1","90","0","0","0","0","0","0","0","0","0","1","12","0","1","0","0","0","0","2","0"
"*03dxq*","Danny Ings","WHU","F","378","W (Thu)","WHU 3<br/>@BHA 1 F","1","1","25%","156.19","8%","-0.5%","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","185","W (Thu)","TOT 2<br/>@BOU 0 F","1","1","10%","296.76","6%","-1.2%","1","16","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmv*","Mads Andersen","LUT","D","174","W (Thu)","LUT 0<br/>@CHE 3 F","1","1","1%","1128.78","4%","+2.1%","1","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","347","W (Thu)","FUL 2<br/>@ARS 2 F","1","1","7%","334.49","4%","+0.2%","1","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","250","W (Thu)","WOL 1<br/>@EVE 0 F","1","1","3%","382.21","3%","-6.3%","1","45","0","1","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","252","W (Thu)","WHU 3<br/>@BHA 1 F","1","1","3%","387.78","2%","-0.2%","1","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","713","W (Thu)","TOT 2<br/>@BOU 0 F","1","1","1%","1112.83","1%","0%","1","16","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h8*","Moussa Niakhate","NOT","D","725","W (Thu)","NOT 2<br/>@MUN 3 F","1","1","0%","1162.77","1%","+0.2%","1","32","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0"
"*037mv*","Pelly Ruddock","LUT","M","302","W (Thu)","LUT 0<br/>@CHE 3 F","1","1","0%","1144.3","1%","+0.2%","1","12","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","334","W (Thu)","CRY 1<br/>@BRF 1 F","1","1","1%","1102.96","1%","0%","1","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","371","FA","FUL 2<br/>@ARS 2 F","1","1","0%","1180.6","0%","0%","1","26","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*06crm*","Pau Torres","AVL","D","209","W (Thu)","AVL 3<br/>@BUR 1 F","0.75","0.75","93%","107.37","58%","+0.1%","1","90","0","0","0","0","1","0","0","0","0","0","3","1","0","0","0","0","0","1","0"
"*062og*","Aaron Hickey","BRF","D","384","W (Thu)","CRY 1<br/>@BRF 1 F","0.75","0.75","7%","339.14","10%","-5.1%","1","90","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0"
"*05opj*","Elliot Anderson","NEW","M","110","deceptiv","LIV 2<br/>@NEW 1 F","0.5","0.5","16%","239.65","28%","+17.7%","1","7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*0327r*","Michael Keane","EVE","D","351","W (Thu)","WOL 1<br/>@EVE 0 F","0.5","0.5","48%","141.46","20%","-1%","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","319","W (Thu)","MCI 2<br/>@SHU 1 F","0.5","0.5","21%","194.16","12%","-1.5%","1","90","0","0","0","0","1","0","0","0","0","1","2","0","2","0","0","0","0","2","0"
"*06fso*","Wataru Endo","LIV","M","359","W (Thu)","LIV 2<br/>@NEW 1 F","0.5","0.5","0%","1189","5%","-1.4%","1","57","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*06dn3*","Benie Traore","SHU","F","257","W (Thu)","MCI 2<br/>@SHU 1 F","0.5","0.5","6%","363.07","3%","-0.9%","1","90","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*061vj*","Kieffer Moore","BOU","F","387","W (Thu)","TOT 2<br/>@BOU 0 F","0.5","0.5","0%","1158.6","0%","0%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*03eki*","Cheikhou Kouyate","NOT","M","321","W (Thu)","NOT 2<br/>@MUN 3 F","0.5","0.5","0%","1139.6","0%","0%","1","19","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","1","0"
"*06do9*","Milos Kerkez","BOU","D","247","W (Thu)","TOT 2<br/>@BOU 0 F","0.25","0.25","39%","142.5","27%","-7.1%","1","90","0","0","0","0","1","1","0","0","0","0","3","2","1","0","0","0","0","2","0"
"*051k7*","Reece James","CHE","D","305","Maddihat","LUT 0<br/>@CHE 3 F","0","0","100%","25.75","98%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","106","dsb_ff","MCI 2<br/>@SHU 1 F","0","0","88%","107.72","97%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","61","dsb_ff","LIV 2<br/>@NEW 1 F","0","0","100%","49.16","97%","+0.4%","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*02oox*","Kevin De Bruyne","MCI","M","336","Kish123","MCI 2<br/>@SHU 1 F","0","0","100%","5.15","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","MUN","M","254","dsb_ff","NOT 2<br/>@MUN 3 F","0","0","100%","30.62","96%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u94*","Michael Olise","CRY","M","621","avitek","CRY 1<br/>@BRF 1 F","0","0","100%","56.3","90%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","148","XXX","FUL 2<br/>@ARS 2 F","0","0","99%","79.42","87%","+2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","266","Maddihat","NOT 2<br/>@MUN 3 F","0","0","74%","60.79","87%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","613","FA","LUT 0<br/>@CHE 3 F","0","0","98%","43.86","85%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","80","Kish123","MCI 2<br/>@SHU 1 F","0","0","0%","1026.6","82%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","677","4b. DcbB","MCI 2<br/>@SHU 1 F","0","0","100%","57.7","82%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","203","W (Thu)","NOT 2<br/>@MUN 3 F","0","0","100%","39.21","82%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M","216","deceptiv","WOL 1<br/>@EVE 0 F","0","0","96%","76.39","81%","+4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","214","Pancake","LUT 0<br/>@CHE 3 F","0","0","100%","57.69","79%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","167","Vroom","MCI 2<br/>@SHU 1 F","0","0","30%","151.65","78%","+5.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","156","XXX","WOL 1<br/>@EVE 0 F","0","0","82%","115.08","72%","+21.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","246","4b. DcbB","WHU 3<br/>@BHA 1 F","0","0","0%","-","70%","-4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","260","W (Thu)","LIV 2<br/>@NEW 1 F","0","0","94%","105.15","68%","-4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fv8*","Mohammed Kudus","WHU","M","281","XXX","WHU 3<br/>@BHA 1 F","0","0","0%","-","67%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","248","Maddihat","AVL 3<br/>@BUR 1 F","0","0","87%","111.03","64%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
