"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*05uhs*","James Mcatee","SHU","M","187","W (Tue)","BOU 3<br/>@SHU 1 F","0.25","0.25","0%","1148.2","7%","+2.8%","1","1","80","0","0","0","0","0","0","0","0","0","0","0","0","5","9","0","0","0","0","3","0"
"*04s8k*","Jorginho","ARS","M","347","W (Tue)","ARS 1<br/>@BRF 0 F","0.25","0.25","7%","334.39","4%","-0.4%","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*03hff*","Josh Cullen","BUR","M","233","W (Tue)","WHU 2<br/>@BUR 1 F","0.25","0.25","4%","366.57","3%","-0.1%","1","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","2","0"
"*04spx*","Tahith Chong","LUT","M","253","FA","CRY 1<br/>@LUT 2 F","0.25","0.25","16%","255.89","3%","0%","1","0","28","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","362","Bfred","WOL 2<br/>@FUL 3 F","0.25","0.25","2%","388.1","2%","+0.7%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"*05trd*","Shandon Baptiste","BRF","M","323","W (Tue)","ARS 1<br/>@BRF 0 F","0.25","0.25","0%","1106.63","2%","+0.9%","1","0","17","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","1","0"
"*03pie*","Divock Origi","NOT","F","443","W (Tue)","BHA 3<br/>@NOT 2 F","0.25","0.25","0%","-","2%","-3.5%","1","0","26","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"*05m46*","Luke Thomas","SHU","D","377","W (Tue)","BOU 3<br/>@SHU 1 F","0.25","0.25","0%","-","1%","-0.1%","1","1","65","0","0","0","0","2","1","0","0","0","1","0","0","8","3","0","0","0","0","3","0"
"*052k8*","Tommy Doyle","WOL","M","342","W (Tue)","WOL 2<br/>@FUL 3 F","0.25","0.25","0%","-","0%","-0.2%","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*04fyg*","Zanka","BRF","D","426","W (Tue)","ARS 1<br/>@BRF 0 F","0.25","0.25","0%","1211.6","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*046c5*","Jarrod Bowen","WHU","M","11","Badger12","WHU 2<br/>@BUR 1 F","0","0","100%","32.5","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","39","tottiand","BHA 3<br/>@NOT 2 F","0","0","100%","19.36","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1e*","Ben White","ARS","D","47","TranzOTF","ARS 1<br/>@BRF 0 F","0","0","98%","87.23","99%","+0.2%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","14","Sean","AVL 2<br/>@TOT 1 F","0","0","100%","15.79","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","433","Bfred","LIV 1<br/>@MCI 1 F","0","0","100%","5.15","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","231","tottiand","LIV 1<br/>@MCI 1 F","0","0","100%","15.01","96%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","660","Catts4En","CHE 1<br/>@NEW 4 F","0","0","98%","43.91","96%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","38","TranzOTF","WOL 2<br/>@FUL 3 F","0","0","55%","135.95","96%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","45","Bfred","ARS 1<br/>@BRF 0 F","0","0","83%","116.68","95%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","106","chukdave","CHE 1<br/>@NEW 4 F","0","0","100%","49.17","91%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","70","TranzOTF","AVL 2<br/>@TOT 1 F","0","0","51%","138.12","90%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","206","xxx","BHA 3<br/>@NOT 2 F","0","0","100%","43","86%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","163","Badger12","LIV 1<br/>@MCI 1 F","0","0","100%","30.96","84%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","320","FA","LIV 1<br/>@MCI 1 F","0","0","100%","57.71","83%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","141","draft","LIV 1<br/>@MCI 1 F","0","0","79%","73.71","80%","+2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","311","Badger12","MUN 3<br/>@EVE 0 F","0","0","74%","60.82","78%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","220","FA","CHE 1<br/>@NEW 4 F","0","0","99%","82.65","78%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","727","chukdave","ARS 1<br/>@BRF 0 F","0","0","62%","132.18","75%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","176","Catts4En","LIV 1<br/>@MCI 1 F","0","0","94%","105.15","74%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","263","ZB","CHE 1<br/>@NEW 4 F","0","0","100%","41.52","73%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","193","Badger12","AVL 2<br/>@TOT 1 F","0","0","98%","80.14","71%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","71","Boss","BHA 3<br/>@NOT 2 F","0","0","0%","1157.31","67%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649i*","Antony","MUN","F","246","xxx","MUN 3<br/>@EVE 0 F","0","0","99%","64.58","66%","+8.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","MUN","M","325","Badger12","MUN 3<br/>@EVE 0 F","0","0","100%","30.64","61%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dt*","Joao Palhinha","FUL","M","60","draft","WOL 2<br/>@FUL 3 F","0","0","29%","144.84","61%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","122","Sean","AVL 2<br/>@TOT 1 F","0","0","2%","371.85","61%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","198","W (Tue)","MUN 3<br/>@EVE 0 F","0","0","99%","67.85","60%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","256","FA","WOL 2<br/>@FUL 3 F","0","0","97%","91.83","54%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","CHE","M","217","Catts4En","CHE 1<br/>@NEW 4 F","0","0","91%","101.42","52%","-1.7%","1","0","20","0","0","0","0","0","0","0","0","0","0","1","0","1","4","1","0","0","0","1","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","144","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","51%","137.9","49%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","152","FA","CHE 1<br/>@NEW 4 F","0","0","96%","103.56","49%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","149","W (Tue)","AVL 2<br/>@TOT 1 F","0","0","16%","237.62","49%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","114","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","100%","34.16","48%","-3.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","435","W (Tue)","AVL 2<br/>@TOT 1 F","0","0","98%","88.11","48%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","191","ZB","CHE 1<br/>@NEW 4 F","0","0","19%","206.65","47%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","189","ZB","WHU 2<br/>@BUR 1 F","0","0","41%","144.07","45%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","333","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","96%","85.23","43%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","314","tottiand","CHE 1<br/>@NEW 4 F","0","0","98%","58.64","43%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","201","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","72%","125.37","43%","+4.6%","1","1","72","0","0","0","0","0","1","1","0","0","2","1","3","2","0","7","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","304","FA","LIV 1<br/>@MCI 1 F","0","0","89%","109.18","42%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","287","W (Tue)","MUN 3<br/>@EVE 0 F","0","0","81%","118.76","40%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","109","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","5%","348.99","40%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","162","chukdave","WOL 2<br/>@FUL 3 F","0","0","8%","332.69","39%","+16%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","235","W (Tue)","MUN 3<br/>@EVE 0 F","0","0","76%","122.26","37%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","165","FA","AVL 2<br/>@TOT 1 F","0","0","17%","221.79","34%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","388","W (Tue)","MUN 3<br/>@EVE 0 F","0","0","96%","92.82","33%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","383","Badger12","CHE 1<br/>@NEW 4 F","0","0","45%","145.04","30%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kj7*","Serge Aurier","NOT","D","190","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","25%","156.65","29%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","282","FA","CHE 1<br/>@NEW 4 F","0","0","98%","79.59","28%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","308","FA","LIV 1<br/>@MCI 1 F","0","0","30%","151.62","28%","+2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","439","W (Tue)","MUN 3<br/>@EVE 0 F","0","0","97%","90.46","27%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","296","KFC","MUN 3<br/>@EVE 0 F","0","0","8%","313.72","26%","+15.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","178","W (Tue)","LIV 1<br/>@MCI 1 F","0","0","1%","1125.87","25%","-12.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","138","ZB","CHE 1<br/>@NEW 4 F","0","0","1%","1131.24","25%","-2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","108","tottiand","WOL 2<br/>@FUL 3 F","0","0","3%","384.05","24%","+6.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","463","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","97%","82.74","23%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","503","W (Tue)","AVL 2<br/>@TOT 1 F","0","0","75%","115.95","23%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","272","FA","AVL 2<br/>@TOT 1 F","0","0","17%","237.72","22%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063hu*","Amadou Onana","EVE","M","175","FA","MUN 3<br/>@EVE 0 F","0","0","13%","281.06","22%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","404","W (Tue)","BOU 3<br/>@SHU 1 F","0","0","72%","122.28","21%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","300","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","41%","143.41","21%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","414","FA","WOL 2<br/>@FUL 3 F","0","0","94%","81.37","20%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","337","FA","AVL 2<br/>@TOT 1 F","0","0","55%","134.9","20%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","259","FA","CHE 1<br/>@NEW 4 F","0","0","10%","306.51","19%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","274","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","68%","131.43","19%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","341","W (Tue)","BOU 3<br/>@SHU 1 F","0","0","55%","132.64","19%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","401","chukdave","CHE 1<br/>@NEW 4 F","0","0","29%","147.18","19%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","382","draft","LIV 1<br/>@MCI 1 F","0","0","0%","1106","18%","+17.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","321","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","25%","151.82","18%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","516","FA","LIV 1<br/>@MCI 1 F","0","0","60%","131.64","18%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","427","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","35%","147.12","18%","-6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","322","W (Tue)","LIV 1<br/>@MCI 1 F","0","0","22%","189.54","18%","-7.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","192","FA","WOL 2<br/>@FUL 3 F","0","0","10%","307.41","18%","-1.3%","1","1","90","0","0","0","0","1","1","0","1","0","2","1","0","3","3","2","0","0","0","2","0"
"*0327r*","Michael Keane","EVE","D","381","FA","MUN 3<br/>@EVE 0 F","0","0","48%","141.44","17%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","315","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","34%","150.19","17%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4o*","Lyle Foster","BUR","F","210","W (Tue)","WHU 2<br/>@BUR 1 F","0","0","1%","1120.94","15%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","447","W (Tue)","AVL 2<br/>@TOT 1 F","0","0","61%","131.82","14%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","330","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","41%","144.93","13%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","199","FA","WOL 2<br/>@FUL 3 F","0","0","8%","329.22","13%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","576","FA","MUN 3<br/>@EVE 0 F","0","0","45%","144.73","12%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","424","W (Tue)","WHU 2<br/>@BUR 1 F","0","0","17%","230.49","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","243","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","3%","377.2","10%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","279","FA","MUN 3<br/>@EVE 0 F","0","0","0%","-","10%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","326","Bfred","WOL 2<br/>@FUL 3 F","0","0","1%","1150.8","8%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","406","FA","WHU 2<br/>@BUR 1 F","0","0","19%","216.9","8%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","328","Boss","CHE 1<br/>@NEW 4 F","0","0","1%","1141.8","8%","+1%","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","357","W (Tue)","AVL 2<br/>@TOT 1 F","0","0","0%","-","8%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","346","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","19%","216.36","8%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","LUT","D","203","FA","CRY 1<br/>@LUT 2 F","0","0","5%","354.03","7%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","378","FA","CHE 1<br/>@NEW 4 F","0","0","23%","171.06","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","255","W (Tue)","LIV 1<br/>@MCI 1 F","0","0","14%","274.82","7%","-0.2%","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","368","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","1%","1125.8","6%","-19.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","248","FA","CHE 1<br/>@NEW 4 F","0","0","5%","366.07","6%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","258","FA","CHE 1<br/>@NEW 4 F","0","0","16%","239.84","6%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","389","W (Tue)","WHU 2<br/>@BUR 1 F","0","0","24%","159.59","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","626","FA","CHE 1<br/>@NEW 4 F","0","0","0%","-","6%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","317","Bfred","ARS 1<br/>@BRF 0 F","0","0","2%","1102.08","6%","+4.9%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","264","FA","WOL 2<br/>@FUL 3 F","0","0","0%","1155.81","5%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","407","FA","CHE 1<br/>@NEW 4 F","0","0","16%","242.28","5%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","284","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","0%","1182.8","5%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","236","FA","CRY 1<br/>@LUT 2 F","0","0","6%","363.74","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","554","FA","CHE 1<br/>@NEW 4 F","0","0","1%","1115.74","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxu*","Ibrahim Sangare","NOT","M","247","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","0%","-","3%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","358","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","7%","343.16","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","420","W (Tue)","CRY 1<br/>@LUT 2 F","0","0","9%","312.15","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","257","W (Tue)","BHA 3<br/>@NOT 2 F","0","0","4%","381.99","3%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","469","W (Tue)","LIV 1<br/>@MCI 1 F","0","0","7%","339.37","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","260","W (Tue)","BOU 3<br/>@SHU 1 F","0","0","0%","1148.2","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","277","W (Tue)","MUN 3<br/>@EVE 0 F","0","0","0%","1141.3","3%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","312","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","7%","338.96","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","306","W (Tue)","ARS 1<br/>@BRF 0 F","0","0","0%","1105.43","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
