"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*03ybi*","Marcus Rashford","MUN","F","126","Boss","MUN 0<br/>@NEW 1 F","0","0","100%","7.82","99%","-0.2%","1","1","60","0","0","0","0","0","0","0","0","0","0","1","0","1","4","1","0","0","0","1","0"
"*051k7*","Reece James","CHE","D","270","TranzOTF","BHA 2<br/>@CHE 3 F","0","0","100%","25.75","99%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","14","Sean","TOT 3<br/>@MCI 3 F","0","0","100%","15.79","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","56","Bfred","CRY 1<br/>@WHU 1 F","0","0","100%","27.73","98%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","433","Bfred","TOT 3<br/>@MCI 3 F","0","0","100%","5.15","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","660","Catts4En","BHA 2<br/>@CHE 3 F","0","0","98%","43.91","96%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","38","TranzOTF","WOL 1<br/>@ARS 2 F","0","0","55%","135.95","96%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","45","Bfred","LUT 1<br/>@BRF 3 F","0","0","83%","116.68","95%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","119","Bfred","FUL 3<br/>@LIV 4 F","0","0","100%","52.49","93%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","106","chukdave","MUN 0<br/>@NEW 1 F","0","0","100%","49.17","91%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","70","TranzOTF","TOT 3<br/>@MCI 3 F","0","0","51%","138.12","90%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","206","xxx","BHA 2<br/>@CHE 3 F","0","0","100%","43","86%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","163","Badger12","FUL 3<br/>@LIV 4 F","0","0","100%","30.96","84%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","320","FA","TOT 3<br/>@MCI 3 F","0","0","100%","57.71","83%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","180","xxx","EVE 1<br/>@NOT 0 F","0","0","82%","115.08","81%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","220","FA","MUN 0<br/>@NEW 1 F","0","0","99%","82.65","78%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","727","chukdave","LUT 1<br/>@BRF 3 F","0","0","62%","132.18","75%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","263","ZB","BHA 2<br/>@CHE 3 F","0","0","100%","41.52","73%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6a*","Alfie Doughty","LUT","M","83","xxx","LUT 1<br/>@BRF 3 F","0","0","48%","142.28","70%","+6.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","93","Boss","EVE 1<br/>@NOT 0 F","0","0","42%","145.1","69%","-3.4%","1","1","90","0","0","0","0","1","0","0","0","0","0","0","0","2","7","1","0","0","0","1","0"
"*04civ*","Scott McTominay","MUN","M","77","Sean","MUN 0<br/>@NEW 1 F","0","0","4%","373.02","65%","+17%","1","1","90","0","0","0","0","2","0","0","0","0","0","1","0","2","9","0","0","0","0","1","0"
"*052cd*","Mason Mount","MUN","M","325","Badger12","MUN 0<br/>@NEW 1 F","0","0","100%","30.64","61%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","122","Sean","TOT 3<br/>@MCI 3 F","0","0","2%","371.85","61%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","198","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","99%","67.85","60%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","144","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","51%","137.9","49%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","152","FA","MUN 0<br/>@NEW 1 F","0","0","96%","103.56","49%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","114","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","100%","34.16","48%","-3.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","189","ZB","CRY 1<br/>@WHU 1 F","0","0","41%","144.07","45%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","333","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","96%","85.23","43%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","314","tottiand","MUN 0<br/>@NEW 1 F","0","0","98%","58.64","43%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","201","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","72%","125.37","43%","+4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","288","FA","CRY 1<br/>@WHU 1 F","0","0","96%","93.93","42%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","287","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","81%","118.76","40%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","170","FA","CRY 1<br/>@WHU 1 F","0","0","12%","300.99","40%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","109","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","5%","348.99","40%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","235","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","76%","122.26","37%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io3*","Mario Lemina","WOL","M","112","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","0%","1184.06","37%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","165","FA","TOT 3<br/>@MCI 3 F","0","0","17%","221.79","34%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","261","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","0%","-","34%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","388","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","96%","92.82","33%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","383","Badger12","MUN 0<br/>@NEW 1 F","0","0","45%","145.04","30%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","282","FA","MUN 0<br/>@NEW 1 F","0","0","98%","79.59","28%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","308","FA","TOT 3<br/>@MCI 3 F","0","0","30%","151.62","28%","+2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","439","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","97%","90.46","27%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D","267","FA","BHA 2<br/>@CHE 3 F","0","0","33%","151.56","26%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","296","KFC","MUN 0<br/>@NEW 1 F","0","0","8%","313.72","26%","+15.2%","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","138","ZB","MUN 0<br/>@NEW 1 F","0","0","1%","1131.24","25%","-2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","150","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","6%","358.17","24%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","463","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","97%","82.74","23%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vlm*","Anthony Martial","MUN","F","278","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","17%","244.12","23%","+8.5%","1","1","60","0","0","0","0","0","0","0","0","0","0","2","0","2","6","0","0","0","0","1","0"
"*061va*","Boubacar Kamara","AVL","M","139","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","3%","390.21","23%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","F","410","FA","BHA 2<br/>@CHE 3 F","0","0","76%","120.79","23%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","503","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","75%","115.95","23%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","272","FA","TOT 3<br/>@MCI 3 F","0","0","17%","237.72","22%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063hu*","Amadou Onana","EVE","M","175","FA","EVE 1<br/>@NOT 0 F","0","0","13%","281.06","22%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","404","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","72%","122.28","21%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","300","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","41%","143.41","21%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","414","FA","FUL 3<br/>@LIV 4 F","0","0","94%","81.37","20%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","337","FA","TOT 3<br/>@MCI 3 F","0","0","55%","134.9","20%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","259","FA","BHA 2<br/>@CHE 3 F","0","0","10%","306.51","19%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","274","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","68%","131.43","19%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","341","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","55%","132.64","19%","-0.1%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","401","chukdave","MUN 0<br/>@NEW 1 F","0","0","29%","147.18","19%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","382","draft","FUL 3<br/>@LIV 4 F","0","0","0%","1106","18%","+17.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","321","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","25%","151.82","18%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","516","FA","TOT 3<br/>@MCI 3 F","0","0","60%","131.64","18%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","381","FA","EVE 1<br/>@NOT 0 F","0","0","48%","141.44","17%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","293","FA","EVE 1<br/>@NOT 0 F","0","0","54%","135.85","17%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","315","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","34%","150.19","17%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","188","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","23%","179.56","17%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk8*","Victor Lindelof","MUN","D","171","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","1%","1111.92","16%","-7.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","405","FA","TOT 3<br/>@MCI 3 F","0","0","15%","254.98","15%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4o*","Lyle Foster","BUR","F","210","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","1%","1120.94","15%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","447","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","61%","131.82","14%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","763","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","62%","129.29","14%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","330","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","41%","144.93","13%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","359","W (Tue)","FUL 3<br/>@LIV 4 F","0","0","34%","150.29","12%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","576","FA","EVE 1<br/>@NOT 0 F","0","0","45%","144.73","12%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","424","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","17%","230.49","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","243","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","3%","377.2","10%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","227","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","3%","382.04","10%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a3*","Danilo","NOT","M","349","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","24%","168.58","9%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","406","FA","CRY 1<br/>@WHU 1 F","0","0","19%","216.9","8%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","346","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","19%","216.36","8%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","266","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","18%","229.1","7%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","750","FA","CRY 1<br/>@WHU 1 F","0","0","25%","155.88","7%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","378","FA","BHA 2<br/>@CHE 3 F","0","0","23%","171.06","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","255","W (Tue)","FUL 3<br/>@LIV 4 F","0","0","14%","274.82","7%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","229","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","0%","1146.92","7%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","207","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","-","7%","-2.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yd*","Joao Gomes","WOL","M","209","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","2%","1118.08","7%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","248","FA","MUN 0<br/>@NEW 1 F","0","0","5%","366.07","6%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6c*","Elijah Adebayo","LUT","F","250","FA","LUT 1<br/>@BRF 3 F","0","0","18%","227.26","6%","+0.3%","1","0","28","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0"
"*05opj*","Elliot Anderson","NEW","M","258","FA","MUN 0<br/>@NEW 1 F","0","0","16%","239.84","6%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","389","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","24%","159.59","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","626","FA","BHA 2<br/>@CHE 3 F","0","0","0%","-","6%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trk*","Saman Ghoddos","BRF","F","289","KFC","LUT 1<br/>@BRF 3 F","0","0","0%","-","5%","+3.5%","1","1","76","0","0","0","0","0","0","0","0","0","0","1","0","1","4","1","0","0","0","1","0"
"*05a6d*","Tariq Lamptey","BHA","D","344","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","11%","290.58","5%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03frx*","Ola Aina","NOT","D","240","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","1%","1114.71","5%","-2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","264","FA","FUL 3<br/>@LIV 4 F","0","0","0%","1155.81","5%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","407","FA","BHA 2<br/>@CHE 3 F","0","0","16%","242.28","5%","0%","1","0","17","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","1","0"
"*061y0*","Scott McKenna","NOT","D","284","W (Tue)","EVE 1<br/>@NOT 0 F","0","0","0%","1182.8","5%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","347","W (Tue)","WOL 1<br/>@ARS 2 F","0","0","7%","334.39","4%","-0.4%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","236","FA","LUT 1<br/>@BRF 3 F","0","0","6%","363.74","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","310","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","10%","296.52","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","554","FA","BHA 2<br/>@CHE 3 F","0","0","1%","1115.74","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","146","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","0%","1193.43","3%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","358","W (Tue)","BHA 2<br/>@CHE 3 F","0","0","7%","343.16","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","420","W (Tue)","CRY 1<br/>@WHU 1 F","0","0","9%","312.15","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","469","W (Tue)","FUL 3<br/>@LIV 4 F","0","0","7%","339.37","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","260","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1148.2","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hff*","Josh Cullen","BUR","M","233","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","4%","366.57","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","277","W (Tue)","MUN 0<br/>@NEW 1 F","0","0","0%","1141.3","3%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","312","W (Tue)","LUT 1<br/>@BRF 3 F","0","0","7%","338.96","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","362","Bfred","FUL 3<br/>@LIV 4 F","0","0","2%","388.1","2%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","464","W (Tue)","AVL 2<br/>@BOU 2 F","0","0","0%","1151.6","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","757","FA","TOT 3<br/>@MCI 3 F","0","0","7%","335.23","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","237","FA","EVE 1<br/>@NOT 0 F","0","0","3%","379.97","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","367","W (Tue)","SHU 0<br/>@BUR 5 F","0","0","3%","387.47","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","632","FA","BHA 2<br/>@CHE 3 F","0","0","7%","333.9","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","417","FA","FUL 3<br/>@LIV 4 F","0","0","1%","1100.8","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
