"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*05tre*","Vitaly Janelt","BRF","M","139","chukdave","BRF 0<br/>@LIV 3 F","4.5","4.5","2%","1120.21","15%","-0.3%","1","1","45","0","1","0","0","2","0","0","0","0","0","1","0","4","0","1","0","0","0","1","0"
"*02lny*","Ashley Young","EVE","D","255","W (Thu)","EVE 3<br/>@CRY 2 F","4.5","4.5","6%","351.41","6%","-0.1%","1","1","88","0","1","0","0","0","0","0","0","1","3","2","0","1","2","4","0","0","0","2","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","362","Bfred","SHU 1<br/>@BHA 1 F","4.5","4.5","2%","391.73","5%","+3.1%","1","1","90","0","0","0","0","2","0","0","0","0","0","1","0","7","3","2","0","0","0","1","0"
"*06ab3*","Lewis Miley","NEW","M","388","W (Thu)","NEW 0<br/>@BOU 2 F","4.5","4.5","0%","1154.7","5%","+4.8%","1","1","65","0","0","0","0","1","0","0","0","0","2","3","0","2","1","2","0","0","0","1","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","128","W (Thu)","SHU 1<br/>@BHA 1 F","4.5","4.5","0%","1193.43","4%","+0.1%","1","1","51","0","0","0","0","1","0","0","0","0","1","3","0","7","5","0","0","0","0","1","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","367","W (Thu)","BRF 0<br/>@LIV 3 F","4.5","4.5","0%","-","0%","0%","1","0","17","0","0","0","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","1","0"
"*06c5z*","Gabriel Osho","LUT","D","348","W (Thu)","LUT 0<br/>@MUN 1 F","4.5","4.5","0%","1146.2","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","2","7","1","1","3","0","0","0","0","1","0"
"*06fv8*","Mohammed Kudus","WHU","M","169","KFC","NOT 2<br/>@WHU 3 F","4.25","4.25","0%","-","74%","+7.1%","1","1","88","0","2","0","0","1","1","0","0","1","0","0","0","6","6","1","0","0","0","2","0"
"*037mo*","Willian","FUL","F","126","xxx","FUL 1<br/>@AVL 3 F","4.25","4.25","85%","107.68","67%","-1.5%","1","1","81","0","1","0","1","0","0","0","0","0","0","0","0","2","1","2","0","0","0","3","0"
"*05l27*","Jarrad Branthwaite","EVE","D","101","Catts4En","EVE 3<br/>@CRY 2 F","4.25","4.25","1%","1123.27","30%","-0.6%","1","1","90","0","0","0","0","0","0","0","1","0","1","8","2","5","3","2","0","0","0","2","0"
"*06f81*","Edson Alvarez","WHU","M","198","W (Thu)","NOT 2<br/>@WHU 3 F","4.25","4.25","7%","327.35","13%","+0.7%","1","1","78","0","0","0","0","0","0","0","0","0","2","4","0","2","2","3","0","0","0","2","0"
"*06clx*","Jordan Beyer","BUR","D","239","W (Thu)","BUR 1<br/>@ARS 3 F","4.25","4.25","19%","208.78","7%","-0.5%","1","1","90","0","2","0","0","0","0","0","0","0","2","8","1","4","4","1","0","0","0","3","0"
"*05uhs*","James Mcatee","SHU","M","211","W (Thu)","SHU 1<br/>@BHA 1 F","4.25","4.25","0%","1148.2","7%","+2.5%","1","1","84","0","0","0","0","2","0","0","0","0","0","0","0","10","7","0","0","0","0","1","0"
"*051kz*","George Baldock","SHU","D","287","W (Thu)","SHU 1<br/>@BHA 1 F","4.25","4.25","5%","352.19","2%","0%","1","1","90","0","0","0","0","1","0","0","0","0","2","0","0","5","6","3","0","0","0","1","0"
"*02oq3*","Jay Rodriguez","BUR","F","344","W (Thu)","BUR 1<br/>@ARS 3 F","4.25","4.25","2%","383.19","1%","0%","1","1","90","0","0","0","2","0","0","0","0","0","0","3","0","4","10","0","0","0","0","3","0"
"*067yv*","Cody Gakpo","LIV","F","190","tottiand","BRF 0<br/>@LIV 3 F","4","4","100%","26.85","93%","-1.2%","1","1","82","0","0","0","1","0","0","0","0","0","1","0","0","4","5","1","0","0","0","0","1"
"*052cc*","Billy Gilmour","BHA","M","151","Catts4En","SHU 1<br/>@BHA 1 F","4","4","3%","397.72","36%","-1.8%","1","1","70","0","0","0","1","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","1"
"*068lx*","Dango Ouattara","BOU","F","310","W (Thu)","NEW 0<br/>@BOU 2 F","4","4","55%","132.64","20%","-1%","1","0","8","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","375","W (Thu)","TOT 1<br/>@WOL 2 F","4","4","17%","225.63","9%","+4.4%","1","0","13","0","0","0","1","1","0","0","0","0","0","0","0","4","2","0","0","0","0","2","0"
"*04fyc*","Charlie Taylor","BUR","D","262","W (Thu)","BUR 1<br/>@ARS 3 F","4","4","1%","1117.25","1%","-0.4%","1","1","90","0","0","0","0","1","0","0","0","0","3","2","2","5","5","3","0","0","0","3","0"
"*0414p*","Carlton Morris","LUT","F","100","xxx","LUT 0<br/>@MUN 1 F","3.75","3.75","85%","112.31","85%","-0.5%","1","1","90","0","1","0","1","0","0","0","0","0","0","4","0","4","9","0","0","0","0","1","0"
"*03pig*","Jamaal Lascelles","NEW","D","221","Badger12","NEW 0<br/>@BOU 2 F","3.75","3.75","0%","1141.2","48%","+23.7%","1","1","90","0","0","0","0","1","1","0","0","0","1","2","2","6","3","2","0","0","0","2","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","153","W (Thu)","EVE 3<br/>@CRY 2 F","3.75","3.75","6%","358.17","28%","+6.7%","1","1","66","0","1","0","0","1","0","0","0","0","1","1","0","4","4","0","0","0","0","2","0"
"*06clt*","Justin Kluivert","BOU","M","312","W (Thu)","NEW 0<br/>@BOU 2 F","3.75","3.75","72%","128.61","21%","+0.2%","1","1","67","0","0","0","1","1","0","0","0","0","0","0","0","3","5","0","0","0","0","0","1"
"*062cl*","Issa Kabore","LUT","D","143","xxx","LUT 0<br/>@MUN 1 F","3.75","3.75","5%","354.04","9%","+4%","1","1","85","0","2","0","0","2","1","0","0","1","0","2","0","5","9","0","0","0","0","1","0"
"*0637b*","Orel Mangala","NOT","M","189","W (Thu)","NOT 2<br/>@WHU 3 F","3.75","3.75","0%","-","3%","+1%","1","1","90","0","0","0","0","0","0","0","0","1","2","4","0","2","6","1","0","0","0","3","0"
"*0554g*","Calvin Bassey","FUL","D","296","W (Thu)","FUL 1<br/>@AVL 3 F","3.75","3.75","7%","343.24","2%","+0.4%","1","1","90","0","0","0","0","1","0","0","0","0","4","3","0","5","5","5","0","0","0","3","0"
"*062ce*","Auston Trusty","SHU","D","327","W (Thu)","SHU 1<br/>@BHA 1 F","3.75","3.75","1%","1123.07","1%","-0.1%","1","1","90","0","0","0","0","2","0","0","0","0","1","1","0","5","4","0","0","0","0","1","0"
"*04spp*","Douglas Luiz","AVL","M","14","draft","FUL 1<br/>@AVL 3 F","3.5","3.5","97%","92.32","99%","0%","1","1","90","0","1","0","0","0","0","0","0","0","0","0","0","5","2","2","0","0","0","1","0"
"*06fup*","Jeremy Doku","MCI","F","26","ZB","MCI 4<br/>@CHE 4 F","3.5","3.5","0%","1026.6","84%","+1.2%","1","1","58","0","0","0","1","2","1","0","0","0","0","0","0","6","6","0","0","0","0","2","0"
"*04sft*","Yves Bissouma","TOT","M","106","Bfred","TOT 1<br/>@WOL 2 F","3.5","3.5","16%","237.63","65%","-1.5%","1","1","75","0","0","0","0","2","1","0","0","0","1","4","0","5","9","1","0","0","0","0","1"
"*04spw*","James Garner","EVE","M","68","Badger12","EVE 3<br/>@CRY 2 F","3.5","3.5","5%","381.9","63%","+0.9%","1","1","90","0","0","0","0","1","1","0","0","0","0","3","1","7","5","0","0","0","0","2","0"
"*04ug0*","Sean Longstaff","NEW","M","91","ZB","NEW 0<br/>@BOU 2 F","3.5","3.5","1%","1131.24","54%","-1.8%","1","1","90","0","0","0","1","1","0","0","0","0","0","0","0","4","6","2","0","0","0","2","0"
"*03arh*","Kurt Zouma","WHU","D","130","draft","NOT 2<br/>@WHU 3 F","3.5","3.5","12%","300.99","50%","-1.5%","1","1","90","0","0","0","0","1","0","0","0","0","1","4","0","4","1","5","0","0","0","2","0"
"*0329y*","Joel Ward","CRY","D","201","W (Thu)","EVE 3<br/>@CRY 2 F","3.5","3.5","2%","1108.32","15%","+2.3%","1","1","90","0","2","0","0","0","0","0","0","1","1","4","0","7","4","0","0","0","0","3","0"
"*04s8k*","Jorginho","ARS","M","318","W (Thu)","BUR 1<br/>@ARS 3 F","3.5","3.5","7%","334.49","9%","+2.5%","1","1","88","0","1","0","0","1","0","0","0","0","1","0","0","3","2","0","0","0","0","1","0"
"*04f6o*","Will Hughes","CRY","M","215","W (Thu)","EVE 3<br/>@CRY 2 F","3.5","3.5","0%","-","5%","-1.8%","1","1","88","0","0","0","0","1","0","0","0","1","0","0","0","5","3","1","0","0","0","3","0"
"*02lkj*","Jack Robinson","SHU","D","249","W (Thu)","SHU 1<br/>@BHA 1 F","3.5","3.5","1%","1164.18","2%","0%","1","1","90","0","1","0","0","1","1","0","0","0","1","1","0","4","2","1","0","0","0","1","0"
"*05m46*","Luke Thomas","SHU","D","366","W (Thu)","SHU 1<br/>@BHA 1 F","3.5","3.5","0%","-","1%","-0.1%","1","1","90","0","0","0","0","2","0","0","0","0","0","2","1","5","6","0","0","0","0","1","0"
"*04agz*","Declan Rice","ARS","M","45","xxx","BUR 1<br/>@ARS 3 F","3.25","3.25","99%","49.39","100%","0%","1","1","90","0","1","0","0","0","0","0","0","0","1","1","0","3","4","2","0","0","0","1","0"
"*04tm0*","Lucas Digne","AVL","D","35","tottiand","FUL 1<br/>@AVL 3 F","3.25","3.25","45%","140.33","90%","0%","1","1","90","0","1","0","0","0","0","0","0","0","1","1","0","4","4","0","0","0","0","1","0"
"*04qr0*","Willy Boly","NOT","D","41","W (Thu)","NOT 2<br/>@WHU 3 F","3.25","3.25","0%","1157.35","72%","-4.2%","1","0","13","0","0","0","0","0","0","0","0","0","1","1","0","5","2","0","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","260","W (Thu)","MCI 4<br/>@CHE 4 F","3.25","3.25","89%","109.18","52%","-5.5%","1","0","10","0","0","0","0","1","0","0","0","0","1","0","0","3","0","1","0","0","0","1","0"
"*03rvw*","Harry Toffolo","NOT","D","136","Badger12","NOT 2<br/>@WHU 3 F","3.25","3.25","0%","-","34%","+18.7%","1","1","90","0","2","0","0","0","0","0","0","3","0","1","1","4","4","0","0","0","0","3","0"
"*06fwz*","Murillo","NOT","M","212","W (Thu)","NOT 2<br/>@WHU 3 F","3.25","3.25","0%","-","21%","+0.8%","1","1","75","0","0","0","0","1","0","0","0","0","0","3","0","2","0","4","0","0","0","2","0"
"*06fy7*","Nicolas Dominguez","NOT","M","172","Sean","NOT 2<br/>@WHU 3 F","3.25","3.25","0%","-","15%","+0.2%","1","1","45","0","0","0","0","1","0","0","0","0","2","0","0","2","2","1","0","0","0","1","0"
"*05u1m*","Nathan Collins","BRF","D","62","draft","BRF 0<br/>@LIV 3 F","3","3","5%","349.09","67%","+7.1%","1","1","90","0","1","0","0","1","0","0","0","0","2","6","1","4","4","0","0","0","0","3","0"
"*038ze*","Alex Iwobi","FUL","M","218","chukdave","FUL 1<br/>@AVL 3 F","3","3","94%","95.63","60%","+0.9%","1","1","81","0","1","0","1","0","1","0","0","0","0","0","0","4","5","1","0","0","0","3","0"
"*04mqv*","Emerson","WHU","D","148","ZB","NOT 2<br/>@WHU 3 F","3","3","11%","292.8","44%","+1.8%","1","1","90","0","1","0","0","3","0","0","0","0","0","0","0","7","5","1","0","0","0","2","0"
"*052ca*","Ezri Konsa","AVL","D","111","KFC","FUL 1<br/>@AVL 3 F","3","3","11%","299.02","39%","-4%","1","1","90","0","0","0","0","1","1","0","0","0","1","4","0","3","2","2","0","0","0","1","0"
"*04yey*","Max Kilman","WOL","D","103","W (Thu)","TOT 1<br/>@WOL 2 F","3","3","19%","216.28","34%","-7.9%","1","1","90","0","0","0","0","0","0","0","0","0","0","4","0","2","2","6","0","0","0","1","0"
"*058vb*","Cameron Archer","SHU","F","204","W (Thu)","SHU 1<br/>@BHA 1 F","3","3","1%","1150.63","14%","+5.2%","1","1","90","0","1","0","0","1","0","0","0","0","0","1","0","4","3","0","0","0","0","1","0"
"*06dn2*","Zeki Amdouni","BUR","F","166","W (Thu)","BUR 1<br/>@ARS 3 F","3","3","8%","324.93","13%","-2.2%","1","1","79","0","0","0","1","1","0","0","0","0","0","0","0","5","9","1","0","0","0","3","0"
"*055se*","Marvelous Nakamba","LUT","M","185","W (Thu)","LUT 0<br/>@MUN 1 F","3","3","6%","363.75","7%","-1.4%","1","1","85","0","0","0","0","0","0","0","0","0","1","0","0","3","1","3","0","0","0","1","0"
"*05uor*","Yoane Wissa","BRF","F","39","ZB","BRF 0<br/>@LIV 3 F","2.75","2.75","76%","120.87","94%","-1.2%","1","1","71","0","0","0","0","0","0","0","0","0","0","1","0","6","2","0","0","0","0","2","0"
"*05g2o*","Joao Pedro","BHA","F","102","KFC","SHU 1<br/>@BHA 1 F","2.75","2.75","99%","71.69","88%","-2.9%","1","0","45","0","0","0","0","0","0","0","0","1","0","1","0","6","6","0","0","0","0","1","0"
"*03sgc*","Jordan Ayew","CRY","F","44","Badger12","EVE 3<br/>@CRY 2 F","2.75","2.75","58%","131.24","81%","+4.2%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","7","6","2","0","0","0","3","0"
"*03rxs*","Harry Wilson","FUL","M","191","chukdave","FUL 1<br/>@AVL 3 F","2.75","2.75","90%","100.7","37%","-3.1%","1","0","45","0","0","0","0","0","0","0","0","0","1","0","0","4","2","1","0","0","0","1","0"
"*02m4d*","Craig Dawson","WOL","D","109","W (Thu)","TOT 1<br/>@WOL 2 F","2.75","2.75","3%","384.05","19%","-8.7%","1","1","90","0","0","0","0","1","1","0","0","0","0","1","1","3","6","8","0","0","0","1","0"
"*03v9d*","Son Heung-Min","TOT","F","12","Catts4En","TOT 1<br/>@WOL 2 F","2.5","2.5","100%","11.7","100%","0%","1","1","90","0","1","0","0","0","0","0","0","0","0","1","0","4","4","1","0","0","0","2","0"
"*05u94*","Michael Olise","CRY","M","415","Badger12","EVE 3<br/>@CRY 2 F","2.5","2.5","100%","56.28","92%","+1.6%","1","0","22","0","0","0","0","0","0","0","0","0","1","0","0","4","2","0","0","0","0","1","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","411","TranzOTF","TOT 1<br/>@WOL 2 F","2.5","2.5","15%","254.99","36%","+3.3%","1","0","26","0","1","0","0","2","1","0","0","0","0","0","0","5","5","1","0","0","0","2","0"
"*05s08*","Valentino Livramento","NEW","D","356","Sean","NEW 0<br/>@BOU 2 F","2.5","2.5","12%","267.33","35%","+30.8%","1","0","45","0","1","0","0","2","0","0","0","0","0","1","1","3","1","0","0","0","0","2","0"
"*02lpn*","Eric Dier","TOT","D","739","W (Thu)","TOT 1<br/>@WOL 2 F","2.5","2.5","7%","335.23","14%","+12.4%","1","1","90","0","0","0","0","1","0","0","0","0","0","5","1","4","2","1","0","0","0","2","0"
"*05ue7*","Frank Onyeka","BRF","M","202","W (Thu)","BRF 0<br/>@LIV 3 F","2.5","2.5","0%","-","1%","+0.3%","1","0","45","0","0","0","0","0","0","0","0","0","0","2","0","4","3","3","0","0","0","2","0"
"*05trk*","Saman Ghoddos","BRF","F","314","W (Thu)","BRF 0<br/>@LIV 3 F","2.5","2.5","0%","-","0%","0%","1","0","17","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"*062ci*","Kaoru Mitoma","BHA","M","30","tottiand","SHU 1<br/>@BHA 1 F","2.25","2.25","100%","19.36","100%","0%","1","0","45","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0"
"*068ym*","Enzo Fernandez","CHE","M","96","draft","MCI 4<br/>@CHE 4 F","2.25","2.25","99%","73.22","89%","-1.2%","1","1","63","0","0","0","0","1","0","0","0","0","0","1","0","4","3","1","0","0","0","3","0"
"*05w91*","Hwang Hee-Chan","WOL","F","32","Bfred","TOT 1<br/>@WOL 2 F","2.25","2.25","4%","383.51","82%","+0.8%","1","1","90","0","0","0","0","1","0","0","0","0","0","0","0","8","10","1","0","0","0","1","0"
"*05w7t*","Pape Sarr","TOT","M","81","Sean","TOT 1<br/>@WOL 2 F","2.25","2.25","2%","371.96","79%","+2.3%","1","1","62","0","0","0","0","0","0","0","0","0","0","3","0","3","5","1","0","0","0","0","1"
"*05uel*","Kristoffer Ajer","BRF","D","181","W (Thu)","BRF 0<br/>@LIV 3 F","2.25","2.25","0%","1146.93","12%","-10.5%","1","1","90","0","2","0","0","2","1","0","0","0","1","1","0","7","5","3","0","0","0","3","0"
"*052k8*","Tommy Doyle","WOL","M","340","W (Thu)","TOT 1<br/>@WOL 2 F","2.25","2.25","0%","-","1%","-2.7%","1","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","79","Catts4En","EVE 3<br/>@CRY 2 F","2","2","4%","376.3","67%","+19.6%","1","1","90","0","0","0","0","3","0","0","0","0","1","3","0","6","2","1","0","0","0","3","0"
"*05rb8*","Moises Caicedo","CHE","M","195","Catts4En","MCI 4<br/>@CHE 4 F","2","2","91%","101.42","61%","-2.1%","1","1","88","0","2","0","0","1","1","0","0","0","0","1","0","2","4","1","0","0","0","4","0"
"*04kj7*","Serge Aurier","NOT","D","159","W (Thu)","NOT 2<br/>@WHU 3 F","2","2","25%","156.66","42%","-4.1%","1","0","13","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","0","0","0","1","0"
"*068a3*","Danilo","NOT","M","323","W (Thu)","NOT 2<br/>@WHU 3 F","2","2","24%","168.47","10%","-0.1%","1","0","45","0","0","0","0","0","0","0","0","0","0","1","1","2","2","1","0","0","0","2","0"
"*06fvn*","Beto","EVE","F","286","W (Thu)","EVE 3<br/>@CRY 2 F","1.75","1.75","0%","-","13%","-3%","1","0","12","0","0","0","0","1","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","407","W (Thu)","NOT 2<br/>@WHU 3 F","1.75","1.75","0%","-","1%","-0.1%","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","349","W (Thu)","BRF 0<br/>@LIV 3 F","1.75","1.75","0%","1106","1%","-0.2%","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","311","Badger12","LUT 0<br/>@MUN 1 F","1.5","1.5","74%","60.81","85%","+0.3%","1","1","78","0","0","0","1","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1"
"*05o6h*","Kai Havertz","ARS","F","186","KFC","BUR 1<br/>@ARS 3 F","1.5","1.5","100%","44.9","81%","+2.8%","1","1","58","0","1","0","0","0","0","0","0","0","0","0","0","4","6","0","0","0","0","1","0"
"*04xjr*","Harvey Elliott","LIV","M","266","tottiand","BRF 0<br/>@LIV 3 F","1.5","1.5","14%","274.71","9%","+1.6%","1","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","383","W (Thu)","BRF 0<br/>@LIV 3 F","1.5","1.5","0%","1188.6","5%","+1.9%","1","1","90","0","0","0","0","1","0","0","0","0","0","4","0","3","11","1","0","0","0","0","1"
"*03u2b*","Adama Traore","FUL","F","392","W (Thu)","FUL 1<br/>@AVL 3 F","1.5","1.5","1%","1100.88","3%","-0.1%","1","0","7","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","177","tottiand","MCI 4<br/>@CHE 4 F","1.25","1.25","100%","57.68","83%","-3.2%","1","0","25","0","0","0","0","1","0","0","0","0","1","0","0","1","3","0","0","0","0","1","0"
"*06clz*","Malo Gusto","CHE","D","214","W (Thu)","MCI 4<br/>@CHE 4 F","1.25","1.25","10%","306.37","32%","-10.1%","1","0","25","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1","0","0","0","1","0"
"*04spx*","Tahith Chong","LUT","M","227","W (Thu)","LUT 0<br/>@MUN 1 F","1.25","1.25","16%","255.88","3%","-0.1%","1","0","29","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0"
"*06c63*","Jordan Clark","LUT","M","422","W (Thu)","LUT 0<br/>@MUN 1 F","1.25","1.25","2%","1115.52","1%","0%","1","0","16","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","234","tottiand","MCI 4<br/>@CHE 4 F","1","1","100%","15.01","98%","-0.8%","1","0","30","0","1","0","0","0","1","0","0","0","0","0","0","4","4","0","0","0","0","2","0"
"*06ex4*","Josko Gvardiol","MCI","D","127","W (Thu)","MCI 4<br/>@CHE 4 F","1","1","79%","73.7","84%","+2.4%","1","1","90","0","0","0","1","1","0","0","0","0","0","0","2","5","3","3","0","0","0","4","0"
"*0649i*","Antony","MUN","F","251","W (Thu)","LUT 0<br/>@MUN 1 F","1","1","99%","64.58","63%","-9.8%","1","0","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9m*","Emerson Royal","TOT","D","261","Sean","TOT 1<br/>@WOL 2 F","1","1","29%","149.17","39%","+20.4%","1","1","90","0","0","0","0","0","1","0","0","0","1","4","1","6","9","1","0","0","0","2","0"
"*06492*","Sasa Kalajdzic","WOL","F","240","W (Thu)","TOT 1<br/>@WOL 2 F","1","1","5%","373.03","6%","-15.2%","1","0","16","0","0","0","0","1","0","0","0","0","0","1","0","3","5","0","0","0","0","0","0"
"*06do3*","James McConnell","LIV","M","426","W (Thu)","BRF 0<br/>@LIV 3 F","1","1","0%","1097.6","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","163","xxx","NEW 0<br/>@BOU 2 F","0.75","0.75","100%","69.8","95%","+1%","1","1","30","0","0","0","0","1","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0"
"*062dt*","Joao Palhinha","FUL","M","53","draft","FUL 1<br/>@AVL 3 F","0.75","0.75","29%","144.83","67%","+2.5%","1","1","90","0","0","0","0","1","1","0","0","0","1","1","0","4","8","0","0","0","0","3","0"
"*05up6*","Raphael Varane","MUN","D","244","W (Thu)","LUT 0<br/>@MUN 1 F","0.75","0.75","81%","118.75","57%","-3.1%","1","0","10","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","369","xxx","BRF 0<br/>@LIV 3 F","0.75","0.75","99%","81.6","48%","-1.3%","1","1","90","0","1","0","0","1","0","0","0","1","1","4","0","2","5","2","0","0","0","3","0"
"*04gpx*","Dara O'Shea","BUR","D","232","W (Thu)","BUR 1<br/>@ARS 3 F","0.75","0.75","1%","1148.64","4%","+0.1%","1","1","90","0","0","0","0","1","0","0","0","0","0","4","0","5","1","4","0","0","0","3","0"
"*0328q*","Tom Cairney","FUL","M","319","W (Thu)","FUL 1<br/>@AVL 3 F","0.75","0.75","0%","1180.6","0%","0%","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*055c0*","Ben Osborn","SHU","M","381","W (Thu)","SHU 1<br/>@BHA 1 F","0.75","0.75","0%","1102.7","0%","0%","1","0","37","0","0","0","0","0","0","0","0","0","0","1","0","2","3","1","0","0","0","0","0"
"*03r8t*","Matt Ritchie","NEW","D","409","W (Thu)","NEW 0<br/>@BOU 2 F","0.75","0.75","0%","1109.2","0%","0%","1","0","58","0","0","0","1","0","0","0","0","0","0","2","0","2","3","0","0","0","0","2","0"
"*0554i*","Joelinton","NEW","M","187","TranzOTF","NEW 0<br/>@BOU 2 F","0.5","0.5","100%","65.6","91%","+7%","1","1","90","0","1","0","0","0","0","0","0","0","1","0","0","3","12","0","0","0","0","2","0"
"*05mxa*","Joel Veltman","BHA","D","180","chukdave","SHU 1<br/>@BHA 1 F","0.5","0.5","33%","151.69","19%","+1.5%","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*056ir*","Adam Webster","BHA","D","334","W (Thu)","SHU 1<br/>@BHA 1 F","0.5","0.5","7%","343.15","9%","+4.4%","1","1","90","0","0","0","0","2","0","0","0","0","0","3","0","6","3","6","0","0","1","1","0"
"*02m5b*","Chris Wood","NOT","F","194","W (Thu)","NOT 2<br/>@WHU 3 F","0.5","0.5","1%","1128.32","4%","-1.3%","1","0","13","0","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","1","0"
"*06fwi*","Carlos Baleba","BHA","M","292","W (Thu)","SHU 1<br/>@BHA 1 F","0.5","0.5","0%","-","4%","-1.4%","1","0","18","0","0","0","0","0","1","0","0","0","0","0","0","4","2","0","0","0","0","1","0"
"*05yct*","Nathan Patterson","EVE","D","225","W (Thu)","EVE 3<br/>@CRY 2 F","0.5","0.5","3%","379.72","3%","-0.4%","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0"
"*06fhy*","Wilson Odobert","BUR","F","282","W (Thu)","BUR 1<br/>@ARS 3 F","0.5","0.5","0%","-","1%","-0.2%","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"*02lp5*","Adam Smith","BOU","D","424","W (Thu)","NEW 0<br/>@BOU 2 F","0.5","0.5","0%","1188.65","0%","0%","1","0","21","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0"
"*04mmx*","Michael Obafemi","BUR","F","434","W (Thu)","BUR 1<br/>@ARS 3 F","0.5","0.5","0%","1210.6","0%","0%","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BRF","F","197","W (Thu)","BRF 0<br/>@LIV 3 F","0.25","0.25","1%","1151.53","16%","+5.3%","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0"
"*06dqv*","Luca Koleosho","BUR","F","258","W (Thu)","BUR 1<br/>@ARS 3 F","0.25","0.25","0%","1155.7","11%","-0.4%","1","1","79","0","0","0","0","0","0","0","0","0","1","0","0","2","7","0","0","0","0","3","0"
"*06c6c*","Elijah Adebayo","LUT","F","248","W (Thu)","LUT 0<br/>@MUN 1 F","0.25","0.25","18%","227.25","6%","-0.4%","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"*02opy*","Adam Lallana","BHA","M","353","W (Thu)","SHU 1<br/>@BHA 1 F","0.25","0.25","1%","1161.2","5%","+1%","1","1","45","0","1","0","0","0","0","0","0","0","0","1","0","2","8","0","0","0","0","0","0"
"*05r9b*","Martin Odegaard","ARS","M","46","Catts4En","BUR 1<br/>@ARS 3 F","0","0","100%","8.52","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","74","chukdave","NEW 0<br/>@BOU 2 F","0","0","100%","19.92","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","5","Sean","TOT 1<br/>@WOL 2 F","0","0","100%","15.79","99%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
