"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*061ve*","Ryan Christie","BOU","M","136","W (Thu)","BOU 1<br/>@MCI 6 F","4.75","4.75","8%","336.41","22%","-6.9%","1","1","90","0","0","0","0","2","0","0","0","0","2","0","0","4","2","1","0","0","0","6","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","300","W (Thu)","CHE 4<br/>@TOT 1 F","4.75","4.75","42%","141.08","15%","-1.2%","1","0","45","0","0","0","1","0","0","0","0","0","0","5","1","2","4","2","0","0","0","3","0"
"*03aqp*","Mohamed Salah","LIV","F","3","tottiand","LIV 1<br/>@LUT 1 F","4.5","4.5","100%","2.86","100%","0%","1","1","90","0","3","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","1","0"
"*05n07*","Pedro Porro","TOT","D","38","Bfred","CHE 4<br/>@TOT 1 F","4.5","4.5","100%","52.16","100%","0%","1","1","90","0","1","0","1","4","0","0","0","2","0","3","1","8","10","1","0","0","0","4","0"
"*03rzp*","Antonee Robinson","FUL","D","133","W (Thu)","MUN 1<br/>@FUL 0 F","4.5","4.5","83%","116.11","63%","+1.1%","1","1","90","0","0","0","0","1","1","0","0","1","1","2","0","5","4","4","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","263","W (Thu)","BOU 1<br/>@MCI 6 F","4.5","4.5","89%","109.18","58%","+2.1%","1","1","90","0","1","0","1","1","0","0","0","0","0","1","0","4","6","1","0","0","0","1","0"
"*04ug0*","Sean Longstaff","NEW","M","81","ZB","ARS 0<br/>@NEW 1 F","4.5","4.5","1%","1131.25","56%","-4.4%","1","1","90","0","0","0","0","1","1","0","0","0","0","2","1","5","0","0","0","0","0","0","1"
"*05os4*","Rayan Ait-Nouri","WOL","D","194","W (Thu)","WOL 1<br/>@SHU 2 F","4.5","4.5","3%","382.16","19%","+14.2%","1","1","90","0","1","0","0","3","0","0","0","0","2","0","0","8","8","0","0","0","0","2","0"
"*06dqv*","Luca Koleosho","BUR","F","245","W (Thu)","CRY 2<br/>@BUR 0 F","4.5","4.5","0%","1155.68","11%","-0.9%","1","1","77","0","1","0","1","1","0","0","0","0","0","0","0","5","7","1","0","0","0","1","0"
"*05o8o*","Jayden Bogle","SHU","D","250","W (Thu)","WOL 1<br/>@SHU 2 F","4.5","4.5","0%","1136.69","4%","-0.4%","1","1","90","0","0","0","0","3","0","0","0","0","0","2","0","7","6","2","0","0","0","1","0"
"*05yg5*","Toti","WOL","D","246","W (Thu)","WOL 1<br/>@SHU 2 F","4.5","4.5","0%","1227.22","4%","+3.1%","1","1","80","0","0","0","0","2","0","0","0","0","0","3","0","7","3","0","0","0","0","1","0"
"*05m46*","Luke Thomas","SHU","D","381","W (Thu)","WOL 1<br/>@SHU 2 F","4.5","4.5","0%","-","1%","+0.1%","1","1","90","0","1","0","0","1","0","0","0","1","1","2","0","2","2","0","0","0","0","1","0"
"*062ce*","Auston Trusty","SHU","D","338","W (Thu)","WOL 1<br/>@SHU 2 F","4.5","4.5","1%","1123.07","1%","0%","1","1","90","0","0","0","0","1","0","0","0","1","1","3","1","3","5","0","0","0","0","1","0"
"*02lsa*","Dan Burn","NEW","D","82","tottiand","ARS 0<br/>@NEW 1 F","4.25","4.25","96%","103.56","97%","-1.4%","1","1","45","0","0","0","0","0","0","0","0","0","0","1","2","5","3","1","0","0","0","0","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","126","W (Thu)","ARS 0<br/>@NEW 1 F","4.25","4.25","99%","76.57","93%","-3.4%","1","0","16","0","1","0","0","0","0","0","0","0","1","0","1","1","0","3","0","0","0","0","0"
"*05opk*","Vladimir Coufal","WHU","D","44","TranzOTF","WHU 2<br/>@BRF 3 F","4.25","4.25","15%","266.63","82%","+1.3%","1","1","90","0","1","0","0","1","0","0","0","0","3","5","1","5","5","1","0","0","0","3","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","264","W (Thu)","BHA 1<br/>@EVE 1 F","4.25","4.25","1%","1144.92","6%","+0.3%","1","1","90","0","0","0","0","0","0","0","0","0","1","2","1","5","4","1","0","0","0","1","0"
"*02oq8*","James Ward-Prowse","WHU","M","18","xxx","WHU 2<br/>@BRF 3 F","4","4","2%","292.08","85%","0%","1","1","90","0","1","0","0","2","0","0","0","0","1","1","0","2","3","2","0","0","0","3","0"
"*05l27*","Jarrad Branthwaite","EVE","D","101","Catts4En","BHA 1<br/>@EVE 1 F","4","4","1%","1123.2","31%","+13.9%","1","1","90","0","0","0","0","2","1","0","0","0","1","3","0","5","5","4","0","0","0","1","0"
"*06fhy*","Wilson Odobert","BUR","F","274","W (Thu)","CRY 2<br/>@BUR 0 F","4","4","0%","-","2%","-0.8%","1","0","11","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*05nt7*","Thiago Silva","CHE","D","87","Boss","CHE 4<br/>@TOT 1 F","3.75","3.75","78%","124.26","82%","-6.4%","1","1","90","0","0","0","0","0","0","0","0","0","1","2","0","2","1","6","0","0","0","1","0"
"*04tzt*","Jefferson Lerma","CRY","M","185","xxx","CRY 2<br/>@BUR 0 F","3.75","3.75","13%","287.95","44%","-3.3%","1","1","90","0","0","0","0","0","1","0","0","0","1","4","0","4","2","1","0","0","0","0","1"
"*06492*","Sasa Kalajdzic","WOL","F","230","draft","WOL 1<br/>@SHU 2 F","3.75","3.75","5%","373.03","21%","+19.4%","1","1","60","0","1","0","0","0","0","0","0","0","0","2","0","6","3","0","0","0","0","0","1"
"*06clx*","Jordan Beyer","BUR","D","244","W (Thu)","CRY 2<br/>@BUR 0 F","3.75","3.75","19%","208.78","7%","0%","1","1","85","0","0","0","0","0","0","0","0","0","1","3","0","3","2","4","0","0","0","1","0"
"*05s08*","Valentino Livramento","NEW","D","369","W (Thu)","ARS 0<br/>@NEW 1 F","3.75","3.75","12%","267.33","4%","+0.5%","1","0","45","0","0","0","0","1","1","0","0","0","2","0","1","4","3","0","0","0","0","0","0"
"*0414p*","Carlton Morris","LUT","F","96","xxx","LIV 1<br/>@LUT 1 F","3.5","3.5","85%","112.31","85%","-4%","1","1","74","0","1","0","1","0","0","0","0","0","0","0","0","6","11","1","0","0","0","0","1"
"*05oyq*","Said Benrahma","WHU","M","236","chukdave","WHU 2<br/>@BRF 3 F","3.5","3.5","96%","93.95","61%","+8.5%","1","1","63","0","1","0","0","0","0","0","0","1","1","0","0","2","2","0","0","0","0","2","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","278","Sean","LIV 1<br/>@LUT 1 F","3.5","3.5","9%","316.79","61%","-9.2%","1","0","22","0","1","0","0","0","0","0","0","2","1","0","0","0","3","1","0","0","0","1","0"
"*05ogb*","Anthony Elanga","NOT","F","93","Boss","AVL 0<br/>@NOT 2 F","3.5","3.5","42%","145.1","53%","+5.1%","1","1","90","0","0","0","0","1","0","0","0","0","2","1","1","2","5","0","0","0","0","0","1"
"*05a6e*","Neco Williams","NOT","D","311","W (Thu)","AVL 0<br/>@NOT 2 F","3.5","3.5","18%","229.07","6%","-0.3%","1","0","3","0","0","0","0","1","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","354","chukdave","BOU 1<br/>@MCI 6 F","3.5","3.5","1%","1095.23","6%","+1.9%","1","1","43","0","0","0","0","0","0","0","0","0","1","1","1","2","0","1","0","0","0","3","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","131","W (Thu)","WOL 1<br/>@SHU 2 F","3.5","3.5","0%","1193.43","4%","+0.5%","1","1","90","0","0","0","0","3","0","0","0","0","0","0","0","8","9","1","0","0","0","1","0"
"*05rb8*","Moises Caicedo","CHE","M","184","Catts4En","CHE 4<br/>@TOT 1 F","3.25","3.25","91%","101.42","63%","-2.5%","1","1","90","0","1","0","0","0","0","0","0","0","1","0","0","3","6","5","0","0","0","1","0"
"*0620k*","Nayef Aguerd","WHU","D","129","KFC","WHU 2<br/>@BRF 3 F","3.25","3.25","14%","266.91","32%","-1.8%","1","1","90","0","0","0","0","0","0","0","0","0","0","7","2","4","3","9","0","0","0","3","0"
"*02m4d*","Craig Dawson","WOL","D","102","Boss","WOL 1<br/>@SHU 2 F","3.25","3.25","3%","384.05","27%","+10.9%","1","1","90","0","0","0","0","0","1","0","0","0","0","8","1","5","3","6","0","0","0","2","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","272","W (Thu)","ARS 0<br/>@NEW 1 F","3.25","3.25","3%","376.99","14%","+8.2%","1","1","90","0","0","0","0","1","0","0","0","0","1","2","0","3","1","0","0","0","0","1","0"
"*04fyc*","Charlie Taylor","BUR","D","266","W (Thu)","CRY 2<br/>@BUR 0 F","3.25","3.25","1%","1117.26","2%","+0.1%","1","1","90","0","2","0","0","1","0","0","0","1","0","1","0","3","5","5","0","0","0","2","0"
"*06exb*","Rasmus Hojlund","MUN","F","305","Badger12","MUN 1<br/>@FUL 0 F","3","3","74%","60.8","85%","-0.4%","1","1","78","0","1","0","0","0","0","0","0","1","0","1","0","4","5","0","0","0","0","0","1"
"*05mxa*","Joel Veltman","BHA","D","169","chukdave","BHA 1<br/>@EVE 1 F","3","3","33%","151.69","18%","+1%","1","1","90","0","0","0","0","1","0","0","0","0","0","3","0","6","7","2","0","0","0","1","0"
"*02lp7*","Andros Townsend","LUT","M","318","Badger12","LIV 1<br/>@LUT 1 F","3","3","0%","-","10%","+5.6%","1","1","60","0","0","0","0","2","0","0","0","0","0","1","0","5","7","0","0","0","0","0","1"
"*064a1*","Boubacar Traore","WOL","M","337","W (Thu)","WOL 1<br/>@SHU 2 F","3","3","0%","1152.6","1%","-0.3%","1","0","19","0","0","0","0","1","0","0","0","1","0","0","0","3","1","1","0","0","0","2","0"
"*067yz*","Matheus Cunha","WOL","F","57","chukdave","WOL 1<br/>@SHU 2 F","2.75","2.75","34%","147.16","81%","+10.9%","1","1","90","0","0","0","1","0","0","0","0","0","0","1","0","4","7","1","0","0","0","2","0"
"*061vq*","Erling Haaland","MCI","F","1","TranzOTF","BOU 1<br/>@MCI 6 F","2.5","2.5","100%","1.12","100%","0%","1","1","45","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"*0558w*","William Saliba","ARS","D","97","Catts4En","ARS 0<br/>@NEW 1 F","2.5","2.5","99%","65.12","98%","-1.2%","1","1","90","0","0","0","0","0","0","0","0","0","1","2","0","3","4","2","0","0","0","1","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","156","xxx","BHA 1<br/>@EVE 1 F","2.5","2.5","82%","115.08","88%","+6.6%","1","1","88","0","0","0","0","0","0","0","0","0","0","1","0","8","7","0","0","0","0","1","0"
"*05o6h*","Kai Havertz","ARS","F","175","KFC","ARS 0<br/>@NEW 1 F","2.5","2.5","100%","44.9","78%","-5.3%","1","1","90","0","0","0","0","3","1","0","0","0","0","0","0","8","8","0","0","0","0","1","0"
"*06dn2*","Zeki Amdouni","BUR","F","163","W (Thu)","CRY 2<br/>@BUR 0 F","2.5","2.5","8%","324.93","15%","-3.7%","1","1","77","0","0","0","0","1","0","0","0","0","0","0","0","6","5","1","0","0","0","1","0"
"*0414o*","James Maddison","TOT","M","2","Sean","CHE 4<br/>@TOT 1 F","2.25","2.25","100%","15.79","100%","0%","1","1","45","0","0","0","0","0","0","0","0","0","2","0","0","2","4","1","0","0","0","1","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","19","Boss","LIV 1<br/>@LUT 1 F","2.25","2.25","100%","33.73","100%","0%","1","1","65","0","1","0","0","0","0","0","0","0","0","0","0","1","5","4","0","0","0","0","1"
"*05ocl*","Ollie Watkins","AVL","F","4","xxx","AVL 0<br/>@NOT 2 F","2.25","2.25","100%","19.8","100%","0%","1","1","90","0","0","0","1","1","0","0","0","0","0","0","0","1","3","0","0","0","0","2","0"
"*04f67*","Philip Billing","BOU","M","58","Bfred","BOU 1<br/>@MCI 6 F","2.25","2.25","75%","128.34","78%","+0.6%","1","1","70","0","1","0","0","0","1","0","0","0","1","1","0","1","0","2","0","0","0","4","0"
"*037mo*","Willian","FUL","F","125","xxx","MUN 1<br/>@FUL 0 F","2.25","2.25","85%","107.68","68%","+1.2%","1","1","75","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","1"
"*06ew2*","Axel Disasi","CHE","D","120","ZB","CHE 4<br/>@TOT 1 F","2.25","2.25","19%","206.53","65%","-7.3%","1","1","90","0","0","0","0","0","0","0","0","0","0","2","0","4","4","3","0","0","0","1","0"
"*052ca*","Ezri Konsa","AVL","D","103","KFC","AVL 0<br/>@NOT 2 F","2.25","2.25","11%","299.02","43%","-8.5%","1","1","90","0","0","0","0","1","0","0","0","0","2","0","0","3","0","1","0","0","0","2","0"
"*04mqv*","Emerson","WHU","D","144","ZB","WHU 2<br/>@BRF 3 F","2.25","2.25","11%","292.81","42%","+0.4%","1","1","90","0","1","0","0","1","1","0","0","1","3","3","0","3","3","1","0","0","0","3","0"
"*05o4c*","Timothy Castagne","FUL","D","191","ZB","MUN 1<br/>@FUL 0 F","2.25","2.25","0%","-","26%","-5.1%","1","1","90","0","0","0","0","1","0","0","0","0","1","3","0","3","7","1","0","0","0","1","0"
"*05n03*","Kalvin Phillips","MCI","M","364","W (Thu)","BOU 1<br/>@MCI 6 F","2.25","2.25","1%","1124.94","1%","-0.1%","1","0","18","0","0","0","0","1","0","0","0","0","1","0","0","2","1","0","0","0","0","1","0"
"*03r8t*","Matt Ritchie","NEW","D","412","W (Thu)","ARS 0<br/>@NEW 1 F","2.25","2.25","0%","1109.23","0%","0%","1","0","10","0","0","0","0","1","0","0","0","0","1","3","0","1","2","0","0","0","0","0","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","71","Bfred","AVL 0<br/>@NOT 2 F","2","2","100%","43.35","99%","-0.1%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","3","4","2","0","0","0","0","1"
"*05uor*","Yoane Wissa","BRF","F","32","ZB","WHU 2<br/>@BRF 3 F","2","2","76%","120.87","95%","+0.2%","1","1","88","0","1","0","0","0","0","0","0","0","0","1","0","4","5","0","0","0","0","2","0"
"*0522h*","Alexis Mac Allister","LIV","M","146","Catts4En","LIV 1<br/>@LUT 1 F","2","2","100%","40.24","94%","-0.8%","1","1","90","0","1","0","0","1","1","0","0","0","0","3","0","3","7","4","0","0","0","1","0"
"*062p5*","Levi Colwill","CHE","D","63","draft","CHE 4<br/>@TOT 1 F","2","2","82%","119.31","93%","-1.2%","1","1","45","0","0","0","0","1","1","0","0","0","2","1","0","1","2","1","0","0","0","1","0"
"*05g2o*","Joao Pedro","BHA","F","95","KFC","BHA 1<br/>@EVE 1 F","2","2","99%","71.69","91%","-4.2%","1","0","45","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","0","0"
"*061ya*","Brennan Johnson","TOT","F","254","Sean","CHE 4<br/>@TOT 1 F","2","2","92%","98.85","74%","+6.1%","1","1","33","0","0","0","0","0","0","0","0","1","1","0","0","1","2","0","0","0","0","0","0"
"*05uns*","Leon Bailey","AVL","F","112","ZB","AVL 0<br/>@NOT 2 F","2","2","43%","143.89","66%","+4.4%","1","0","45","0","1","0","0","0","0","0","0","1","0","0","0","3","6","0","0","0","0","1","0"
"*04kj7*","Serge Aurier","NOT","D","153","W (Thu)","AVL 0<br/>@NOT 2 F","2","2","25%","156.67","46%","-3.1%","1","0","18","0","0","0","0","0","0","0","0","0","0","1","0","5","3","0","0","0","0","0","0"
"*061vn*","Rodrigo Muniz","FUL","F","379","W (Thu)","MUN 1<br/>@FUL 0 F","2","2","0%","-","4%","+3.4%","1","1","75","0","1","0","0","0","0","0","0","0","0","0","0","7","10","0","0","0","0","0","1"
"*06f80*","Jacob Brown","LUT","F","229","W (Thu)","LIV 1<br/>@LUT 1 F","2","2","0%","1115.6","2%","-0.5%","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0"
"*03r8x*","Callum Wilson","NEW","F","43","chukdave","ARS 0<br/>@NEW 1 F","1.75","1.75","100%","49.17","99%","+1%","1","1","61","0","0","0","0","1","0","0","0","0","0","0","0","4","3","0","0","0","0","0","1"
"*02lp9*","Kyle Walker","MCI","D","69","Catts4En","BOU 1<br/>@MCI 6 F","1.75","1.75","73%","119.33","95%","+1.5%","1","1","90","0","0","0","0","0","0","0","0","1","0","1","0","1","3","3","0","0","0","1","0"
"*03fgo*","Dominic Solanke","BOU","F","85","Bfred","BOU 1<br/>@MCI 6 F","1.75","1.75","88%","107.93","94%","-2.3%","1","1","84","0","0","0","0","0","0","0","0","0","0","2","0","3","1","0","0","0","0","5","0"
"*068a1*","Mykhailo Mudryk","CHE","M","171","tottiand","CHE 4<br/>@TOT 1 F","1.75","1.75","100%","57.68","86%","-1.6%","1","0","31","0","1","0","0","1","1","0","0","0","0","0","0","5","5","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","233","Bfred","BHA 1<br/>@EVE 1 F","1.75","1.75","0%","-","62%","-4.2%","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","123","TranzOTF","CRY 2<br/>@BUR 0 F","1.75","1.75","23%","179.66","47%","+10.8%","1","1","57","0","0","0","0","0","0","0","0","0","1","1","0","3","4","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","415","Badger12","ARS 0<br/>@NEW 1 F","1.75","1.75","45%","145.04","43%","+5.1%","1","0","27","0","1","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","211","W (Thu)","CRY 2<br/>@BUR 0 F","1.75","1.75","0%","-","6%","+3.6%","1","1","90","0","1","0","0","0","0","0","0","0","0","1","0","2","6","0","0","0","0","0","1"
"*04s8k*","Jorginho","ARS","M","327","W (Thu)","ARS 0<br/>@NEW 1 F","1.75","1.75","7%","334.49","6%","+1.1%","1","1","78","0","1","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","1","0"
"*051lc*","Pablo Fornals","WHU","M","325","W (Thu)","WHU 2<br/>@BRF 3 F","1.75","1.75","3%","387.79","2%","0%","1","0","25","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0"
"*04t95*","Oliver Skipp","TOT","M","380","W (Thu)","CHE 4<br/>@TOT 1 F","1.75","1.75","1%","1112.83","1%","0%","1","0","28","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","3","0"
"*02rll*","Nathan Redmond","BUR","M","366","W (Thu)","CRY 2<br/>@BUR 0 F","1.75","1.75","6%","358.04","1%","0%","1","0","11","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*05vyj*","Evan Ferguson","BHA","F","73","Badger12","BHA 1<br/>@EVE 1 F","1.5","1.5","97%","79.61","98%","+0.8%","1","1","67","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0"
"*04ge9*","Eddie Nketiah","ARS","F","36","Boss","ARS 0<br/>@NEW 1 F","1.5","1.5","50%","138.05","88%","+3.7%","1","1","78","0","1","0","0","0","0","0","0","0","0","1","0","5","9","0","0","0","0","1","0"
"*06ezb*","Micky van de Ven","TOT","D","91","chukdave","CHE 4<br/>@TOT 1 F","1.5","1.5","17%","221.91","76%","-0.8%","1","1","45","0","0","0","0","1","0","0","0","0","0","1","0","2","1","0","0","0","0","1","0"
"*0626q*","Simon Adingra","BHA","F","109","chukdave","BHA 1<br/>@EVE 1 F","1.5","1.5","9%","316","65%","+2%","1","1","88","0","0","0","0","1","0","0","0","0","0","1","0","5","7","0","0","0","0","1","0"
"*052k8*","Tommy Doyle","WOL","M","344","tottiand","WOL 1<br/>@SHU 2 F","1.5","1.5","0%","-","4%","+3%","1","1","69","0","0","0","0","0","1","0","0","0","0","2","0","2","1","1","0","0","0","0","1"
"*05w9q*","Odsonne Edouard","CRY","F","75","draft","CRY 2<br/>@BUR 0 F","1.25","1.25","18%","223.09","82%","+2.6%","1","1","85","0","1","0","0","1","1","0","0","0","0","4","0","4","9","0","0","0","0","0","1"
"*052cd*","Mason Mount","MUN","M","297","Badger12","MUN 1<br/>@FUL 0 F","1.25","1.25","100%","30.64","81%","-4.6%","1","0","10","0","0","0","0","2","0","0","0","0","0","0","0","2","4","1","0","0","0","0","0"
"*0649i*","Antony","MUN","F","240","TranzOTF","MUN 1<br/>@FUL 0 F","1.25","1.25","99%","64.58","73%","-0.6%","1","1","62","0","0","0","0","1","0","0","0","0","1","1","0","3","8","0","0","0","0","0","1"
"*04spq*","Jack Harrison","EVE","M","193","ZB","BHA 1<br/>@EVE 1 F","1.25","1.25","0%","1101.59","62%","+5.6%","1","1","90","0","0","0","0","0","0","0","0","0","0","2","0","3","3","0","0","0","0","1","0"
"*06fg0*","Gustavo Hamer","SHU","M","116","KFC","WOL 1<br/>@SHU 2 F","1.25","1.25","0%","1152.24","51%","+2.3%","1","1","88","0","1","0","0","0","1","0","0","0","1","0","0","3","6","1","0","0","0","1","0"
"*03rxa*","Idrissa Gueye","EVE","M","237","W (Thu)","BHA 1<br/>@EVE 1 F","1.25","1.25","4%","385.46","5%","-0.1%","1","1","90","0","0","0","0","1","1","0","0","0","0","3","0","3","2","0","0","0","0","1","0"
"*03z3w*","Joe Rothwell","BOU","M","339","W (Thu)","BOU 1<br/>@MCI 6 F","1.25","1.25","0%","1181.2","1%","0%","1","0","45","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","0"
"*04fk1*","Pascal Gross","BHA","M","64","Catts4En","BHA 1<br/>@EVE 1 F","1","1","100%","36.27","100%","0%","1","1","90","0","1","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0"
"*06crm*","Pau Torres","AVL","D","160","W (Thu)","AVL 0<br/>@NOT 2 F","1","1","93%","107.35","75%","+0.3%","1","1","90","0","0","0","0","0","0","0","0","0","0","5","0","3","2","3","0","0","0","2","0"
"*04yo7*","Youri Tielemans","AVL","M","317","W (Thu)","AVL 0<br/>@NOT 2 F","1","1","98%","86.04","30%","-1.7%","1","0","30","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","290","W (Thu)","MUN 1<br/>@FUL 0 F","1","1","28%","152.72","9%","-1.1%","1","0","13","0","0","0","0","2","0","0","0","0","0","0","0","2","4","0","0","0","0","1","0"
"*067yu*","Facundo Buonanotte","BHA","M","361","tottiand","BHA 1<br/>@EVE 1 F","1","1","14%","275.67","8%","-0.7%","1","0","10","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","257","W (Thu)","WHU 2<br/>@BRF 3 F","1","1","0%","1105.43","3%","-0.5%","1","0","10","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"*06c4i*","Vitinho","BUR","D","431","W (Thu)","CRY 2<br/>@BUR 0 F","1","1","3%","385.38","1%","-0.2%","1","1","90","0","0","0","0","2","0","0","0","0","0","1","0","6","5","0","0","0","0","2","0"
"*0328q*","Tom Cairney","FUL","M","312","W (Thu)","MUN 1<br/>@FUL 0 F","1","1","0%","1180.6","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*055c0*","Ben Osborn","SHU","M","376","W (Thu)","WOL 1<br/>@SHU 2 F","1","1","0%","1102.7","0%","0%","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0520r*","Leandro Trossard","ARS","M","203","TranzOTF","ARS 0<br/>@NEW 1 F","0.75","0.75","100%","57.05","86%","-3.2%","1","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","154","tottiand","BHA 1<br/>@EVE 1 F","0.75","0.75","3%","397.72","37%","-0.5%","1","1","67","0","0","0","0","0","1","0","0","0","0","0","0","2","2","5","0","0","0","1","0"
"*061z3*","Fabio Vieira","ARS","M","158","W (Thu)","ARS 0<br/>@NEW 1 F","0.75","0.75","3%","377.2","21%","+0.7%","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0"
"*05o4b*","Matty Cash","AVL","D","53","Bfred","AVL 0<br/>@NOT 2 F","0.5","0.5","93%","106.8","98%","-0.2%","1","1","58","0","1","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","2","0"
"*03dx7*","Ben Mee","BRF","D","362","W (Thu)","WHU 2<br/>@BRF 3 F","0.5","0.5","99%","81.6","49%","-2.2%","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","433","TranzOTF","CHE 4<br/>@TOT 1 F","0.5","0.5","15%","255.09","33%","+5.3%","1","0","28","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","3","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","309","W (Thu)","AVL 0<br/>@NOT 2 F","0.5","0.5","0%","-","21%","-6.1%","1","1","45","0","0","0","1","0","0","0","0","0","0","0","0","1","8","0","0","0","0","1","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","161","W (Thu)","MUN 1<br/>@FUL 0 F","0.5","0.5","8%","329.22","16%","-3%","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*02opy*","Adam Lallana","BHA","M","349","W (Thu)","BHA 1<br/>@EVE 1 F","0.5","0.5","1%","1161.2","4%","-0.3%","1","1","45","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*061v9*","Diego Carlos","AVL","D","329","W (Thu)","AVL 0<br/>@NOT 2 F","0.5","0.5","6%","346.61","4%","-0.2%","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","35","KFC","BHA 1<br/>@EVE 1 F","0.25","0.25","38%","145.49","93%","0%","1","1","90","0","0","0","1","0","1","0","0","0","0","0","0","2","7","0","0","0","0","1","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","110","draft","AVL 0<br/>@NOT 2 F","0.25","0.25","51%","137.91","86%","+0.3%","1","1","81","0","0","0","0","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1"
"*04qrc*","Raul Jimenez","FUL","F","280","W (Thu)","MUN 1<br/>@FUL 0 F","0.25","0.25","64%","131.86","25%","-1.9%","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"*06fvn*","Beto","EVE","F","286","W (Thu)","BHA 1<br/>@EVE 1 F","0.25","0.25","0%","-","16%","-3%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","322","W (Thu)","BOU 1<br/>@MCI 6 F","0.25","0.25","22%","189.54","15%","-2.8%","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0"
"*03am7*","Jacob Murphy","NEW","M","186","W (Thu)","ARS 0<br/>@NEW 1 F","0.25","0.25","5%","366","15%","-3.3%","1","0","15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
