"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*052cd*","Mason Mount","MUN","M","272","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","100%","30.64","69%","-7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","156","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","99%","67.85","66%","-6.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","227","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","94%","105.15","64%","-7.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","136","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","98%","80.14","64%","-6.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","85","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","51%","137.9","63%","-23.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649i*","Antony","MUN","F","234","avitek","MUN 3<br/>@EVE 0 F","0","0","99%","64.58","59%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dt*","Joao Palhinha","FUL","M","125","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","29%","144.84","56%","-11.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","116","W (Thu)","WHU 2<br/>@BUR 1 F","0","0","41%","144.07","55%","-13.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","328","Maddihat","AVL 2<br/>@TOT 1 F","0","0","87%","111.05","55%","+4.6%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","97","dsb_ff","CHE 1<br/>@NEW 4 F","0","0","96%","103.56","55%","-6.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","158","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","16%","237.62","55%","-10.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","79","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","5%","348.98","55%","-11.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","177","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","19%","206.54","52%","-6.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","252","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","81%","118.76","49%","-7.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","637","Vroom","AVL 2<br/>@TOT 1 F","0","0","98%","88.12","49%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","293","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","97%","91.84","49%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","254","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","89%","109.18","48%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","337","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","45%","145.04","46%","-6.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","175","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","76%","122.27","43%","-20%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","285","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","98%","58.65","43%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","295","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","96%","85.23","43%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","139","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","1%","1131.24","41%","-12.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","148","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","17%","221.78","39%","-8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kj7*","Serge Aurier","NOT","D","172","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","25%","156.66","36%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","414","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","96%","92.81","34%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","257","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","30%","151.62","33%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","231","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","98%","79.59","30%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","395","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","97%","90.46","28%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","359","XXX","CHE 1<br/>@NEW 4 F","0","0","29%","147.18","28%","-14.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063hu*","Amadou Onana","EVE","M","161","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","13%","281.06","27%","-7.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","247","Maddihat","CHE 1<br/>@NEW 4 F","0","0","10%","306.48","26%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","437","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","97%","82.74","24%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","178","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","17%","237.82","24%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","478","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","75%","115.95","23%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4o*","Lyle Foster","BUR","F","143","avitek","WHU 2<br/>@BUR 1 F","0","0","1%","1120.94","22%","-6.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","244","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","41%","143.42","22%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","352","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","72%","122.28","22%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","319","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","8%","313.72","21%","-11.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","274","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","25%","151.71","21%","-3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","382","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","94%","81.37","21%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","245","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","68%","131.43","20%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","286","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","55%","134.9","20%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","292","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","55%","132.64","20%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","492","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","61%","131.63","18%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","279","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","34%","150.19","18%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","390","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","48%","141.44","18%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","732","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","35%","147.12","17%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","190","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","8%","332.79","16%","+9.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","181","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","1%","1125.87","16%","-6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","739","W (Thu)","WHU 2<br/>@BUR 1 F","0","0","62%","129.29","15%","-0.4%","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*03rec*","Tyrone Mings","AVL","D","436","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","61%","131.81","15%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","218","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","3%","377.2","15%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","196","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","3%","384.05","14%","-4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","197","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","8%","329.22","14%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","271","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","41%","144.93","14%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","346","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","22%","189.54","13%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp7*","Andros Townsend","LUT","M","282","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","0%","-","13%","+4.2%","1","60","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*06fxf*","Sofyan Amrabat","MUN","M","331","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","0%","-","12%","-3.5%","1","17","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","558","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","45%","144.72","12%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","297","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","0%","-","12%","-3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","380","W (Thu)","WHU 2<br/>@BUR 1 F","0","0","17%","230.49","11%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","250","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","0%","-","11%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","377","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","21%","193.71","10%","-0.2%","1","45","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05gvx*","Armando Broja","CHE","F","299","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","1%","1141.8","9%","-0.3%","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*03ena*","Aaron Cresswell","WHU","D","402","W (Thu)","WHU 2<br/>@BUR 1 F","0","0","19%","216.91","9%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","207","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","5%","365.99","8%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","312","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","19%","216.36","8%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","743","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","7%","335.23","8%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","350","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","23%","171.06","8%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","LUT","D","192","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","5%","354.04","7%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","203","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","16%","239.82","7%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","242","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","0%","1182.8","6%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","334","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","7%","334.49","6%","-2.4%","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","269","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","0%","1155.82","6%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","205","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","6%","363.75","6%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","748","W (Thu)","WHU 2<br/>@BUR 1 F","0","0","24%","159.6","6%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","610","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","0%","-","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","364","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","9%","312.15","5%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","384","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","16%","242.38","5%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","361","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","7%","343.16","5%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","243","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","10%","296.53","4%","-0.5%","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*051kg*","Max Aarons","BOU","D","289","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","0%","1148.2","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxu*","Ibrahim Sangare","NOT","M","238","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","0%","-","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","246","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","0%","1141.3","4%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","536","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","1%","1115.74","4%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","442","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","7%","339.37","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","399","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","7%","338.97","3%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","291","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","10%","305.06","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","396","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","1%","1100.83","3%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","275","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","0%","1105.43","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","438","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","0%","1151.6","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","362","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","3%","387.42","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","354","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","1%","1125.81","2%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xw*","Joe Worrall","NOT","D","325","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","0%","1220.2","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","321","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","1%","1136.9","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","460","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","6%","355.1","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","615","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","7%","333.73","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","318","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","4%","381.99","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","407","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","4%","376.69","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","310","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","0%","1149.7","2%","-0.3%","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","710","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","7%","334.5","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","515","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","1%","1117.84","2%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03amm*","Reece Burke","LUT","D","206","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","0%","1189.6","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","351","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","1%","1095.24","2%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","379","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","2%","391.73","2%","-3.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","332","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","6%","362.97","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","306","W (Thu)","WHU 2<br/>@BUR 1 F","0","0","3%","387.79","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","560","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","12%","294.16","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","490","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","6%","357.91","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","389","W (Thu)","ARS 1<br/>@BRF 0 F","0","0","2%","371.71","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","378","W (Thu)","WOL 2<br/>@FUL 3 F","0","0","1%","1150.8","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","455","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","2%","1121.52","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8n*","Max Lowe","SHU","D","366","W (Thu)","BOU 3<br/>@SHU 1 F","0","0","5%","363.56","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","641","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","2%","391.34","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","518","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","1%","1129.67","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqu*","Aymeric Laporte","MCI","D","406","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","5%","360.42","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","643","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","1%","1110.32","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yhi*","Philippe Coutinho","AVL","M","381","W (Thu)","AVL 2<br/>@TOT 1 F","0","0","10%","308.73","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","383","W (Thu)","LIV 1<br/>@MCI 1 F","0","0","1%","1124.94","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","422","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","0%","-","1%","+0.1%","1","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","NEW","D","747","W (Thu)","CHE 1<br/>@NEW 4 F","0","0","4%","366.78","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","444","W (Thu)","MUN 3<br/>@EVE 0 F","0","0","2%","395.82","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmv*","Mads Andersen","LUT","D","251","W (Thu)","CRY 1<br/>@LUT 2 F","0","0","1%","1128.78","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fun*","Gonzalo Montiel","NOT","D","391","W (Thu)","BHA 3<br/>@NOT 2 F","0","0","0%","-","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
