"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05gcx*","Josh Brownhill","BUR","M","83","deceptiv","BUR 0<br/>@WOL 1 F","6","6","85%","111.15","66%","+5.1%","1","90","0","0","0","1","0","0","1","0","0","4","2","0","0","4","0","0","0","1","0"
"*05ue7*","Frank Onyeka","BRF","M","189","W (Fri)","BRF 1<br/>@BHA 2 F","6","6","0%","-","4%","-2.4%","1","90","0","1","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","2","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","215","W (Fri)","BUR 0<br/>@WOL 1 F","6","6","0%","1139.13","3%","+2.2%","1","69","0","2","0","0","1","2","0","0","0","0","0","1","0","2","0","0","0","1","0"
"*05trd*","Shandon Baptiste","BRF","M","308","W (Fri)","BRF 1<br/>@BHA 2 F","6","6","0%","1106.63","1%","+0.6%","1","68","0","0","0","0","1","0","0","0","0","2","1","1","1","2","0","0","0","2","0"
"*05tr1*","Ethan Pinnock","BRF","D","33","4b. DcbB","BRF 1<br/>@BHA 2 F","5.75","5.75","99%","71.37","99%","-0.6%","1","90","0","0","0","0","3","0","0","0","0","2","7","0","0","3","0","0","0","2","0"
"*04mqv*","Emerson","WHU","D","200","W (Fri)","WHU 2<br/>@TOT 1 F","5.5","5.5","11%","292.7","37%","-7.3%","1","90","0","1","0","0","4","1","1","0","1","0","4","1","1","0","0","0","0","1","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","270","W (Fri)","BRF 1<br/>@BHA 2 F","5.5","5.5","1%","1144.91","10%","+0.3%","1","90","0","0","0","1","0","0","1","0","0","1","2","0","0","6","0","0","0","1","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","163","deceptiv","WHU 2<br/>@TOT 1 F","5.25","5.25","87%","111.34","91%","-0.8%","1","90","0","0","0","0","1","1","0","0","0","4","3","1","0","3","0","0","0","2","0"
"*062x7*","Rico Lewis","MCI","D","340","Kish123","MCI 0<br/>@AVL 1 F","5.25","5.25","22%","189.54","25%","+12.4%","1","67","0","0","0","0","1","2","1","0","0","1","1","0","0","0","0","0","0","0","1"
"*061vq*","Erling Haaland","MCI","F","1","dsb_ff","MCI 0<br/>@AVL 1 F","5","5","100%","1.12","100%","0%","1","90","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"*05ocl*","Ollie Watkins","AVL","F","4","4b. DcbB","MCI 0<br/>@AVL 1 F","5","5","100%","19.8","100%","0%","1","88","0","1","0","1","1","2","1","0","0","1","0","2","0","0","0","0","0","0","1"
"*04mdn*","Anthony Gordon","NEW","M","15","4b. DcbB","NEW 0<br/>@EVE 3 F","5","5","71%","128.43","97%","+0.1%","1","90","0","1","0","1","1","2","0","0","0","0","0","1","0","0","0","0","0","3","0"
"*02oq6*","Luke Shaw","MUN","D","233","avitek","CHE 1<br/>@MUN 2 F","5","5","100%","39.22","96%","-0.1%","1","90","0","3","0","0","1","0","1","0","0","0","4","0","1","0","0","0","0","1","0"
"*043qy*","Lewis Cook","BOU","M","149","W (Fri)","BOU 2<br/>@CRY 0 F","5","5","0%","-","15%","+6.1%","1","90","0","0","0","0","1","2","0","0","0","3","3","0","0","2","0","0","0","0","1"
"*0620k*","Nayef Aguerd","WHU","D","198","W (Fri)","WHU 2<br/>@TOT 1 F","4.75","4.75","14%","266.92","27%","-5.8%","1","90","0","0","0","1","3","0","0","0","0","0","7","0","0","0","0","0","0","1","0"
"*05akv*","Tyrick Mitchell","CRY","D","115","Pancake","BOU 2<br/>@CRY 0 F","4.5","4.5","4%","376.29","64%","+2.1%","1","28","0","1","0","0","2","0","0","0","1","0","2","0","0","1","0","0","0","1","0"
"*04sft*","Yves Bissouma","TOT","M","175","W (Fri)","WHU 2<br/>@TOT 1 F","4.5","4.5","16%","237.61","51%","-3.1%","1","83","0","1","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","2","0"
"*02oq3*","Jay Rodriguez","BUR","F","220","W (Fri)","BUR 0<br/>@WOL 1 F","4.5","4.5","2%","383.19","11%","+0.4%","1","90","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*06c4i*","Vitinho","BUR","D","376","W (Fri)","BUR 0<br/>@WOL 1 F","4.5","4.5","3%","385.38","1%","-0.3%","1","88","0","0","0","0","2","1","0","0","0","1","0","1","0","3","0","0","0","1","0"
"*05yld*","Luis Diaz","LIV","F","95","Adam","LIV 2<br/>@SHU 0 F","4","4","100%","25.28","100%","+0.1%","1","66","0","1","0","0","0","2","0","0","1","0","1","2","0","0","0","0","0","0","1"
"*05g2o*","Joao Pedro","BHA","F","61","Maddihat","BRF 1<br/>@BHA 2 F","4","4","99%","71.68","96%","+3.3%","1","68","0","0","0","2","0","4","0","0","0","0","0","1","0","2","0","0","0","1","0"
"*05ogb*","Anthony Elanga","NOT","F","76","W (Fri)","NOT 0<br/>@FUL 5 F","4","4","42%","145.1","73%","-4.1%","1","90","0","0","0","1","2","3","0","0","0","0","1","0","1","1","0","0","0","5","0"
"*05rb8*","Moises Caicedo","CHE","M","221","W (Fri)","CHE 1<br/>@MUN 2 F","4","4","91%","101.42","54%","-1.6%","1","90","0","0","0","0","2","0","0","0","0","1","1","0","1","0","0","0","0","2","0"
"*056mf*","Neal Maupay","BRF","F","145","W (Fri)","BRF 1<br/>@BHA 2 F","4","4","1%","1151.52","30%","+5.5%","1","90","0","1","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","2","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","121","W (Fri)","ARS 4<br/>@LUT 3 F","4","4","1%","1108.46","19%","-7.8%","1","27","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","0","0","1","0"
"*058vb*","Cameron Archer","SHU","F","185","W (Fri)","LIV 2<br/>@SHU 0 F","4","4","1%","1151.48","11%","-4.7%","1","90","0","0","0","0","1","2","0","0","0","0","0","4","0","0","0","0","0","2","0"
"*06fso*","Wataru Endo","LIV","M","327","W (Fri)","LIV 2<br/>@SHU 0 F","4","4","0%","1188.6","10%","+7.6%","1","90","0","0","0","0","2","1","1","0","0","1","2","0","0","5","0","0","0","0","1"
"*04xjr*","Harvey Elliott","LIV","M","271","W (Fri)","LIV 2<br/>@SHU 0 F","4","4","14%","274.82","7%","-0.2%","1","22","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","298","W (Fri)","BRF 1<br/>@BHA 2 F","4","4","0%","-","5%","+1.1%","1","45","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","0"
"*0637b*","Orel Mangala","NOT","M","204","W (Fri)","NOT 0<br/>@FUL 5 F","4","4","0%","-","4%","+0.6%","1","90","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","5","0"
"*02lkj*","Jack Robinson","SHU","D","365","W (Fri)","LIV 2<br/>@SHU 0 F","4","4","1%","1164.18","2%","-0.2%","1","90","0","0","0","0","0","0","0","0","0","2","4","0","0","5","0","0","0","2","0"
"*06fy6*","Fode Ballo-Toure","FUL","D","410","W (Fri)","NOT 0<br/>@FUL 5 F","4","4","0%","-","0%","0%","1","14","0","0","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","68","avitek","NEW 0<br/>@EVE 3 F","3.5","3.5","100%","19.91","100%","0%","1","90","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","3","0"
"*04io3*","Mario Lemina","WOL","M","114","W (Fri)","BUR 0<br/>@WOL 1 F","3.5","3.5","0%","1184.06","39%","+7.9%","1","90","0","0","0","0","2","1","1","0","0","0","2","0","2","2","0","0","0","0","1"
"*0635j*","Chris Richards","CRY","D","341","W (Fri)","BOU 2<br/>@CRY 0 F","3.5","3.5","0%","1140.6","4%","+3.2%","1","90","0","1","0","0","3","0","0","0","0","0","2","0","0","2","0","0","0","2","0"
"*02t1k*","Nathaniel Clyne","CRY","D","364","W (Fri)","BOU 2<br/>@CRY 0 F","3.25","3.25","0%","1118.6","0%","0%","1","60","0","0","0","0","1","0","0","0","0","0","1","1","1","2","0","0","0","1","0"
"*02lkp*","Raheem Sterling","CHE","F","23","4b. DcbB","CHE 1<br/>@MUN 2 F","3","3","100%","57.77","100%","0%","1","90","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","74","Kish123","ARS 4<br/>@LUT 3 F","3","3","99%","76.57","99%","+0.1%","1","25","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","123","Pancake","NEW 0<br/>@EVE 3 F","3","3","100%","69.8","95%","+0.5%","1","90","0","0","0","1","0","1","0","0","0","0","3","1","0","1","0","0","0","3","0"
"*0522h*","Alexis Mac Allister","LIV","M","156","deceptiv","LIV 2<br/>@SHU 0 F","3","3","100%","40.24","90%","+5.4%","1","58","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"*0414p*","Carlton Morris","LUT","F","70","dsb_ff","ARS 4<br/>@LUT 3 F","3","3","85%","112.31","82%","-2.8%","1","28","0","0","0","0","0","0","0","0","0","1","1","1","0","2","0","0","0","1","0"
"*05w9i*","Marc Cucurella","CHE","D","288","W (Fri)","CHE 1<br/>@MUN 2 F","3","3","33%","151.56","28%","+1.8%","1","45","0","0","0","0","1","0","0","0","0","1","0","0","2","1","0","0","0","1","0"
"*06dn2*","Zeki Amdouni","BUR","F","100","W (Fri)","BUR 0<br/>@WOL 1 F","3","3","8%","324.93","24%","+8.3%","1","90","0","1","0","1","0","3","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*04gpx*","Dara O'Shea","BUR","D","191","W (Fri)","BUR 0<br/>@WOL 1 F","3","3","1%","1148.64","11%","-0.7%","1","90","0","0","0","0","1","0","0","0","0","1","4","0","0","2","0","0","0","1","0"
"*02lv9*","James Milner","BHA","M","273","W (Fri)","BRF 1<br/>@BHA 2 F","3","3","4%","381.99","2%","-0.1%","1","20","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"*062ce*","Auston Trusty","SHU","D","349","W (Fri)","LIV 2<br/>@SHU 0 F","3","3","1%","1123.07","1%","-0.1%","1","87","0","0","0","0","1","0","0","0","0","1","4","0","1","1","0","0","0","1","0"
"*02lp9*","Kyle Walker","MCI","D","124","W (Fri)","MCI 0<br/>@AVL 1 F","2.75","2.75","73%","119.32","93%","-1.1%","1","90","0","0","0","0","1","0","0","0","1","1","3","0","0","1","0","0","0","1","0"
"*04fyc*","Charlie Taylor","BUR","D","243","Pancake","BUR 0<br/>@WOL 1 F","2.75","2.75","1%","1117.25","4%","0%","1","90","0","1","0","0","2","0","1","0","0","1","3","1","0","0","0","0","0","1","0"
"*04abb*","Phil Foden","MCI","M","13","XXX","MCI 0<br/>@AVL 1 F","2.5","2.5","100%","16.45","100%","0%","1","72","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*06fg0*","Gustavo Hamer","SHU","M","107","Maddihat","LIV 2<br/>@SHU 0 F","2.5","2.5","0%","1152.31","38%","-7.5%","1","90","0","0","0","0","0","0","0","0","0","1","3","0","1","1","0","0","0","2","0"
"*02oo1*","Ben Davies","TOT","D","285","W (Fri)","WHU 2<br/>@TOT 1 F","2.5","2.5","11%","295.51","16%","+0.7%","1","90","0","1","0","0","2","0","0","0","0","1","2","0","0","1","0","0","0","2","0"
"*06fy7*","Nicolas Dominguez","NOT","M","216","W (Fri)","NOT 0<br/>@FUL 5 F","2.5","2.5","0%","-","9%","-0.7%","1","45","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*05afe*","Teden Mengi","LUT","D","240","W (Fri)","ARS 4<br/>@LUT 3 F","2.5","2.5","0%","1125.7","1%","-0.9%","1","90","0","0","0","1","1","0","0","0","0","1","6","2","1","2","0","0","0","4","0"
"*05t6x*","William Osula","SHU","F","379","W (Fri)","LIV 2<br/>@SHU 0 F","2.5","2.5","0%","1296.6","0%","+0.1%","1","74","0","1","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","1","0"
"*051l5*","John Fleck","SHU","M","422","W (Fri)","LIV 2<br/>@SHU 0 F","2.5","2.5","0%","-","0%","-0.2%","1","15","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05ylj*","Bruno Guimaraes","NEW","M","80","avitek","NEW 0<br/>@EVE 3 F","2","2","100%","39.32","98%","+0.2%","1","90","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","3","0"
"*06dq8*","Moussa Diaby","AVL","F","25","Vroom","MCI 0<br/>@AVL 1 F","2","2","98%","49.15","97%","-0.2%","1","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","65","4b. DcbB","BOU 2<br/>@CRY 0 F","2","2","34%","147.52","81%","-0.6%","1","27","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","99","4b. DcbB","WHU 2<br/>@TOT 1 F","2","2","2%","371.86","61%","-4.3%","1","5","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","F","105","W (Fri)","BUR 0<br/>@WOL 1 F","2","2","0%","1155.7","22%","+1.7%","1","35","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","231","Kish123","NOT 0<br/>@FUL 5 F","2","2","4%","375.49","21%","+4.8%","1","57","0","0","0","0","0","2","0","0","1","1","0","1","0","0","0","0","0","3","0"
"*067yu*","Facundo Buonanotte","BHA","M","291","W (Fri)","BRF 1<br/>@BHA 2 F","2","2","14%","275.58","20%","+9.5%","1","68","0","1","0","0","2","2","1","0","0","0","0","1","0","0","0","0","0","1","0"
"*068yd*","Joao Gomes","WOL","M","218","W (Fri)","BUR 0<br/>@WOL 1 F","2","2","2%","1118.07","6%","+1.2%","1","90","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*05uh9*","Bryan Gil","TOT","F","369","W (Fri)","WHU 2<br/>@TOT 1 F","2","2","0%","-","3%","-2.1%","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f80*","Jacob Brown","LUT","F","157","W (Fri)","ARS 4<br/>@LUT 3 F","2","2","0%","1115.6","3%","+1.3%","1","60","0","0","0","0","3","0","1","0","0","0","0","0","0","2","0","0","0","3","0"
"*063q8*","Mikkel Damsgaard","BRF","M","403","W (Fri)","BRF 1<br/>@BHA 2 F","2","2","4%","376.69","2%","0%","1","20","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","234","avitek","BRF 1<br/>@BHA 2 F","1.75","1.75","99%","81.6","74%","+5.2%","1","90","0","0","0","0","1","0","0","0","0","0","3","0","1","3","0","0","0","2","0"
"*03pig*","Jamaal Lascelles","NEW","D","137","Adam","NEW 0<br/>@EVE 3 F","1.75","1.75","0%","1141.2","57%","+10.2%","1","88","0","0","0","0","0","0","0","0","0","0","7","0","2","2","0","0","0","2","0"
"*05uor*","Yoane Wissa","BRF","F","55","Adam","BRF 1<br/>@BHA 2 F","1.5","1.5","76%","120.86","90%","-4.4%","1","49","0","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0"
"*05opk*","Vladimir Coufal","WHU","D","69","Vroom","WHU 2<br/>@TOT 1 F","1.5","1.5","15%","266.53","81%","-0.5%","1","90","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","1","0"
"*044ej*","Johann Gudmundsson","BUR","M","144","avitek","BUR 0<br/>@WOL 1 F","1.5","1.5","9%","321.33","24%","+0.4%","1","53","0","1","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","323","W (Fri)","WHU 2<br/>@TOT 1 F","1.5","1.5","42%","141.1","19%","+0.7%","1","66","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","1","0"
"*05mxa*","Joel Veltman","BHA","D","277","W (Fri)","BRF 1<br/>@BHA 2 F","1.5","1.5","33%","151.69","15%","-1.8%","1","16","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","413","W (Fri)","LIV 2<br/>@SHU 0 F","1.5","1.5","34%","150.29","13%","-0.8%","1","30","0","0","0","0","0","1","0","0","0","0","1","1","0","2","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","314","W (Fri)","CHE 1<br/>@MUN 2 F","1.5","1.5","1%","1141.8","7%","-0.9%","1","12","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","286","W (Fri)","BRF 1<br/>@BHA 2 F","1.5","1.5","0%","1105.43","3%","+0.3%","1","83","0","0","0","0","1","0","0","0","0","3","2","1","0","0","0","0","0","2","0"
"*068yt*","Sasa Lukic","FUL","M","338","W (Fri)","NOT 0<br/>@FUL 5 F","1.5","1.5","0%","1234.2","1%","0%","1","10","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","322","W (Fri)","BRF 1<br/>@BHA 2 F","1.5","1.5","2%","1102.09","1%","0%","1","45","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0"
"*068ys*","Naouirou Ahamada","CRY","M","390","W (Fri)","BOU 2<br/>@CRY 0 F","1.5","1.5","1%","1102.96","1%","0%","1","20","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*02m11*","Matt Doherty","WOL","D","324","W (Fri)","BUR 0<br/>@WOL 1 F","1.25","1.25","67%","131.74","17%","0%","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*0558w*","William Saliba","ARS","D","108","Maddihat","ARS 4<br/>@LUT 3 F","1","1","99%","65.12","99%","-0.3%","1","90","0","0","0","0","1","0","0","0","0","0","4","0","0","5","0","0","0","3","0"
"*05os8*","Joachim Andersen","CRY","D","19","deceptiv","BOU 2<br/>@CRY 0 F","1","1","47%","142.45","94%","0%","1","90","0","0","0","0","1","1","0","0","0","2","2","1","1","0","0","0","0","2","0"
"*04fk8*","Victor Lindelof","MUN","D","173","dsb_ff","CHE 1<br/>@MUN 2 F","1","1","1%","1111.92","23%","-1.6%","1","45","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","259","W (Fri)","BUR 0<br/>@WOL 1 F","1","1","0%","-","14%","-6.5%","1","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*05gcs*","Sander Berge","BUR","M","171","W (Fri)","BUR 0<br/>@WOL 1 F","1","1","19%","216.48","9%","-0.3%","1","90","0","0","0","0","2","1","1","0","0","1","1","0","0","1","0","0","0","1","0"
"*068a3*","Danilo","NOT","M","328","W (Fri)","NOT 0<br/>@FUL 5 F","1","1","24%","168.58","9%","-0.3%","1","31","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0"
"*03pie*","Divock Origi","NOT","F","428","W (Fri)","NOT 0<br/>@FUL 5 F","1","1","0%","-","5%","+4%","1","57","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","3","0"
"*051lc*","Pablo Fornals","WHU","M","309","W (Fri)","WHU 2<br/>@TOT 1 F","1","1","3%","387.79","2%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*037mv*","Pelly Ruddock","LUT","M","306","W (Fri)","ARS 4<br/>@LUT 3 F","1","1","0%","1144.3","1%","+0.1%","1","87","0","0","0","0","0","1","0","0","0","1","3","0","0","1","0","0","0","3","0"
"*04tig*","Fabian Schar","NEW","D","94","Maddihat","NEW 0<br/>@EVE 3 F","0.75","0.75","99%","69.32","99%","+0.6%","1","90","0","0","0","0","0","2","0","0","0","0","11","1","2","2","0","0","0","3","0"
"*02yl5*","John Stones","MCI","D","335","4b. DcbB","MCI 0<br/>@AVL 1 F","0.5","0.5","100%","57.71","82%","+4%","1","90","0","0","0","0","0","1","1","0","0","1","4","0","3","0","0","0","0","1","0"
"*04io4*","Richarlison","TOT","F","164","W (Fri)","WHU 2<br/>@TOT 1 F","0.5","0.5","98%","80.14","70%","+7%","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*051k3*","Jacob Ramsey","AVL","M","348","Maddihat","MCI 0<br/>@AVL 1 F","0.5","0.5","87%","111.05","54%","-2.1%","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","196","W (Fri)","WHU 2<br/>@TOT 1 F","0.5","0.5","12%","300.99","40%","-6.5%","1","90","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","1","0"
"*06fwz*","Murillo","NOT","M","223","W (Fri)","NOT 0<br/>@FUL 5 F","0.5","0.5","0%","-","18%","+1.4%","1","90","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","5","0"
"*02m5b*","Chris Wood","NOT","F","160","W (Fri)","NOT 0<br/>@FUL 5 F","0.5","0.5","1%","1128.33","13%","-7.7%","1","31","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*05o8o*","Jayden Bogle","SHU","D","289","W (Fri)","LIV 2<br/>@SHU 0 F","0.5","0.5","0%","1136.69","4%","-0.6%","1","90","0","0","0","0","4","0","1","0","0","2","2","0","0","0","0","0","0","2","0"
"*04spx*","Tahith Chong","LUT","M","282","W (Fri)","ARS 4<br/>@LUT 3 F","0.5","0.5","16%","255.89","3%","-0.1%","1","28","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*068se*","Jhon Duran","AVL","F","303","W (Fri)","MCI 0<br/>@AVL 1 F","0.5","0.5","1%","1066.52","3%","-0.8%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","342","W (Fri)","LIV 2<br/>@SHU 0 F","0.5","0.5","6%","362.97","2%","0%","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","435","W (Fri)","BUR 0<br/>@WOL 1 F","0.5","0.5","1%","1136.88","0%","+0.1%","1","88","0","1","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0","1","0"
"*06fy5*","Mike Tresor","BUR","F","362","W (Fri)","BUR 0<br/>@WOL 1 F","0.5","0.5","0%","-","0%","0%","1","19","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r37*","Jakub Moder","BHA","M","436","W (Fri)","BRF 1<br/>@BHA 2 F","0.5","0.5","0%","1153.6","0%","-0.1%","1","5","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","LUT","D","222","W (Fri)","ARS 4<br/>@LUT 3 F","0.25","0.25","5%","354.04","8%","-1%","1","90","0","0","0","0","3","0","0","0","0","0","5","2","0","2","0","0","0","4","0"
"*062cn*","Julian Alvarez","MCI","F","9","dsb_ff","MCI 0<br/>@AVL 1 F","0","0","100%","58.1","100%","0%","1","67","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1"
"*03ybi*","Marcus Rashford","MUN","F","81","Maddihat","CHE 1<br/>@MUN 2 F","0","0","100%","7.82","99%","-0.4%","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524k*","Rodri","MCI","M","54","Vroom","MCI 0<br/>@AVL 1 F","0","0","99%","54.38","99%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","30","deceptiv","NOT 0<br/>@FUL 5 F","0","0","100%","43.35","99%","-0.3%","1","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*0414o*","James Maddison","TOT","M","12","Maddihat","WHU 2<br/>@TOT 1 F","0","0","100%","15.79","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","35","XXX","BOU 2<br/>@CRY 0 F","0","0","100%","27.73","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","411","Kish123","MCI 0<br/>@AVL 1 F","0","0","100%","5.15","98%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA","F","101","XXX","BRF 1<br/>@BHA 2 F","0","0","97%","79.62","96%","-1.9%","1","20","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","653","Vroom","CHE 1<br/>@MUN 2 F","0","0","98%","43.91","96%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","28","Kish123","BUR 0<br/>@WOL 1 F","0","0","55%","135.95","95%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","217","XXX","MCI 0<br/>@AVL 1 F","0","0","100%","15.01","95%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","43","Pancake","BRF 1<br/>@BHA 2 F","0","0","83%","116.68","95%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","87","Adam","LIV 2<br/>@SHU 0 F","0","0","100%","52.49","94%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k8*","Conor Gallagher","CHE","M","40","Maddihat","CHE 1<br/>@MUN 2 F","0","0","59%","137.82","93%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","98","dsb_ff","NEW 0<br/>@EVE 3 F","0","0","100%","49.17","91%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4b*","Matty Cash","AVL","D","125","W (Fri)","MCI 0<br/>@AVL 1 F","0","0","93%","106.79","88%","-5.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","181","Maddihat","BRF 1<br/>@BHA 2 F","0","0","100%","43","87%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","22","Kish123","MCI 0<br/>@AVL 1 F","0","0","0%","1026.6","85%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
