"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05w91*","Hwang Hee-Chan","WOL","F","40","dsb_ff","CHE 1<br/>@WOL 2 F","4","4","4%","383.55","82%","-0.5%","1","90","0","1","0","0","0","4","0","0","0","2","0","2","0","0","0","0","0","1","0"
"*05gcx*","Josh Brownhill","BUR","M","79","deceptiv","BUR 2<br/>@FUL 0 F","4","4","85%","111.14","71%","-3%","1","90","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"*06ew2*","Axel Disasi","CHE","D","189","W (Fri)","CHE 1<br/>@WOL 2 F","4","4","19%","206.66","54%","-1%","1","90","0","0","0","0","1","0","0","0","0","1","4","0","1","4","0","0","0","2","0"
"*063hu*","Amadou Onana","EVE","M","156","FA","EVE 1<br/>@TOT 2 F","4","4","13%","280.96","30%","-2.9%","1","78","0","1","0","0","1","0","1","0","0","2","0","1","0","0","0","0","0","2","0"
"*068n8*","Noni Madueke","CHE","F","393","W (Fri)","CHE 1<br/>@WOL 2 F","4","4","76%","120.79","24%","+1.5%","1","9","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"*05uhs*","James Mcatee","SHU","M","129","Adam","SHU 1<br/>@AVL 1 F","4","4","0%","1148.2","13%","+4%","1","13","0","0","0","0","2","0","0","0","0","1","2","1","0","0","0","0","0","1","0"
"*0637b*","Orel Mangala","NOT","M","205","W (Fri)","BOU 3<br/>@NOT 2 F","4","4","0%","-","3%","-0.6%","1","45","0","1","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","414","W (Fri)","BOU 3<br/>@NOT 2 F","4","4","0%","-","2%","-2.2%","1","25","0","1","0","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","375","W (Fri)","CHE 1<br/>@WOL 2 F","4","4","0%","1128.69","1%","-2.1%","1","58","0","0","0","0","2","1","0","0","0","0","0","0","1","3","0","0","0","1","0"
"*06c6n*","Andre Brooks","SHU","M","354","W (Fri)","SHU 1<br/>@AVL 1 F","4","4","0%","-","1%","+0.1%","1","57","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"*03vlj*","Virgil van Dijk","LIV","D","16","Adam","ARS 1<br/>@LIV 1 F","3.75","3.75","100%","43.74","100%","0%","1","90","0","0","0","0","1","0","0","0","0","0","3","0","1","3","0","0","0","1","0"
"*05ojg*","Nelson Semedo","WOL","D","203","W (Fri)","CHE 1<br/>@WOL 2 F","3.75","3.75","6%","363","32%","+1.3%","1","90","0","0","0","0","2","1","0","0","0","2","1","1","0","1","0","0","0","1","0"
"*05ylj*","Bruno Guimaraes","NEW","M","51","avitek","NEW 0<br/>@LUT 1 F","3.5","3.5","100%","39.31","99%","-0.1%","1","90","0","0","0","1","2","1","1","0","0","2","0","0","0","0","0","0","0","1","0"
"*04tig*","Fabian Schar","NEW","D","122","Maddihat","NEW 0<br/>@LUT 1 F","3.5","3.5","99%","69.31","93%","+1.8%","1","90","0","0","0","0","1","0","0","0","0","0","2","1","0","3","0","0","0","1","0"
"*060wh*","Alejandro Garnacho","MUN","M","111","Kish123","MUN 0<br/>@WHU 2 F","3.5","3.5","85%","112.18","81%","-2.1%","1","84","0","0","0","1","1","2","0","0","0","0","1","0","1","1","0","0","0","2","0"
"*0626q*","Simon Adingra","BHA","F","53","deceptiv","BHA 1<br/>@CRY 1 F","3.5","3.5","9%","315.9","70%","-6.9%","1","45","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"*06clz*","Malo Gusto","CHE","D","283","W (Fri)","CHE 1<br/>@WOL 2 F","3.5","3.5","10%","306.53","47%","+1.7%","1","79","0","2","0","0","1","0","1","0","1","0","2","0","0","1","0","0","0","1","0"
"*04tzt*","Jefferson Lerma","CRY","M","141","W (Fri)","BHA 1<br/>@CRY 1 F","3.5","3.5","13%","287.98","36%","-1.4%","1","90","0","0","0","0","2","0","0","0","0","0","1","0","1","1","0","0","0","1","0"
"*067yu*","Facundo Buonanotte","BHA","M","309","FA","BHA 1<br/>@CRY 1 F","3.5","3.5","14%","275.48","11%","+1.8%","1","45","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","287","W (Fri)","BUR 2<br/>@FUL 0 F","3.5","3.5","28%","152.77","8%","-1%","1","25","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*061vn*","Rodrigo Muniz","FUL","F","368","W (Fri)","BUR 2<br/>@FUL 0 F","3.5","3.5","0%","-","4%","-5.5%","1","63","0","2","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*067ys*","Jack Hinshelwood","BHA","M","272","FA","BHA 1<br/>@CRY 1 F","3.5","3.5","0%","-","3%","-2.3%","1","74","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05ue3*","Albert Sambi Lokonga","LUT","M","347","W (Fri)","NEW 0<br/>@LUT 1 F","3.5","3.5","0%","1097.8","1%","-0.1%","1","79","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1"
"*06dml*","Anis Ben Slimane","SHU","M","384","W (Fri)","SHU 1<br/>@AVL 1 F","3.5","3.5","1%","1124.46","0%","-0.1%","1","75","0","0","0","0","1","1","0","0","0","0","4","0","1","2","0","0","0","0","1"
"*05gcr*","Bruno Fernandes","MUN","M","8","4b. DcbB","MUN 0<br/>@WHU 2 F","3","3","100%","3.53","100%","0%","1","90","0","2","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","2","0"
"*05ocl*","Ollie Watkins","AVL","F","5","4b. DcbB","SHU 1<br/>@AVL 1 F","3","3","100%","19.8","100%","0%","1","90","0","1","0","1","0","3","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*052h5*","Gabriel Martinelli","ARS","M","52","4b. DcbB","ARS 1<br/>@LIV 1 F","3","3","100%","12.83","100%","0%","1","67","0","1","0","0","0","2","0","0","0","0","1","2","0","0","0","0","0","1","0"
"*061x2*","Darwin Nunez","LIV","F","31","Pancake","ARS 1<br/>@LIV 1 F","3","3","100%","22.89","100%","+0.2%","1","21","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","103","XXX","ARS 1<br/>@LIV 1 F","3","3","100%","20.79","100%","0%","1","77","0","0","0","1","1","4","0","0","0","1","0","0","1","0","0","0","0","1","0"
"*04yo6*","Miguel Almiron","NEW","M","90","Pancake","NEW 0<br/>@LUT 1 F","3","3","100%","69.8","96%","-0.5%","1","80","0","1","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","1","0"
"*043qy*","Lewis Cook","BOU","M","124","W (Fri)","BOU 3<br/>@NOT 2 F","3","3","0%","-","26%","-11%","1","28","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwz*","Murillo","NOT","M","193","W (Fri)","BOU 3<br/>@NOT 2 F","3","3","0%","-","12%","-1.3%","1","90","0","0","0","0","1","0","0","0","0","0","7","1","0","2","0","0","0","3","0"
"*062ce*","Auston Trusty","SHU","D","334","W (Fri)","SHU 1<br/>@AVL 1 F","3","3","1%","1123.07","1%","+0.3%","1","90","0","0","0","0","0","0","1","0","0","3","8","0","0","2","0","0","0","1","0"
"*02oo1*","Ben Davies","TOT","D","249","W (Fri)","EVE 1<br/>@TOT 2 F","2.75","2.75","11%","295.52","25%","-3.3%","1","90","0","0","0","0","0","0","0","0","0","1","3","0","1","2","0","0","0","1","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","357","FA","BHA 1<br/>@CRY 1 F","2.75","2.75","2%","391.63","2%","-1.3%","1","90","0","1","0","0","1","0","1","0","0","0","3","1","1","1","0","0","0","1","0"
"*04agz*","Declan Rice","ARS","M","58","dsb_ff","ARS 1<br/>@LIV 1 F","2.5","2.5","99%","49.39","99%","+0.1%","1","90","0","0","0","0","2","1","1","0","0","2","5","1","0","0","0","0","0","1","0"
"*05yld*","Luis Diaz","LIV","F","85","Adam","ARS 1<br/>@LIV 1 F","2.5","2.5","100%","25.28","98%","-1%","1","67","0","1","0","0","0","2","0","0","0","0","1","1","0","1","0","0","0","1","0"
"*06cm1*","Nicolas Jackson","CHE","F","54","Pancake","CHE 1<br/>@WOL 2 F","2.5","2.5","99%","48.96","97%","-0.7%","1","79","0","2","0","0","0","3","1","0","0","0","1","0","1","2","0","0","0","1","0"
"*051k0*","John McGinn","AVL","M","25","Kish123","SHU 1<br/>@AVL 1 F","2.5","2.5","64%","130.6","92%","-0.1%","1","90","0","2","0","0","0","7","0","0","1","0","0","1","0","0","0","0","0","1","0"
"*02oq6*","Luke Shaw","MUN","D","225","avitek","MUN 0<br/>@WHU 2 F","2.5","2.5","100%","39.22","92%","-2.4%","1","90","0","1","0","0","1","0","1","0","1","1","2","1","0","2","0","0","0","2","0"
"*052ca*","Ezri Konsa","AVL","D","183","W (Fri)","SHU 1<br/>@AVL 1 F","2.5","2.5","11%","298.9","55%","-6.5%","1","90","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","1","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","82","Kish123","ARS 1<br/>@LIV 1 F","2","2","99%","76.56","99%","-0.1%","1","90","0","0","0","0","2","1","0","0","0","0","2","1","0","1","0","0","0","1","0"
"*062p5*","Levi Colwill","CHE","D","96","4b. DcbB","CHE 1<br/>@WOL 2 F","2","2","82%","119.31","92%","-0.8%","1","78","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","1","0"
"*068a1*","Mykhailo Mudryk","CHE","M","132","Pancake","CHE 1<br/>@WOL 2 F","2","2","100%","57.68","85%","+1.1%","1","30","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*0574a*","Giovani Lo Celso","TOT","M","252","dsb_ff","EVE 1<br/>@TOT 2 F","2","2","17%","225.42","25%","-0.1%","1","16","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","322","FA","EVE 1<br/>@TOT 2 F","2","2","42%","141.15","15%","-0.5%","1","26","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"*06f81*","Edson Alvarez","WHU","M","236","FA","MUN 0<br/>@WHU 2 F","2","2","7%","327.37","11%","-0.6%","1","90","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1"
"*06cm4*","Chiedozie Ogbene","LUT","F","165","W (Fri)","NEW 0<br/>@LUT 1 F","2","2","1%","1108.46","9%","-0.7%","1","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","206","W (Fri)","BUR 2<br/>@FUL 0 F","2","2","2%","383.09","6%","-2%","1","24","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","192","W (Fri)","BOU 3<br/>@NOT 2 F","2","2","0%","-","5%","-0.3%","1","19","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0"
"*06f8y*","Alex Scott","BOU","M","323","deceptiv","BOU 3<br/>@NOT 2 F","2","2","1%","1095.63","4%","+2%","1","40","0","1","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0"
"*051kz*","George Baldock","SHU","D","307","W (Fri)","SHU 1<br/>@AVL 1 F","2","2","5%","352.19","4%","+1.8%","1","90","0","0","0","0","0","0","0","0","0","0","4","0","1","2","0","0","0","1","0"
"*068se*","Jhon Duran","AVL","F","333","W (Fri)","SHU 1<br/>@AVL 1 F","2","2","1%","1066.12","2%","-0.1%","1","15","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*04t95*","Oliver Skipp","TOT","M","373","FA","EVE 1<br/>@TOT 2 F","2","2","1%","1112.83","1%","-0.8%","1","90","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"*052k8*","Tommy Doyle","WOL","M","374","W (Fri)","CHE 1<br/>@WOL 2 F","2","2","0%","-","0%","0%","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06fy6*","Fode Ballo-Toure","FUL","D","431","W (Fri)","BUR 2<br/>@FUL 0 F","2","2","0%","-","0%","0%","1","7","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","74","Adam","EVE 1<br/>@TOT 2 F","1.75","1.75","51%","138.12","86%","-5%","1","45","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"*03jly*","Andreas Pereira","FUL","M","48","Pancake","BUR 2<br/>@FUL 0 F","1.5","1.5","98%","75.59","94%","-1.4%","1","64","0","0","0","0","0","3","0","0","2","0","0","1","0","0","0","0","0","1","0"
"*05uns*","Leon Bailey","AVL","F","50","avitek","SHU 1<br/>@AVL 1 F","1.5","1.5","43%","143.88","88%","-0.8%","1","80","0","2","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","1"
"*04adp*","Aaron Wan-Bissaka","MUN","D","229","avitek","MUN 0<br/>@WHU 2 F","1.5","1.5","80%","123.71","58%","-2.6%","1","90","0","0","0","0","2","0","0","0","0","1","2","1","0","1","0","0","0","2","0"
"*04sjv*","Ryan Giles","LUT","M","293","W (Fri)","NEW 0<br/>@LUT 1 F","1.5","1.5","10%","305.03","3%","+1.1%","1","45","0","0","0","1","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","297","FA","BHA 1<br/>@CRY 1 F","1.5","1.5","0%","-","2%","-0.8%","1","45","0","1","0","0","0","1","1","0","0","1","1","0","1","0","0","0","0","1","0"
"*0635j*","Chris Richards","CRY","D","356","W (Fri)","BHA 1<br/>@CRY 1 F","1.5","1.5","0%","1140.6","1%","-0.7%","1","90","0","0","0","0","1","1","0","0","0","1","4","0","1","0","0","0","0","1","0"
"*05ou8*","Facundo Pellistri","MUN","M","343","W (Fri)","MUN 0<br/>@WHU 2 F","1.5","1.5","0%","1140.2","1%","0%","1","16","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0"
"*06cmv*","Mads Andersen","LUT","D","295","W (Fri)","NEW 0<br/>@LUT 1 F","1.5","1.5","1%","1128.38","1%","0%","1","13","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","405","W (Fri)","BHA 1<br/>@CRY 1 F","1.5","1.5","0%","1118.6","1%","-0.1%","1","90","0","0","0","0","2","0","0","0","0","0","2","0","0","1","0","0","0","1","0"
"*05l27*","Jarrad Branthwaite","EVE","D","101","Maddihat","EVE 1<br/>@TOT 2 F","1.25","1.25","1%","1123.95","53%","-2.8%","1","90","0","0","0","0","0","0","0","0","0","1","1","1","1","2","0","0","0","2","0"
"*068yi*","Illia Zabarnyi","BOU","D","161","dsb_ff","BOU 3<br/>@NOT 2 F","1.25","1.25","0%","1209.18","21%","-1.6%","1","90","0","1","0","0","0","0","0","0","0","0","5","0","0","2","0","0","0","2","0"
"*05o8o*","Jayden Bogle","SHU","D","270","W (Fri)","SHU 1<br/>@AVL 1 F","1.25","1.25","0%","1136.69","3%","-0.3%","1","90","0","0","0","0","0","0","1","0","0","0","5","1","0","3","0","0","0","1","0"
"*05o8n*","Max Lowe","SHU","D","410","W (Fri)","SHU 1<br/>@AVL 1 F","1.25","1.25","5%","363.56","1%","0%","1","31","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","1","0"
"*05nt6*","Eberechi Eze","CRY","M","60","Adam","BHA 1<br/>@CRY 1 F","1","1","100%","27.73","99%","+0.1%","1","19","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"*03ybi*","Marcus Rashford","MUN","F","89","Maddihat","MUN 0<br/>@WHU 2 F","1","1","100%","7.82","98%","-0.3%","1","32","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*067yz*","Matheus Cunha","WOL","F","26","Maddihat","CHE 1<br/>@WOL 2 F","1","1","34%","147.14","87%","0%","1","85","0","1","0","0","0","3","1","0","0","1","0","1","0","1","0","0","0","0","1"
"*05nt7*","Thiago Silva","CHE","D","170","W (Fri)","CHE 1<br/>@WOL 2 F","1","1","78%","124.26","72%","-7.2%","1","90","0","0","0","0","0","0","0","0","0","0","4","0","1","3","0","0","0","2","0"
"*0687b*","Alex Moreno","AVL","D","351","W (Fri)","SHU 1<br/>@AVL 1 F","1","1","98%","88.1","60%","-3.9%","1","15","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*03rvw*","Harry Toffolo","NOT","D","145","4b. DcbB","BOU 3<br/>@NOT 2 F","1","1","0%","-","41%","-9.3%","1","84","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","2","0"
"*04e1c*","Lewis Dunk","BHA","D","280","FA","BHA 1<br/>@CRY 1 F","1","1","72%","125.38","39%","-1.7%","1","90","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0"
"*062ir*","Clement Lenglet","AVL","D","399","W (Fri)","SHU 1<br/>@AVL 1 F","1","1","0%","-","8%","-12%","1","90","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05gvx*","Armando Broja","CHE","F","325","W (Fri)","CHE 1<br/>@WOL 2 F","1","1","1%","1141.8","7%","-5.5%","1","58","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*03z3w*","Joe Rothwell","BOU","M","352","W (Fri)","BOU 3<br/>@NOT 2 F","1","1","0%","1181.2","1%","0%","1","19","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"*05r37*","Jakub Moder","BHA","M","440","FA","BHA 1<br/>@CRY 1 F","1","1","0%","1153.6","0%","0%","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","166","W (Fri)","BHA 1<br/>@CRY 1 F","0.75","0.75","4%","376.32","43%","-1.2%","1","90","0","1","0","0","2","1","1","0","0","0","1","0","0","1","0","0","0","1","0"
"*02lpn*","Eric Dier","TOT","D","769","FA","EVE 1<br/>@TOT 2 F","0.75","0.75","7%","335.32","2%","+0.4%","1","45","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0"
"*0520r*","Leandro Trossard","ARS","M","160","Kish123","ARS 1<br/>@LIV 1 F","0.5","0.5","100%","57.05","87%","+2.2%","1","21","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","230","Maddihat","MUN 0<br/>@WHU 2 F","0.5","0.5","74%","60.83","72%","-2.5%","1","56","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","342","Maddihat","SHU 1<br/>@AVL 1 F","0.5","0.5","87%","111.04","66%","-4.7%","1","90","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*037mv*","Pelly Ruddock","LUT","M","338","W (Fri)","NEW 0<br/>@LUT 1 F","0.5","0.5","0%","1144.3","1%","-0.1%","1","9","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"*061vj*","Kieffer Moore","BOU","F","366","W (Fri)","BOU 3<br/>@NOT 2 F","0.5","0.5","0%","1158.6","0%","0%","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04mcg*","Ben Johnson","WHU","D","456","FA","MUN 0<br/>@WHU 2 F","0.5","0.5","0%","-","0%","0%","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","315","W (Fri)","CHE 1<br/>@WOL 2 F","0.25","0.25","11%","306.72","33%","-1.8%","1","9","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*02ln2*","Jonny Evans","MUN","D","244","W (Fri)","MUN 0<br/>@WHU 2 F","0.25","0.25","0%","1141.3","6%","-0.5%","1","90","0","0","0","0","1","0","1","0","0","0","5","0","0","4","0","0","0","2","0"
"*062cn*","Julian Alvarez","MCI","F","12","dsb_ff","","0","0","100%","58.1","100%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abb*","Phil Foden","MCI","M","19","XXX","","0","0","100%","16.45","100%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vq*","Erling Haaland","MCI","F","4","dsb_ff","","0","0","100%","1.12","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk6*","Bernardo Silva","MCI","M","42","Vroom","","0","0","100%","58.45","100%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524k*","Rodri","MCI","M","69","Vroom","","0","0","99%","54.39","99%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","27","Maddihat","EVE 1<br/>@TOT 2 F","0","0","100%","15.79","99%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","426","Kish123","","0","0","100%","5.15","98%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr1*","Ethan Pinnock","BRF","D","43","4b. DcbB","","0","0","99%","71.36","98%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","175","XXX","","0","0","100%","15.01","98%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","46","Kish123","CHE 1<br/>@WOL 2 F","0","0","55%","135.95","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfz*","Diogo Dalot","MUN","D","66","4b. DcbB","MUN 0<br/>@WHU 2 F","0","0","99%","79.85","95%","+2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","139","deceptiv","EVE 1<br/>@TOT 2 F","0","0","87%","111.34","95%","+3.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp9*","Kyle Walker","MCI","D","140","Kish123","","0","0","73%","119.32","93%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","98","Adam","ARS 1<br/>@LIV 1 F","0","0","100%","52.5","92%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","75","Pancake","","0","0","83%","116.67","92%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","29","XXX","EVE 1<br/>@TOT 2 F","0","0","38%","145.5","91%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554i*","Joelinton","NEW","M","99","4b. DcbB","NEW 0<br/>@LUT 1 F","0","0","100%","65.58","91%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o6h*","Kai Havertz","ARS","F","115","XXX","ARS 1<br/>@LIV 1 F","0","0","100%","44.91","90%","-3.6%","1","90","0","0","0","0","0","2","1","0","0","1","0","2","0","0","0","0","0","1","0"
"*05vyj*","Evan Ferguson","BHA","F","125","XXX","BHA 1<br/>@CRY 1 F","0","0","97%","79.62","89%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","178","Vroom","ARS 1<br/>@LIV 1 F","0","0","100%","30.96","87%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","211","Maddihat","BHA 1<br/>@CRY 1 F","0","0","100%","43","86%","+2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uor*","Yoane Wissa","BRF","F","71","Adam","","0","0","76%","120.86","86%","+4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","38","Kish123","","0","0","0%","1026.6","84%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","197","FA","","0","0","84%","114.88","83%","+5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","737","XXX","","0","0","62%","132.19","82%","+2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068ym*","Enzo Fernandez","CHE","M","105","avitek","CHE 1<br/>@WOL 2 F","0","0","99%","73.22","82%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","222","dsb_ff","","0","0","88%","107.75","81%","+4.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05omu*","Ruben Dias","MCI","D","240","FA","","0","0","98%","68.98","81%","+2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","18","W (Fri)","","0","0","100%","40.27","79%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","187","Vroom","","0","0","79%","73.72","76%","+3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mo*","Willian","FUL","F","84","deceptiv","BUR 2<br/>@FUL 0 F","0","0","85%","107.66","76%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","157","W (Fri)","SHU 1<br/>@AVL 1 F","0","0","93%","107.36","75%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","362","Pancake","","0","0","100%","57.72","74%","+4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","200","W (Fri)","ARS 1<br/>@LIV 1 F","0","0","100%","40.24","73%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","65","Adam","BHA 1<br/>@CRY 1 F","0","0","18%","223.05","71%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
