"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05oeh*","Kenny Tete","FUL","D","235","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","97%","91.84","60%","-7.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","271","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","87%","111.04","59%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","687","XXX","BRF 1<br/>@MUN 2 F","0","0","62%","132.14","58%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","170","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","80%","123.7","56%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","606","Vroom","AVL 1<br/>@WOL 1 F","0","0","98%","88.13","56%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","358","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","99%","81.58","53%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","144","Maddihat","CHE 4<br/>@BUR 1 F","0","0","10%","306.49","50%","-3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","224","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","98%","58.67","47%","-5.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","90","avitek","LIV 2<br/>@BHA 2 F","0","0","3%","397.95","46%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","237","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","96%","85.24","44%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tzt*","Jefferson Lerma","CRY","M","145","avitek","NOT 0<br/>@CRY 0 F","0","0","13%","288.06","43%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","375","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","96%","92.82","41%","-6.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061ve*","Ryan Christie","BOU","M","94","Vroom","BOU 0<br/>@EVE 3 F","0","0","8%","336.41","41%","+7.1%","1","45","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","2","0"
"*05os9*","Thomas Partey","ARS","M","212","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","25%","151.84","40%","+7.4%","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","123","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","42%","145.09","39%","-5%","1","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","115","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","23%","179.77","36%","+2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","163","Kish123","MCI 0<br/>@ARS 1 F","0","0","3%","377.21","34%","-7.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","100","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","17%","237.92","33%","-29.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","350","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","97%","90.46","33%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","377","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","98%","86.05","32%","-1.7%","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrc*","Raul Jimenez","FUL","F","241","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","64%","131.84","30%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","174","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","54%","135.85","30%","-6.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","216","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","34%","150.19","29%","-8.1%","1","29","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","168","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","41%","143.4","28%","-5.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","347","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","8%","313.82","27%","-7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","F","374","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","76%","120.77","27%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","169","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","68%","131.44","26%","-3.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","702","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","45%","145.03","26%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","400","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","97%","82.75","25%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","310","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","72%","122.28","24%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","249","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","72%","128.6","24%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","443","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","75%","115.96","24%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","286","Maddihat","LIV 2<br/>@BHA 2 F","0","0","11%","290.62","23%","+7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","227","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","55%","134.91","22%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","340","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","94%","81.37","22%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","432","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","15%","255.29","20%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","456","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","61%","131.62","19%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","364","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","48%","141.45","19%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","710","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","35%","147.12","18%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","727","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","62%","129.26","17%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","716","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","29%","147.22","16%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","399","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","61%","131.81","16%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","253","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","41%","144.93","16%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","392","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","34%","150.28","16%","-5.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","125","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","8%","325.03","15%","-19.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0329y*","Joel Ward","CRY","D","176","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","2%","1108.32","14%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","308","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","23%","171.36","13%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","166","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","0%","1182.8","13%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","LUT","D","177","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","5%","354.04","12%","-26.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","525","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","45%","144.71","12%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068y0*","Antoine Semenyo","BOU","F","188","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","0%","1069.18","12%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","337","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","17%","230.75","11%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a3*","Danilo","NOT","M","261","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","24%","168.58","11%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","417","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","11%","306.84","10%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","208","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","8%","332.91","10%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","345","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","19%","215.68","9%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","273","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","19%","208.96","9%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hff*","Josh Cullen","BUR","M","161","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","4%","366.67","8%","-5.8%","1","60","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"*03ena*","Aaron Cresswell","WHU","D","474","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","19%","217.02","8%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","371","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","14%","275.67","8%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","388","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","25%","156.09","7%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","300","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","18%","229.07","7%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","250","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","0%","1149.7","7%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","197","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","4%","385.86","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","233","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","10%","305.16","7%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","LUT","M","283","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","9%","311.49","7%","-0.4%","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","574","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","0%","-","7%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","505","XXX","NOT 0<br/>@CRY 0 F","0","0","9%","312.27","6%","+2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","354","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","16%","242.38","6%","-1.2%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","306","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","0%","1148.2","6%","-1.2%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","385","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","17%","225.74","6%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","312","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","15%","251.73","6%","-7.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","248","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","9%","321.43","5%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","429","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","0%","-","5%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","401","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","0%","1151.6","5%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","395","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","7%","343.15","5%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","344","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","0%","1140.2","5%","-12.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","219","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","1%","1066.51","5%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","372","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","0%","1188.6","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","335","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","3%","376.99","4%","-0.5%","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","397","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","12%","267.45","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","320","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","3%","386.87","4%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","405","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","7%","339.38","4%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","243","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","3%","379.72","4%","-1.1%","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xw*","Joe Worrall","NOT","D","246","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","0%","1220.2","4%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","502","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","1%","1115.74","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","251","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","1%","1136.9","3%","-0.7%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","378","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","1%","1101.12","3%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","343","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","2%","371.71","3%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","423","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","6%","355.01","3%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","394","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","9%","316.79","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","279","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","6%","363.07","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","366","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","4%","376.79","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kz*","George Baldock","SHU","D","319","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","5%","352.1","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","326","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","4%","382.01","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u99*","Nuno Tavares","NOT","D","728","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","0%","1104.06","2%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","579","W (Thu)","CHE 4<br/>@BUR 1 F","0","0","7%","333.58","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","373","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","1%","1125.91","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","274","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","3%","387.78","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","685","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","7%","334.51","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","483","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","7%","335.23","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","455","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","6%","357.9","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","527","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","12%","294.12","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","612","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","2%","391.2","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","582","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","1%","1140.91","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yhi*","Philippe Coutinho","AVL","M","339","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","10%","308.7","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","334","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","1%","1150.8","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8n*","Max Lowe","SHU","D","323","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","5%","363.57","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","668","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","1%","1096","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03frx*","Ola Aina","NOT","D","307","W (Thu)","NOT 0<br/>@CRY 0 F","0","0","1%","1114.71","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","407","W (Thu)","BOU 0<br/>@EVE 3 F","0","0","2%","395.82","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","359","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","1%","1124.94","1%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqu*","Aymeric Laporte","MCI","D","365","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","5%","360.42","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yt*","Sasa Lukic","FUL","M","287","W (Thu)","SHU 1<br/>@FUL 3 F","0","0","0%","1234.2","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","419","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","2%","1121.52","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","608","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","3%","371.63","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","480","W (Thu)","BRF 1<br/>@MUN 2 F","0","0","1%","1117.84","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","590","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","0%","-","1%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","NEW","D","733","W (Thu)","NEW 2<br/>@WHU 2 F","0","0","4%","366.78","1%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","484","W (Thu)","LIV 2<br/>@BHA 2 F","0","0","1%","1129.67","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063w0*","Sergio Gomez","MCI","D","292","W (Thu)","MCI 0<br/>@ARS 1 F","0","0","2%","1090.63","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","614","W (Thu)","TOT 1<br/>@LUT 0 F","0","0","1%","1110.31","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ir*","Clement Lenglet","AVL","D","575","W (Thu)","AVL 1<br/>@WOL 1 F","0","0","0%","-","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
