"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*0626q*","Simon Adingra","BHA","F","59","XXX","TOT 2<br/>@BHA 4 F","0","0","9%","315.9","58%","-6.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","221","FA","AVL 2<br/>@MUN 3 F","0","0","99%","67.85","58%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D","286","FA","CRY 1<br/>@CHE 2 F","0","0","100%","25.75","57%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxs*","Harry Wilson","FUL","M","115","FA","FUL 0<br/>@BOU 3 F","0","0","90%","100.68","57%","-4.8%","1","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*052cd*","Mason Mount","MUN","M","327","FA","AVL 2<br/>@MUN 3 F","0","0","100%","30.64","55%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrc*","Raul Jimenez","FUL","F","158","deceptiv","FUL 0<br/>@BOU 3 F","0","0","64%","131.89","50%","+2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","255","FA","WOL 4<br/>@BRF 1 F","0","0","99%","81.59","46%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","353","FA","TOT 2<br/>@BHA 4 F","0","0","96%","85.23","45%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","164","FA","NOT 3<br/>@NEW 1 F","0","0","51%","137.9","43%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","292","FA","MCI 3<br/>@EVE 1 F","0","0","89%","109.18","39%","0%","1","24","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","149","FA","NOT 3<br/>@NEW 1 F","0","0","0%","1141.54","39%","-6.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","263","FA","AVL 2<br/>@MUN 3 F","0","0","98%","86.03","39%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","192","FA","WHU 2<br/>@ARS 0 F","0","0","41%","144.08","39%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","144","FA","TOT 2<br/>@BHA 4 F","0","0","100%","34.15","39%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rvw*","Harry Toffolo","NOT","D","148","4b. DcbB","NOT 3<br/>@NEW 1 F","0","0","0%","-","39%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","337","FA","NOT 3<br/>@NEW 1 F","0","0","98%","58.63","37%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","197","FA","TOT 2<br/>@BHA 4 F","0","0","16%","237.52","35%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","217","FA","TOT 2<br/>@BHA 4 F","0","0","17%","221.7","34%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","196","FA","WHU 2<br/>@ARS 0 F","0","0","12%","300.99","33%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","441","FA","AVL 2<br/>@MUN 3 F","0","0","96%","92.82","33%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu4*","Harry Maguire","MUN","D","152","avitek","AVL 2<br/>@MUN 3 F","0","0","27%","140.92","33%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","300","FA","NOT 3<br/>@NEW 1 F","0","0","12%","267.33","27%","-5%","1","34","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"*06cms*","Sandro Tonali","NEW","M","285","FA","NOT 3<br/>@NEW 1 F","0","0","98%","79.58","27%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","426","FA","AVL 2<br/>@MUN 3 F","0","0","97%","90.45","26%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","296","FA","MCI 3<br/>@EVE 1 F","0","0","22%","189.44","26%","+4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","391","FA","NOT 3<br/>@NEW 1 F","0","0","45%","145.04","24%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043qy*","Lewis Cook","BOU","M","133","FA","FUL 0<br/>@BOU 3 F","0","0","0%","-","24%","-2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","467","FA","WHU 2<br/>@ARS 0 F","0","0","97%","82.73","23%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kj7*","Serge Aurier","NOT","D","209","FA","NOT 3<br/>@NEW 1 F","0","0","25%","156.65","23%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","135","FA","LIV 2<br/>@BUR 0 F","0","0","9%","316.69","23%","-7.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","510","FA","AVL 2<br/>@MUN 3 F","0","0","75%","115.95","22%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","281","FA","TOT 2<br/>@BHA 4 F","0","0","0%","-","22%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","405","FA","FUL 0<br/>@BOU 3 F","0","0","72%","122.27","21%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","301","FA","WOL 4<br/>@BRF 1 F","0","0","41%","143.41","21%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","418","FA","FUL 0<br/>@BOU 3 F","0","0","94%","81.37","20%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061va*","Boubacar Kamara","AVL","M","153","FA","AVL 2<br/>@MUN 3 F","0","0","3%","390.21","20%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","250","FA","TOT 2<br/>@BHA 4 F","0","0","17%","237.62","19%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","212","FA","WHU 2<br/>@ARS 0 F","0","0","14%","266.94","19%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","339","FA","TOT 2<br/>@BHA 4 F","0","0","55%","134.91","19%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","303","FA","WOL 4<br/>@BRF 1 F","0","0","68%","131.44","18%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","524","FA","MCI 3<br/>@EVE 1 F","0","0","60%","131.65","18%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","173","FA","WOL 4<br/>@BRF 1 F","0","0","3%","384.24","16%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","331","FA","WHU 2<br/>@ARS 0 F","0","0","25%","151.83","16%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","446","FA","NOT 3<br/>@NEW 1 F","0","0","35%","147.12","16%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","270","FA","MCI 3<br/>@EVE 1 F","0","0","54%","135.85","16%","0%","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05w9i*","Marc Cucurella","CHE","D","288","FA","CRY 1<br/>@CHE 2 F","0","0","33%","151.56","15%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do9*","Milos Kerkez","BOU","D","272","FA","FUL 0<br/>@BOU 3 F","0","0","39%","142.48","15%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","466","FA","AVL 2<br/>@MUN 3 F","0","0","61%","131.82","14%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","764","FA","LIV 2<br/>@BUR 0 F","0","0","62%","129.28","14%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5x*","Tom Lockyer","LUT","D","200","FA","LUT 3<br/>@SHU 2 F","0","0","38%","147.4","13%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","420","FA","TOT 2<br/>@BHA 4 F","0","0","15%","254.87","13%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","322","FA","TOT 2<br/>@BHA 4 F","0","0","41%","144.94","12%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","199","FA","CRY 1<br/>@CHE 2 F","0","0","23%","179.47","12%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","273","FA","FUL 0<br/>@BOU 3 F","0","0","10%","307.53","12%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","448","FA","CRY 1<br/>@CHE 2 F","0","0","16%","242.18","11%","-7.9%","1","57","0","0","0","1","0","2","0","0","0","0","4","0","0","0","0","0","0","1","0"
"*03yq8*","Demarai Gray","EVE","M","585","FA","MCI 3<br/>@EVE 1 F","0","0","45%","144.74","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","415","FA","LIV 2<br/>@BUR 0 F","0","0","17%","230.47","11%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05mxa*","Joel Veltman","BHA","D","305","FA","TOT 2<br/>@BHA 4 F","0","0","33%","151.68","10%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vlm*","Anthony Martial","MUN","F","284","FA","AVL 2<br/>@MUN 3 F","0","0","17%","244.12","10%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","222","dsb_ff","WHU 2<br/>@ARS 0 F","0","0","3%","377.07","9%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0329y*","Joel Ward","CRY","D","213","FA","CRY 1<br/>@CHE 2 F","0","0","2%","1108.32","9%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","317","FA","AVL 2<br/>@MUN 3 F","0","0","8%","313.63","8%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","771","FA","WHU 2<br/>@ARS 0 F","0","0","19%","216.8","8%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","277","FA","WHU 2<br/>@ARS 0 F","0","0","3%","377.2","8%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","290","FA","FUL 0<br/>@BOU 3 F","0","0","28%","152.77","7%","-0.5%","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","321","FA","AVL 2<br/>@MUN 3 F","0","0","0%","-","7%","+0.5%","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*062cl*","Issa Kabore","LUT","D","246","FA","LUT 3<br/>@SHU 2 F","0","0","6%","353.93","7%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk8*","Victor Lindelof","MUN","D","211","FA","AVL 2<br/>@MUN 3 F","0","0","1%","1111.92","6%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","453","FA","WHU 2<br/>@ARS 0 F","0","0","25%","155.78","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","333","FA","AVL 2<br/>@MUN 3 F","0","0","0%","-","6%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","404","FA","CRY 1<br/>@CHE 2 F","0","0","23%","170.95","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","772","FA","LIV 2<br/>@BUR 0 F","0","0","24%","159.57","6%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","637","FA","CRY 1<br/>@CHE 2 F","0","0","0%","-","5%","-0.4%","1","31","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","265","FA","NOT 3<br/>@NEW 1 F","0","0","16%","239.88","5%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435s*","Joel Matip","LIV","D","247","FA","LIV 2<br/>@BUR 0 F","0","0","3%","375.73","5%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","269","FA","NOT 3<br/>@NEW 1 F","0","0","5%","366.05","5%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","F","151","FA","LIV 2<br/>@BUR 0 F","0","0","0%","1155.7","5%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lny*","Ashley Young","EVE","D","231","FA","MCI 3<br/>@EVE 1 F","0","0","6%","351.41","5%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","208","FA","LIV 2<br/>@BUR 0 F","0","0","2%","383.09","5%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","219","FA","MCI 3<br/>@EVE 1 F","0","0","4%","386.02","4%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","323","FA","FUL 0<br/>@BOU 3 F","0","0","0%","1155.81","4%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","390","FA","TOT 2<br/>@BHA 4 F","0","0","11%","290.56","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","473","FA","LIV 2<br/>@BUR 0 F","0","0","7%","339.37","4%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","565","FA","CRY 1<br/>@CHE 2 F","0","0","1%","1115.74","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","251","FA","WOL 4<br/>@BRF 1 F","0","0","0%","1146.92","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","388","FA","WHU 2<br/>@ARS 0 F","0","0","7%","334.39","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637b*","Orel Mangala","NOT","M","207","FA","NOT 3<br/>@NEW 1 F","0","0","0%","-","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mt*","Harrison Reed","FUL","M","262","FA","FUL 0<br/>@BOU 3 F","0","0","4%","398.17","3%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8o*","Jayden Bogle","SHU","D","274","FA","LUT 3<br/>@SHU 2 F","0","0","0%","1136.69","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","299","FA","NOT 3<br/>@NEW 1 F","0","0","0%","1182.8","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","260","FA","LUT 3<br/>@SHU 2 F","0","0","6%","363.73","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","343","FA","FUL 0<br/>@BOU 3 F","0","0","0%","1148.2","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","408","FA","TOT 2<br/>@BHA 4 F","0","0","7%","343.06","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","431","FA","WOL 4<br/>@BRF 1 F","0","0","7%","339.03","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spx*","Tahith Chong","LUT","M","315","FA","LUT 3<br/>@SHU 2 F","0","0","16%","256","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","406","FA","CRY 1<br/>@CHE 2 F","0","0","9%","312.12","2%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","410","FA","WHU 2<br/>@ARS 0 F","0","0","1%","1125.79","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hff*","Josh Cullen","BUR","M","287","FA","LIV 2<br/>@BUR 0 F","0","0","4%","366.57","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","468","FA","FUL 0<br/>@BOU 3 F","0","0","0%","1151.6","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","399","FA","MCI 3<br/>@EVE 1 F","0","0","0%","1132.9","2%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","769","FA","TOT 2<br/>@BHA 4 F","0","0","7%","335.32","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","419","FA","MCI 3<br/>@EVE 1 F","0","0","1%","1124.95","2%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","492","FA","WHU 2<br/>@ARS 0 F","0","0","6%","355.37","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","642","FA","CRY 1<br/>@CHE 2 F","0","0","7%","334.09","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","409","FA","LUT 3<br/>@SHU 2 F","0","0","3%","387.63","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","334","FA","AVL 2<br/>@MUN 3 F","0","0","1%","1066.12","2%","-0.1%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","307","FA","WOL 4<br/>@BRF 1 F","0","0","5%","372.94","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","375","FA","WOL 4<br/>@BRF 1 F","0","0","1%","1136.91","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","232","FA","LIV 2<br/>@BUR 0 F","0","0","0%","1139.13","2%","-0.2%","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*03u2b*","Adama Traore","FUL","F","427","FA","FUL 0<br/>@BOU 3 F","0","0","1%","1100.76","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","342","FA","WHU 2<br/>@ARS 0 F","0","0","3%","387.79","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","738","FA","WHU 2<br/>@ARS 0 F","0","0","7%","334.4","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","548","FA","AVL 2<br/>@MUN 3 F","0","0","1%","1117.85","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","587","FA","AVL 2<br/>@MUN 3 F","0","0","12%","294.46","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","242","FA","CRY 1<br/>@CHE 2 F","0","0","0%","-","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","372","FA","LUT 3<br/>@SHU 2 F","0","0","6%","362.87","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","522","FA","WOL 4<br/>@BRF 1 F","0","0","6%","358.14","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","416","FA","NOT 3<br/>@NEW 1 F","0","0","0%","-","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03amm*","Reece Burke","LUT","D","268","FA","LUT 3<br/>@SHU 2 F","0","0","0%","1195.75","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","488","FA","LIV 2<br/>@BUR 0 F","0","0","2%","1121.51","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","450","FA","WHU 2<br/>@ARS 0 F","0","0","3%","371.63","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","413","FA","WHU 2<br/>@ARS 0 F","0","0","2%","371.6","1%","0%","1","25","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","551","FA","LIV 2<br/>@BUR 0 F","0","0","1%","1129.69","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","667","FA","NOT 3<br/>@NEW 1 F","0","0","2%","391.35","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","669","FA","TOT 2<br/>@BHA 4 F","0","0","1%","1110.32","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","380","FA","CRY 1<br/>@CHE 2 F","0","0","0%","1128.69","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","215","FA","WOL 4<br/>@BRF 1 F","0","0","0%","-","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02opy*","Adam Lallana","BHA","M","351","FA","TOT 2<br/>@BHA 4 F","0","0","1%","1160.8","1%","-0.1%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","346","FA","AVL 2<br/>@MUN 3 F","0","0","0%","1140.19","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
