"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*05tr1*","Ethan Pinnock","BRF","D","557","4b. DcbB","LUT 1<br/>@BRF 3 F","4.75","4.75","99%","71.38","99%","+1.1%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","750","Adam","WOL 1<br/>@ARS 2 F","4.5","4.5","100%","20.8","100%","0%","1","1","66","0","0.0","0","0","2","1","0","0","0","0","0","2","0","0"
"*06clt*","Justin Kluivert","BOU","M","374","W (Mon)","AVL 2<br/>@BOU 2 F","4.5","4.5","72%","128.61","34%","+9.7%","1","1","69","0","0.0","0","0","2","0","4","2","1","0","7","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","23","W (Mon)","CRY 1<br/>@WHU 1 F","4.5","4.5","7%","327.34","12%","-0.7%","1","1","88","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","288","W (Mon)","EVE 1<br/>@NOT 0 F","4.5","4.5","4%","385.54","7%","+1.2%","1","1","90","0","0.0","0","0","2","0","2","3","0","0","2","0","0","1"
"*05uhs*","James Mcatee","SHU","M","456","W (Mon)","SHU 0<br/>@BUR 5 F","4.5","4.5","0%","1148.2","4%","-4.6%","1","0","45","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","754","Vroom","WOL 1<br/>@ARS 2 F","4.25","4.25","99%","79.44","94%","+3.4%","1","1","90","0","0.0","0","0","2","0","0","2","0","0","0","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","198","XXX","EVE 1<br/>@NOT 0 F","4","4","38%","145.49","94%","0%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","1","0","1"
"*04mi4*","Callum Hudson-Odoi","NOT","F","327","W (Mon)","EVE 1<br/>@NOT 0 F","4","4","4%","375.49","16%","+5.6%","1","0","24","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","526","W (Mon)","LUT 1<br/>@BRF 3 F","4","4","0%","-","7%","+4.9%","1","1","90","0","0.0","0","0","2","0","0","1","0","0","0","0","0","0"
"*0637b*","Orel Mangala","NOT","M","424","W (Mon)","EVE 1<br/>@NOT 0 F","4","4","0%","-","4%","+0.8%","1","1","90","0","0.0","0","0","0","0","1","3","0","0","1","0","0","0"
"*05yg5*","Toti","WOL","D","268","W (Mon)","WOL 1<br/>@ARS 2 F","3.75","3.75","0%","1227.22","2%","-2.1%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*046c5*","Jarrod Bowen","WHU","M","93","dsb_ff","CRY 1<br/>@WHU 1 F","3.5","3.5","100%","32.5","100%","0%","1","1","90","0","0.0","0","0","2","2","2","1","0","0","2","1","0","0"
"*04qfz*","Diogo Dalot","MUN","D","165","4b. DcbB","MUN 0<br/>@NEW 1 F","3.5","3.5","99%","79.86","98%","+1.1%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*05u94*","Michael Olise","CRY","M","518","avitek","CRY 1<br/>@WHU 1 F","3.5","3.5","100%","56.27","97%","+2.2%","1","1","90","0","0.0","0","0","2","1","0","4","0","0","0","0","0","0"
"*05gcp*","Tomas Soucek","WHU","M","645","dsb_ff","CRY 1<br/>@WHU 1 F","3.5","3.5","59%","136.66","91%","+1.6%","1","1","90","0","0.0","0","0","0","0","3","0","0","0","3","1","0","0"
"*067yv*","Cody Gakpo","LIV","F","251","Pancake","FUL 3<br/>@LIV 4 F","3.5","3.5","100%","26.86","89%","-1.5%","1","0","25","0","0.0","0","0","1","1","1","1","0","0","1","0","0","0"
"*04mqv*","Emerson","WHU","D","537","W (Mon)","CRY 1<br/>@WHU 1 F","3.5","3.5","11%","292.69","44%","-2.3%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","264","W (Mon)","BHA 2<br/>@CHE 3 F","3.5","3.5","3%","397.71","31%","-1.8%","1","1","90","0","0.0","0","0","1","0","2","2","0","0","2","0","0","0"
"*02rll*","Nathan Redmond","BUR","M","579","W (Mon)","SHU 0<br/>@BUR 5 F","3.5","3.5","6%","357.94","1%","0%","1","0","12","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6x*","William Osula","SHU","F","532","W (Mon)","SHU 0<br/>@BUR 5 F","3.5","3.5","0%","1296.6","0%","0%","1","0","45","0","0.0","0","0","3","2","2","0","1","0","5","0","0","0"
"*04tm0*","Lucas Digne","AVL","D","187","Kish123","AVL 2<br/>@BOU 2 F","3.25","3.25","45%","140.33","90%","+0.3%","1","1","73","0","0.0","0","0","1","0","1","1","0","0","1","1","0","0"
"*05gcr*","Bruno Fernandes","MUN","M","89","4b. DcbB","MUN 0<br/>@NEW 1 F","3","3","100%","3.53","100%","0%","1","1","90","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","502","Pancake","FUL 3<br/>@LIV 4 F","3","3","100%","22.9","100%","0%","1","1","90","0","0.0","0","0","3","0","1","2","0","0","1","3","0","0"
"*06fup*","Jeremy Doku","MCI","F","194","Kish123","TOT 3<br/>@MCI 3 F","3","3","0%","1026.6","85%","+0.1%","1","1","51","0","0.0","0","0","3","1","2","1","0","0","2","1","0","0"
"*05tr8*","Christian Norgaard","BRF","M","498","deceptiv","LUT 1<br/>@BRF 3 F","3","3","19%","219.27","75%","+4.6%","1","1","90","0","0.0","0","0","1","0","1","0","1","0","4","0","0","0"
"*04f67*","Philip Billing","BOU","M","83","W (Mon)","AVL 2<br/>@BOU 2 F","3","3","75%","128.34","71%","-3%","1","0","19","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038ze*","Alex Iwobi","FUL","M","339","Adam","FUL 3<br/>@LIV 4 F","3","3","94%","95.62","61%","+4.8%","1","1","74","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","CHE","M","115","W (Mon)","BHA 2<br/>@CHE 3 F","3","3","91%","101.42","55%","-1.9%","1","1","90","0","0.0","0","0","1","0","3","2","0","0","3","0","0","0"
"*02lnn*","Oliver Norwood","SHU","M","500","W (Mon)","SHU 0<br/>@BUR 5 F","3","3","13%","279.7","35%","+3.1%","1","1","90","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*06fvn*","Beto","EVE","F","266","W (Mon)","EVE 1<br/>@NOT 0 F","3","3","0%","-","15%","+4.7%","1","1","81","0","0.0","0","0","3","0","2","2","0","0","2","0","0","1"
"*02lp7*","Andros Townsend","LUT","M","678","W (Mon)","LUT 1<br/>@BRF 3 F","3","3","0%","-","5%","-7.5%","1","0","29","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*04spx*","Tahith Chong","LUT","M","139","W (Mon)","LUT 1<br/>@BRF 3 F","3","3","16%","255.89","3%","+0.2%","1","1","90","0","0.0","0","0","1","0","0","3","1","0","3","1","0","0"
"*06dn3*","Benie Traore","SHU","F","681","W (Mon)","SHU 0<br/>@BUR 5 F","3","3","6%","362.97","2%","0%","1","0","45","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*0435s*","Joel Matip","LIV","D","437","Pancake","FUL 3<br/>@LIV 4 F","2.75","2.75","3%","375.77","39%","+17.1%","1","1","68","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","747","W (Mon)","EVE 1<br/>@NOT 0 F","2.75","2.75","35%","147.12","17%","0%","1","0","45","0","0.0","0","0","1","0","3","0","1","0","6","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","173","W (Mon)","WOL 1<br/>@ARS 2 F","2.75","2.75","3%","384.05","14%","-0.7%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","69","W (Mon)","LUT 1<br/>@BRF 3 F","2.75","2.75","15%","251.73","4%","+0.5%","1","1","90","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*063e7*","Marcos Senesi","BOU","D","627","W (Mon)","AVL 2<br/>@BOU 2 F","2.75","2.75","3%","398.41","3%","+0.9%","1","1","90","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*052h5*","Gabriel Martinelli","ARS","M","432","4b. DcbB","WOL 1<br/>@ARS 2 F","2.5","2.5","100%","12.84","100%","0%","1","1","77","0","0.0","0","0","2","0","2","1","0","0","2","0","0","0"
"*0646f*","Alexander Isak","NEW","F","338","avitek","MUN 0<br/>@NEW 1 F","2.5","2.5","100%","19.92","100%","+0.1%","1","1","90","0","0.0","0","0","3","0","0","1","0","0","0","0","0","1"
"*05o4b*","Matty Cash","AVL","D","125","W (Mon)","AVL 2<br/>@BOU 2 F","2.5","2.5","93%","106.79","93%","-3.8%","1","0","15","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","322","Maddihat","MUN 0<br/>@NEW 1 F","2.5","2.5","74%","60.81","81%","-0.5%","1","0","28","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*037mo*","Willian","FUL","F","88","deceptiv","FUL 3<br/>@LIV 4 F","2.5","2.5","85%","107.67","72%","+3.9%","1","0","27","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04tzt*","Jefferson Lerma","CRY","M","397","W (Mon)","CRY 1<br/>@WHU 1 F","2.5","2.5","13%","287.95","51%","-1.2%","1","1","90","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*058vb*","Cameron Archer","SHU","F","40","W (Mon)","SHU 0<br/>@BUR 5 F","2.5","2.5","1%","1151.36","15%","-2.7%","1","1","45","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","328","W (Mon)","CRY 1<br/>@WHU 1 F","2.5","2.5","0%","-","3%","+0.2%","1","1","81","0","0.0","0","0","0","0","0","3","0","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","236","W (Mon)","CRY 1<br/>@WHU 1 F","2.5","2.5","3%","387.79","2%","-0.1%","1","0","1","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*064a1*","Boubacar Traore","WOL","M","683","W (Mon)","WOL 1<br/>@ARS 2 F","2.5","2.5","0%","1152.6","1%","0%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","7","W (Mon)","CRY 1<br/>@WHU 1 F","2.25","2.25","14%","266.92","33%","-3.2%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkp*","Raheem Sterling","CHE","F","651","4b. DcbB","BHA 2<br/>@CHE 3 F","2","2","100%","57.77","100%","0%","1","1","65","0","0.0","0","0","0","0","1","2","0","0","1","1","0","0"
"*05vyj*","Evan Ferguson","BHA","F","227","XXX","BHA 2<br/>@CHE 3 F","2","2","97%","79.62","98%","+0.5%","1","1","90","0","0.0","0","0","2","1","0","3","0","0","0","0","0","0"
"*04civ*","Scott McTominay","MUN","M","455","dsb_ff","MUN 0<br/>@NEW 1 F","2","2","4%","373.12","55%","-4.5%","1","1","90","0","0.0","0","0","0","0","3","0","0","0","3","0","0","0"
"*0687b*","Alex Moreno","AVL","D","475","Vroom","AVL 2<br/>@BOU 2 F","2","2","98%","88.11","50%","+1.1%","1","0","15","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","193","W (Mon)","WOL 1<br/>@ARS 2 F","2","2","67%","131.74","17%","-0.8%","1","0","27","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","635","W (Mon)","AVL 2<br/>@BOU 2 F","2","2","0%","-","5%","-2.4%","1","0","18","0","0.0","0","0","0","0","0","1","0","0","0","2","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","436","W (Mon)","CRY 1<br/>@WHU 1 F","2","2","1%","1145.96","3%","-0.1%","1","0","2","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061v9*","Diego Carlos","AVL","D","614","W (Mon)","AVL 2<br/>@BOU 2 F","1.75","1.75","6%","346.61","7%","+2.7%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*051k0*","John McGinn","AVL","M","451","Kish123","AVL 2<br/>@BOU 2 F","1.5","1.5","64%","130.58","91%","+0.7%","1","1","64","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*05o6h*","Kai Havertz","ARS","F","305","W (Mon)","WOL 1<br/>@ARS 2 F","1.5","1.5","100%","44.9","80%","+5.9%","1","0","11","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","370","W (Mon)","WOL 1<br/>@ARS 2 F","1.5","1.5","19%","216.61","30%","-5.3%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","398","W (Mon)","TOT 3<br/>@MCI 3 F","1.5","1.5","22%","189.54","13%","-0.5%","1","0","16","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","106","W (Mon)","WOL 1<br/>@ARS 2 F","1.5","1.5","1%","1150.8","2%","+0.2%","1","1","61","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mv*","Pelly Ruddock","LUT","M","598","W (Mon)","LUT 1<br/>@BRF 3 F","1.5","1.5","0%","1144.3","1%","0%","1","1","59","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5z*","Gabriel Osho","LUT","D","531","W (Mon)","LUT 1<br/>@BRF 3 F","1.5","1.5","0%","1146.2","0%","+0.1%","1","1","90","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*04mmx*","Michael Obafemi","BUR","F","509","W (Mon)","SHU 0<br/>@BUR 5 F","1.5","1.5","0%","1210.6","0%","0%","1","0","13","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","708","XXX","MUN 0<br/>@NEW 1 F","1.25","1.25","80%","123.71","71%","+0.5%","1","1","79","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","595","W (Mon)","LUT 1<br/>@BRF 3 F","1.25","1.25","0%","1105.43","2%","-0.2%","1","0","12","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*05afe*","Teden Mengi","LUT","D","461","W (Mon)","LUT 1<br/>@BRF 3 F","1.25","1.25","0%","1125.7","2%","+1.5%","1","1","75","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*03ybi*","Marcus Rashford","MUN","F","574","Maddihat","MUN 0<br/>@NEW 1 F","1","1","100%","7.82","100%","0%","1","1","60","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","333","dsb_ff","WOL 1<br/>@ARS 2 F","1","1","4%","383.53","83%","+0.4%","1","1","90","0","0.0","0","0","2","1","1","3","1","0","4","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","70","avitek","WOL 1<br/>@ARS 2 F","1","1","0%","-","20%","+3.8%","1","1","62","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","615","W (Mon)","WOL 1<br/>@ARS 2 F","1","1","8%","332.79","10%","-6.1%","1","0","26","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","260","W (Mon)","TOT 3<br/>@MCI 3 F","1","1","0%","-","5%","-1.3%","1","1","45","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","262","W (Mon)","LUT 1<br/>@BRF 3 F","1","1","10%","305.06","3%","-0.2%","1","0","13","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","636","W (Mon)","TOT 3<br/>@MCI 3 F","1","1","1%","1112.83","1%","0%","1","0","10","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","686","W (Mon)","SHU 0<br/>@BUR 5 F","1","1","0%","-","0%","-0.1%","1","0","13","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","213","W (Mon)","SHU 0<br/>@BUR 5 F","1","1","1%","1136.88","0%","0%","1","0","6","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*062ce*","Auston Trusty","SHU","D","689","W (Mon)","SHU 0<br/>@BUR 5 F","0.75","0.75","1%","1123.07","1%","+0.1%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","1","0","0"
"*04sft*","Yves Bissouma","TOT","M","84","W (Mon)","TOT 3<br/>@MCI 3 F","0.5","0.5","16%","237.61","54%","-0.7%","1","1","86","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","381","W (Mon)","TOT 3<br/>@MCI 3 F","0.5","0.5","89%","109.18","44%","-3.4%","1","0","2","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","31","W (Mon)","MUN 0<br/>@NEW 1 F","0.5","0.5","0%","-","10%","-2.2%","1","0","9","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*0554g*","Calvin Bassey","FUL","D","64","W (Mon)","FUL 3<br/>@LIV 4 F","0.5","0.5","7%","343.14","2%","-0.7%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*051l5*","John Fleck","SHU","M","231","W (Mon)","SHU 0<br/>@BUR 5 F","0.5","0.5","0%","-","0%","+0.2%","1","1","45","0","0.0","0","0","0","0","1","0","1","0","4","0","0","0"
"*066t3*","Jamie Donley","TOT","F","196","W (Mon)","TOT 3<br/>@MCI 3 F","0.5","0.5","0%","-","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","373","W (Mon)","WOL 1<br/>@ARS 2 F","0.25","0.25","1%","1125.81","2%","-0.2%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","223","XXX","CRY 1<br/>@WHU 1 F","0","0","100%","27.73","99%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","418","Maddihat","TOT 3<br/>@MCI 3 F","0","0","100%","15.79","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D","342","Maddihat","BHA 2<br/>@CHE 3 F","0","0","100%","25.75","98%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","175","Kish123","TOT 3<br/>@MCI 3 F","0","0","100%","5.15","97%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","346","Pancake","LUT 1<br/>@BRF 3 F","0","0","83%","116.68","96%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","497","Vroom","BHA 2<br/>@CHE 3 F","0","0","98%","43.91","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","407","Kish123","WOL 1<br/>@ARS 2 F","0","0","55%","135.95","95%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","665","Adam","FUL 3<br/>@LIV 4 F","0","0","100%","52.49","95%","-4.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","725","dsb_ff","MUN 0<br/>@NEW 1 F","0","0","100%","49.18","92%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","221","Maddihat","BHA 2<br/>@CHE 3 F","0","0","100%","43","89%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","596","Adam","TOT 3<br/>@MCI 3 F","0","0","51%","138.12","86%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","589","W (Mon)","FUL 3<br/>@LIV 4 F","0","0","100%","30.96","85%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","117","XXX","EVE 1<br/>@NOT 0 F","0","0","82%","115.08","82%","-4.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","292","dsb_ff","TOT 3<br/>@MCI 3 F","0","0","79%","73.71","80%","+0.4%","1","1","86","0","0.0","0","0","1","0","2","1","1","0","5","0","0","0"
"*06crm*","Pau Torres","AVL","D","677","W (Mon)","AVL 2<br/>@BOU 2 F","0","0","93%","107.35","80%","+14.3%","1","1","90","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*062a9*","Sven Botman","NEW","D","91","Maddihat","MUN 0<br/>@NEW 1 F","0","0","99%","82.65","79%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","652","4b. DcbB","TOT 3<br/>@MCI 3 F","0","0","100%","57.71","78%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","215","Kish123","EVE 1<br/>@NOT 0 F","0","0","42%","145.1","77%","+11.1%","1","1","90","0","0.0","0","0","5","0","1","1","0","0","1","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","676","XXX","LUT 1<br/>@BRF 3 F","0","0","62%","132.18","73%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","137","Kish123","BHA 2<br/>@CHE 3 F","0","0","100%","41.52","72%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","617","4b. DcbB","TOT 3<br/>@MCI 3 F","0","0","2%","371.88","65%","-8.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6a*","Alfie Doughty","LUT","M","200","Vroom","LUT 1<br/>@BRF 3 F","0","0","48%","142.28","65%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","MUN","M","477","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","100%","30.64","64%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spq*","Jack Harrison","EVE","M","303","4b. DcbB","EVE 1<br/>@NOT 0 F","0","0","0%","1101.61","64%","+0.5%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","1"
"*04io4*","Richarlison","TOT","F","748","W (Mon)","TOT 3<br/>@MCI 3 F","0","0","98%","80.13","63%","-0.7%","1","0","2","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","126","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","99%","67.85","63%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","377","Pancake","FUL 3<br/>@LIV 4 F","0","0","94%","105.15","63%","-1.6%","1","0","20","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","427","W (Mon)","BHA 2<br/>@CHE 3 F","0","0","100%","34.17","58%","-24.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","572","Maddihat","AVL 2<br/>@BOU 2 F","0","0","87%","111.05","56%","+1.4%","1","0","45","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","46","W (Mon)","EVE 1<br/>@NOT 0 F","0","0","51%","137.9","55%","-8.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","111","dsb_ff","MUN 0<br/>@NEW 1 F","0","0","96%","103.56","52%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","38","W (Mon)","CRY 1<br/>@WHU 1 F","0","0","41%","144.07","49%","-6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","742","W (Mon)","CRY 1<br/>@WHU 1 F","0","0","12%","300.99","46%","-11.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","74","W (Mon)","CRY 1<br/>@WHU 1 F","0","0","96%","93.94","46%","-3.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","148","W (Mon)","LUT 1<br/>@BRF 3 F","0","0","5%","348.98","46%","-9.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","696","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","81%","118.76","44%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","225","4b. DcbB","BHA 2<br/>@CHE 3 F","0","0","0%","-","43%","-22%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","62","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","98%","58.64","43%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","218","W (Mon)","BHA 2<br/>@CHE 3 F","0","0","96%","85.23","43%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","220","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","76%","122.27","40%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","207","W (Mon)","BHA 2<br/>@CHE 3 F","0","0","72%","125.37","39%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","761","W (Mon)","TOT 3<br/>@MCI 3 F","0","0","17%","221.78","37%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","724","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","45%","145.04","34%","-11.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","434","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","96%","92.81","34%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","409","W (Mon)","MUN 0<br/>@NEW 1 F","0","0","1%","1131.24","33%","-8.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
