"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*0554g*","Calvin Bassey","FUL","D","734","W (Thu)","FUL 1<br/>@BHA 1 F","4.5","4.5","7%","343.22","2%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","135","W (Thu)","NEW 2<br/>@WOL 2 F","4.25","4.25","19%","216.26","28%","-1.3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","310","W (Thu)","BUR 1<br/>@BOU 2 F","4.25","4.25","0%","1148.2","6%","+1.2%","1","1","84","0","0.0","0","0","0","0","0","4","0","0","0","0","0","0"
"*051k5*","Lloyd Kelly","BOU","D","265","W (Thu)","BUR 1<br/>@BOU 2 F","4.25","4.25","0%","1232.2","1%","+0.5%","1","1","90","0","0.0","0","0","1","0","2","1","0","0","2","0","0","0"
"*05ylx*","Dejan Kulusevski","TOT","M","25","Vroom","TOT 2<br/>@CRY 1 F","4","4","100%","44.11","100%","+0.1%","1","1","88","0","0.0","0","0","1","0","1","2","0","0","1","0","0","0"
"*03fgo*","Dominic Solanke","BOU","F","46","4b. DcbB","BUR 1<br/>@BOU 2 F","4","4","88%","107.93","96%","+1.4%","1","1","90","0","0.0","0","0","2","1","0","1","0","0","0","2","0","0"
"*04io4*","Richarlison","TOT","F","85","Kish123","TOT 2<br/>@CRY 1 F","4","4","98%","80.14","96%","+0.1%","1","1","63","0","0.0","0","0","1","0","2","1","0","0","2","0","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","156","avitek","NOT 0<br/>@LIV 3 F","4","4","100%","40.24","94%","+1.8%","1","1","90","0","0.0","0","0","1","0","2","4","1","0","5","0","0","1"
"*05w7t*","Pape Sarr","TOT","M","55","4b. DcbB","TOT 2<br/>@CRY 1 F","4","4","2%","371.99","79%","-1.5%","1","1","90","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*06c6a*","Alfie Doughty","LUT","M","49","Vroom","LUT 1<br/>@AVL 3 F","4","4","48%","142.27","71%","-2.1%","1","1","78","0","0.0","0","0","0","0","1","0","1","0","4","0","0","0"
"*03vll*","Michail Antonio","WHU","F","115","Pancake","EVE 1<br/>@WHU 0 F","4","4","41%","144.07","71%","-1.1%","1","1","56","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","73","W (Thu)","NOT 0<br/>@LIV 3 F","4","4","42%","145.1","48%","+3%","1","1","90","0","0.0","0","0","3","1","0","0","0","0","0","2","0","0"
"*068n8*","Noni Madueke","CHE","F","352","W (Thu)","BRF 2<br/>@CHE 0 F","4","4","76%","120.78","40%","+14.5%","1","1","66","0","0.0","0","0","3","0","2","0","0","0","2","0","0","0"
"*061ve*","Ryan Christie","BOU","M","99","W (Thu)","BUR 1<br/>@BOU 2 F","4","4","8%","336.41","29%","+0.1%","1","1","90","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*05tre*","Vitaly Janelt","BRF","M","123","W (Thu)","BRF 2<br/>@CHE 0 F","4","4","2%","1120.64","15%","-1.1%","1","1","75","0","0.0","0","0","1","1","0","1","0","0","0","0","0","1"
"*05w9m*","Emerson Royal","TOT","D","275","W (Thu)","TOT 2<br/>@CRY 1 F","3.75","3.75","29%","149.17","16%","-0.5%","1","0","45","0","0.0","0","0","1","0","2","4","0","0","2","0","0","0"
"*03jly*","Andreas Pereira","FUL","M","117","W (Thu)","FUL 1<br/>@BHA 1 F","3.5","3.5","98%","75.6","80%","-5.7%","1","0","31","0","0.0","0","0","3","1","0","0","0","0","0","0","0","0"
"*05tr8*","Christian Norgaard","BRF","M","58","deceptiv","BRF 2<br/>@CHE 0 F","3.5","3.5","19%","219.49","72%","+0.8%","1","1","90","0","0.0","0","0","0","0","0","3","1","0","3","0","0","1"
"*04sft*","Yves Bissouma","TOT","M","122","Adam","TOT 2<br/>@CRY 1 F","3.5","3.5","15%","237.74","70%","+1.2%","1","1","63","0","0.0","0","0","1","0","0","4","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","488","W (Thu)","EVE 1<br/>@WHU 0 F","3.5","3.5","19%","216.92","17%","+8.6%","1","1","84","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","300","W (Thu)","FUL 1<br/>@BHA 1 F","3.5","3.5","0%","-","8%","+3%","1","1","70","0","0.0","0","0","4","1","1","0","0","0","1","0","0","0"
"*068yi*","Illia Zabarnyi","BOU","D","216","W (Thu)","BUR 1<br/>@BOU 2 F","3.5","3.5","0%","1209.18","7%","+0.6%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y6*","Ryan Yates","NOT","M","291","W (Thu)","NOT 0<br/>@LIV 3 F","3.5","3.5","0%","1174.93","1%","0%","1","0","20","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","721","W (Thu)","FUL 1<br/>@BHA 1 F","3.25","3.25","2%","391.73","5%","+3.4%","1","1","90","0","0.0","0","0","1","0","2","0","0","0","2","0","0","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","35","XXX","NOT 0<br/>@LIV 3 F","3","3","100%","43.35","99%","-0.7%","1","1","82","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","28","Adam","TOT 2<br/>@CRY 1 F","3","3","51%","138.13","91%","0%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","MUN","M","284","dsb_ff","MCI 3<br/>@MUN 0 F","3","3","100%","30.64","85%","-6.9%","1","0","45","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","CHE","M","200","W (Thu)","BRF 2<br/>@CHE 0 F","3","3","91%","101.42","66%","-1.6%","1","1","80","0","0.0","0","0","0","0","3","2","1","0","6","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","162","W (Thu)","MCI 3<br/>@MUN 0 F","3","3","76%","122.27","57%","-0.7%","1","1","85","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","294","Adam","NOT 0<br/>@LIV 3 F","3","3","0%","-","54%","+7.7%","1","1","58","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*02lnn*","Oliver Norwood","SHU","M","133","W (Thu)","SHU 0<br/>@ARS 5 F","3","3","13%","279.8","15%","+1.8%","1","1","90","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","146","W (Thu)","LUT 1<br/>@AVL 3 F","3","3","1%","1108.49","7%","+4.4%","1","1","90","0","0.0","0","0","0","0","0","4","0","0","0","0","0","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","237","W (Thu)","BUR 1<br/>@BOU 2 F","3","3","0%","1139.13","0%","0%","1","0","21","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yv*","Cody Gakpo","LIV","F","151","Pancake","NOT 0<br/>@LIV 3 F","2.5","2.5","100%","26.85","94%","-0.1%","1","0","31","0","0.0","0","0","1","0","1","3","0","0","1","1","0","0"
"*02oo1*","Ben Davies","TOT","D","297","Vroom","TOT 2<br/>@CRY 1 F","2.5","2.5","11%","295.51","29%","+21.2%","1","1","45","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","F","113","W (Thu)","BUR 1<br/>@BOU 2 F","2.5","2.5","0%","1155.7","12%","+3.5%","1","1","80","0","0.0","0","0","0","0","3","1","0","0","3","0","0","0"
"*05uhs*","James Mcatee","SHU","M","209","W (Thu)","SHU 0<br/>@ARS 5 F","2.5","2.5","0%","1148.2","6%","+2.5%","1","1","70","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","208","W (Thu)","TOT 2<br/>@CRY 1 F","2.5","2.5","1%","1145.97","5%","-1.2%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vn*","Rodrigo Muniz","FUL","F","403","W (Thu)","FUL 1<br/>@BHA 1 F","2.5","2.5","0%","-","0%","0%","1","0","31","0","0.0","0","0","1","1","2","1","1","0","5","1","0","0"
"*03dx3*","Kieran Trippier","NEW","D","4","deceptiv","NEW 2<br/>@WOL 2 F","2.25","2.25","100%","11.57","100%","0%","1","1","90","0","0.0","0","0","0","0","2","0","1","0","5","0","0","0"
"*05n07*","Pedro Porro","TOT","D","40","dsb_ff","TOT 2<br/>@CRY 1 F","2.25","2.25","100%","52.16","100%","+0.1%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*051k7*","Reece James","CHE","D","331","Maddihat","BRF 2<br/>@CHE 0 F","2","2","100%","25.75","99%","+0.2%","1","0","22","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","64","Kish123","MCI 3<br/>@MUN 0 F","2","2","0%","1026.6","83%","+0.4%","1","0","2","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","224","4b. DcbB","FUL 1<br/>@BHA 1 F","2","2","0%","-","66%","+4.1%","1","0","31","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","127","Vroom","BUR 1<br/>@BOU 2 F","2","2","8%","324.93","19%","+3.4%","1","1","45","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","726","W (Thu)","BUR 1<br/>@BOU 2 F","2","2","62%","129.28","17%","+0.6%","1","1","67","0","0.0","0","0","1","1","3","1","0","0","3","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","143","W (Thu)","NEW 2<br/>@WOL 2 F","2","2","3%","384.06","16%","+1.7%","1","1","90","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*06exa*","Matheus Franca","CRY","F","335","deceptiv","TOT 2<br/>@CRY 1 F","2","2","9%","312.22","16%","+6%","1","0","10","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","389","W (Thu)","FUL 1<br/>@BHA 1 F","2","2","14%","275.67","8%","+0.9%","1","0","18","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*037mt*","Harrison Reed","FUL","M","189","W (Thu)","FUL 1<br/>@BHA 1 F","2","2","4%","398.27","6%","-0.5%","1","1","57","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06f80*","Jacob Brown","LUT","F","204","W (Thu)","LUT 1<br/>@AVL 3 F","2","2","0%","1115.6","2%","-0.5%","1","1","57","0","0.0","0","0","0","0","2","1","0","0","2","2","0","0"
"*068yt*","Sasa Lukic","FUL","M","306","W (Thu)","FUL 1<br/>@BHA 1 F","2","2","0%","1234.2","1%","-0.3%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dml*","Anis Ben Slimane","SHU","M","406","W (Thu)","SHU 0<br/>@ARS 5 F","2","2","1%","1124.48","0%","0%","1","1","58","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*052k8*","Tommy Doyle","WOL","M","356","W (Thu)","NEW 2<br/>@WOL 2 F","2","2","0%","-","0%","0%","1","0","35","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","136","Pancake","NEW 2<br/>@WOL 2 F","1.5","1.5","100%","69.79","96%","-0.1%","1","1","71","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*050jq*","Marc Guehi","CRY","D","101","avitek","TOT 2<br/>@CRY 1 F","1.5","1.5","52%","136.58","69%","-2.8%","1","1","90","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","96","dsb_ff","NEW 2<br/>@WOL 2 F","1.5","1.5","1%","1131.25","60%","+7.9%","1","1","90","0","0.0","0","0","3","0","0","1","1","0","3","0","0","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","268","XXX","LUT 1<br/>@AVL 3 F","1.5","1.5","0%","-","27%","+3.9%","1","1","45","0","0.0","0","0","6","1","1","2","1","0","4","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","345","W (Thu)","TOT 2<br/>@CRY 1 F","1.5","1.5","42%","141.08","17%","-4.7%","1","0","25","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yd*","Joao Gomes","WOL","M","202","W (Thu)","NEW 2<br/>@WOL 2 F","1.5","1.5","2%","1117.52","7%","-1.6%","1","0","3","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","327","W (Thu)","NOT 0<br/>@LIV 3 F","1.5","1.5","18%","229.07","7%","-1%","1","0","6","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","358","W (Thu)","BRF 2<br/>@CHE 0 F","1.5","1.5","16%","242.38","5%","-0.3%","1","0","22","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","317","W (Thu)","BRF 2<br/>@CHE 0 F","1.5","1.5","0%","1128.68","1%","0%","1","0","8","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","381","W (Thu)","BRF 2<br/>@CHE 0 F","1.5","1.5","0%","-","0%","0%","1","0","13","0","0.0","0","0","1","1","1","1","0","0","1","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","15","Pancake","BRF 2<br/>@CHE 0 F","1","1","83%","116.69","98%","-0.1%","1","1","63","0","0.0","0","0","0","0","1","1","0","0","1","0","0","1"
"*04mdn*","Anthony Gordon","NEW","M","22","4b. DcbB","NEW 2<br/>@WOL 2 F","1","1","71%","128.44","96%","+0.1%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","95","dsb_ff","TOT 2<br/>@CRY 1 F","1","1","17%","221.92","77%","+2.6%","1","1","90","0","0.0","0","0","0","0","0","3","0","0","0","0","0","0"
"*04tzt*","Jefferson Lerma","CRY","M","152","avitek","TOT 2<br/>@CRY 1 F","1","1","13%","287.95","48%","+0.7%","1","1","78","0","0.0","0","0","0","0","2","2","0","0","2","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","110","avitek","FUL 1<br/>@BHA 1 F","1","1","3%","397.73","38%","-2.6%","1","0","18","0","0.0","0","0","1","0","2","0","0","0","2","0","0","0"
"*06do9*","Milos Kerkez","BOU","D","302","W (Thu)","BUR 1<br/>@BOU 2 F","1","1","39%","142.5","19%","-2.9%","1","0","7","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","298","W (Thu)","NOT 0<br/>@LIV 3 F","1","1","14%","274.69","7%","-0.4%","1","0","30","0","0.0","0","0","3","0","0","0","0","0","0","0","0","0"
"*04spx*","Tahith Chong","LUT","M","311","W (Thu)","LUT 1<br/>@AVL 3 F","1","1","16%","255.86","3%","-0.2%","1","0","31","0","0.0","0","0","1","0","0","1","0","0","0","1","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","227","W (Thu)","NEW 2<br/>@WOL 2 F","1","1","5%","373.03","2%","+0.3%","1","0","12","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","295","W (Thu)","TOT 2<br/>@CRY 1 F","1","1","0%","1105.6","1%","-0.3%","1","0","29","0","0.0","0","0","1","0","1","2","0","0","1","0","0","0"
"*04c3c*","Rhian Brewster","SHU","F","359","W (Thu)","SHU 0<br/>@ARS 5 F","1","1","0%","1153.77","1%","+0.3%","1","1","58","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","367","W (Thu)","TOT 2<br/>@CRY 1 F","1","1","1%","1102.96","1%","0%","1","0","19","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","65","dsb_ff","NEW 2<br/>@WOL 2 F","0.75","0.75","96%","103.56","99%","+0.1%","1","1","90","0","0.0","0","0","1","1","4","2","1","0","7","0","0","0"
"*052ca*","Ezri Konsa","AVL","D","164","Pancake","LUT 1<br/>@AVL 3 F","0.75","0.75","11%","299.02","52%","+28.7%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*05nt7*","Thiago Silva","CHE","D","103","XXX","BRF 2<br/>@CHE 0 F","0.5","0.5","78%","124.26","88%","0%","1","1","90","0","0.0","0","0","2","0","0","0","0","0","0","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","257","W (Thu)","MCI 3<br/>@MUN 0 F","0.5","0.5","89%","109.18","56%","-5.3%","1","0","2","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","411","XXX","NEW 2<br/>@WOL 2 F","0.5","0.5","45%","145.04","38%","+10.5%","1","0","17","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","315","W (Thu)","LUT 1<br/>@AVL 3 F","0.5","0.5","98%","86.04","31%","+0.6%","1","0","10","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","142","W (Thu)","FUL 1<br/>@BHA 1 F","0.5","0.5","8%","329.22","19%","+0.4%","1","1","57","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","218","Kish123","NOT 0<br/>@LIV 3 F","0.5","0.5","0%","-","17%","-7.9%","1","1","68","0","0.0","0","0","1","0","2","2","1","0","5","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","217","W (Thu)","EVE 1<br/>@WHU 0 F","0.5","0.5","7%","327.47","15%","+2.3%","1","1","90","0","0.0","0","0","2","0","1","0","1","0","4","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","153","W (Thu)","LUT 1<br/>@AVL 3 F","0.5","0.5","6%","363.85","10%","-2%","1","1","75","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06c6c*","Elijah Adebayo","LUT","F","166","W (Thu)","LUT 1<br/>@AVL 3 F","0.5","0.5","18%","227.35","7%","+0.4%","1","0","13","0","0.0","0","0","1","0","0","0","0","0","0","1","0","0"
"*06c4i*","Vitinho","BUR","D","733","W (Thu)","BUR 1<br/>@BOU 2 F","0.5","0.5","3%","385.38","1%","+0.4%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*064a1*","Boubacar Traore","WOL","M","332","W (Thu)","NEW 2<br/>@WOL 2 F","0.5","0.5","0%","1152.6","1%","+0.1%","1","1","53","0","0.0","0","0","2","0","2","1","0","0","2","0","0","0"
"*04u6i*","Leander Dendoncker","AVL","M","401","W (Thu)","LUT 1<br/>@AVL 3 F","0.5","0.5","0%","1154.47","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fum*","Deivid Washington de Souza Eugenio","CHE","F","412","W (Thu)","BRF 2<br/>@CHE 0 F","0.5","0.5","0%","-","0%","0%","1","0","8","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*035n1*","Bertrand Traore","AVL","M","696","W (Thu)","LUT 1<br/>@AVL 3 F","0.5","0.5","0%","1164.47","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afe*","Teden Mengi","LUT","D","323","W (Thu)","LUT 1<br/>@AVL 3 F","0.25","0.25","0%","1125.7","0%","0%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","1","0","0"
"*02lp5*","Adam Smith","BOU","D","731","W (Thu)","BUR 1<br/>@BOU 2 F","0.25","0.25","0%","1188.65","0%","0%","1","0","4","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r9b*","Martin Odegaard","ARS","M","26","avitek","SHU 0<br/>@ARS 5 F","0","0","100%","8.53","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yld*","Luis Diaz","LIV","F","80","Adam","NOT 0<br/>@LIV 3 F","0","0","100%","25.29","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","36","avitek","NEW 2<br/>@WOL 2 F","0","0","100%","19.92","100%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","159","Adam","SHU 0<br/>@ARS 5 F","0","0","100%","20.8","99%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","93","Maddihat","FUL 1<br/>@BHA 1 F","0","0","100%","43","98%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","24","XXX","TOT 2<br/>@CRY 1 F","0","0","100%","27.73","98%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","81","Vroom","TOT 2<br/>@CRY 1 F","0","0","86%","111.36","97%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","373","Kish123","MCI 3<br/>@MUN 0 F","0","0","100%","5.15","97%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068ym*","Enzo Fernandez","CHE","M","106","avitek","BRF 2<br/>@CHE 0 F","0","0","99%","73.23","92%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","112","Maddihat","NEW 2<br/>@WOL 2 F","0","0","99%","82.66","92%","-4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","97","dsb_ff","MCI 3<br/>@MUN 0 F","0","0","99%","67.85","91%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u94*","Michael Olise","CRY","M","636","avitek","TOT 2<br/>@CRY 1 F","0","0","100%","56.29","90%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0520r*","Leandro Trossard","ARS","M","158","Kish123","SHU 0<br/>@ARS 5 F","0","0","100%","57.05","89%","+3%","1","0","23","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*0414p*","Carlton Morris","LUT","F","47","dsb_ff","LUT 1<br/>@AVL 3 F","0","0","85%","112.31","89%","-4.3%","1","1","75","0","0.0","0","0","0","0","2","1","0","0","2","1","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","628","Vroom","BRF 2<br/>@CHE 0 F","0","0","98%","43.89","89%","+2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcp*","Tomas Soucek","WHU","M","53","dsb_ff","EVE 1<br/>@WHU 0 F","0","0","59%","136.64","88%","-1.3%","1","0","16","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","132","Pancake","BRF 2<br/>@CHE 0 F","0","0","100%","57.68","88%","+5.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","56","W (Thu)","NOT 0<br/>@LIV 3 F","0","0","100%","30.96","88%","-5.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","39","W (Thu)","FUL 1<br/>@BHA 1 F","0","0","100%","34.18","87%","-13.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","70","avitek","NOT 0<br/>@LIV 3 F","0","0","51%","137.92","85%","-2%","1","0","20","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","184","W (Thu)","MCI 3<br/>@MUN 0 F","0","0","88%","107.73","85%","-9.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","161","W (Thu)","SHU 0<br/>@ARS 5 F","0","0","99%","79.43","85%","-3.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","249","avitek","MCI 3<br/>@MUN 0 F","0","0","100%","39.21","81%","-1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","181","W (Thu)","MCI 3<br/>@MUN 0 F","0","0","84%","114.85","80%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","172","W (Thu)","BRF 2<br/>@CHE 0 F","0","0","100%","41.52","72%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","215","W (Thu)","MCI 3<br/>@MUN 0 F","0","0","81%","118.75","64%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","695","XXX","BRF 2<br/>@CHE 0 F","0","0","62%","132.17","62%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","199","W (Thu)","MCI 3<br/>@MUN 0 F","0","0","80%","123.7","54%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","180","Maddihat","BRF 2<br/>@CHE 0 F","0","0","10%","306.48","53%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","254","W (Thu)","FUL 1<br/>@BHA 1 F","0","0","97%","91.84","52%","-3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","376","W (Thu)","BRF 2<br/>@CHE 0 F","0","0","99%","81.6","52%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","290","W (Thu)","LUT 1<br/>@AVL 3 F","0","0","87%","111.05","51%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","618","Vroom","LUT 1<br/>@AVL 3 F","0","0","98%","88.13","51%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","213","W (Thu)","MCI 3<br/>@MUN 0 F","0","0","30%","151.64","50%","-6.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","118","W (Thu)","TOT 2<br/>@CRY 1 F","0","0","4%","376.43","49%","-2.4%","1","1","69","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06c4o*","Lyle Foster","BUR","F","92","avitek","BUR 1<br/>@BOU 2 F","0","0","1%","1120.94","48%","-4.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
