"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*06dn2*","Zeki Amdouni","BUR","F","137","W (Thu)","BUR 1<br/>@ARS 3 F","4","4","8%","324.93","13%","-2.2%","1","1","79","0","0.0","0","0","1","1","0","2","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","330","W (Thu)","BUR 1<br/>@ARS 3 F","4","4","7%","334.49","9%","+2.5%","1","1","88","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","322","W (Thu)","BUR 1<br/>@ARS 3 F","4","4","2%","383.19","1%","0%","1","1","90","0","0.0","0","0","2","2","1","1","0","0","1","0","0","0"
"*03rvw*","Harry Toffolo","NOT","D","126","4b. DcbB","NOT 2<br/>@WHU 3 F","3.75","3.75","0%","-","34%","+18.7%","1","1","90","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","257","Adam","BUR 1<br/>@ARS 3 F","3.75","3.75","3%","376.99","31%","+16.2%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06c5z*","Gabriel Osho","LUT","D","388","W (Thu)","LUT 0<br/>@MUN 1 F","3.75","3.75","0%","1146.2","0%","0%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*05opk*","Vladimir Coufal","WHU","D","71","deceptiv","NOT 2<br/>@WHU 3 F","3.5","3.5","15%","266.63","83%","+0.4%","1","1","90","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*06fv8*","Mohammed Kudus","WHU","M","164","XXX","NOT 2<br/>@WHU 3 F","3.5","3.5","0%","-","74%","+7.1%","1","1","88","0","0.0","0","0","2","0","2","4","1","0","5","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","183","Adam","NEW 0<br/>@BOU 2 F","3.5","3.5","0%","1141.2","48%","+23.7%","1","1","90","0","0.0","0","0","0","0","1","0","1","0","4","1","0","0"
"*06ab3*","Lewis Miley","NEW","M","399","W (Thu)","NEW 0<br/>@BOU 2 F","3.5","3.5","0%","1154.7","5%","+4.8%","1","1","65","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jq*","Marc Guehi","CRY","D","105","avitek","EVE 3<br/>@CRY 2 F","3.25","3.25","52%","136.57","77%","+3.3%","1","1","90","0","0.0","0","0","0","0","3","3","0","0","3","0","0","0"
"*04qr0*","Willy Boly","NOT","D","42","Pancake","NOT 2<br/>@WHU 3 F","3.25","3.25","0%","1157.35","72%","-4.2%","1","0","13","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","185","W (Thu)","FUL 1<br/>@AVL 3 F","3.25","3.25","93%","107.35","71%","-3.9%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","23","Kish123","SHU 1<br/>@BHA 1 F","3","3","100%","19.36","100%","0%","1","0","45","0","0.0","0","0","2","1","0","0","0","0","0","1","0","0"
"*04agz*","Declan Rice","ARS","M","58","dsb_ff","BUR 1<br/>@ARS 3 F","3","3","99%","49.39","100%","0%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","113","XXX","EVE 3<br/>@CRY 2 F","3","3","82%","115.08","88%","+0.2%","1","1","76","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05g2o*","Joao Pedro","BHA","F","101","Maddihat","SHU 1<br/>@BHA 1 F","3","3","99%","71.69","88%","-2.9%","1","0","45","0","0.0","0","0","1","0","1","3","0","0","1","1","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","29","dsb_ff","TOT 1<br/>@WOL 2 F","3","3","4%","383.51","82%","+0.8%","1","1","90","0","0.0","0","0","1","0","4","3","0","0","4","1","0","0"
"*05o6h*","Kai Havertz","ARS","F","173","XXX","BUR 1<br/>@ARS 3 F","3","3","100%","44.9","81%","+2.8%","1","1","58","0","0.0","0","0","2","0","0","1","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","69","dsb_ff","BRF 0<br/>@LIV 3 F","3","3","5%","349.09","67%","+7.1%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","1","0","0"
"*038ze*","Alex Iwobi","FUL","M","167","deceptiv","FUL 1<br/>@AVL 3 F","3","3","94%","95.63","60%","+0.9%","1","1","81","0","0.0","0","0","2","1","1","0","1","0","4","1","0","0"
"*04u41*","Mateo Kovacic","MCI","M","248","W (Thu)","MCI 4<br/>@CHE 4 F","3","3","89%","109.18","52%","-5.5%","1","0","10","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04mqv*","Emerson","WHU","D","204","Vroom","NOT 2<br/>@WHU 3 F","3","3","11%","292.8","44%","+1.8%","1","1","90","0","0.0","0","0","2","0","2","1","0","0","2","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","140","W (Thu)","SHU 1<br/>@BHA 1 F","3","3","3%","397.72","36%","-1.8%","1","1","70","0","0.0","0","0","1","1","2","4","0","0","2","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","271","W (Thu)","SHU 1<br/>@BHA 1 F","3","3","1%","1144.91","14%","+8.2%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","371","W (Thu)","TOT 1<br/>@WOL 2 F","3","3","17%","225.63","9%","+4.4%","1","0","13","0","0.0","0","0","1","1","2","3","0","0","2","0","0","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","168","W (Thu)","SHU 1<br/>@BHA 1 F","3","3","0%","1193.43","4%","+0.1%","1","1","51","0","0.0","0","0","0","0","1","2","0","0","1","1","0","0"
"*05trk*","Saman Ghoddos","BRF","F","298","W (Thu)","BRF 0<br/>@LIV 3 F","3","3","0%","-","0%","0%","1","0","17","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*03v9d*","Son Heung-Min","TOT","F","11","deceptiv","TOT 1<br/>@WOL 2 F","2.5","2.5","100%","11.7","100%","0%","1","1","90","0","0.0","0","0","1","0","0","2","0","0","0","1","0","0"
"*05u94*","Michael Olise","CRY","M","410","avitek","EVE 3<br/>@CRY 2 F","2.5","2.5","100%","56.28","92%","+1.6%","1","0","22","0","0.0","0","0","2","0","0","2","0","0","0","0","0","0"
"*03rxs*","Harry Wilson","FUL","M","189","W (Thu)","FUL 1<br/>@AVL 3 F","2.5","2.5","90%","100.7","37%","-3.1%","1","0","45","0","0.0","0","0","1","0","2","1","0","0","2","1","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","407","avitek","TOT 1<br/>@WOL 2 F","2.5","2.5","15%","254.99","36%","+3.3%","1","0","26","0","0.0","0","0","0","0","1","0","1","0","4","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","179","Vroom","NOT 2<br/>@WHU 3 F","2.5","2.5","14%","266.91","34%","+1.3%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","214","W (Thu)","NOT 2<br/>@WHU 3 F","2.5","2.5","0%","-","15%","+0.2%","1","1","45","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","241","W (Thu)","EVE 3<br/>@CRY 2 F","2.5","2.5","0%","-","13%","-3%","1","0","12","0","0.0","0","0","1","0","3","1","0","0","3","0","0","0"
"*02lny*","Ashley Young","EVE","D","289","W (Thu)","EVE 3<br/>@CRY 2 F","2.5","2.5","6%","351.41","6%","-0.1%","1","1","88","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","386","W (Thu)","FUL 1<br/>@AVL 3 F","2.5","2.5","1%","1100.88","3%","-0.1%","1","0","7","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637b*","Orel Mangala","NOT","M","209","W (Thu)","NOT 2<br/>@WHU 3 F","2.5","2.5","0%","-","3%","+1%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*04tm0*","Lucas Digne","AVL","D","43","Kish123","FUL 1<br/>@AVL 3 F","2.25","2.25","45%","140.33","90%","0%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*02lkj*","Jack Robinson","SHU","D","326","W (Thu)","SHU 1<br/>@BHA 1 F","2.25","2.25","1%","1164.18","2%","0%","1","1","90","0","0.0","0","0","0","0","2","0","1","0","5","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","347","W (Thu)","BRF 0<br/>@LIV 3 F","2.25","2.25","0%","1106","1%","-0.2%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uor*","Yoane Wissa","BRF","F","37","Adam","BRF 0<br/>@LIV 3 F","2","2","76%","120.87","94%","-1.2%","1","1","71","0","0.0","0","0","1","0","0","3","0","0","0","1","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","251","Maddihat","LUT 0<br/>@MUN 1 F","2","2","74%","60.81","85%","+0.3%","1","1","78","0","0.0","0","0","3","1","0","0","0","0","0","0","0","1"
"*068a1*","Mykhailo Mudryk","CHE","M","150","Pancake","MCI 4<br/>@CHE 4 F","2","2","100%","57.68","83%","-3.2%","1","0","25","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sgc*","Jordan Ayew","CRY","F","62","Vroom","EVE 3<br/>@CRY 2 F","2","2","58%","131.24","81%","+4.2%","1","1","90","0","0.0","0","0","0","0","1","4","0","0","1","2","0","0"
"*04sft*","Yves Bissouma","TOT","M","139","W (Thu)","TOT 1<br/>@WOL 2 F","2","2","16%","237.63","65%","-1.5%","1","1","75","0","0.0","0","0","0","0","3","1","1","0","6","0","0","0"
"*0649i*","Antony","MUN","F","224","avitek","LUT 0<br/>@MUN 1 F","2","2","99%","64.58","63%","-9.8%","1","0","21","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spw*","James Garner","EVE","M","75","Vroom","EVE 3<br/>@CRY 2 F","2","2","5%","381.9","63%","+0.9%","1","1","90","0","0.0","0","0","1","0","3","2","1","0","6","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","124","W (Thu)","NEW 0<br/>@BOU 2 F","2","2","1%","1131.24","54%","-1.8%","1","1","90","0","0.0","0","0","2","1","0","3","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","FUL","D","215","W (Thu)","FUL 1<br/>@AVL 3 F","2","2","0%","-","21%","-5.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","F","128","W (Thu)","BUR 1<br/>@ARS 3 F","2","2","0%","1155.7","11%","-0.4%","1","1","79","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","254","W (Thu)","BRF 0<br/>@LIV 3 F","2","2","14%","274.71","9%","+1.6%","1","0","6","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*06fso*","Wataru Endo","LIV","M","389","Pancake","BRF 0<br/>@LIV 3 F","2","2","0%","1188.6","5%","+1.9%","1","1","90","0","0.0","0","0","0","0","4","0","0","0","4","0","0","1"
"*04f6o*","Will Hughes","CRY","M","216","W (Thu)","EVE 3<br/>@CRY 2 F","2","2","0%","-","5%","-1.8%","1","1","88","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*02m5b*","Chris Wood","NOT","F","156","W (Thu)","NOT 2<br/>@WHU 3 F","2","2","1%","1128.32","4%","-1.3%","1","0","13","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*06fhy*","Wilson Odobert","BUR","F","253","W (Thu)","BUR 1<br/>@ARS 3 F","2","2","0%","-","1%","-0.2%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","417","W (Thu)","NOT 2<br/>@WHU 3 F","2","2","0%","-","1%","-0.1%","1","0","1","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*05m46*","Luke Thomas","SHU","D","745","W (Thu)","SHU 1<br/>@BHA 1 F","2","2","0%","-","1%","-0.1%","1","1","90","0","0.0","0","0","1","0","3","1","0","0","3","0","0","0"
"*052k8*","Tommy Doyle","WOL","M","362","W (Thu)","TOT 1<br/>@WOL 2 F","2","2","0%","-","1%","-2.7%","1","0","2","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554g*","Calvin Bassey","FUL","D","365","W (Thu)","FUL 1<br/>@AVL 3 F","1.75","1.75","7%","343.24","2%","+0.4%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","1","0","0"
"*04tig*","Fabian Schar","NEW","D","93","Maddihat","NEW 0<br/>@BOU 2 F","1.5","1.5","99%","69.33","99%","+1.9%","1","1","90","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*0554i*","Joelinton","NEW","M","130","4b. DcbB","NEW 0<br/>@BOU 2 F","1.5","1.5","100%","65.6","91%","+7%","1","1","90","0","0.0","0","0","0","0","2","2","0","0","2","0","0","0"
"*068ym*","Enzo Fernandez","CHE","M","111","avitek","MCI 4<br/>@CHE 4 F","1.5","1.5","99%","73.22","89%","-1.2%","1","1","63","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","68","4b. DcbB","TOT 1<br/>@WOL 2 F","1.5","1.5","2%","371.96","79%","+2.3%","1","1","62","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04kj7*","Serge Aurier","NOT","D","154","W (Thu)","NOT 2<br/>@WHU 3 F","1.5","1.5","25%","156.66","42%","-4.1%","1","0","13","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06fwz*","Murillo","NOT","M","238","W (Thu)","NOT 2<br/>@WHU 3 F","1.5","1.5","0%","-","21%","+0.8%","1","1","75","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","245","W (Thu)","NOT 2<br/>@WHU 3 F","1.5","1.5","7%","327.35","13%","+0.7%","1","1","78","0","0.0","0","0","2","0","0","1","0","0","0","0","0","0"
"*02opy*","Adam Lallana","BHA","M","328","W (Thu)","SHU 1<br/>@BHA 1 F","1.5","1.5","1%","1161.2","5%","+1%","1","1","45","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*06c63*","Jordan Clark","LUT","M","415","W (Thu)","LUT 0<br/>@MUN 1 F","1.5","1.5","2%","1115.52","1%","0%","1","0","16","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05up6*","Raphael Varane","MUN","D","247","W (Thu)","LUT 0<br/>@MUN 1 F","1.25","1.25","81%","118.75","57%","-3.1%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","742","W (Thu)","TOT 1<br/>@WOL 2 F","1.25","1.25","7%","335.23","14%","+12.4%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylx*","Dejan Kulusevski","TOT","M","30","Vroom","TOT 1<br/>@WOL 2 F","1","1","100%","44.11","100%","+0.2%","1","1","90","0","0.0","0","0","1","0","4","1","0","0","4","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","142","Pancake","NEW 0<br/>@BOU 2 F","1","1","100%","69.8","95%","+1%","1","1","30","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","376","W (Thu)","BRF 0<br/>@LIV 3 F","1","1","99%","81.6","48%","-1.3%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*068a3*","Danilo","NOT","M","307","W (Thu)","NOT 2<br/>@WHU 3 F","1","1","24%","168.47","10%","-0.1%","1","0","45","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","195","W (Thu)","LUT 0<br/>@MUN 1 F","1","1","6%","363.75","7%","-1.4%","1","1","85","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","203","W (Thu)","BRF 0<br/>@LIV 3 F","1","1","0%","-","1%","+0.3%","1","0","45","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","305","W (Thu)","FUL 1<br/>@AVL 3 F","1","1","0%","1180.6","0%","0%","1","0","15","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do3*","James McConnell","LIV","M","420","W (Thu)","BRF 0<br/>@LIV 3 F","1","1","0%","1097.6","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mmx*","Michael Obafemi","BUR","F","421","W (Thu)","BUR 1<br/>@ARS 3 F","1","1","0%","1210.6","0%","0%","1","0","4","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05os8*","Joachim Andersen","CRY","D","15","deceptiv","EVE 3<br/>@CRY 2 F","0.75","0.75","47%","142.46","94%","0%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","390","W (Thu)","NEW 0<br/>@BOU 2 F","0.75","0.75","12%","267.33","35%","+30.8%","1","0","45","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","234","W (Thu)","EVE 3<br/>@CRY 2 F","0.75","0.75","3%","379.72","3%","-0.4%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","227","Pancake","MCI 4<br/>@CHE 4 F","0.5","0.5","100%","15.01","98%","-0.8%","1","0","30","0","0.0","0","0","0","0","1","3","1","0","4","0","0","0"
"*061va*","Boubacar Kamara","AVL","M","119","W (Thu)","FUL 1<br/>@AVL 3 F","0.5","0.5","3%","390.21","32%","-3.1%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","249","W (Thu)","TOT 1<br/>@WOL 2 F","0.5","0.5","5%","373.03","6%","-15.2%","1","0","16","0","0.0","0","0","1","0","3","0","0","0","3","1","0","0"
"*04spx*","Tahith Chong","LUT","M","272","W (Thu)","LUT 0<br/>@MUN 1 F","0.5","0.5","16%","255.88","3%","-0.1%","1","0","29","0","0.0","0","0","1","0","1","3","0","0","1","0","0","0"
"*051kz*","George Baldock","SHU","D","337","W (Thu)","SHU 1<br/>@BHA 1 F","0.5","0.5","5%","352.19","2%","0%","1","1","90","0","0.0","0","0","1","0","3","2","0","0","3","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","171","W (Thu)","BRF 0<br/>@LIV 3 F","0.25","0.25","0%","1146.93","12%","-10.5%","1","1","90","0","0.0","0","0","0","0","2","1","1","0","5","0","0","0"
"*03rxb*","Angelo Ogbonna","WHU","D","383","W (Thu)","NOT 2<br/>@WHU 3 F","0.25","0.25","0%","1103.6","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp5*","Adam Smith","BOU","D","739","W (Thu)","NEW 0<br/>@BOU 2 F","0.25","0.25","0%","1188.65","0%","0%","1","0","21","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r9b*","Martin Odegaard","ARS","M","49","avitek","BUR 1<br/>@ARS 3 F","0","0","100%","8.52","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","61","avitek","NEW 0<br/>@BOU 2 F","0","0","100%","19.92","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","5","Maddihat","TOT 1<br/>@WOL 2 F","0","0","100%","15.79","99%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","198","Adam","BUR 1<br/>@ARS 3 F","0","0","100%","20.8","99%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1e*","Ben White","ARS","D","44","Vroom","BUR 1<br/>@ARS 3 F","0","0","98%","87.22","98%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","60","dsb_ff","NEW 0<br/>@BOU 2 F","0","0","100%","49.17","98%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","129","Maddihat","SHU 1<br/>@BHA 1 F","0","0","100%","43","98%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylj*","Bruno Guimaraes","NEW","M","74","avitek","NEW 0<br/>@BOU 2 F","0","0","100%","39.32","97%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","391","Kish123","MCI 4<br/>@CHE 4 F","0","0","100%","5.15","97%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA","F","90","XXX","SHU 1<br/>@BHA 1 F","0","0","97%","79.61","97%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","13","Kish123","TOT 1<br/>@WOL 2 F","0","0","55%","135.96","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","642","Vroom","MCI 4<br/>@CHE 4 F","0","0","98%","43.9","93%","+2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","133","Vroom","TOT 1<br/>@WOL 2 F","0","0","86%","111.35","92%","-4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","87","Maddihat","MCI 4<br/>@CHE 4 F","0","0","82%","119.31","88%","-5.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","59","Adam","TOT 1<br/>@WOL 2 F","0","0","51%","138.13","87%","-4.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge9*","Eddie Nketiah","ARS","F","54","W (Thu)","BUR 1<br/>@ARS 3 F","0","0","50%","138.04","86%","-2.2%","1","0","8","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","170","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","100%","40.24","85%","-8.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","88","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","100%","30.96","84%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1k*","Solly March","BHA","M","67","W (Thu)","SHU 1<br/>@BHA 1 F","0","0","100%","34.18","83%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","152","Maddihat","NEW 0<br/>@BOU 2 F","0","0","99%","82.65","83%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","278","avitek","LUT 0<br/>@MUN 1 F","0","0","100%","39.22","82%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","158","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","84%","114.85","82%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f67*","Philip Billing","BOU","M","82","Adam","NEW 0<br/>@BOU 2 F","0","0","75%","128.34","77%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","304","4b. DcbB","MCI 4<br/>@CHE 4 F","0","0","100%","57.7","77%","-15.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","186","XXX","LUT 0<br/>@MUN 1 F","0","0","80%","123.7","75%","+6.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","217","W (Thu)","BRF 0<br/>@LIV 3 F","0","0","94%","105.15","72%","-10.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","134","dsb_ff","LUT 0<br/>@MUN 1 F","0","0","99%","67.85","72%","-11.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","213","W (Thu)","MCI 4<br/>@CHE 4 F","0","0","100%","41.51","70%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","117","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","98%","80.14","70%","-21.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","102","Pancake","NOT 2<br/>@WHU 3 F","0","0","41%","144.07","69%","+0.2%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*062dt*","Joao Palhinha","FUL","M","109","Maddihat","FUL 1<br/>@AVL 3 F","0","0","29%","144.83","67%","+2.5%","1","1","90","0","0.0","0","0","0","0","5","2","1","0","8","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","708","XXX","BRF 0<br/>@LIV 3 F","0","0","62%","132.18","67%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","159","W (Thu)","LUT 0<br/>@MUN 1 F","0","0","76%","122.27","63%","+4.6%","1","1","39","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","NEW","D","89","dsb_ff","NEW 0<br/>@BOU 2 F","0","0","96%","103.56","62%","-35.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","194","Pancake","NOT 2<br/>@WHU 3 F","0","0","96%","93.95","52%","-9.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","631","Vroom","FUL 1<br/>@AVL 3 F","0","0","98%","88.13","51%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","153","Pancake","NOT 2<br/>@WHU 3 F","0","0","12%","300.99","50%","-1.5%","1","1","90","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","317","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","87%","111.05","50%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","281","W (Thu)","FUL 1<br/>@AVL 3 F","0","0","97%","91.84","48%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","132","W (Thu)","TOT 1<br/>@WOL 2 F","0","0","17%","221.8","47%","-29.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
