"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*068ym*","Enzo Fernandez","CHE","M","86","avitek","CHE 0<br/>@EVE 2 F","4.5","4.5","99%","73.22","94%","0%","1","1","65","0","0.0","0","0","2","1","0","1","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","45","Adam","LIV 2<br/>@CRY 1 F","4.5","4.5","18%","223.06","81%","-1.4%","1","1","45","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","146","Adam","LIV 2<br/>@CRY 1 F","4.5","4.5","9%","316.79","76%","+2.8%","1","1","90","0","0.0","0","0","1","0","1","1","0","0","1","1","0","0"
"*05tr8*","Christian Norgaard","BRF","M","94","XXX","BRF 0<br/>@SHU 1 F","4.5","4.5","19%","219.28","67%","+2.8%","1","1","90","0","0.0","0","0","2","0","1","2","0","0","1","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","271","W (Thu)","MCI 2<br/>@LUT 1 F","4.5","4.5","89%","109.18","46%","+2.6%","1","1","82","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BRF","F","149","Adam","BRF 0<br/>@SHU 1 F","4.5","4.5","1%","1151.52","38%","+8.1%","1","1","90","0","0.0","0","0","1","0","3","4","0","0","3","0","0","0"
"*061va*","Boubacar Kamara","AVL","M","137","W (Thu)","ARS 0<br/>@AVL 1 F","4.5","4.5","3%","390.21","23%","+1.8%","1","1","65","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*02oo1*","Ben Davies","TOT","D","283","W (Thu)","NEW 1<br/>@TOT 4 F","4.5","4.5","11%","295.51","15%","-0.4%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*04gpx*","Dara O'Shea","BUR","D","186","W (Thu)","BUR 1<br/>@BHA 1 F","4.5","4.5","1%","1148.64","9%","-1.7%","1","1","90","0","0.0","0","0","0","0","1","0","1","0","4","0","0","0"
"*03eki*","Cheikhou Kouyate","NOT","M","362","W (Thu)","NOT 1<br/>@WOL 1 F","4.5","4.5","0%","1139.6","0%","+0.1%","1","1","62","0","0.0","0","0","2","1","2","0","1","0","5","0","0","0"
"*03dx7*","Ben Mee","BRF","D","228","avitek","BRF 0<br/>@SHU 1 F","4.25","4.25","99%","81.6","78%","+3.1%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","161","XXX","NOT 1<br/>@WOL 1 F","4.25","4.25","19%","216.62","41%","+7.6%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*04mdn*","Anthony Gordon","NEW","M","18","4b. DcbB","NEW 1<br/>@TOT 4 F","4","4","71%","128.43","96%","0%","1","1","73","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*04civ*","Scott McTominay","MUN","M","89","Adam","BOU 3<br/>@MUN 0 F","4","4","4%","373.02","65%","+17%","1","1","90","0","0.0","0","0","7","1","0","1","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","306","W (Thu)","BOU 3<br/>@MUN 0 F","4","4","0%","-","11%","+1.2%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*0637b*","Orel Mangala","NOT","M","204","W (Thu)","NOT 1<br/>@WOL 1 F","4","4","0%","-","4%","-0.3%","1","1","90","0","0.0","0","0","0","0","2","2","0","0","2","0","0","0"
"*055se*","Marvelous Nakamba","LUT","M","230","W (Thu)","MCI 2<br/>@LUT 1 F","4","4","6%","363.74","4%","-0.4%","1","1","71","0","0.0","0","0","0","0","3","0","1","0","6","0","0","0"
"*06f80*","Jacob Brown","LUT","F","164","W (Thu)","MCI 2<br/>@LUT 1 F","4","4","0%","1115.6","3%","+0.7%","1","1","90","0","0.0","0","0","0","0","2","2","0","0","2","0","0","0"
"*061y6*","Ryan Yates","NOT","M","252","W (Thu)","NOT 1<br/>@WOL 1 F","4","4","0%","1174.93","2%","+0.2%","1","1","90","0","0.0","0","0","1","0","3","0","0","0","3","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","368","W (Thu)","NEW 1<br/>@TOT 4 F","4","4","1%","1112.83","1%","0%","1","0","3","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","155","W (Thu)","ARS 0<br/>@AVL 1 F","3.75","3.75","99%","79.44","91%","-3.8%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","67","Pancake","NOT 1<br/>@WOL 1 F","3.75","3.75","0%","1157.31","67%","+1.4%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","206","W (Thu)","CHE 0<br/>@EVE 2 F","3.75","3.75","19%","206.65","48%","-0.3%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","237","W (Thu)","CHE 0<br/>@EVE 2 F","3.75","3.75","3%","379.99","2%","0%","1","0","48","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*062p5*","Levi Colwill","CHE","D","101","Maddihat","CHE 0<br/>@EVE 2 F","3.5","3.5","82%","119.31","85%","-2.8%","1","0","62","0","0.0","0","0","1","0","2","0","0","0","2","0","0","0"
"*04tzt*","Jefferson Lerma","CRY","M","121","W (Thu)","LIV 2<br/>@CRY 1 F","3.5","3.5","13%","287.96","47%","-2.8%","1","1","67","0","0.0","0","0","3","1","1","1","1","0","4","0","0","0"
"*03vlm*","Anthony Martial","MUN","F","262","W (Thu)","BOU 3<br/>@MUN 0 F","3.5","3.5","17%","244.12","23%","+8.4%","1","1","55","0","0.0","0","0","1","1","0","1","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","229","W (Thu)","CHE 0<br/>@EVE 2 F","3.5","3.5","0%","-","10%","-0.6%","1","0","22","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","312","W (Thu)","BRF 0<br/>@SHU 1 F","3.5","3.5","2%","1102.09","6%","+4.9%","1","1","65","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","284","W (Thu)","BUR 1<br/>@BHA 1 F","3.5","3.5","0%","-","4%","+1.2%","1","1","58","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","80","Kish123","ARS 0<br/>@AVL 1 F","3","3","99%","76.57","99%","+0.3%","1","1","88","0","0.0","0","0","0","0","1","2","1","0","4","0","0","0"
"*0558w*","William Saliba","ARS","D","120","Maddihat","ARS 0<br/>@AVL 1 F","3","3","99%","65.12","98%","-1.1%","1","1","90","0","0.0","0","0","1","1","1","1","0","0","1","0","0","0"
"*06c6a*","Alfie Doughty","LUT","M","48","Vroom","MCI 2<br/>@LUT 1 F","3","3","48%","142.28","70%","+6.2%","1","1","90","0","0.0","0","0","0","0","1","0","1","0","4","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","224","W (Thu)","WHU 0<br/>@FUL 5 F","3","3","96%","93.93","41%","-2.1%","1","0","24","0","0.0","0","0","2","1","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","308","W (Thu)","MCI 2<br/>@LUT 1 F","3","3","10%","305.05","3%","+0.4%","1","1","83","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","360","W (Thu)","BUR 1<br/>@BHA 1 F","3","3","2%","391.63","2%","-0.3%","1","0","30","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6n*","Andre Brooks","SHU","M","375","W (Thu)","BRF 0<br/>@SHU 1 F","3","3","0%","-","0%","+0.2%","1","1","72","0","0.0","0","0","0","0","0","2","0","0","0","0","0","1"
"*05746*","Emil Krafth","NEW","D","442","W (Thu)","NEW 1<br/>@TOT 4 F","3","3","0%","-","0%","+0.2%","1","0","3","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yg5*","Toti","WOL","D","245","W (Thu)","NOT 1<br/>@WOL 1 F","2.75","2.75","0%","1227.2","8%","+3.8%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*02lkp*","Raheem Sterling","CHE","F","28","4b. DcbB","CHE 0<br/>@EVE 2 F","2.5","2.5","100%","57.77","100%","0%","1","0","23","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04spp*","Douglas Luiz","AVL","M","21","Maddihat","ARS 0<br/>@AVL 1 F","2.5","2.5","97%","92.31","100%","+0.1%","1","1","90","0","0.0","0","0","1","0","2","1","1","0","5","0","0","1"
"*05o4b*","Matty Cash","AVL","D","134","W (Thu)","ARS 0<br/>@AVL 1 F","2.5","2.5","93%","106.79","85%","-2.8%","1","0","23","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","34","dsb_ff","NOT 1<br/>@WOL 1 F","2.5","2.5","4%","383.53","84%","+0.5%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","85","XXX","NOT 1<br/>@WOL 1 F","2.5","2.5","42%","145.1","69%","-3.4%","1","1","83","0","0.0","0","0","1","0","0","0","0","0","0","1","0","0"
"*04mqv*","Emerson","WHU","D","205","W (Thu)","WHU 0<br/>@FUL 5 F","2.5","2.5","11%","292.7","32%","-4.7%","1","0","45","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","211","W (Thu)","BOU 3<br/>@MUN 0 F","2.5","2.5","72%","128.61","28%","-4.5%","1","1","71","0","0.0","0","0","0","0","2","0","0","0","2","0","0","1"
"*052cc*","Billy Gilmour","BHA","M","154","W (Thu)","BUR 1<br/>@BHA 1 F","2.5","2.5","3%","397.71","27%","-2.1%","1","0","45","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","152","W (Thu)","BUR 1<br/>@BHA 1 F","2.5","2.5","9%","321.33","26%","+1.4%","1","1","57","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06c5x*","Tom Lockyer","LUT","D","172","W (Thu)","MCI 2<br/>@LUT 1 F","2.5","2.5","38%","147.4","19%","-0.8%","1","1","88","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","191","W (Thu)","BRF 0<br/>@SHU 1 F","2.5","2.5","0%","-","5%","+1%","1","1","45","0","0.0","0","0","2","1","2","1","1","0","5","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","311","W (Thu)","MCI 2<br/>@LUT 1 F","2.5","2.5","15%","251.73","4%","+0.2%","1","1","90","0","0.0","0","0","0","0","3","0","0","0","3","0","0","0"
"*0635j*","Chris Richards","CRY","D","334","W (Thu)","LIV 2<br/>@CRY 1 F","2.5","2.5","0%","1140.6","2%","-1.9%","1","1","90","0","0.0","0","0","0","0","1","0","1","0","4","0","0","0"
"*064a1*","Boubacar Traore","WOL","M","349","W (Thu)","NOT 1<br/>@WOL 1 F","2.5","2.5","0%","1152.6","0%","0%","1","0","28","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","358","W (Thu)","BUR 1<br/>@BHA 1 F","2.5","2.5","0%","-","0%","0%","1","0","11","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","177","Pancake","LIV 2<br/>@CRY 1 F","2.25","2.25","94%","105.15","74%","-2.6%","1","0","32","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*068yj*","Felipe","NOT","D","436","W (Thu)","NOT 1<br/>@WOL 1 F","2.25","2.25","35%","147.12","18%","-6%","1","0","11","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","760","W (Thu)","BUR 1<br/>@BHA 1 F","2.25","2.25","24%","159.59","6%","0%","1","0","10","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04fyc*","Charlie Taylor","BUR","D","240","W (Thu)","BUR 1<br/>@BHA 1 F","2.25","2.25","1%","1117.25","4%","-0.2%","1","1","90","0","0.0","0","0","0","0","0","0","1","0","3","0","0","0"
"*05o8n*","Max Lowe","SHU","D","389","W (Thu)","BRF 0<br/>@SHU 1 F","2.25","2.25","5%","363.56","1%","0%","1","0","16","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","40","Pancake","LIV 2<br/>@CRY 1 F","2","2","100%","22.9","100%","0%","1","1","73","0","0.0","0","0","2","0","1","0","0","0","1","3","0","0"
"*0646f*","Alexander Isak","NEW","F","76","avitek","NEW 1<br/>@TOT 4 F","2","2","100%","19.91","100%","-0.1%","1","1","63","0","0.0","0","0","1","0","1","0","0","0","1","1","0","0"
"*0647t*","Lucas Paqueta","WHU","M","58","deceptiv","WHU 0<br/>@FUL 5 F","2","2","100%","51.96","99%","-0.1%","1","1","64","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*05gcp*","Tomas Soucek","WHU","M","59","dsb_ff","WHU 0<br/>@FUL 5 F","2","2","59%","136.67","90%","0%","1","1","90","0","0.0","0","0","0","0","3","0","0","0","3","0","0","0"
"*02lpf*","Ross Barkley","LUT","M","157","deceptiv","MCI 2<br/>@LUT 1 F","2","2","9%","311.49","27%","+9.4%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06ab3*","Lewis Miley","NEW","M","300","Pancake","NEW 1<br/>@TOT 4 F","2","2","0%","1154.7","24%","0%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","323","W (Thu)","NEW 1<br/>@TOT 4 F","2","2","42%","141.11","17%","-1.9%","1","0","16","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","215","4b. DcbB","BOU 3<br/>@MUN 0 F","2","2","0%","-","9%","-3.2%","1","0","17","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","192","W (Thu)","BRF 0<br/>@SHU 1 F","2","2","0%","1193.43","3%","+0.3%","1","1","90","0","0.0","0","0","0","0","3","1","0","0","3","0","0","1"
"*04ge8*","Reiss Nelson","ARS","F","394","W (Thu)","ARS 0<br/>@AVL 1 F","2","2","2%","371.71","1%","-0.1%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","20","Kish123","LIV 2<br/>@CRY 1 F","1.5","1.5","100%","33.73","100%","0%","1","1","73","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*05ocl*","Ollie Watkins","AVL","F","5","4b. DcbB","ARS 0<br/>@AVL 1 F","1.5","1.5","100%","19.8","100%","0%","1","1","90","0","0.0","0","0","3","1","1","1","0","0","1","1","0","1"
"*06exb*","Rasmus Hojlund","MUN","F","250","Maddihat","BOU 3<br/>@MUN 0 F","1.5","1.5","74%","60.82","78%","-1.1%","1","0","33","0","0.0","0","0","1","0","0","1","1","0","3","1","0","0"
"*05rb8*","Moises Caicedo","CHE","M","226","W (Thu)","CHE 0<br/>@EVE 2 F","1.5","1.5","91%","101.42","52%","-1.5%","1","1","90","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","373","W (Thu)","LIV 2<br/>@CRY 1 F","1.5","1.5","0%","1106","18%","+17.5%","1","1","56","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","365","W (Thu)","NEW 1<br/>@TOT 4 F","1.5","1.5","0%","-","2%","-0.9%","1","0","3","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","333","W (Thu)","BOU 3<br/>@MUN 0 F","1.5","1.5","0%","1140.2","1%","-0.1%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue3*","Albert Sambi Lokonga","LUT","M","411","W (Thu)","MCI 2<br/>@LUT 1 F","1.5","1.5","0%","1097.8","1%","-0.1%","1","0","17","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u6i*","Leander Dendoncker","AVL","M","425","W (Thu)","ARS 0<br/>@AVL 1 F","1.5","1.5","0%","1154.47","0%","0%","1","0","23","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*0687b*","Alex Moreno","AVL","D","424","Vroom","ARS 0<br/>@AVL 1 F","1.25","1.25","98%","88.11","48%","-1.3%","1","0","11","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","180","W (Thu)","LIV 2<br/>@CRY 1 F","1.25","1.25","1%","1125.87","25%","-12.9%","1","0","45","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*03ybi*","Marcus Rashford","MUN","F","90","Maddihat","BOU 3<br/>@MUN 0 F","1","1","100%","7.82","99%","-0.2%","1","0","10","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","235","deceptiv","NEW 1<br/>@TOT 4 F","1","1","17%","225.52","53%","-3.1%","1","0","16","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","181","W (Thu)","NEW 1<br/>@TOT 4 F","1","1","1%","1131.24","24%","-3.1%","1","0","25","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","317","Kish123","CHE 0<br/>@EVE 2 F","1","1","1%","1141.8","19%","+12.8%","1","1","66","0","0.0","0","0","1","0","1","1","0","0","1","1","0","0"
"*068lx*","Dango Ouattara","BOU","F","332","W (Thu)","BOU 3<br/>@MUN 0 F","1","1","55%","132.64","19%","-0.1%","1","0","1","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*02m11*","Matt Doherty","WOL","D","331","W (Thu)","NOT 1<br/>@WOL 1 F","1","1","67%","131.74","17%","-0.6%","1","0","20","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lny*","Ashley Young","EVE","D","207","dsb_ff","CHE 0<br/>@EVE 2 F","1","1","6%","351.41","10%","+4%","1","1","40","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mt*","Harrison Reed","FUL","M","236","W (Thu)","WHU 0<br/>@FUL 5 F","1","1","4%","398.27","4%","-0.1%","1","0","9","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02opy*","Adam Lallana","BHA","M","327","W (Thu)","BUR 1<br/>@BHA 1 F","1","1","1%","1161.2","4%","+3%","1","1","45","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","275","W (Thu)","BOU 3<br/>@MUN 0 F","1","1","0%","1141.3","3%","+0.1%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","401","W (Thu)","BRF 0<br/>@SHU 1 F","1","1","4%","376.69","2%","+0.1%","1","0","24","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","370","W (Thu)","BUR 1<br/>@BHA 1 F","1","1","0%","1172.16","1%","0%","1","0","20","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","430","W (Thu)","BUR 1<br/>@BHA 1 F","1","1","1%","1136.48","0%","-0.1%","1","0","7","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0520r*","Leandro Trossard","ARS","M","133","Kish123","ARS 0<br/>@AVL 1 F","0.5","0.5","100%","57.05","93%","-2.7%","1","0","19","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yv*","Cody Gakpo","LIV","F","182","Pancake","LIV 2<br/>@CRY 1 F","0.5","0.5","100%","26.86","88%","-4.5%","1","0","32","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*04ge9*","Eddie Nketiah","ARS","F","97","W (Thu)","ARS 0<br/>@AVL 1 F","0.5","0.5","51%","138.04","73%","-4.7%","1","0","7","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","232","Vroom","ARS 0<br/>@AVL 1 F","0.5","0.5","98%","86.04","58%","+10.5%","1","1","55","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","266","W (Thu)","LIV 2<br/>@CRY 1 F","0.5","0.5","0%","-","41%","+2.6%","1","1","56","0","0.0","0","0","1","0","2","1","0","0","2","0","0","0"
"*04io3*","Mario Lemina","WOL","M","129","W (Thu)","NOT 1<br/>@WOL 1 F","0.5","0.5","0%","1184.06","37%","-2%","1","1","60","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","302","W (Thu)","BUR 1<br/>@BHA 1 F","0.5","0.5","41%","144.93","13%","+0.7%","1","1","45","0","0.0","0","0","2","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","301","W (Thu)","BUR 1<br/>@BHA 1 F","0.5","0.5","14%","275.58","13%","-7.8%","1","0","4","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","196","W (Thu)","WHU 0<br/>@FUL 5 F","0.5","0.5","8%","329.22","13%","-0.5%","1","0","10","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","268","W (Thu)","NOT 1<br/>@WOL 1 F","0.5","0.5","0%","-","10%","-4.1%","1","0","20","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*02m5b*","Chris Wood","NOT","F","178","W (Thu)","NOT 1<br/>@WOL 1 F","0.5","0.5","1%","1128.33","9%","-4.3%","1","0","5","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04spx*","Tahith Chong","LUT","M","295","W (Thu)","MCI 2<br/>@LUT 1 F","0.5","0.5","16%","255.89","3%","-0.1%","1","0","5","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","440","W (Thu)","WHU 0<br/>@FUL 5 F","0.5","0.5","3%","371.63","1%","-0.2%","1","0","25","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06avl*","Michael Olakigbe","BRF","F","428","W (Thu)","BRF 0<br/>@SHU 1 F","0.5","0.5","0%","-","0%","0%","1","0","23","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx3*","Kieran Trippier","NEW","D","6","XXX","NEW 1<br/>@TOT 4 F","0.25","0.25","100%","11.57","100%","0%","1","1","85","0","0.0","0","0","0","0","2","1","1","0","5","0","0","0"
"*02yl5*","John Stones","MCI","D","343","W (Thu)","MCI 2<br/>@LUT 1 F","0.25","0.25","100%","57.71","79%","-3.6%","1","0","20","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vq*","Erling Haaland","MCI","F","2","dsb_ff","MCI 2<br/>@LUT 1 F","0","0","100%","1.12","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D","265","Maddihat","CHE 0<br/>@EVE 2 F","0","0","100%","25.75","99%","+0.4%","1","1","26","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","41","XXX","LIV 2<br/>@CRY 1 F","0","0","100%","27.73","98%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","15","Maddihat","NEW 1<br/>@TOT 4 F","0","0","100%","15.79","98%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","9","deceptiv","BRF 0<br/>@SHU 1 F","0","0","100%","40.27","98%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","414","Kish123","MCI 2<br/>@LUT 1 F","0","0","100%","5.15","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm1*","Nicolas Jackson","CHE","F","57","Pancake","CHE 0<br/>@EVE 2 F","0","0","99%","48.96","97%","-1.3%","1","0","22","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","656","Vroom","CHE 0<br/>@EVE 2 F","0","0","98%","43.91","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","35","Kish123","NOT 1<br/>@WOL 1 F","0","0","55%","135.95","96%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","49","Pancake","BRF 0<br/>@SHU 1 F","0","0","83%","116.68","95%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","98","Adam","LIV 2<br/>@CRY 1 F","0","0","100%","52.49","93%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","203","dsb_ff","MCI 2<br/>@LUT 1 F","0","0","88%","107.74","89%","-3.9%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","189","Maddihat","BUR 1<br/>@BHA 1 F","0","0","100%","43","86%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","32","Kish123","MCI 2<br/>@LUT 1 F","0","0","0%","1026.6","85%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","144","W (Thu)","LIV 2<br/>@CRY 1 F","0","0","100%","30.96","84%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","173","W (Thu)","LIV 2<br/>@CRY 1 F","0","0","100%","40.24","82%","-7.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414p*","Carlton Morris","LUT","F","82","dsb_ff","MCI 2<br/>@LUT 1 F","0","0","85%","112.31","78%","-4.1%","1","0","17","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","212","Maddihat","NEW 1<br/>@TOT 4 F","0","0","99%","82.65","77%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","724","XXX","BRF 0<br/>@SHU 1 F","0","0","62%","132.18","75%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt7*","Thiago Silva","CHE","D","171","W (Thu)","CHE 0<br/>@EVE 2 F","0","0","78%","124.25","73%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
