"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*067yu*","Facundo Buonanotte","BHA","M","372","W (Thu)","@MCI Sat 7:00AM","0","0","14%","275.67","8%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mt*","Harrison Reed","FUL","M","173","W (Thu)","@TOT Mon 12:00PM","0","0","4%","398.27","8%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","292","W (Thu)","FUL Mon 12:00PM","0","0","11%","295.4","8%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","388","W (Thu)","@AVL Sun 8:30AM","0","0","25%","156.09","7%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","301","W (Thu)","LUT Sat 7:00AM","0","0","18%","229.07","7%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","251","W (Thu)","@SHU Sat 12:00PM","0","0","0%","1149.7","7%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu4*","Harry Maguire","MUN","D","302","W (Thu)","@SHU Sat 12:00PM","0","0","27%","140.92","7%","+3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","197","W (Thu)","@LIV Sat 4:30AM","0","0","4%","385.68","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","233","W (Thu)","@NOT Sat 7:00AM","0","0","10%","305.16","7%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","247","W (Thu)","@MCI Sat 7:00AM","0","0","1%","1144.93","7%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","LUT","M","283","W (Thu)","@NOT Sat 7:00AM","0","0","9%","311.39","7%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","574","W (Thu)","ARS Sat 9:30AM","0","0","0%","-","7%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yi*","Illia Zabarnyi","BOU","D","201","W (Thu)","WOL Sat 7:00AM","0","0","0%","1209.18","7%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","505","XXX","@NEW Sat 7:00AM","0","0","9%","312.2","6%","+2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","277","W (Thu)","CRY Sat 7:00AM","0","0","5%","366","6%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","354","W (Thu)","ARS Sat 9:30AM","0","0","16%","242.38","6%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","290","W (Thu)","WOL Sat 7:00AM","0","0","0%","-","6%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","307","W (Thu)","WOL Sat 7:00AM","0","0","0%","1148.2","6%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","385","W (Thu)","FUL Mon 12:00PM","0","0","17%","225.64","6%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061v9*","Diego Carlos","AVL","D","328","W (Thu)","WHU Sun 8:30AM","0","0","6%","346.61","6%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","313","W (Thu)","@NOT Sat 7:00AM","0","0","15%","251.73","6%","-7.8%","1","1","20","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","203","W (Thu)","WOL Sat 7:00AM","0","0","10%","296.64","5%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","249","W (Thu)","@BRF Sat 7:00AM","0","0","9%","321.43","5%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8o*","Jayden Bogle","SHU","D","228","W (Thu)","MUN Sat 12:00PM","0","0","0%","1136.68","5%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","429","W (Thu)","@BOU Sat 7:00AM","0","0","0%","-","5%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","401","W (Thu)","WOL Sat 7:00AM","0","0","0%","1151.6","5%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","240","W (Thu)","@NEW Sat 7:00AM","0","0","0%","-","5%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ir*","Adam Webster","BHA","D","395","W (Thu)","@MCI Sat 7:00AM","0","0","7%","343.15","5%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","344","W (Thu)","@SHU Sat 12:00PM","0","0","0%","1140.2","5%","-12.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068se*","Jhon Duran","AVL","F","220","W (Thu)","WHU Sun 8:30AM","0","0","1%","1066.51","5%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","373","W (Thu)","EVE Sat 4:30AM","0","0","0%","1188.6","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","335","W (Thu)","@CHE Sat 9:30AM","0","0","3%","376.99","4%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","397","W (Thu)","CRY Sat 7:00AM","0","0","12%","267.44","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m5l*","John Egan","SHU","D","321","W (Thu)","MUN Sat 12:00PM","0","0","3%","387","4%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","405","W (Thu)","EVE Sat 4:30AM","0","0","7%","339.38","4%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","257","W (Thu)","@BOU Sat 7:00AM","0","0","3%","382.18","4%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043qy*","Lewis Cook","BOU","M","148","W (Thu)","WOL Sat 7:00AM","0","0","0%","-","4%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","SHU","M","294","W (Thu)","MUN Sat 12:00PM","0","0","0%","1148.2","4%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","243","W (Thu)","@LIV Sat 4:30AM","0","0","3%","379.72","4%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","329","W (Thu)","@MCI Sat 7:00AM","0","0","0%","-","4%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","168","W (Thu)","MUN Sat 12:00PM","0","0","0%","1193.43","4%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr5*","Mads Roerslev","BRF","D","258","W (Thu)","BUR Sat 7:00AM","0","0","0%","1105.43","4%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xw*","Joe Worrall","NOT","D","246","W (Thu)","LUT Sat 7:00AM","0","0","0%","1220.2","4%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","502","W (Thu)","ARS Sat 9:30AM","0","0","1%","1115.74","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","252","W (Thu)","@BOU Sat 7:00AM","0","0","1%","1136.9","3%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rvw*","Harry Toffolo","NOT","D","214","W (Thu)","LUT Sat 7:00AM","0","0","0%","-","3%","+3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","379","W (Thu)","@TOT Mon 12:00PM","0","0","1%","1101.03","3%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spx*","Tahith Chong","LUT","M","319","W (Thu)","@NOT Sat 7:00AM","0","0","16%","255.84","3%","-0.5%","1","0","20","0","0.0","0","0","1","0","0","0","1","0","3","0","0","0"
"*02m5b*","Chris Wood","NOT","F","245","W (Thu)","LUT Sat 7:00AM","0","0","1%","1128.32","3%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","343","W (Thu)","@CHE Sat 9:30AM","0","0","2%","371.71","3%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m46*","Luke Thomas","SHU","D","723","W (Thu)","MUN Sat 12:00PM","0","0","0%","-","3%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","394","W (Thu)","EVE Sat 4:30AM","0","0","9%","316.79","3%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","423","W (Thu)","@CHE Sat 9:30AM","0","0","6%","355.01","3%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pie*","Divock Origi","NOT","F","715","W (Thu)","LUT Sat 7:00AM","0","0","0%","-","3%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BRF","F","304","W (Thu)","BUR Sat 7:00AM","0","0","1%","1151.53","2%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","279","W (Thu)","MUN Sat 12:00PM","0","0","6%","363.07","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063e7*","Marcos Senesi","BOU","D","312","W (Thu)","WOL Sat 7:00AM","0","0","3%","398.51","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwz*","Murillo","NOT","M","259","W (Thu)","LUT Sat 7:00AM","0","0","0%","-","2%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","366","W (Thu)","BUR Sat 7:00AM","0","0","4%","376.79","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmv*","Mads Andersen","LUT","D","180","W (Thu)","@NOT Sat 7:00AM","0","0","1%","1128.78","2%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kz*","George Baldock","SHU","D","320","W (Thu)","MUN Sat 12:00PM","0","0","5%","352.1","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","579","W (Thu)","ARS Sat 9:30AM","0","0","7%","333.58","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","M","326","W (Thu)","@MCI Sat 7:00AM","0","0","4%","382","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u99*","Nuno Tavares","NOT","D","729","W (Thu)","LUT Sat 7:00AM","0","0","0%","1104.07","2%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","374","W (Thu)","@CHE Sat 9:30AM","0","0","1%","1125.88","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","274","W (Thu)","@AVL Sun 8:30AM","0","0","3%","387.79","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","341","W (Thu)","@BRF Sat 7:00AM","0","0","0%","-","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fun*","Gonzalo Montiel","NOT","D","346","W (Thu)","LUT Sat 7:00AM","0","0","0%","-","2%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","380","W (Thu)","@MCI Sat 7:00AM","0","0","2%","391.73","2%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkj*","Jack Robinson","SHU","D","315","W (Thu)","MUN Sat 12:00PM","0","0","1%","1164.18","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","268","W (Thu)","@BOU Sat 7:00AM","0","0","5%","373.03","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","684","W (Thu)","@CHE Sat 9:30AM","0","0","7%","334.5","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","242","W (Thu)","BUR Sat 7:00AM","0","0","0%","1146.93","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","483","W (Thu)","FUL Mon 12:00PM","0","0","7%","335.23","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gpx*","Dara O'Shea","BUR","D","369","W (Thu)","@BRF Sat 7:00AM","0","0","1%","1149.04","2%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04civ*","Scott McTominay","MUN","M","166","W (Thu)","@SHU Sat 12:00PM","0","0","4%","373.13","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","455","W (Thu)","@BOU Sat 7:00AM","0","0","6%","357.8","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","527","W (Thu)","@SHU Sat 12:00PM","0","0","12%","294.11","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","612","W (Thu)","LUT Sat 7:00AM","0","0","2%","391.31","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","582","W (Thu)","@SHU Sat 12:00PM","0","0","1%","1140.91","2%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yhi*","Philippe Coutinho","AVL","M","339","W (Thu)","WHU Sun 8:30AM","0","0","10%","308.7","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","668","W (Thu)","WOL Sat 7:00AM","0","0","1%","1095.61","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554g*","Calvin Bassey","FUL","D","732","W (Thu)","@TOT Mon 12:00PM","0","0","7%","343.31","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","334","W (Thu)","@BOU Sat 7:00AM","0","0","1%","1150.8","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8n*","Max Lowe","SHU","D","323","W (Thu)","MUN Sat 12:00PM","0","0","5%","363.56","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03frx*","Ola Aina","NOT","D","308","W (Thu)","LUT Sat 7:00AM","0","0","1%","1114.71","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","324","W (Thu)","@NEW Sat 7:00AM","0","0","0%","1118.6","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","407","W (Thu)","@LIV Sat 4:30AM","0","0","2%","395.89","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","359","W (Thu)","BHA Sat 7:00AM","0","0","1%","1124.94","1%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqu*","Aymeric Laporte","MCI","D","365","W (Thu)","BHA Sat 7:00AM","0","0","5%","360.42","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yt*","Sasa Lukic","FUL","M","287","W (Thu)","@TOT Mon 12:00PM","0","0","0%","1234.2","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y6*","Ryan Yates","NOT","M","280","W (Thu)","LUT Sat 7:00AM","0","0","0%","1174.93","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","419","W (Thu)","EVE Sat 4:30AM","0","0","2%","1121.52","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","608","W (Thu)","@AVL Sun 8:30AM","0","0","3%","371.63","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","480","W (Thu)","@SHU Sat 12:00PM","0","0","1%","1117.84","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","590","W (Thu)","@AVL Sun 8:30AM","0","0","0%","-","1%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","NEW","D","734","W (Thu)","CRY Sat 7:00AM","0","0","4%","366.78","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","484","W (Thu)","EVE Sat 4:30AM","0","0","1%","1129.67","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063w0*","Sergio Gomez","MCI","D","293","W (Thu)","BHA Sat 7:00AM","0","0","2%","1090.63","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","614","W (Thu)","FUL Mon 12:00PM","0","0","1%","1110.31","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ir*","Clement Lenglet","AVL","D","575","W (Thu)","WHU Sun 8:30AM","0","0","0%","-","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7i*","Jarell Quansah","LIV","D","327","W (Thu)","EVE Sat 4:30AM","0","0","0%","1105.6","1%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ye7*","Oscar Bobb","MCI","M","303","W (Thu)","BHA Sat 7:00AM","0","0","0%","-","1%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","316","W (Thu)","ARS Sat 9:30AM","0","0","0%","1129.13","1%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4i*","Vitinho","BUR","D","730","W (Thu)","@BRF Sat 7:00AM","0","0","3%","385.38","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezc*","Alejo Veliz","TOT","F","725","W (Thu)","FUL Mon 12:00PM","0","0","0%","1130.1","1%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ft*","Tyrell Malacia","MUN","D","583","W (Thu)","@SHU Sat 12:00PM","0","0","0%","1159.68","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","382","W (Thu)","@TOT Mon 12:00PM","0","0","2%","388.21","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vk*","Jaidon Anthony","BOU","F","360","W (Thu)","WOL Sat 7:00AM","0","0","1%","1157.37","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","720","W (Thu)","FUL Mon 12:00PM","0","0","1%","1112.83","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","314","W (Thu)","BUR Sat 7:00AM","0","0","2%","1102.07","1%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0637b*","Orel Mangala","NOT","M","248","W (Thu)","LUT Sat 7:00AM","0","0","0%","-","1%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02rll*","Nathan Redmond","BUR","M","362","W (Thu)","@BRF Sat 7:00AM","0","0","6%","358.04","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE","D","458","W (Thu)","ARS Sat 9:30AM","0","0","1%","1153.1","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","517","W (Thu)","FUL Mon 12:00PM","0","0","0%","-","1%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03z3w*","Joe Rothwell","BOU","M","278","W (Thu)","WOL Sat 7:00AM","0","0","0%","1181.2","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xr*","Marquinhos","ARS","F","625","W (Thu)","@CHE Sat 9:30AM","0","0","0%","1100.2","1%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qqv*","Fred","MUN","M","660","W (Thu)","@SHU Sat 12:00PM","0","0","2%","1088.89","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uog*","Lewis Dobbin","EVE","F","295","W (Thu)","@LIV Sat 4:30AM","0","0","0%","1200.2","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sk*","Nicolas Pepe","ARS","F","639","W (Thu)","@CHE Sat 9:30AM","0","0","0%","1140.4","1%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sf*","Maximo Perrone","MCI","M","642","W (Thu)","BHA Sat 7:00AM","0","0","1%","1094.51","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue3*","Albert Sambi Lokonga","LUT","M","363","W (Thu)","@NOT Sat 7:00AM","0","0","0%","1097.8","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c63*","Jordan Clark","LUT","M","464","W (Thu)","@NOT Sat 7:00AM","0","0","2%","1115.52","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w90*","Maxwel Cornet","WHU","M","468","W (Thu)","@AVL Sun 8:30AM","0","0","2%","1093.55","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9e*","Charlie Patino","ARS","M","636","W (Thu)","@CHE Sat 9:30AM","0","0","0%","1095.15","1%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfm*","Ryan Sessegnon","TOT","D","670","W (Thu)","FUL Mon 12:00PM","0","0","0%","1148.2","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yg5*","Toti","WOL","D","353","W (Thu)","@BOU Sat 7:00AM","0","0","0%","1227.2","1%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k5*","Lloyd Kelly","BOU","D","266","W (Thu)","WOL Sat 7:00AM","0","0","0%","1232.2","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","355","W (Thu)","@NEW Sat 7:00AM","0","0","1%","1102.96","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067ys*","Jack Hinshelwood","BHA","M","332","W (Thu)","@MCI Sat 7:00AM","0","0","0%","-","1%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02opy*","Adam Lallana","BHA","M","336","W (Thu)","@MCI Sat 7:00AM","0","0","1%","1161.2","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066se*","Charles Sagoe Junior","ARS","F","662","W (Thu)","@CHE Sat 9:30AM","0","0","0%","-","1%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhj*","Conor Bradley","LIV","D","440","W (Thu)","EVE Sat 4:30AM","0","0","4%","345.71","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04c3c*","Rhian Brewster","SHU","F","383","W (Thu)","MUN Sat 12:00PM","0","0","0%","1153.77","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cg*","Yasser Larouci","SHU","D","573","W (Thu)","MUN Sat 12:00PM","0","0","0%","1149.9","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","310","W (Thu)","@NEW Sat 7:00AM","0","0","0%","1105.6","1%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fuh*","Hannes Delcroix","BUR","D","713","W (Thu)","@BRF Sat 7:00AM","0","0","0%","-","1%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fhy*","Wilson Odobert","BUR","F","239","W (Thu)","@BRF Sat 7:00AM","0","0","0%","-","1%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ce*","Auston Trusty","SHU","D","348","W (Thu)","MUN Sat 12:00PM","0","0","1%","1123.07","1%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
