"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*05ylx*","Dejan Kulusevski","TOT","M","23","Vroom","TOT 2<br/>@EVE 2 F","4","4","100%","44.08","100%","-0.1%","1","0","25","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","30","deceptiv","NOT 1<br/>@BOU 1 F","4","4","100%","43.32","99%","+0.1%","1","1","90","0","0.0","0","0","1","1","1","2","0","0","1","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","292","XXX","MCI 3<br/>@BRF 1 F","4","4","62%","132.18","95%","+0.2%","1","1","90","0","0.0","0","0","2","0","0","1","0","0","0","1","0","0"
"*03r8x*","Callum Wilson","NEW","F","128","dsb_ff","LUT 4<br/>@NEW 4 F","4","4","100%","49.18","88%","+0.1%","1","0","45","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","51","Kish123","MCI 3<br/>@BRF 1 F","4","4","0%","1026.6","84%","-0.2%","1","0","18","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05mxc*","Timo Werner","TOT","F","369","Pancake","TOT 2<br/>@EVE 2 F","4","4","0%","-","69%","+3.3%","1","1","85","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*05ohc*","Sergio Reguilon","BRF","D","315","W (Thu)","MCI 3<br/>@BRF 1 F","4","4","8%","313.9","21%","-0.1%","1","1","78","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","280","W (Thu)","NOT 1<br/>@BOU 1 F","4","4","55%","132.66","19%","-0.2%","1","0","18","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","287","W (Thu)","TOT 2<br/>@EVE 2 F","4","4","42%","141.21","17%","+0.8%","1","1","88","0","0.0","0","0","2","0","2","2","0","0","2","0","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","173","W (Thu)","FUL 2<br/>@BUR 2 F","4","4","8%","329.14","16%","+3.7%","1","1","74","0","0.0","0","0","0","0","1","1","0","0","1","1","0","0"
"*04f6o*","Will Hughes","CRY","M","228","W (Thu)","CRY 1<br/>@BHA 4 F","4","4","0%","-","1%","0%","1","1","79","0","0.0","0","0","0","0","2","0","0","0","2","1","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","389","W (Thu)","FUL 2<br/>@BUR 2 F","4","4","0%","1174.05","1%","+0.2%","1","1","62","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*055c0*","Ben Osborn","SHU","M","423","W (Thu)","AVL 5<br/>@SHU 0 F","4","4","0%","1102.7","0%","0%","1","0","39","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03fgo*","Dominic Solanke","BOU","F","19","4b. DcbB","NOT 1<br/>@BOU 1 F","3.5","3.5","88%","107.9","99%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","55","Kish123","NOT 1<br/>@BOU 1 F","3.5","3.5","42%","145.15","80%","+1.8%","1","1","77","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03sgc*","Jordan Ayew","CRY","F","77","deceptiv","CRY 1<br/>@BHA 4 F","3.5","3.5","58%","131.3","73%","+0.3%","1","1","90","0","0.0","0","0","1","1","0","1","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","FUL","D","169","W (Thu)","FUL 2<br/>@BUR 2 F","3.5","3.5","0%","-","32%","+9.6%","1","1","90","0","0.0","0","0","3","0","0","0","0","0","0","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","179","W (Thu)","CRY 1<br/>@BHA 4 F","3.5","3.5","3%","397.69","21%","-1.4%","1","1","90","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","327","W (Thu)","MCI 3<br/>@BRF 1 F","3.5","3.5","4%","376.98","2%","-0.1%","1","0","12","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4i*","Vitinho","BUR","D","349","W (Thu)","FUL 2<br/>@BUR 2 F","3.25","3.25","3%","385.18","1%","+0.2%","1","1","86","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","357","W (Thu)","WOL 4<br/>@CHE 2 F","3.25","3.25","1%","1150.4","1%","-0.2%","1","0","2","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","159","Maddihat","CRY 1<br/>@BHA 4 F","3","3","100%","43","99%","-0.3%","1","0","9","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*05tr9*","Mathias Jensen","BRF","M","73","XXX","MCI 3<br/>@BRF 1 F","3","3","83%","116.66","92%","0%","1","1","76","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061ve*","Ryan Christie","BOU","M","71","dsb_ff","NOT 1<br/>@BOU 1 F","3","3","8%","336.21","60%","+1.7%","1","1","55","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*052ca*","Ezri Konsa","AVL","D","193","W (Thu)","AVL 5<br/>@SHU 0 F","3","3","11%","298.71","46%","+2.5%","1","1","58","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*068y0*","Antoine Semenyo","BOU","F","117","4b. DcbB","NOT 1<br/>@BOU 1 F","3","3","0%","1069.68","33%","+1.8%","1","1","45","0","0.0","0","0","1","0","0","2","0","0","0","1","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","95","W (Thu)","FUL 2<br/>@BUR 2 F","3","3","8%","325.08","33%","+1%","1","1","62","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*058vb*","Cameron Archer","SHU","F","145","W (Thu)","AVL 5<br/>@SHU 0 F","3","3","1%","1152.95","10%","-1.7%","1","0","24","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*02lp5*","Adam Smith","BOU","D","251","dsb_ff","NOT 1<br/>@BOU 1 F","3","3","0%","1188.65","5%","+0.4%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","236","W (Thu)","WOL 4<br/>@CHE 2 F","3","3","0%","-","3%","-3.8%","1","0","17","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*05u99*","Nuno Tavares","NOT","D","822","W (Thu)","NOT 1<br/>@BOU 1 F","3","3","0%","1104.11","1%","+0.8%","1","1","90","0","0.0","0","0","1","0","3","0","0","0","3","0","0","0"
"*05uog*","Lewis Dobbin","EVE","F","359","W (Thu)","TOT 2<br/>@EVE 2 F","3","3","0%","1200.2","0%","0%","1","0","4","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*05a6e*","Neco Williams","NOT","D","249","W (Thu)","NOT 1<br/>@BOU 1 F","2.75","2.75","18%","228.92","14%","+2.1%","1","1","77","0","0.0","0","0","1","0","2","2","0","0","2","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","112","deceptiv","LUT 4<br/>@NEW 4 F","2.5","2.5","100%","69.82","93%","+2.4%","1","1","62","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA","F","148","Maddihat","CRY 1<br/>@BHA 4 F","2.5","2.5","97%","79.63","80%","+1.6%","1","1","68","0","0.0","0","0","1","1","2","3","0","0","2","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","341","Maddihat","AVL 5<br/>@SHU 0 F","2.5","2.5","87%","111.02","43%","-1.1%","1","0","45","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03am7*","Jacob Murphy","NEW","M","268","Adam","LUT 4<br/>@NEW 4 F","2.5","2.5","5%","366.02","39%","+19.7%","1","1","90","0","0.0","0","0","5","0","1","2","1","0","4","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","375","avitek","TOT 2<br/>@EVE 2 F","2.5","2.5","15%","254.47","38%","-5%","1","1","63","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*06igk*","Ben Brereton","SHU","F","342","avitek","AVL 5<br/>@SHU 0 F","2.5","2.5","0%","-","35%","+11.6%","1","1","64","0","0.0","0","0","1","1","0","0","0","0","0","3","0","0"
"*05tre*","Vitaly Janelt","BRF","M","118","W (Thu)","MCI 3<br/>@BRF 1 F","2.5","2.5","2%","1120.13","32%","-3.1%","1","1","75","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*06jgn*","Giovanni Reyna","NOT","M","463","avitek","NOT 1<br/>@BOU 1 F","2.5","2.5","0%","-","26%","+25.5%","1","0","11","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","282","W (Thu)","WHU 0<br/>@MUN 3 F","2.5","2.5","1%","1142.85","19%","+8.5%","1","1","63","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*06f8y*","Alex Scott","BOU","M","284","W (Thu)","NOT 1<br/>@BOU 1 F","2.5","2.5","1%","1095.61","14%","-7.6%","1","0","33","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*068a3*","Danilo","NOT","M","281","W (Thu)","NOT 1<br/>@BOU 1 F","2.5","2.5","24%","168.5","9%","+0.6%","1","0","17","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f80*","Jacob Brown","LUT","F","200","W (Thu)","LUT 4<br/>@NEW 4 F","2.5","2.5","0%","1115.6","2%","0%","1","0","10","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*06c63*","Jordan Clark","LUT","M","410","W (Thu)","LUT 4<br/>@NEW 4 F","2.5","2.5","2%","1115.57","1%","+0.2%","1","1","67","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*037mv*","Pelly Ruddock","LUT","M","368","W (Thu)","LUT 4<br/>@NEW 4 F","2.5","2.5","0%","1143.9","0%","0%","1","0","21","0","0.0","0","0","1","1","2","1","0","0","2","0","0","0"
"*06c6n*","Andre Brooks","SHU","M","344","W (Thu)","AVL 5<br/>@SHU 0 F","2.5","2.5","0%","-","0%","0%","1","1","49","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","138","Pancake","LIV 1<br/>@ARS 3 F","2","2","94%","105.15","90%","-1.6%","1","1","87","0","0.0","0","0","0","0","3","0","0","1","9","0","0","0"
"*05gcp*","Tomas Soucek","WHU","M","57","dsb_ff","WHU 0<br/>@MUN 3 F","2","2","59%","136.75","89%","-0.7%","1","1","71","0","0.0","0","0","2","0","1","0","1","0","4","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","108","W (Thu)","CRY 1<br/>@BHA 4 F","2","2","18%","222.61","61%","-5.1%","1","0","9","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","113","W (Thu)","TOT 2<br/>@EVE 2 F","2","2","2%","371.67","53%","+1.8%","1","0","25","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*04o82*","Curtis Jones","LIV","M","285","dsb_ff","LIV 1<br/>@ARS 3 F","2","2","34%","150.33","36%","+0.4%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","262","W (Thu)","LIV 1<br/>@ARS 3 F","2","2","0%","-","19%","+2.9%","1","1","57","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","379","W (Thu)","WOL 4<br/>@CHE 2 F","2","2","23%","170.79","7%","+1.9%","1","0","17","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","385","W (Thu)","CRY 1<br/>@BHA 4 F","2","2","2%","391.53","2%","-0.3%","1","1","87","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*051ki*","Ben Godfrey","EVE","D","365","W (Thu)","TOT 2<br/>@EVE 2 F","2","2","0%","1204.7","1%","+0.9%","1","1","74","0","0.0","0","0","2","1","0","0","1","0","3","1","0","0"
"*06few*","Youssef Ramalho Chermiti","EVE","F","449","W (Thu)","TOT 2<br/>@EVE 2 F","2","2","0%","1187.6","0%","0%","1","0","9","0","0.0","0","0","1","1","0","0","0","0","0","1","0","0"
"*02y6o*","Nathan Ake","MCI","D","188","Adam","MCI 3<br/>@BRF 1 F","1.75","1.75","84%","114.9","88%","-3.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4b*","Matty Cash","AVL","D","167","W (Thu)","AVL 5<br/>@SHU 0 F","1.75","1.75","93%","106.78","78%","-4.6%","1","0","30","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk6*","Bernardo Silva","MCI","M","35","Vroom","MCI 3<br/>@BRF 1 F","1.5","1.5","100%","58.47","100%","0%","1","1","70","0","0.0","0","0","2","0","0","0","0","0","0","0","0","0"
"*04tig*","Fabian Schar","NEW","D","102","Maddihat","LUT 4<br/>@NEW 4 F","1.5","1.5","99%","69.3","95%","+8.6%","1","1","90","0","0.0","0","0","3","0","1","2","0","0","1","0","0","0"
"*05up6*","Raphael Varane","MUN","D","288","W (Thu)","WHU 0<br/>@MUN 3 F","1.5","1.5","81%","118.82","42%","-3.6%","1","0","18","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","121","W (Thu)","WOL 4<br/>@CHE 2 F","1.5","1.5","3%","384.36","30%","-0.9%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03amm*","Reece Burke","LUT","D","256","W (Thu)","LUT 4<br/>@NEW 4 F","1.5","1.5","0%","1200.62","2%","+0.4%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","14","deceptiv","LIV 1<br/>@ARS 3 F","1.25","1.25","100%","7.78","100%","0%","1","1","57","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opk*","Vladimir Coufal","WHU","D","103","Pancake","WHU 0<br/>@MUN 3 F","1.25","1.25","15%","266.33","73%","+0.8%","1","1","71","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D","184","W (Thu)","WOL 4<br/>@CHE 2 F","1.25","1.25","6%","362.93","31%","-1.2%","1","1","90","0","0.0","0","0","1","0","0","3","1","0","3","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","196","W (Thu)","MCI 3<br/>@BRF 1 F","1.25","1.25","5%","349.44","30%","-3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","271","W (Thu)","WOL 4<br/>@CHE 2 F","1.25","1.25","68%","131.78","16%","-3.7%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","316","W (Thu)","LUT 4<br/>@NEW 4 F","1.25","1.25","12%","267.59","12%","-3.1%","1","0","25","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","18","Pancake","LIV 1<br/>@ARS 3 F","1","1","100%","22.9","100%","-0.1%","1","0","31","0","0.0","0","0","1","0","1","0","1","0","4","1","0","0"
"*061ya*","Brennan Johnson","TOT","F","91","deceptiv","TOT 2<br/>@EVE 2 F","1","1","92%","98.81","91%","+1.4%","1","1","63","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","105","Adam","TOT 2<br/>@EVE 2 F","1","1","51%","138.12","89%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*067yv*","Cody Gakpo","LIV","F","135","Pancake","LIV 1<br/>@ARS 3 F","1","1","100%","26.84","87%","-2%","1","1","57","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*04mqv*","Emerson","WHU","D","137","dsb_ff","WHU 0<br/>@MUN 3 F","1","1","11%","292.93","61%","-6.9%","1","1","90","0","0.0","0","0","3","1","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","210","Adam","MCI 3<br/>@BRF 1 F","1","1","99%","81.59","55%","-1.8%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649i*","Antony","MUN","F","216","W (Thu)","WHU 0<br/>@MUN 3 F","1","1","99%","64.54","44%","-4.2%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","133","W (Thu)","FUL 2<br/>@BUR 2 F","1","1","0%","1180.6","22%","+0.9%","1","0","14","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","222","W (Thu)","LIV 1<br/>@ARS 3 F","1","1","14%","275.01","14%","-5.1%","1","0","31","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yg5*","Toti","WOL","D","208","W (Thu)","WOL 4<br/>@CHE 2 F","1","1","0%","1227.2","6%","-1.3%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","267","W (Thu)","MCI 3<br/>@BRF 1 F","1","1","0%","1146.53","3%","0%","1","0","10","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uht*","Morgan Rogers","AVL","F","479","W (Thu)","AVL 5<br/>@SHU 0 F","1","1","0%","-","2%","+2.4%","1","0","8","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","311","W (Thu)","CRY 1<br/>@BHA 4 F","1","1","0%","-","1%","-0.1%","1","0","9","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6x*","William Osula","SHU","F","361","W (Thu)","AVL 5<br/>@SHU 0 F","1","1","0%","1296.6","1%","+0.3%","1","1","45","0","0.0","0","0","0","0","0","2","0","0","0","1","0","0"
"*06jgp*","Rodrigo Duarte Ribeiro","NOT","F","472","W (Thu)","NOT 1<br/>@BOU 1 F","1","1","0%","-","0%","+0.4%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","396","W (Thu)","TOT 2<br/>@EVE 2 F","1","1","0%","-","0%","-0.1%","1","0","3","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6z*","Tim Iroegbunam","AVL","M","474","W (Thu)","AVL 5<br/>@SHU 0 F","1","1","0%","1149.41","0%","0%","1","0","18","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*040ah*","Tom Davies","SHU","M","447","W (Thu)","AVL 5<br/>@SHU 0 F","1","1","0%","-","0%","0%","1","0","17","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05n07*","Pedro Porro","TOT","D","22","dsb_ff","TOT 2<br/>@EVE 2 F","0.75","0.75","100%","52.15","100%","0%","1","1","90","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","99","W (Thu)","LIV 1<br/>@ARS 3 F","0.75","0.75","99%","79.47","96%","-0.8%","1","1","90","0","0.0","0","0","2","1","1","0","1","0","4","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","248","W (Thu)","WHU 0<br/>@MUN 3 F","0.75","0.75","14%","266.99","13%","0%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","294","W (Thu)","FUL 2<br/>@BUR 2 F","0.75","0.75","10%","307.34","11%","+0.5%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04mcg*","Ben Johnson","WHU","D","403","W (Thu)","WHU 0<br/>@MUN 3 F","0.75","0.75","0%","-","1%","-0.8%","1","1","90","0","0.0","0","0","3","1","1","3","0","0","1","0","0","0"
"*051k5*","Lloyd Kelly","BOU","D","350","W (Thu)","NOT 1<br/>@BOU 1 F","0.75","0.75","0%","1232.2","1%","+0.4%","1","1","82","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*02lkp*","Raheem Sterling","CHE","F","36","4b. DcbB","WOL 4<br/>@CHE 2 F","0.5","0.5","100%","57.75","100%","0%","1","1","71","0","0.0","0","0","2","0","2","1","0","0","2","1","0","0"
"*06cm1*","Nicolas Jackson","CHE","F","70","Pancake","WOL 4<br/>@CHE 2 F","0.5","0.5","99%","48.97","91%","-0.3%","1","0","26","0","0.0","0","0","1","0","0","0","0","0","0","1","0","0"
"*03arh*","Kurt Zouma","WHU","D","205","avitek","WHU 0<br/>@MUN 3 F","0.5","0.5","12%","300.72","32%","-4.7%","1","1","90","0","0.0","0","0","1","0","2","0","0","0","2","0","0","0"
"*05gvx*","Armando Broja","FUL","F","320","W (Thu)","FUL 2<br/>@BUR 2 F","0.5","0.5","1%","1141.8","32%","+20.9%","1","0","15","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","191","W (Thu)","CRY 1<br/>@BHA 4 F","0.5","0.5","1%","1144.92","32%","-4.3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","WHU","M","419","W (Thu)","WHU 0<br/>@MUN 3 F","0.5","0.5","1%","1124.94","25%","-5.4%","1","0","17","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","177","W (Thu)","FUL 2<br/>@BUR 2 F","0.5","0.5","9%","322.07","10%","-1.6%","1","0","26","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fun*","Gonzalo Montiel","NOT","D","307","W (Thu)","NOT 1<br/>@BOU 1 F","0.5","0.5","0%","-","4%","+1.4%","1","0","11","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","363","W (Thu)","TOT 2<br/>@EVE 2 F","0.5","0.5","0%","1132.9","3%","-0.2%","1","0","14","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","416","W (Thu)","CRY 1<br/>@BHA 4 F","0.5","0.5","9%","312.11","2%","-0.3%","1","0","33","0","0.0","0","0","2","1","1","0","1","0","4","0","0","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","261","W (Thu)","FUL 2<br/>@BUR 2 F","0.5","0.5","0%","1139.13","1%","-0.1%","1","0","2","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","110","W (Thu)","WOL 4<br/>@CHE 2 F","0.25","0.25","19%","216.69","51%","+0.9%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*03v9d*","Son Heung-Min","TOT","F","7","deceptiv","TOT 2<br/>@EVE 2 F","0","0","100%","11.7","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aqp*","Mohamed Salah","LIV","F","2","Vroom","LIV 1<br/>@ARS 3 F","0","0","100%","2.86","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","56","avitek","LUT 4<br/>@NEW 4 F","0","0","100%","19.88","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","26","Adam","CRY 1<br/>@BHA 4 F","0","0","100%","27.7","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","31","Kish123","LIV 1<br/>@ARS 3 F","0","0","100%","33.73","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","68","XXX","LIV 1<br/>@ARS 3 F","0","0","100%","20.76","99%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","65","Kish123","CRY 1<br/>@BHA 4 F","0","0","100%","19.36","98%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","178","XXX","MCI 3<br/>@BRF 1 F","0","0","100%","15.01","96%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0647t*","Lucas Paqueta","WHU","M","64","deceptiv","WHU 0<br/>@MUN 3 F","0","0","100%","51.95","92%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","52","4b. DcbB","NOT 1<br/>@BOU 1 F","0","0","34%","147.53","91%","-0.7%","1","0","45","0","0.0","0","0","1","0","1","2","0","0","1","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","49","XXX","TOT 2<br/>@EVE 2 F","0","0","38%","145.5","83%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tm0*","Lucas Digne","AVL","D","86","W (Thu)","AVL 5<br/>@SHU 0 F","0","0","45%","140.39","82%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","41","dsb_ff","WOL 4<br/>@CHE 2 F","0","0","4%","383.98","80%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","115","4b. DcbB","WOL 4<br/>@CHE 2 F","0","0","82%","119.33","79%","-4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","40","W (Thu)","MCI 3<br/>@BRF 1 F","0","0","100%","40.28","72%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","232","dsb_ff","MCI 3<br/>@BRF 1 F","0","0","88%","107.74","72%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038ze*","Alex Iwobi","FUL","M","109","Adam","FUL 2<br/>@BUR 2 F","0","0","94%","95.62","66%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","388","W (Thu)","MCI 3<br/>@BRF 1 F","0","0","100%","57.71","65%","-4.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uor*","Yoane Wissa","BRF","F","94","W (Thu)","MCI 3<br/>@BRF 1 F","0","0","76%","120.85","65%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","198","W (Thu)","AVL 5<br/>@SHU 0 F","0","0","93%","107.36","59%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhj*","Conor Bradley","LIV","D","237","Pancake","LIV 1<br/>@ARS 3 F","0","0","2%","363.94","53%","+21.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","380","W (Thu)","CRY 1<br/>@BHA 4 F","0","0","96%","85.2","51%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
